,0,1,2,3,4,5,6,7,8,9
peve_POR.262,0.3887022831020646,0.3980170418424634,0.527958537594837,-1.1362105834893603,0.31836222394047675,-1.4094729190484374,2.9403403165503135,0.14237120911676993,0.44552941063192797,-0.27416578574388484
peve_POR.69,0.22779725441942297,0.4857413174417388,0.4300166817581439,-1.1913893202939272,1.1916371751143155,-0.320727024934055,3.2993717202219623,0.05057488810690135,-1.6161331622433737,0.47391940521088366
peve_POR.72,0.10718903783382495,0.7530695841321088,0.4080608338264918,-0.8123669163172238,0.8315680161310497,0.3626084712300531,3.0692000483584296,0.13508286839040196,-1.8315281929660272,0.2391379401587371
peve_POR.73,0.14067455879344753,0.3987125677644469,0.6312617555770818,-1.444502915942496,0.9983229035589847,-0.8279852096601125,3.365965509650574,0.012717883216853399,-0.9512108981939257,-0.20592389692125584
peve_POR.74,0.09014814638415117,0.681985944911607,0.6483956362550076,-1.048229144657197,0.6675063189266426,-0.5916359298516808,3.1104398276631913,-0.047969185983578376,-0.8626915826393392,-0.007504193480117568
peve_POR.83,0.06734585484828144,0.8964649128627186,0.7296704464732838,-1.4115650137511957,0.677258150220171,-0.18798409231771163,3.4188971258074132,0.0670119397551291,-2.0904183311571347,0.861193861894071
ptua_POC.201,0.12402432237697861,0.26441748217727123,1.9354794183230835,1.4998353783908103,0.9801582661001492,2.405613376033167,-1.28102769197358,-0.27153215020661187,1.3286787207299486,-0.778281987510112
ptua_POC.219,-0.13390295294179286,1.9019509845983444,0.8269116805828052,1.96736292855406,0.3389952231611766,4.245883867257282,-1.86408367440488,0.12872278955419453,2.0996249085518177,-0.002157327646354987
ptua_POC.222,0.09613414857045194,2.8962103337017235,2.344258042399321,-0.2224466218927911,0.07576894365391584,1.2679231392629073,-0.9564628910676732,0.10074983733049617,2.043136487120099,0.2344881216316129
ptua_POC.255,-0.059039102596529176,2.0405168140121464,1.4419860438851109,0.8946909187587075,1.3713720803838154,2.927875171291113,-1.5248934527501061,0.00431305540923173,2.264834922934695,-0.5184991689427504
ptua_POC.259,0.17738167988204076,1.7742030313149422,1.0189331835371842,1.2459805666991173,0.847412158833922,2.832964794474198,-1.5230980325232708,0.14539138703144874,2.5405145036895203,0.21810680216361356
ptua_POC.40,-0.15701470287082256,3.552099554391335,2.994813546294819,-0.771183904409196,0.6995173889995727,0.951534506695431,-0.8556112218774599,-0.15294912149915105,1.6368223112305036,-0.7961112456157899
ptua_POC.42,-0.11459073641153135,4.374155118616154,3.357314783458633,-0.2610121517317246,-1.7728732519696302,0.8806095891833225,-0.8122322010128332,0.08236860340490837,0.9020451543119821,-0.393724371765965
ptua_POC.52,0.01376649428233704,2.1586206445432,2.5146542461002763,0.45000273450523975,1.573346133280001,1.5355670484010673,-1.2063990552256223,0.31970873314088494,2.5680041909465054,-6.870080797028617
ptua_POC.53,-0.020573591927819594,3.2862872707778195,2.5119585275122893,-0.25884610459620894,-0.5072161897981382,1.1516472268770344,-0.9145643455354191,-0.016789604260916285,2.0481855990926734,0.19296293080986568
ptua_POC.57,-0.04166638399994774,3.24306625693213,2.6067271418949955,-0.2702325962444997,0.19782807619931336,1.2357053857468776,-1.1267172788491884,-0.02787321985142102,2.2279739161152077,-0.5021335060098271
