,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Species,Sample_ID
peve_POR.216,0.27894909589645156,-0.15112090292477343,0.027798207702991504,0.08938622259735032,0.06838318583144559,0.4097402911422077,0.0877315874294453,-0.054944513874206034,-0.11374331201767494,0.11732908666185926,-0.02672009592875624,-0.1812455835857532,0.020960472870428407,-0.01180125883223419,-0.23966612206823829,0.041570289122903566,0.024821871510875882,-0.03520619594055639,-0.02537335895123738,0.2529153397034243,0.21204195141526636,0.008781590368263177,-0.1319983384798164,-0.16508572086681048,-0.04596172683757003,0.3305087378465684,0.09994214252006006,0.5088883478541947,-0.09853301730137938,-0.1995265210453058,-0.021633553839406492,-0.014987454577664224,-0.44802473583155034,-0.43749845389969594,-0.13641249507462883,-0.31347776565912183,-0.0414785329394532,0.008361879282154254,0.07865551717614566,-0.2668658646669729,-0.023724450063172826,0.14034406147636685,0.13818397718139716,-0.11100175600888221,0.13314156329722465,peve,POR.216
peve_POR.245,0.24890483142224198,-0.12369070547063511,0.19671504803732076,0.04730536957415472,-0.0995199042139575,0.2416156355261213,0.05069275050804558,0.18747559000812908,-0.33269422689056016,-0.17373665320792162,-0.150197480006803,0.8173823821049084,0.10528302934070376,0.008735025146640622,0.2763311642389399,0.1729227782380253,-0.10718114646700161,-0.4758945799922429,0.6105374512822674,-0.12503782889003104,-0.3484801371111728,0.01049734491180598,0.011878136598081472,-0.7213666312337254,0.024698097075204636,0.04195168705038497,0.02434864850954045,0.0831131420083543,0.006339419356513488,0.37436765688999324,-0.1444070890645481,-0.09471137659970724,-0.23584826660326935,0.06578895550859583,-0.07763410617556069,0.1849480287902461,-0.16030044916843525,0.0671701430926362,-0.3126530458888788,-0.0067251970280236195,0.2340275359734736,0.7748343716668806,0.32595485319718587,-0.0517919215227268,0.039637968453283504,peve,POR.245
peve_POR.260,0.12753851676042413,-0.029737229831327157,-0.059592326346369885,0.012063629577188656,0.18358736649831173,0.37697511774894443,0.03628848403115269,0.06576029944900205,0.019536201247519883,-0.35382814409088165,-0.04159615341865629,0.07944748380514614,-0.0003859430689278,-0.0286942249428243,0.04925967234858888,0.023002577181544758,0.03781185633695098,-0.045816638336885394,0.02960425764195322,-0.022606978685672713,-0.05264266688213721,0.0310645462964921,-0.12559535980766873,-0.1330968416690156,0.08152929519083454,-0.06420926634997419,-0.043620767959738516,-0.2005422658799392,-0.017458634515612245,-0.06106673736974209,-0.004037684050265602,-0.0008378069063898899,0.060554142952716175,0.02163108357300446,0.07165730400980175,-0.0262519286699487,-0.08925265802599479,0.043210554973827975,0.028186868334526185,-0.02236553754087497,-0.0879406369512254,0.16236476565289074,0.3149883556566986,-0.051879998681893524,0.016541541995617862,peve,POR.260
peve_POR.262,0.18107331762865428,-0.08956917801274439,-0.3386440151270533,-0.0661034657695395,-0.205117628278929,-0.18197517447590536,0.052630364832632774,-0.1249531391417959,-0.3126830342269866,0.026435695075465344,0.14539990619394635,0.15722293174047394,-0.015330190603777705,-0.012656335705429896,-0.000981524970381506,0.03058107892994673,0.20148549329594664,-0.07277612924526143,-0.061304603056921717,0.357951646928348,-0.12735806681239553,-0.014096306975731117,-0.10362966655108112,0.2449866111709416,-0.10120624744997615,-0.05662022928207234,0.016058687247848976,-0.008773444229496422,-0.03826175377042917,0.45812559631979644,0.030334389880359896,-0.013378899374680828,-0.025769830623398153,-0.20565850138561978,0.003576129509137199,-0.2440575673535364,0.07581031901199418,0.027053954132528358,-0.18649684062139096,0.05849126103269538,-0.17708972185209723,0.006610330528169011,0.08090134799674588,-0.0898377836431311,-0.18954865600129098,peve,POR.262
peve_POR.69,0.06166740637682572,-0.1429194283534068,-0.021773526421014943,-0.09576799391333643,0.004341175670023572,-0.34086922025478295,-0.040104604883383466,-0.04077186739339025,0.27399017697367384,-0.2286852151604067,0.12146377577883116,0.23861452592842944,0.010222621781330045,0.019854294030310964,0.21495092876228492,-0.01757200401981068,-0.0032278771913325545,-0.1280444332810364,-0.15043194165468834,0.10907528254909457,-0.35792930324273114,-0.009163787772145436,0.20606204523262342,-0.2076042560881049,-0.1604917716251728,0.5618914542710157,0.1062613915291303,0.24657222112779817,-0.06546619412189449,-0.04085633847400907,-0.06699019011570613,-0.030895869447233406,-0.35984454254594944,0.09344241021593755,-0.20877699832356245,-0.3851987261000498,0.2913470268831485,-0.052346241632846555,-0.1470812373256131,-0.1379135487837506,-0.2566378804487442,-0.0965991838847019,0.30216291582626864,-0.09776085124872422,0.43621409234712893,peve,POR.69
peve_POR.72,-0.0017510503294419463,-0.07974788320012205,-0.24091286184605157,-0.0644488540486064,-0.3465153768722278,-0.023098769772458255,0.031157795746764895,-0.3420256574382936,0.3340423592880085,-0.06108286711757993,-0.14226198245409039,-0.009892562617019374,-0.01941308365006715,-0.00423230349606423,0.1610239289483641,0.09332040781094048,0.02309484310633806,0.012269134521793982,-0.058310439780365785,-0.1432138464835748,0.07029669393240764,-0.011922553903325453,0.08091380700431311,0.026290047652661425,-0.04500347242673279,0.05197407214318407,0.017964342170856844,-0.027589256229416027,-0.018859615135972983,0.03831320693163152,0.02026190810060178,-0.00548584817671811,-0.030416781053814256,-0.052618011036909766,-0.2145836685093818,0.024153365483218843,0.08659217403638315,-0.15586204902538517,-0.17792184627538618,0.725421474599324,-0.453555748183614,-0.06979804892479834,0.4171018983821973,-0.012382745019702879,0.09850024733106043,peve,POR.72
peve_POR.73,0.2941514212596799,-0.10149955680358064,0.015601382504315543,-0.17145813479573843,-0.5129309525036769,0.22062159484423075,0.11849474410901978,0.03471822456249499,0.3374602885356997,0.30287751849565064,-0.06106801167383625,-0.2425997228527185,-0.08094979688468729,-0.04811421097774147,-0.21341494274085834,0.061187945676271394,0.04858255100734656,0.24514129793503342,-0.12410183933371598,-0.024870570572246457,0.30731932046770416,0.054261398332235804,0.2310727591614791,0.03699993882045943,-0.0066938926519859495,-0.020001399829181025,-0.28315874549878867,-0.2934529603597226,-0.006568927611749438,0.2691187506262416,0.03561179271823028,0.03805806178804292,-0.19866675661976507,-0.19309463938959487,0.07972077960839057,-0.0750818321911508,-0.34750154668391103,0.046024266977733846,0.20797353393167203,-0.05169028022843112,0.1407311321536152,0.4582036741846877,0.11436756799173464,-0.09664437974264499,-0.1010676922357875,peve,POR.73
peve_POR.74,0.21156037241326442,-0.09897819490798121,-0.13819867774327682,-0.06637186114212584,-0.04498017304259192,0.06019337839041738,0.07922519992083038,-0.24666541820793042,0.36790869430311185,-0.016266178506515277,-0.19000714537472624,0.14268102951109685,-0.04334881773426444,0.04184940565563742,0.09044353169878408,-0.00184464098315903,0.32222719099673613,-0.08625027412169398,0.6187435352850488,0.007413234850731801,-0.021975111207983296,0.001902286609731372,-0.10981490166119295,0.05844275210707416,0.044732939590537944,-0.138788269177054,0.03266478557849501,-0.04241952907238625,-0.09858323385122947,0.17984810018418024,0.04873710847142361,-0.0030336996499925966,0.00819379925361783,-0.10291623961434186,0.07199660828154104,-0.40867941407783204,-0.1166846391873594,0.025505051084127112,-0.1727958387849289,0.03744178056740016,-0.1753803246191029,0.24158977330215387,0.2320746791497835,-0.04099532406619426,-0.15769405378897408,peve,POR.74
peve_POR.83,0.07672507934701679,-0.1869019298792734,-0.07059450077355721,-0.03171902257707355,-0.05433386748014622,0.013194758305354253,-0.04650591822962495,-0.1744963548599,0.34216994733907913,-0.13740197508646637,-0.0877867742475153,0.081238131151981,-0.0516802502498405,0.029573270574425117,0.05452120902146475,0.06259325774877014,-0.164329331038412,0.011158092767519924,-0.1944479283825861,-0.02352833248786218,-0.20473990613593748,-0.01715438485114826,0.27701348742172865,0.015651922174948863,-0.12325437486528786,0.28745407834294795,0.07954208093045925,-0.18075952007242502,-0.004346480808679913,-0.1139780132698434,-0.02507969564793667,0.07555918583430492,-0.2162552817893226,0.5145979811555613,-0.5492699211161951,0.15380285483033662,0.2755282248251765,-0.02484684313318578,0.041742179510481814,0.05169894616229475,-0.2914634922821432,-0.06442951537461587,0.08853785617409304,-0.08533017149756612,0.4441533245990271,peve,POR.83
ptua_POC.219,0.07088521626350583,0.9059497136537213,-0.0055897162344010235,-0.03326416441389472,-0.07585652228948149,0.025525878630425613,-0.3803113459943935,-0.3414439271897202,-0.10857206523995892,0.13373867603402684,0.4799620488788113,-0.0003992096436450966,0.34565055592239335,-0.04055881584891787,-0.050951022287828086,0.08896603673691382,0.018885560245263954,0.12020757659547857,0.007466739526409778,0.025630264177773743,0.25135980988806905,-0.009106438821392173,0.10352888400125443,-0.052400719221331424,-0.014860030207321254,0.002924234385193055,-0.06486858947901984,-0.09364925407847058,0.16210704642130203,-0.2828138016497529,-0.6109474471190992,-0.11887930337706762,-0.01798682602380276,0.21863772127746636,-0.17561864749459805,0.09966844324851382,0.07814036643464539,-0.05983244207878605,-0.009286999043467838,-0.2565161290166371,-0.12567601961418576,-0.04023275926539039,0.19271253091722282,0.003710126811546877,0.030907626324027604,ptua,POC.219
ptua_POC.222,0.23568955753148027,-0.016470418566827932,0.12063564976116029,-0.1539272434721667,-0.25766017935039237,0.10916652369653246,-0.2553767730161093,-0.08626154153207839,-0.07024763467684772,0.2864106829082254,0.2854936509585537,0.12556274030177758,0.1814851837757682,0.14559175369967278,0.07914394332790037,0.42452048546542215,0.3753872990964316,-0.045060009613258734,-0.03491231861497255,-0.02409378638231489,0.1497565490417766,-0.04251032997502486,-0.40511178965895495,0.09822225535275894,-0.10628829995896162,-0.05041816088834407,-0.21668346320280873,0.08619379274333014,0.051114416640502466,-0.3253728424476624,0.3024228075998779,-0.12854571490596878,0.05427622961935953,0.07337476095553838,-0.2611962486799611,0.08713802681158883,0.10646277294132094,0.06216706621534859,0.14401321332030792,-0.0889269489886477,-0.2239800886486497,0.10261352323975931,0.005859095172693574,-0.004941185878541492,0.13362452341702313,ptua,POC.222
ptua_POC.255,0.3571469429949196,-0.06052107071462191,0.2635050322221146,-0.07065013205135334,-0.330896655397441,-0.12273825661943365,-0.3848294264955526,-0.4460988404426167,-0.10647089731732189,0.38854501204489417,0.24045265570825525,0.0018205671665305428,0.08703221507381738,0.11849704215669792,0.07607443789577285,0.21602151072088996,0.04545870369231191,-0.08659707750835369,-0.06465167189926856,0.07282449491878315,-0.06554617468166782,-0.020365583204525185,-0.3416408316422288,0.16886628979871315,-0.02659190250811685,-0.005613754575663161,-0.3124114701137256,0.07797522164124306,0.04229581431985192,-0.31052816747737944,0.630814007510485,-0.08731074185010244,-0.05068404569413643,0.16230889546228808,0.4374077100472161,0.0940573646218859,-0.08878214060040239,-0.06881751522013764,0.3709496979206689,-0.22066720082289534,-0.24629735780793244,-0.0762760227424538,0.20487838806990663,0.02090041034345533,0.13940849793401905,ptua,POC.255
ptua_POC.259,0.0925658610176907,0.04045043772640948,0.7126961629406539,0.005403468119431988,-0.09121615884281031,0.14311077610284215,-0.1680023472558972,-0.23819751956858334,-0.0014411465697043385,0.14150762367860276,-0.08008197496062013,0.07447341797589872,0.1095098786763607,0.02668513192031148,0.1994064402236565,0.20482657548701877,0.06593044083495547,-0.11066875692416199,-0.28392024848466096,-0.08761433613733734,-0.11403229038208605,-0.04004750890781435,0.16270274000467436,0.3297218937837617,-0.09865420926943662,-0.0011268044105983569,-0.0014142626663068165,-0.06398786778903748,-0.038992068475323424,-0.18536411400521452,0.08341440907729498,0.01388225867630195,-0.027606414825875173,0.19825703618440255,0.13276844783424696,0.10172245434898239,0.028580816167287595,-0.09996715637348201,0.023213093922802616,0.0060387265470276804,-0.12273377063226018,-0.010047435393756823,-0.08925642490104863,0.08907809746321446,0.00764076546142786,ptua,POC.259
ptua_POC.40,0.012893591440849655,0.08353488232346457,0.2306404977834952,-0.0514551236272168,-0.1087851019596179,-0.013821830904749935,0.3337970306939849,-0.057798803345811334,0.08490144001488828,-0.0063706449722761675,-0.15928331863428422,-0.013346202231826358,0.11158521119150809,0.05012614348247978,0.08393028602693234,0.20278643836432358,0.05072838532446768,-0.014488127668284674,-0.01323200398654891,-0.0766230307344584,-0.015023957245181893,-0.0157018682339514,-0.03327108961558019,-0.035910264677796754,-0.004085598953426918,0.05074725146096255,-0.29242825315350185,-0.40906446546037245,-0.005059988203865108,0.07339579559839471,0.0011878800987893145,0.04682789125297821,-0.03493386242365035,0.18415345074197512,0.11294832444095221,-0.05810848518805813,-0.09002570136018906,0.11068964248438144,-0.2694491130794792,-0.10070314785354607,0.4373223844510069,-0.084029161027841,-0.11981230512568503,0.08234534146574288,0.32536629444814125,ptua,POC.40
ptua_POC.42,-0.011897641377962105,0.020847730098168055,0.03936683001855611,-0.07192716949798869,-0.02572899217748332,-0.1391539076886281,0.21140517727096347,0.12566489892492186,0.014778217718332614,0.05033229575741044,-0.35029073769561875,-0.12726109378410513,0.6542971516110468,-0.005669999316371286,-0.06802075664024383,0.22062458487511136,0.22057762638403514,0.7038358207425138,-0.05799872545460156,0.0077680568097564075,-0.1067504835758334,0.024286095321378008,-0.05365381892125064,0.017679989152850628,-0.04726895422499494,0.0161286454459379,-0.09094970445706153,-0.20826812219035856,-0.7060661267846952,-0.010386532468703932,-0.06960927130534585,0.6045621419597699,0.07611993448328469,0.11771477992375037,0.054479714295231865,0.002254667651283559,-0.07794919893315268,-0.01989863839920286,-0.385740289739693,0.003445387269642174,-0.13566611440060097,0.007257160880413992,-0.031118108853070568,0.14859378169100518,0.12952039753587297,ptua,POC.42
ptua_POC.52,0.11086859921112861,0.008052998411637112,0.06362408943460404,-0.23025199312385192,-0.01541512674123877,0.07009531542838472,-0.08398584940346032,0.019677273980425146,-0.1196609510134581,-0.019787437769184547,0.06325440903740484,-0.048045203614796875,-0.0027511904022347786,0.11966626902241219,0.16986066822161744,0.6779781665411653,0.33211652951061654,-0.005488200291780207,0.04446296478862545,-0.037784743185185925,-0.002166199572572314,0.9012806740521998,-0.02213309550191157,0.02689620106378205,-0.1560268361369619,0.10451535122805738,0.058947887787882784,0.05308913381011084,0.13358772958589338,0.004670565864596283,0.11499533389949133,-0.03543527878817932,-0.02261563892876815,0.18224485188906886,-0.09187416697645133,0.024587711377811183,0.014301643189996171,-0.10572000348215921,-0.0016033065470495334,-0.21289857463059106,-0.09469563908131345,0.08038156548265483,-0.08286932462801712,0.055979895948812204,-0.19050384341491536,ptua,POC.52
ptua_POC.53,0.07616710883407657,-0.006720521647780646,0.05642139042524615,-0.10444195747528708,0.09313736932482394,-0.12696612254797562,0.28656996340597574,-0.15109492475407232,0.01277546118843556,-0.1560619036275344,0.23922369890652123,0.014435316092655137,0.42039419421759844,-0.016043067361027258,0.04844545156034687,0.13513162911220314,0.011307083556212325,0.0699555348355661,-0.044248310289352166,-0.03392993912597647,0.08515197842149752,-0.0019639028638234355,-0.359434604054014,-0.01198856163724651,0.026129540877228807,-0.003010784539029341,0.2718034278500857,-0.08962653739958029,-0.005989023059295769,-0.09542485334693863,0.05971127155137907,-0.07933786874149519,0.0014677331648944364,0.04234958498562293,0.0017145144683650682,0.0465185773073241,-0.1684216929075286,0.07294427387772079,0.13882299893263414,0.033087838444858936,0.26381079716495887,-0.017630188016504376,-0.1396045641285444,-0.018105332492514455,-0.059476706446640056,ptua,POC.53
ptua_POC.57,0.03833546359393541,0.029957496891035156,0.15685023405080986,-0.15311029928569944,-0.1323938689299599,-0.08249327877433797,0.30450267143774534,0.04022680837993411,-0.0120720666580404,0.04293261029000637,0.42229879384803864,-0.077212114515493,0.3838888701478489,-8.785446390818361e-05,0.07198216644657632,-0.09445335745942657,0.5564140515534916,-0.030627449211857366,0.01690035886059656,-0.029294254589100722,0.2885817273804671,0.057085964217522316,-0.39701384783529464,-0.10699040517827914,-0.0755755628844071,0.004169820990878535,-0.023078844652168095,-0.15744322577562106,0.15293356789764703,-0.14554983569619667,0.036076771681402185,-0.2639660373343631,-0.0529629322628948,0.03958344783648168,-0.013037363011217242,-0.032586198645464415,-0.1354385472832094,0.039173883618434005,-0.02816123913827964,-0.06095802025260518,0.1538377664436254,-0.03172382981220225,-0.21115482780370168,-0.09873029517327793,-0.010322320932019988,ptua,POC.57
