gene,n_regulators,r2_base_model,r2_full_model,improvement_from_regulators,has_significant_interactions,interaction_p_value,regulator_types
FUN_041850,70,0.586751483339154,1,0.41324851666084605,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_16354', 'mirna_Cluster_17245', 'mirna_Cluster_5516', 'mirna_Cluster_15097', 'mirna_Cluster_2372', 'mirna_Cluster_9420', 'mirna_Cluster_14605', 'mirna_Cluster_3301', 'mirna_Cluster_1865', 'mirna_Cluster_1819', 'mirna_Cluster_17623', 'mirna_Cluster_10452', 'mirna_Cluster_4036', 'mirna_Cluster_2746', 'lncrna_lncRNA_4159', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_18419', 'lncrna_lncRNA_35024', 'lncrna_lncRNA_25410', 'lncrna_lncRNA_25409', 'lncrna_lncRNA_17862', 'lncrna_lncRNA_17861', 'lncrna_lncRNA_17863', 'lncrna_lncRNA_17864', 'lncrna_lncRNA_17865', 'lncrna_lncRNA_4248', 'lncrna_lncRNA_10355', 'lncrna_lncRNA_10352', 'lncrna_lncRNA_10353', 'lncrna_lncRNA_10354', 'lncrna_lncRNA_909', 'lncrna_lncRNA_36401', 'lncrna_lncRNA_910', 'lncrna_lncRNA_27802', 'lncrna_lncRNA_283', 'lncrna_lncRNA_46197', 'lncrna_lncRNA_30056', 'lncrna_lncRNA_18181', 'lncrna_lncRNA_4249', 'lncrna_lncRNA_54185', 'lncrna_lncRNA_4024', 'lncrna_lncRNA_54184', 'lncrna_lncRNA_8596', 'lncrna_lncRNA_4025', 'methylation_CpG_ptg000027l_4256141', 'methylation_CpG_ptg000002l_13999986', 'methylation_CpG_ptg000009l_1702365', 'methylation_CpG_ptg000027l_4256133', 'methylation_CpG_ptg000027l_4256136', 'methylation_CpG_ptg000020l_14224559', 'methylation_CpG_ptg000012l_3158600', 'methylation_CpG_ptg000015l_9509367', 'methylation_CpG_ptg000031l_12732822', 'methylation_CpG_ptg000047l_556842', 'methylation_CpG_ptg000020l_14622816', 'methylation_CpG_ptg000036l_4258040', 'methylation_CpG_ptg000002l_2084449', 'methylation_CpG_ptg000008l_10683280', 'methylation_CpG_ptg000007l_3278940', 'methylation_CpG_ptg000027l_4256131', 'methylation_CpG_ptg000011l_6034383', 'methylation_CpG_ptg000015l_9123006', 'methylation_CpG_ptg000007l_2235493', 'methylation_CpG_ptg000036l_4258004', 'methylation_CpG_ptg000007l_8879066', 'methylation_CpG_ptg000023l_22877468', 'methylation_CpG_ptg000009l_4676103', 'methylation_CpG_ptg000001l_5622492', 'methylation_CpG_ptg000020l_16600226']"
FUN_041901,70,0.3034942390177119,1,0.6965057609822881,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_15097', 'mirna_Cluster_16354', 'mirna_Cluster_3301', 'mirna_Cluster_17245', 'mirna_Cluster_2500', 'mirna_Cluster_5516', 'mirna_Cluster_4754', 'mirna_Cluster_2372', 'mirna_Cluster_14610', 'mirna_Cluster_1865', 'mirna_Cluster_9420', 'mirna_Cluster_3226', 'mirna_Cluster_2746', 'mirna_Cluster_5517', 'lncrna_lncRNA_3035', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_17993', 'lncrna_lncRNA_53546', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_10198', 'lncrna_lncRNA_34908', 'lncrna_lncRNA_17967', 'lncrna_lncRNA_20374', 'lncrna_lncRNA_28455', 'lncrna_lncRNA_51248', 'lncrna_lncRNA_41454', 'lncrna_lncRNA_13524', 'lncrna_lncRNA_8596', 'lncrna_lncRNA_8444', 'lncrna_lncRNA_8437', 'lncrna_lncRNA_8439', 'lncrna_lncRNA_8452', 'lncrna_lncRNA_8455', 'lncrna_lncRNA_1123', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_344', 'lncrna_lncRNA_26645', 'lncrna_lncRNA_345', 'lncrna_lncRNA_8460', 'lncrna_lncRNA_6168', 'lncrna_lncRNA_8462', 'lncrna_lncRNA_14835', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000002l_4656074', 'methylation_CpG_ptg000002l_4656059', 'methylation_CpG_ntLink_1_126095', 'methylation_CpG_ptg000047l_5462797', 'methylation_CpG_ptg000015l_1306419', 'methylation_CpG_ptg000007l_8414342', 'methylation_CpG_ptg000027l_7605780', 'methylation_CpG_ntLink_1_126184', 'methylation_CpG_ptg000018l_1144236', 'methylation_CpG_ptg000009l_1702365', 'methylation_CpG_ntLink_1_126175', 'methylation_CpG_ptg000047l_5462764', 'methylation_CpG_ptg000009l_9918091', 'methylation_CpG_ptg000016l_5928639', 'methylation_CpG_ptg000020l_14623100', 'methylation_CpG_ptg000027l_4920405', 'methylation_CpG_ptg000027l_7605776', 'methylation_CpG_ptg000001l_18642164', 'methylation_CpG_ptg000022l_9886152', 'methylation_CpG_ptg000018l_1144208', 'methylation_CpG_ptg000023l_16746878', 'methylation_CpG_ntLink_1_126181', 'methylation_CpG_ptg000047l_5462688', 'methylation_CpG_ptg000024l_835249']"
FUN_039889,70,0.3097746446410523,1,0.6902253553589477,FALSE,1,"['mirna_Cluster_17192', 'mirna_Cluster_1833', 'mirna_Cluster_5685', 'mirna_Cluster_4752', 'mirna_Cluster_17173', 'mirna_Cluster_17186', 'mirna_Cluster_9706', 'mirna_Cluster_1950', 'mirna_Cluster_9366', 'mirna_Cluster_9380', 'mirna_Cluster_9786', 'mirna_Cluster_3227', 'mirna_Cluster_16354', 'mirna_Cluster_14165', 'mirna_Cluster_4034', 'lncrna_lncRNA_9117', 'lncrna_lncRNA_18454', 'lncrna_lncRNA_18455', 'lncrna_lncRNA_19769', 'lncrna_lncRNA_54332', 'lncrna_lncRNA_25843', 'lncrna_lncRNA_3377', 'lncrna_lncRNA_30936', 'lncrna_lncRNA_20413', 'lncrna_lncRNA_43321', 'lncrna_lncRNA_18013', 'lncrna_lncRNA_46239', 'lncrna_lncRNA_28704', 'lncrna_lncRNA_8793', 'lncrna_lncRNA_13550', 'lncrna_lncRNA_36602', 'lncrna_lncRNA_12479', 'lncrna_lncRNA_29621', 'lncrna_lncRNA_46238', 'lncrna_lncRNA_30472', 'lncrna_lncRNA_38399', 'lncrna_lncRNA_46237', 'lncrna_lncRNA_21159', 'lncrna_lncRNA_33415', 'lncrna_lncRNA_45370', 'lncrna_lncRNA_45373', 'lncrna_lncRNA_45369', 'lncrna_lncRNA_45371', 'lncrna_lncRNA_38400', 'lncrna_lncRNA_22771', 'methylation_CpG_ptg000011l_5984388', 'methylation_CpG_ptg000002l_9192054', 'methylation_CpG_ptg000012l_5133154', 'methylation_CpG_ptg000012l_8092137', 'methylation_CpG_ptg000011l_5984365', 'methylation_CpG_ptg000018l_7552234', 'methylation_CpG_ptg000025l_457503', 'methylation_CpG_ptg000018l_7473357', 'methylation_CpG_ptg000018l_7552238', 'methylation_CpG_ptg000020l_9945731', 'methylation_CpG_ptg000009l_7556466', 'methylation_CpG_ptg000018l_7607156', 'methylation_CpG_ntLink_8_14836459', 'methylation_CpG_ptg000017l_8638050', 'methylation_CpG_ptg000018l_7468832', 'methylation_CpG_ptg000020l_14576327', 'methylation_CpG_ptg000025l_2723940', 'methylation_CpG_ptg000018l_7552308', 'methylation_CpG_ptg000001l_10882662', 'methylation_CpG_ptg000031l_6554251', 'methylation_CpG_ptg000017l_5752150', 'methylation_CpG_ptg000018l_7468838', 'methylation_CpG_ptg000018l_14400256', 'methylation_CpG_ptg000001l_11934577', 'methylation_CpG_ptg000024l_10992961']"
FUN_040206,70,0.4555709956584423,1,0.5444290043415577,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_16354', 'mirna_Cluster_5516', 'mirna_Cluster_13327', 'mirna_Cluster_1819', 'mirna_Cluster_9420', 'mirna_Cluster_3301', 'mirna_Cluster_14605', 'mirna_Cluster_2372', 'mirna_Cluster_17623', 'mirna_Cluster_1865', 'mirna_Cluster_15097', 'mirna_Cluster_2746', 'mirna_Cluster_14692', 'mirna_Cluster_17245', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_25409', 'lncrna_lncRNA_25410', 'lncrna_lncRNA_872', 'lncrna_lncRNA_42719', 'lncrna_lncRNA_42716', 'lncrna_lncRNA_42717', 'lncrna_lncRNA_42718', 'lncrna_lncRNA_4159', 'lncrna_lncRNA_6168', 'lncrna_lncRNA_3934', 'lncrna_lncRNA_17862', 'lncrna_lncRNA_17863', 'lncrna_lncRNA_17861', 'lncrna_lncRNA_17865', 'lncrna_lncRNA_17864', 'lncrna_lncRNA_2797', 'lncrna_lncRNA_35024', 'lncrna_lncRNA_2798', 'lncrna_lncRNA_41531', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_53546', 'lncrna_lncRNA_27862', 'lncrna_lncRNA_20394', 'lncrna_lncRNA_4025', 'lncrna_lncRNA_21211', 'lncrna_lncRNA_4024', 'lncrna_lncRNA_10355', 'lncrna_lncRNA_45046', 'lncrna_lncRNA_4020', 'methylation_CpG_ntLink_8_21033856', 'methylation_CpG_ptg000020l_16600226', 'methylation_CpG_ptg000012l_1003528', 'methylation_CpG_ptg000049l_2321206', 'methylation_CpG_ntLink_8_2034302', 'methylation_CpG_ptg000018l_6367390', 'methylation_CpG_ptg000022l_9886152', 'methylation_CpG_ptg000002l_13999986', 'methylation_CpG_ptg000020l_14622819', 'methylation_CpG_ptg000020l_16600145', 'methylation_CpG_ptg000020l_15219452', 'methylation_CpG_ptg000020l_14622816', 'methylation_CpG_ptg000020l_14224559', 'methylation_CpG_ptg000016l_5928051', 'methylation_CpG_ptg000023l_40815869', 'methylation_CpG_ptg000004l_11999149', 'methylation_CpG_ntLink_6_14094937', 'methylation_CpG_ptg000002l_1805158', 'methylation_CpG_ntLink_8_26760791', 'methylation_CpG_ptg000009l_4940070', 'methylation_CpG_ptg000015l_9123006', 'methylation_CpG_ptg000023l_16966509', 'methylation_CpG_ptg000035l_6280136', 'methylation_CpG_ptg000012l_993626', 'methylation_CpG_ptg000018l_14942169']"
FUN_040328,70,0.6610550344502726,1,0.3389449655497274,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_16354', 'mirna_Cluster_5516', 'mirna_Cluster_3301', 'mirna_Cluster_17245', 'mirna_Cluster_2372', 'mirna_Cluster_15097', 'mirna_Cluster_9420', 'mirna_Cluster_1819', 'mirna_Cluster_14605', 'mirna_Cluster_10452', 'mirna_Cluster_2500', 'mirna_Cluster_17623', 'mirna_Cluster_2746', 'mirna_Cluster_1865', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_18419', 'lncrna_lncRNA_4159', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_8596', 'lncrna_lncRNA_17862', 'lncrna_lncRNA_17863', 'lncrna_lncRNA_17861', 'lncrna_lncRNA_17864', 'lncrna_lncRNA_17865', 'lncrna_lncRNA_25410', 'lncrna_lncRNA_33354', 'lncrna_lncRNA_25409', 'lncrna_lncRNA_35024', 'lncrna_lncRNA_909', 'lncrna_lncRNA_910', 'lncrna_lncRNA_10355', 'lncrna_lncRNA_18181', 'lncrna_lncRNA_18557', 'lncrna_lncRNA_10352', 'lncrna_lncRNA_10353', 'lncrna_lncRNA_10354', 'lncrna_lncRNA_4024', 'lncrna_lncRNA_18399', 'lncrna_lncRNA_4022', 'lncrna_lncRNA_4023', 'lncrna_lncRNA_4021', 'lncrna_lncRNA_48173', 'lncrna_lncRNA_4020', 'lncrna_lncRNA_4025', 'methylation_CpG_ptg000012l_3158600', 'methylation_CpG_ptg000002l_13999986', 'methylation_CpG_ptg000015l_9123006', 'methylation_CpG_ptg000011l_6034383', 'methylation_CpG_ntLink_6_18742907', 'methylation_CpG_ptg000007l_3278940', 'methylation_CpG_ptg000020l_14224559', 'methylation_CpG_ptg000027l_4256141', 'methylation_CpG_ptg000002l_2084449', 'methylation_CpG_ptg000047l_5462688', 'methylation_CpG_ptg000023l_14370636', 'methylation_CpG_ptg000009l_3146842', 'methylation_CpG_ptg000008l_19740590', 'methylation_CpG_ptg000018l_1144208', 'methylation_CpG_ptg000047l_556842', 'methylation_CpG_ptg000004l_13995774', 'methylation_CpG_ptg000023l_14370631', 'methylation_CpG_ptg000012l_1514954', 'methylation_CpG_ptg000015l_9509367', 'methylation_CpG_ptg000017l_5225531', 'methylation_CpG_ptg000031l_12902933', 'methylation_CpG_ptg000018l_14296588', 'methylation_CpG_ptg000020l_14622819', 'methylation_CpG_ptg000012l_1514958', 'methylation_CpG_ptg000012l_3093609']"
FUN_040987,70,0.2792842678427714,1,0.7207157321572286,FALSE,1,"['mirna_Cluster_3301', 'mirna_Cluster_14532', 'mirna_Cluster_13327', 'mirna_Cluster_1819', 'mirna_Cluster_9420', 'mirna_Cluster_2372', 'mirna_Cluster_5516', 'mirna_Cluster_14605', 'mirna_Cluster_4026', 'mirna_Cluster_16354', 'mirna_Cluster_14692', 'mirna_Cluster_17623', 'mirna_Cluster_17245', 'mirna_Cluster_15097', 'mirna_Cluster_9786', 'lncrna_lncRNA_9138', 'lncrna_lncRNA_9137', 'lncrna_lncRNA_37376', 'lncrna_lncRNA_37375', 'lncrna_lncRNA_42837', 'lncrna_lncRNA_54334', 'lncrna_lncRNA_2441', 'lncrna_lncRNA_872', 'lncrna_lncRNA_54033', 'lncrna_lncRNA_33423', 'lncrna_lncRNA_20156', 'lncrna_lncRNA_50353', 'lncrna_lncRNA_50352', 'lncrna_lncRNA_094', 'lncrna_lncRNA_46811', 'lncrna_lncRNA_17864', 'lncrna_lncRNA_17865', 'lncrna_lncRNA_17862', 'lncrna_lncRNA_17863', 'lncrna_lncRNA_17861', 'lncrna_lncRNA_44603', 'lncrna_lncRNA_41481', 'lncrna_lncRNA_25833', 'lncrna_lncRNA_10355', 'lncrna_lncRNA_10352', 'lncrna_lncRNA_10353', 'lncrna_lncRNA_10354', 'lncrna_lncRNA_9136', 'lncrna_lncRNA_53882', 'lncrna_lncRNA_41480', 'methylation_CpG_ptg000036l_3795978', 'methylation_CpG_ptg000001l_11607635', 'methylation_CpG_ptg000049l_2321206', 'methylation_CpG_ptg000016l_7184056', 'methylation_CpG_ptg000025l_9989856', 'methylation_CpG_ptg000007l_1272845', 'methylation_CpG_ntLink_8_34488318', 'methylation_CpG_ptg000012l_4659246', 'methylation_CpG_ptg000022l_4659170', 'methylation_CpG_ptg000016l_7184086', 'methylation_CpG_ptg000026l_5384635', 'methylation_CpG_ptg000023l_40815869', 'methylation_CpG_ptg000009l_10090480', 'methylation_CpG_ptg000012l_6015474', 'methylation_CpG_ptg000017l_9230893', 'methylation_CpG_ptg000025l_5847134', 'methylation_CpG_ptg000024l_1492197', 'methylation_CpG_ptg000008l_25073567', 'methylation_CpG_ntLink_8_26760791', 'methylation_CpG_ptg000008l_25073573', 'methylation_CpG_ptg000023l_7431112', 'methylation_CpG_ptg000020l_15219452', 'methylation_CpG_ptg000017l_11243257', 'methylation_CpG_ptg000036l_2456781', 'methylation_CpG_ptg000016l_11199054']"
FUN_041674,70,0.4970349016327976,1,0.5029650983672024,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_16354', 'mirna_Cluster_3301', 'mirna_Cluster_17245', 'mirna_Cluster_15097', 'mirna_Cluster_2372', 'mirna_Cluster_5516', 'mirna_Cluster_1819', 'mirna_Cluster_2500', 'mirna_Cluster_14605', 'mirna_Cluster_17623', 'mirna_Cluster_9420', 'mirna_Cluster_14610', 'mirna_Cluster_10452', 'mirna_Cluster_14692', 'lncrna_lncRNA_33354', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_6419', 'lncrna_lncRNA_8444', 'lncrna_lncRNA_8437', 'lncrna_lncRNA_8439', 'lncrna_lncRNA_18419', 'lncrna_lncRNA_8452', 'lncrna_lncRNA_8455', 'lncrna_lncRNA_17862', 'lncrna_lncRNA_17861', 'lncrna_lncRNA_17863', 'lncrna_lncRNA_17864', 'lncrna_lncRNA_17865', 'lncrna_lncRNA_8980', 'lncrna_lncRNA_8460', 'lncrna_lncRNA_8462', 'lncrna_lncRNA_8463', 'lncrna_lncRNA_8465', 'lncrna_lncRNA_53546', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_51248', 'lncrna_lncRNA_18181', 'lncrna_lncRNA_12086', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_48173', 'lncrna_lncRNA_14828', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_910', 'methylation_CpG_ptg000012l_3158600', 'methylation_CpG_ptg000020l_15080829', 'methylation_CpG_ntLink_6_15838612', 'methylation_CpG_ptg000007l_8414342', 'methylation_CpG_ptg000020l_16600244', 'methylation_CpG_ptg000023l_15489185', 'methylation_CpG_ptg000015l_9123006', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000004l_13995774', 'methylation_CpG_ptg000020l_16600226', 'methylation_CpG_ntLink_8_34488225', 'methylation_CpG_ptg000033l_974047', 'methylation_CpG_ptg000033l_974013', 'methylation_CpG_ptg000047l_346962', 'methylation_CpG_ptg000024l_3989836', 'methylation_CpG_ptg000020l_9645888', 'methylation_CpG_ptg000024l_11259843', 'methylation_CpG_ptg000023l_14370636', 'methylation_CpG_ntLink_6_12719783', 'methylation_CpG_ptg000020l_16600250', 'methylation_CpG_ptg000025l_703952', 'methylation_CpG_ptg000021l_1761539', 'methylation_CpG_ptg000019l_1938633', 'methylation_CpG_ptg000023l_15719134', 'methylation_CpG_ptg000023l_16966509']"
FUN_041848,70,0.5300194451550274,1,0.4699805548449726,FALSE,1,"['mirna_Cluster_16354', 'mirna_Cluster_14532', 'mirna_Cluster_5516', 'mirna_Cluster_3301', 'mirna_Cluster_2372', 'mirna_Cluster_10452', 'mirna_Cluster_17245', 'mirna_Cluster_4036', 'mirna_Cluster_9420', 'mirna_Cluster_2500', 'mirna_Cluster_15097', 'mirna_Cluster_1951', 'mirna_Cluster_2746', 'mirna_Cluster_14692', 'mirna_Cluster_1819', 'lncrna_lncRNA_36614', 'lncrna_lncRNA_25952', 'lncrna_lncRNA_17967', 'lncrna_lncRNA_2924', 'lncrna_lncRNA_2925', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_10100', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_13659', 'lncrna_lncRNA_30241', 'lncrna_lncRNA_21162', 'lncrna_lncRNA_10355', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_21163', 'lncrna_lncRNA_345', 'lncrna_lncRNA_344', 'lncrna_lncRNA_25410', 'lncrna_lncRNA_25409', 'lncrna_lncRNA_18420', 'lncrna_lncRNA_48173', 'lncrna_lncRNA_52682', 'lncrna_lncRNA_10352', 'lncrna_lncRNA_10353', 'lncrna_lncRNA_10354', 'lncrna_lncRNA_25971', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_51248', 'lncrna_lncRNA_1123', 'lncrna_lncRNA_8444', 'methylation_CpG_ptg000018l_14296588', 'methylation_CpG_ptg000023l_15489185', 'methylation_CpG_ntLink_8_25555935', 'methylation_CpG_ptg000023l_17899382', 'methylation_CpG_ptg000027l_7605776', 'methylation_CpG_ntLink_1_126184', 'methylation_CpG_ptg000002l_2084449', 'methylation_CpG_ntLink_8_30555071', 'methylation_CpG_ptg000023l_16378308', 'methylation_CpG_ptg000009l_3146842', 'methylation_CpG_ptg000016l_5928051', 'methylation_CpG_ptg000035l_5379032', 'methylation_CpG_ptg000026l_4094870', 'methylation_CpG_ntLink_1_126181', 'methylation_CpG_ptg000031l_12783134', 'methylation_CpG_ntLink_1_126095', 'methylation_CpG_ptg000047l_556842', 'methylation_CpG_ptg000027l_7605780', 'methylation_CpG_ptg000047l_5462688', 'methylation_CpG_ptg000009l_1702365', 'methylation_CpG_ptg000001l_2818880', 'methylation_CpG_ptg000004l_13995774', 'methylation_CpG_ntLink_6_18742907', 'methylation_CpG_ptg000015l_9123006', 'methylation_CpG_ntLink_1_126175']"
FUN_041944,70,0.36216960458095016,1,0.6378303954190498,FALSE,1,"['mirna_Cluster_16354', 'mirna_Cluster_14532', 'mirna_Cluster_5516', 'mirna_Cluster_2372', 'mirna_Cluster_17245', 'mirna_Cluster_3301', 'mirna_Cluster_4036', 'mirna_Cluster_9420', 'mirna_Cluster_1951', 'mirna_Cluster_2746', 'mirna_Cluster_15097', 'mirna_Cluster_2500', 'mirna_Cluster_14605', 'mirna_Cluster_1819', 'mirna_Cluster_13327', 'lncrna_lncRNA_17967', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_25952', 'lncrna_lncRNA_31098', 'lncrna_lncRNA_27784', 'lncrna_lncRNA_18420', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_3035', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_30241', 'lncrna_lncRNA_13659', 'lncrna_lncRNA_25971', 'lncrna_lncRNA_17993', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_8682', 'lncrna_lncRNA_3220', 'lncrna_lncRNA_25970', 'lncrna_lncRNA_25409', 'lncrna_lncRNA_25410', 'lncrna_lncRNA_4104', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_25969', 'lncrna_lncRNA_36614', 'lncrna_lncRNA_8444', 'lncrna_lncRNA_8452', 'lncrna_lncRNA_8455', 'lncrna_lncRNA_8596', 'lncrna_lncRNA_10100', 'lncrna_lncRNA_8437', 'methylation_CpG_ntLink_1_126184', 'methylation_CpG_ptg000016l_5928051', 'methylation_CpG_ptg000002l_4656059', 'methylation_CpG_ptg000002l_2084449', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000031l_12902946', 'methylation_CpG_ntLink_1_126181', 'methylation_CpG_ptg000026l_4094870', 'methylation_CpG_ntLink_1_126175', 'methylation_CpG_ptg000023l_7964434', 'methylation_CpG_ptg000012l_4221710', 'methylation_CpG_ptg000030l_714871', 'methylation_CpG_ntLink_6_14410205', 'methylation_CpG_ptg000002l_4656074', 'methylation_CpG_ptg000036l_4258040', 'methylation_CpG_ptg000007l_9895161', 'methylation_CpG_ptg000020l_14622816', 'methylation_CpG_ptg000004l_13995680', 'methylation_CpG_ptg000036l_4258004', 'methylation_CpG_ptg000002l_4656024', 'methylation_CpG_ntLink_8_19223262', 'methylation_CpG_ptg000001l_2818880', 'methylation_CpG_ptg000020l_452855', 'methylation_CpG_ptg000020l_4439327', 'methylation_CpG_ptg000149l_72899']"
FUN_041950,70,0.49413528456654454,1,0.5058647154334555,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_16354', 'mirna_Cluster_2372', 'mirna_Cluster_5516', 'mirna_Cluster_17623', 'mirna_Cluster_17245', 'mirna_Cluster_1865', 'mirna_Cluster_1819', 'mirna_Cluster_9420', 'mirna_Cluster_3109', 'mirna_Cluster_14605', 'mirna_Cluster_10452', 'mirna_Cluster_15097', 'mirna_Cluster_2500', 'mirna_Cluster_13327', 'lncrna_lncRNA_6551', 'lncrna_lncRNA_8980', 'lncrna_lncRNA_8463', 'lncrna_lncRNA_8465', 'lncrna_lncRNA_8462', 'lncrna_lncRNA_8460', 'lncrna_lncRNA_8452', 'lncrna_lncRNA_8455', 'lncrna_lncRNA_8444', 'lncrna_lncRNA_41139', 'lncrna_lncRNA_4159', 'lncrna_lncRNA_8437', 'lncrna_lncRNA_8439', 'lncrna_lncRNA_10100', 'lncrna_lncRNA_25511', 'lncrna_lncRNA_17967', 'lncrna_lncRNA_4104', 'lncrna_lncRNA_36401', 'lncrna_lncRNA_4623', 'lncrna_lncRNA_27784', 'lncrna_lncRNA_14667', 'lncrna_lncRNA_48812', 'lncrna_lncRNA_38384', 'lncrna_lncRNA_4622', 'lncrna_lncRNA_873', 'lncrna_lncRNA_36675', 'lncrna_lncRNA_2910', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_25409', 'lncrna_lncRNA_25410', 'methylation_CpG_ptg000023l_7964434', 'methylation_CpG_ptg000002l_2084449', 'methylation_CpG_ntLink_1_126184', 'methylation_CpG_ptg000036l_4258040', 'methylation_CpG_ntLink_1_126181', 'methylation_CpG_ptg000036l_4258004', 'methylation_CpG_ptg000020l_14622816', 'methylation_CpG_ptg000004l_193846', 'methylation_CpG_ptg000023l_14275719', 'methylation_CpG_ptg000031l_9174349', 'methylation_CpG_ptg000026l_4094899', 'methylation_CpG_ptg000001l_2818880', 'methylation_CpG_ptg000035l_6969068', 'methylation_CpG_ptg000023l_16717912', 'methylation_CpG_ptg000011l_13760072', 'methylation_CpG_ptg000035l_7729757', 'methylation_CpG_ptg000021l_2111619', 'methylation_CpG_ptg000011l_13760077', 'methylation_CpG_ptg000021l_2111590', 'methylation_CpG_ptg000026l_4094870', 'methylation_CpG_ptg000025l_1676263', 'methylation_CpG_ptg000019l_4953321', 'methylation_CpG_ptg000036l_4047550', 'methylation_CpG_ptg000020l_14622819', 'methylation_CpG_ntLink_8_26598826']"
FUN_043118,70,0.31480732957727386,1,0.6851926704227261,FALSE,1,"['mirna_Cluster_13647', 'mirna_Cluster_16354', 'mirna_Cluster_13327', 'mirna_Cluster_14532', 'mirna_Cluster_5516', 'mirna_Cluster_2372', 'mirna_Cluster_9420', 'mirna_Cluster_3301', 'mirna_Cluster_2500', 'mirna_Cluster_17245', 'mirna_Cluster_4036', 'mirna_Cluster_2746', 'mirna_Cluster_4754', 'mirna_Cluster_15097', 'mirna_Cluster_1951', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_13659', 'lncrna_lncRNA_14835', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_14828', 'lncrna_lncRNA_25952', 'lncrna_lncRNA_48173', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_17967', 'lncrna_lncRNA_3452', 'lncrna_lncRNA_42929', 'lncrna_lncRNA_27862', 'lncrna_lncRNA_17993', 'lncrna_lncRNA_18420', 'lncrna_lncRNA_20374', 'lncrna_lncRNA_3092', 'lncrna_lncRNA_34908', 'lncrna_lncRNA_51248', 'lncrna_lncRNA_3035', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_26927', 'lncrna_lncRNA_31119', 'lncrna_lncRNA_6168', 'lncrna_lncRNA_36995', 'lncrna_lncRNA_27784', 'lncrna_lncRNA_46554', 'lncrna_lncRNA_28455', 'lncrna_lncRNA_42893', 'lncrna_lncRNA_26645', 'methylation_CpG_ntLink_6_15838600', 'methylation_CpG_ptg000012l_7873232', 'methylation_CpG_ptg000023l_25098602', 'methylation_CpG_ptg000015l_1306419', 'methylation_CpG_ptg000023l_24083872', 'methylation_CpG_ptg000001l_14549508', 'methylation_CpG_ptg000018l_5711828', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000024l_11259843', 'methylation_CpG_ptg000012l_7873215', 'methylation_CpG_ptg000020l_9645888', 'methylation_CpG_ptg000026l_10340767', 'methylation_CpG_ptg000020l_14623100', 'methylation_CpG_ptg000024l_10054868', 'methylation_CpG_ptg000011l_8235154', 'methylation_CpG_ptg000002l_4656059', 'methylation_CpG_ptg000004l_14693873', 'methylation_CpG_ptg000002l_4656074', 'methylation_CpG_ptg000020l_14224559', 'methylation_CpG_ptg000002l_5669613', 'methylation_CpG_ntLink_6_15838612', 'methylation_CpG_ntLink_1_126095', 'methylation_CpG_ptg000018l_6367390', 'methylation_CpG_ptg000019l_165008', 'methylation_CpG_ntLink_6_12719783']"
