gene_id	1A1	1A10	1A12	1A2	1A8	1A9	1B1	1B10	1B2	1B5	1B9	1C10	1C4	1D10	1D3	1D4	1D6	1D8	1D9	1E1	1E3	1E5	1E9	1F11	1F4	1F8	1G5	1H11	1H12	1H6	1H7	1H8	2B2	2B3	2C1	2C2	2D2	2E2	2F1	2G1
FUN_032615	23	30	40	1	13	10	16	73	28	65	9	5	23	73	12	25	18	27	0	30	104	4	8	37	14	1	18	40	7	1	7	40	19	74	5	21	9	0	35	46
FUN_032576	16	0	3	16	41	12	0	180	6	0	0	0	80	5	0	15	0	19	0	16	0	26	88	19	31	0	45	3	0	0	0	91	8	13	29	31	212	0	15	10
FUN_032771	0	0	14	0	8	0	8	4	0	4	0	0	62	0	0	61	0	15	0	0	0	10	10	0	17	0	3	14	0	0	0	8	0	23	0	45	0	0	9	0
FUN_032784	22	53	226	91	67	40	197	1119	47	73	98	0	366	82	91	250	75	301	97	43	63	215	600	44	376	43	33	226	80	43	65	108	56	321	21	274	92	0	48	213
FUN_032785	16	15	118	0	45	40	70	275	0	17	0	16	180	25	58	114	20	96	0	5	51	70	166	27	494	0	53	118	0	0	9	36	15	193	0	197	129	0	0	121
FUN_032928	21	3	36	0	5	0	3	29	0	9	0	0	43	15	0	27	8	35	0	47	4	41	17	6	107	10	20	36	1	10	13	12	18	11	0	51	1	0	9	18
FUN_033017	0	31	37	16	41	66	54	41	36	16	0	16	5	64	8	31	30	47	0	23	42	0	10	37	39	17	51	37	0	17	19	104	22	19	6	20	19	0	0	43
FUN_033034	2	15	32	0	1	12	0	52	0	0	0	0	14	0	0	8	0	5	0	9	0	0	8	16	37	0	5	32	0	0	8	0	5	22	0	9	0	0	0	20
FUN_033028	0	0	13	0	0	0	0	39	17	0	0	0	24	0	0	1	0	19	0	0	0	7	19	14	6	0	0	13	0	0	0	0	0	14	0	2	0	0	0	11
FUN_033027	7	0	56	0	1	2	0	68	12	0	1	12	39	1	0	34	1	16	0	1	0	20	30	28	69	0	1	56	0	0	1	0	0	72	0	55	0	0	0	11
FUN_033129	30	51	19	0	32	10	21	35	48	16	0	0	0	72	0	0	10	64	0	39	31	0	0	18	39	0	9	19	18	0	10	22	15	0	0	0	0	0	0	16
FUN_033320	24	0	180	28	11	60	85	224	63	7	11	4	196	3	12	58	0	49	2	8	12	153	102	103	183	0	71	180	5	0	5	3	0	366	16	41	98	0	6	25
FUN_033566	0	0	15	0	0	0	0	7	0	7	0	0	6	0	0	12	8	10	0	0	0	4	11	0	6	0	0	15	0	0	0	0	0	5	0	7	0	0	0	8
FUN_033744	392	270	588	240	1230	905	428	685	239	432	179	229	950	647	100	223	1348	703	95	175	1126	245	304	984	572	168	571	588	256	168	453	1019	227	790	143	812	243	40	169	660
FUN_033752	1149	1427	1843	1003	2423	1816	2285	2778	2085	3318	1267	1228	2442	2326	1067	1267	2326	1210	511	1498	2303	2445	1966	1912	1918	1201	2192	1843	1054	1201	2044	3315	2309	2140	853	2020	1262	605	1859	1448
FUN_034082	113	29	139	94	25	164	45	307	126	142	21	49	192	58	19	104	87	132	69	26	51	169	199	174	245	0	170	139	11	0	95	59	26	229	83	231	49	0	28	77
FUN_034295	23	27	47	30	29	39	18	117	69	21	46	20	22	68	13	21	72	76	10	16	73	11	49	58	70	39	54	47	19	39	17	22	16	40	10	24	17	0	7	39
FUN_034421	82	188	351	98	436	505	174	597	268	274	160	125	376	186	161	185	408	301	70	103	647	162	121	411	117	124	289	351	94	124	168	303	179	235	71	227	45	36	263	632
FUN_034840	632	855	1859	375	1094	1398	1068	1667	1125	2206	633	633	1197	898	368	1183	1471	1426	756	969	1197	1224	977	1192	2177	901	1531	1859	524	901	1464	1301	1076	1607	414	1652	1186	692	660	1451
FUN_035190	75	160	354	32	337	338	247	372	266	236	143	47	156	454	54	138	264	253	68	315	295	215	180	290	419	142	396	354	73	142	214	124	272	358	117	243	85	106	202	153
FUN_035161	0	0	102	0	29	0	29	121	0	8	0	0	23	15	20	45	0	48	0	14	28	4	43	0	102	0	0	102	62	0	0	11	39	72	0	14	0	0	0	54
FUN_035850	128	74	52	9	17	75	45	164	46	115	30	27	215	69	26	97	44	53	26	55	41	84	50	70	62	44	33	52	16	44	72	145	48	67	24	100	32	0	63	104
FUN_035992	0	0	6	0	0	0	0	0	0	0	0	0	7	0	0	0	0	4	0	0	0	2	12	0	13	0	0	6	0	0	0	0	0	11	0	15	0	0	0	2
FUN_035996	0	0	23	0	0	0	7	55	7	53	0	8	53	14	21	34	21	46	0	0	15	19	14	9	34	0	3	23	0	0	16	4	4	25	0	9	47	0	0	44
FUN_036010	0	0	56	0	0	0	0	49	0	43	0	0	24	0	0	6	28	34	0	4	4	24	0	4	103	0	0	56	0	0	58	2	0	157	0	64	17	0	0	65
FUN_036008	11	26	55	19	44	26	14	118	10	122	0	6	68	20	0	39	55	51	0	0	16	56	67	25	65	0	26	55	14	0	89	27	14	101	19	60	26	0	0	51
FUN_036169	169	120	147	24	139	280	80	113	161	410	47	82	334	123	95	125	275	117	0	65	490	34	61	308	87	33	165	147	16	33	91	248	36	147	53	230	182	0	40	167
FUN_036236	26	19	77	4	55	22	66	133	33	120	0	17	86	40	46	13	40	50	29	50	124	7	16	156	20	17	69	77	0	17	62	133	60	29	11	79	8	0	12	81
FUN_036905	6	7	108	28	91	27	98	204	12	73	0	0	75	29	4	65	28	35	0	66	33	34	109	70	163	25	63	108	28	25	82	25	59	166	20	135	30	0	0	64
FUN_037191	4	0	37	0	18	6	18	78	0	27	0	18	42	6	0	7	7	38	0	5	9	26	99	36	26	0	21	37	9	0	27	4	0	50	7	43	42	0	18	14
FUN_037276	0	0	63	0	0	4	7	22	0	11	0	2	63	0	0	23	0	17	0	13	13	6	34	0	12	0	0	63	0	0	0	0	7	15	3	17	0	0	0	60
FUN_037427	15	25	22	0	1	29	18	35	13	19	0	3	34	23	11	5	8	14	0	11	0	0	4	19	13	8	24	22	0	8	11	46	10	16	14	32	0	0	0	4
FUN_037521	3	0	15	0	0	0	4	16	0	16	0	0	6	0	0	7	0	0	0	0	3	22	19	14	15	0	0	15	0	0	0	0	12	15	0	18	0	0	51	0
FUN_037550	0	3	29	0	0	0	0	14	0	3	0	0	8	5	0	0	9	13	0	13	27	4	4	2	12	12	0	29	0	12	3	0	0	9	0	19	31	0	19	7
FUN_037696	13	8	213	8	46	19	11	60	43	33	6	16	15	10	10	33	17	79	0	4	4	86	63	27	76	4	26	213	27	4	10	14	42	127	59	37	29	0	14	38
FUN_037727	0	20	14	0	15	6	10	6	19	10	0	7	0	17	0	11	27	17	0	0	50	0	0	5	16	0	0	14	0	0	0	18	6	18	0	8	0	0	0	0
FUN_037830	36	25	123	15	54	60	27	65	14	69	40	26	120	27	12	37	51	67	0	47	47	16	52	146	78	0	101	123	0	0	23	83	27	132	21	167	64	21	45	70
FUN_037978	235	458	458	177	319	363	328	838	166	318	139	275	837	297	157	318	446	364	94	183	469	388	298	180	560	212	318	458	139	212	256	218	415	350	130	464	551	126	151	356
FUN_038105	167	188	1092	196	237	536	219	973	121	213	200	154	1620	205	255	644	252	614	643	183	168	538	835	429	1259	118	564	1092	118	118	269	328	278	726	115	710	814	349	286	422
FUN_038156	25	61	26	32	88	16	36	108	34	47	48	11	98	34	19	28	37	21	0	27	163	36	56	27	11	21	9	26	4	21	29	88	23	93	20	74	65	0	42	24
FUN_038723	0	0	7	0	2	9	0	9	3	2	0	0	21	0	0	7	0	18	0	0	0	23	10	6	7	0	16	7	0	0	0	0	0	75	6	20	11	0	0	6
FUN_038740	311	221	844	149	332	483	760	997	828	1091	554	329	656	464	292	752	578	486	227	459	434	582	796	848	865	207	655	844	183	207	901	387	327	851	216	597	360	279	227	461
FUN_038761	3	7	6	0	4	9	3	14	63	11	1	1	4	0	2	8	19	29	0	0	12	1	8	24	3	6	5	6	8	6	2	15	8	12	4	7	7	0	4	23
FUN_038795	11	9	125	0	36	85	73	94	23	34	7	16	180	24	37	54	32	67	0	38	8	193	18	22	100	3	24	125	23	3	35	23	36	194	10	225	63	0	0	63
FUN_038841	383	303	583	270	824	976	591	1500	989	255	125	632	559	506	348	214	703	789	216	678	834	609	681	1363	555	497	250	583	331	497	369	279	181	917	78	574	107	37	283	454
FUN_039409	4	1	167	27	30	94	123	110	0	99	0	0	130	43	20	44	100	49	51	14	33	156	72	13	167	8	158	167	0	8	70	30	0	246	26	187	51	0	19	47
FUN_039977	41	0	149	0	44	0	57	87	71	0	0	33	69	0	18	110	4	128	0	0	0	91	100	67	135	0	0	149	33	0	3	115	0	216	0	81	53	23	0	79
FUN_040082	0	66	10	0	30	34	34	142	172	25	5	0	36	86	5	10	27	23	0	18	49	8	0	47	34	0	19	10	0	0	0	129	15	50	7	31	0	0	87	35
FUN_040218	22	0	43	0	0	0	39	49	27	14	0	0	51	0	19	24	12	20	0	0	0	96	23	18	34	0	12	43	0	0	18	0	0	42	12	35	18	0	0	19
FUN_040225	7	0	18	0	0	0	20	41	30	13	0	0	5	0	0	23	10	37	0	0	0	14	15	61	65	0	0	18	0	0	21	0	0	48	0	45	0	0	0	58
FUN_040491	63	62	144	29	75	160	64	176	120	152	5	47	162	86	48	84	115	85	0	46	140	42	145	184	72	68	140	144	27	68	44	137	137	157	36	103	32	0	78	94
FUN_041644	22	0	350	0	109	93	108	274	63	386	63	9	239	54	49	28	190	82	0	66	144	112	50	212	163	27	135	350	30	27	168	196	126	285	31	277	93	0	17	117
FUN_041665	136	126	267	148	483	548	89	1220	136	149	183	96	309	256	70	113	284	469	148	176	240	150	233	317	319	78	447	267	83	78	99	191	124	484	58	348	99	0	102	435
FUN_041999	922	1361	2378	859	1024	1344	1645	2633	1446	2323	1191	766	2199	1277	781	1855	1358	1258	691	1341	1189	2176	2045	1334	2121	774	2268	2378	634	774	1698	1524	1618	2456	1140	2081	1330	312	991	1455
FUN_042311	11	16	15	4	6	17	7	20	12	15	6	4	24	22	12	13	21	15	0	12	18	4	6	7	20	3	5	15	0	3	14	15	8	14	2	16	2	0	9	18
FUN_042778	9	24	45	1	17	25	50	62	12	6	5	3	9	50	7	15	10	39	5	27	17	9	29	13	44	8	23	45	6	8	9	15	11	20	1	15	10	7	3	22
FUN_042796	7	18	30	2	18	24	22	24	11	6	5	2	8	44	6	8	14	21	4	14	15	10	8	12	30	4	19	30	4	4	14	15	7	25	1	16	5	6	10	9
FUN_043017	0	0	143	2	0	0	0	32	0	73	0	0	91	0	0	14	74	23	0	0	0	81	0	0	78	0	15	143	0	0	107	0	0	218	0	149	0	0	0	20
FUN_043213	269	171	716	58	184	91	520	436	257	438	373	194	497	376	222	419	310	227	121	359	632	323	319	331	584	289	211	716	109	289	457	95	292	800	155	390	296	63	296	435
FUN_043274	0	21	12	0	10	0	20	34	104	10	16	14	0	23	0	28	30	48	0	0	66	0	0	40	10	0	0	12	0	0	0	61	7	24	0	0	4	0	13	27
FUN_043594	139	40	1408	100	360	526	310	1454	153	741	173	96	798	129	113	1478	248	656	21	200	116	469	959	246	734	39	481	1408	435	39	298	659	322	684	122	575	332	39	0	630
FUN_043667	6	7	17	1	16	8	10	23	3	4	2	1	9	21	2	6	14	10	1	15	11	6	4	9	27	3	16	17	3	3	10	10	8	22	2	7	2	10	2	3
FUN_043765	84	57	120	0	24	0	69	127	71	101	36	57	108	26	35	60	38	94	0	40	48	111	55	140	96	27	0	120	22	27	69	65	59	114	0	107	54	0	36	71
FUN_043766	57	0	64	0	15	11	35	66	30	35	15	42	59	29	2	55	21	43	0	9	30	66	32	55	74	0	37	64	0	0	41	43	15	81	4	94	38	0	14	43
FUN_043809	0	0	80	0	7	10	47	101	4	3	0	0	11	0	0	8	0	75	0	0	2	3	44	0	65	0	2	80	22	0	3	3	0	79	2	37	12	0	0	50
FUN_043880	15	34	49	2	26	26	64	70	20	11	8	5	18	68	7	22	18	53	7	44	23	17	35	23	61	13	29	49	8	13	21	20	18	29	3	22	13	11	4	22
FUN_043888	3	6	12	1	6	9	9	11	4	3	2	1	4	19	2	5	5	9	2	6	6	4	5	8	9	2	9	12	2	2	7	7	5	11	1	6	3	2	4	3
FUN_043891	14	47	28	1	36	19	39	32	19	23	12	4	14	86	7	14	35	26	18	46	30	14	17	20	28	15	23	28	15	15	41	38	20	32	2	18	9	19	5	12
FUN_044093	3	8	13	1	10	9	10	11	3	3	3	1	4	19	2	4	7	9	4	7	8	4	6	7	13	2	9	13	2	2	7	6	4	12	1	8	3	4	3	5
FUN_044097	20	47	65	2	36	40	84	86	25	20	14	5	20	86	13	36	24	69	10	49	31	17	52	32	77	17	38	65	13	17	30	30	26	38	3	28	16	18	8	30
FUN_044103	22	42	65	2	29	36	81	92	25	15	14	5	20	74	13	28	22	72	10	49	27	17	45	25	70	18	40	65	11	18	24	28	24	38	3	27	16	15	5	31
FUN_044133	5	10	14	1	10	11	11	13	6	4	2	2	5	26	3	5	7	10	4	9	8	5	7	10	15	3	13	14	2	3	10	9	5	13	1	10	3	4	5	6
FUN_044136	3	7	13	1	9	10	10	12	5	2	2	1	4	17	3	4	5	8	2	8	8	4	5	8	15	2	11	13	1	2	7	7	4	9	1	7	2	2	4	6
FUN_044149	3	7	12	1	9	10	8	12	3	4	3	1	3	20	1	5	7	10	3	7	6	3	6	7	13	3	11	12	2	3	6	7	5	12	1	7	2	4	3	5
FUN_044201	11	28	43	2	19	25	49	58	17	11	10	2	12	50	6	19	15	35	6	33	17	12	24	19	42	11	21	43	8	11	16	17	14	22	2	15	8	9	3	19
FUN_044213	19	45	59	2	32	30	75	82	28	16	15	6	18	73	13	30	21	55	10	45	28	18	41	24	67	18	32	59	13	18	25	26	21	33	3	22	18	13	5	31
FUN_044220	7	27	15	2	23	14	26	19	11	12	10	3	10	56	5	9	21	14	14	27	19	11	10	15	18	9	12	15	9	9	27	27	13	22	2	13	5	10	5	10
FUN_044231	2	6	11	1	8	8	8	9	2	3	2	1	4	14	2	3	4	7	2	6	6	4	5	6	11	1	9	11	2	1	7	8	3	9	1	6	1	2	3	4
FUN_044236	8	18	23	2	11	13	27	25	11	5	5	3	9	25	5	11	10	22	4	16	10	6	18	10	23	7	13	23	5	7	10	9	7	12	2	10	5	13	4	9
FUN_044241	12	45	32	2	39	25	42	33	16	21	14	3	15	80	9	18	30	28	18	44	24	13	19	20	33	12	25	32	12	12	39	35	17	37	2	20	8	19	8	13
FUN_044299	3	9	19	1	15	12	13	16	6	3	2	1	7	25	2	6	7	11	3	9	12	7	8	10	18	3	14	19	3	3	10	9	5	13	2	10	3	3	5	5
FUN_044300	22	67	65	3	48	41	89	100	42	27	29	5	24	100	19	39	29	69	12	64	36	19	45	40	87	19	48	65	17	19	31	45	26	46	5	30	20	17	6	34
FUN_002367	0	0	63	0	0	0	0	28	0	25	0	0	156	0	0	0	70	62	0	0	0	56	23	0	51	0	0	63	0	0	45	0	0	86	0	264	0	0	0	18
FUN_002368	0	0	20	0	1	0	0	2	0	4	1	1	13	0	0	0	19	22	0	0	0	5	0	0	22	0	0	20	0	0	9	0	1	16	0	60	0	0	0	6
FUN_002369	0	0	60	0	2	2	0	6	0	1	0	0	16	2	0	0	21	40	0	3	1	9	0	0	50	0	0	60	0	0	16	0	0	47	0	189	0	0	0	7
FUN_008510	0	0	15	0	3	6	0	8	0	0	0	0	11	9	0	0	4	4	0	0	0	18	12	0	10	0	6	15	0	0	3	0	0	6	0	11	0	0	0	6
FUN_008971	0	0	7	0	7	18	8	157	0	16	0	0	41	0	0	0	17	0	0	0	26	0	0	6	10	12	25	7	0	12	4	7	0	0	0	14	0	0	0	22
FUN_017257	0	0	13	0	0	3	0	41	0	94	0	0	145	0	0	35	76	41	6	15	0	42	10	0	30	0	0	13	0	0	11	0	0	30	0	83	35	0	32	45
FUN_018910	0	0	37	0	0	0	4	38	19	17	0	0	20	0	0	8	37	20	0	0	0	0	9	30	57	0	0	37	0	0	47	3	0	41	0	55	0	0	0	41
FUN_029483	0	0	1	0	0	0	0	10	0	0	0	0	3	3	2	17	0	5	0	1	3	4	0	4	8	0	0	1	1	0	0	3	8	11	0	13	22	0	19	12
FUN_031774	0	0	110	0	0	0	46	31	0	0	0	0	325	0	0	133	0	123	0	0	0	96	39	0	140	0	0	110	0	0	0	0	0	308	0	406	0	0	0	27
FUN_031775	0	0	10	0	0	0	0	9	0	0	0	0	17	0	0	5	0	17	0	0	0	0	0	0	21	0	0	10	0	0	0	0	0	28	0	27	0	0	0	0
FUN_031777	0	0	1389	0	0	0	656	982	0	0	0	0	1476	0	244	1113	0	885	0	0	0	583	456	0	2021	0	0	1389	0	0	0	0	0	737	0	998	197	0	0	494
FUN_041998	0	0	394	0	0	0	0	374	0	0	0	0	539	0	0	207	0	237	0	0	0	327	307	0	386	0	0	394	0	0	0	0	0	991	0	665	204	0	0	203
FUN_043747	0	0	9	0	0	4	1	15	1	0	1	0	4	1	0	21	1	2	0	0	3	2	5	11	7	0	1	9	0	0	2	0	10	2	0	19	0	0	0	7
