,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Species,Sample_ID
peve_POR.73,-0.12163788273067452,-0.2102828777687951,-0.06222473747728645,-0.12601532636291743,-0.20216705982300517,0.025274172938376638,-0.23472254388352023,0.01607453355504487,-0.12215857528575981,-0.051537278973381,0.09283607584670074,-0.04412492316855832,-0.24536284787144008,0.22412066449847237,-0.011541268126964056,-0.042697536362175104,-0.10718624315897203,-0.5663441606031596,0.0022958396861875695,0.0070222171487024105,0.3300581610376891,-0.08109641624902358,-0.0063183978934396095,0.4858056562302789,0.24552892499394768,-0.15054879394295942,-0.2864818050295169,0.1364939399713212,-0.021812260847935708,0.12277703709817951,-0.04794636508674504,-0.029080714307281055,0.01321453286658779,-0.10668349145398465,0.23685486117821472,peve,POR.73
peve_POR.74,-0.26377999355583326,-0.06266084072882644,0.5943936843694405,0.2533990441759865,-0.07796925693137982,0.0343394769633674,0.14110706141464527,0.11179764600011606,0.005020370830629012,-0.10189115554700956,-0.20167680603031488,-0.028238756317714192,-0.3629162180076517,-0.16416739027770677,0.3532525255871224,0.012338411648292918,0.23689781534823254,-0.04552774163448585,0.05109677662020678,0.0040668750050990325,0.2422508823653421,-0.06433569295963724,-0.03717855553597466,0.1487215016445919,0.0833576655478426,0.17193340989856548,-0.29992404184574883,0.07145276961273386,-0.02843044252804112,-0.12484111883100373,0.10335842040970264,-0.03635897193296055,0.22439662192436655,0.00045984026541585053,0.14128994037212655,peve,POR.74
peve_POR.83,-0.3362396060514384,-0.0606901076145447,-0.11339669401246195,-0.36157243183508775,0.04863000688072203,0.0017730468153055467,-0.41716972921531986,-0.0771213288218664,-0.10096309845504714,0.5420945837823355,0.09706266099569873,0.043758677647321303,-0.04265662227321073,-0.11486401318762735,-0.18513075947964652,0.015138036032717728,0.13821795784659344,0.26352371380523393,-0.025584416890687318,0.00942523541495254,0.3756252369274895,-0.012297273089225966,0.005536892047506364,0.16585058367607225,0.15597087682190786,-0.0010690419119115,-0.12056337990280318,-0.024425241788002032,0.06537943403357087,0.051826052580349245,0.06213135267826582,0.11191028843749858,-0.08884207075718445,-0.025976160087902943,0.25139615031424895,peve,POR.83
ptua_POC.219,-0.25409985344377367,-0.07999227923074304,-0.0263537158835067,0.03513752280791848,-0.0384166703950257,0.37623029423210724,-0.025530438991900516,0.4640581950863121,-0.006023927576773354,-0.022823302798206355,0.3056867939579774,-0.05155550523737217,0.39684631047412966,-0.19639815556621376,0.11887470620840887,0.02925730795925985,-0.08074260897809059,0.02855533335457037,0.04548320142282869,0.09334842281501604,-0.04207364523525353,0.5874422938240176,0.014261803302424816,-0.12597848781983859,-0.29451255120926617,-0.04950062910509169,0.012975040954173424,-0.18733524021559456,-0.0020122869856305254,0.8957241104961714,-0.08610703684525498,0.0189825510426331,0.13407151360702754,-0.035862746875409315,0.26308029142566564,ptua,POC.219
ptua_POC.222,-0.11890037360500666,0.14665015935797565,0.13228761240354678,0.25001912129586784,-0.022565483802020787,0.17715672956910686,-0.26172424179066234,0.0734050920351376,0.1422670504166695,-0.2018540753481247,0.1538791185728512,-0.038545362344607745,0.21827295135510347,-0.21349545287023766,0.018720363218642202,0.04606302646340482,-0.04455021105578859,0.01889502109050138,0.11434363161944924,0.41802774988625074,0.028058402509483143,0.38270190829545,0.23064458824430698,-0.03248324470191009,0.07060225241453892,-0.04743174608463647,0.020357705979077528,0.4024168140923011,0.07097390142948268,0.04592233607418629,-0.06827180828338024,-0.024964862769675848,-0.01960709177969649,-0.035222966379729145,0.054255924958642204,ptua,POC.222
ptua_POC.255,-0.009326384249431954,0.19385730054857123,0.18236697099125762,0.11827472837176033,-0.027688297636060157,0.13184213366696082,-0.05474177380386589,0.24012892200268293,0.14959678896632234,-0.10349301880569141,-0.14413773352836945,-0.037931062672586974,0.21384306317145824,-0.15727067918290602,0.06841751940585265,0.041761992168745196,0.09473256186846934,0.09763142965043672,0.22462505715875214,0.4819350446840914,0.01509355628102908,0.12780924979026348,0.26242194920838935,-0.10282925898336814,-0.21984341566253032,-0.13369987854071233,-0.17928981288291884,0.5040233114775164,0.039155882708582876,0.1201650664877472,-0.019304943573368667,-0.13949566208586492,-0.048573423932682526,-0.09833825803330352,0.5529577909617952,ptua,POC.255
ptua_POC.259,-0.13451459989439687,0.11653216829499122,0.023466177136548153,-0.018625628197570767,-0.07090941522785027,-0.016573179832718565,-0.03631965779842484,0.7612553774462155,0.08399485081720334,0.036846865283052734,0.026153795295445162,-0.014277102278981667,0.10706229367662659,-0.08514754660265428,0.2374302208863861,0.11034745675832913,-0.1529445996506569,0.09195959247544513,0.16208187917946149,0.006157708966798778,0.03864983390430039,-0.11053342436790378,0.021542396128712282,-0.09091150858098031,-0.0763480422835504,-0.009072042678835934,-0.10933786548032726,0.16634360628860664,0.019603365524115984,0.13349899674616433,-0.03564917207127021,-0.1009980359474271,-0.0008161092743275897,0.0660964107831457,0.279747349571211,ptua,POC.259
ptua_POC.40,0.04892692409805428,0.38470723479893043,-0.061134506442064376,-0.1221887095193496,0.03758074414382317,0.11432199211179515,-0.16951162656497792,-0.09012301249842923,0.023850442596819992,0.19412185170518262,-0.07120175816895874,-0.015306708105457307,0.0631295458721742,0.027071855948047025,-0.05601340493402048,0.003188575755435878,0.022739755391917187,0.024608271258426274,0.08273633763529524,-0.06651264354581159,-0.06467882955359808,-0.13896523254743554,-0.17856729013959366,-0.09598908316829644,0.3432032295084051,-0.16044773525796474,-0.1867328037876006,0.03770022391096111,0.006747446235278584,0.017774402741164166,-0.013618502087377507,-0.10375381511554557,-0.061092087451544506,0.07918505843785013,0.18331965471429484,ptua,POC.40
ptua_POC.42,-0.020879738388543245,0.22040034268743502,-0.05538415008518108,0.015946192112495282,-0.12691959800011052,0.07024185185583398,-0.2748325367991746,-0.0072888537706062035,-0.4406799050673145,0.10173670323497316,0.10340129871488228,-0.14795194037168122,0.11493892969936123,-0.08205101228604555,0.03828494129971148,0.024551931649071632,0.016858516180239983,0.024559540137345875,-0.026346367149424496,-0.06910875006101765,0.030002145771369174,-0.10213788075451226,-0.15324419495377287,-0.0070869082811851536,0.05658848111589279,-0.06494709177283911,0.07785057226039652,-0.051008040336358154,-0.019332264152314926,-0.06101504162509801,-0.014587593304457925,-0.05205059307439179,-0.022055832542434255,0.8599482225416217,-0.10727534787519792,ptua,POC.42
ptua_POC.52,-0.06175784787281617,0.259129163455743,-0.003383277004928595,0.18208020000629194,-0.05619462597894337,0.09408399234853793,-0.29304064374753197,-0.10389325344279648,0.028952677611335974,-0.013948506244470152,0.09239319123113887,-0.03938916431282085,0.14164522360037113,-0.17041649671256334,-0.10048932272978109,0.033366438010012475,0.012523816766823804,-0.003205875783361268,0.04440502802360204,-0.6910037979038882,0.07442249719942687,0.060403225896575645,0.7572059272012645,0.026874597354366953,-0.13677247666350761,-0.048052262165428884,0.030556212276636577,0.6399220312371378,0.3023126584815807,0.028845394547619814,-0.021161515095395562,-0.03631049997904796,-0.06885690401320195,-0.11325598161185034,-0.048617649264793325,ptua,POC.52
ptua_POC.53,-0.02638026833446259,0.244434753480544,0.08655620842768115,0.000506617871881684,-0.027266037753087113,0.44230013287302195,-0.10187502712971022,0.13732451198696952,-0.04939355443911764,-0.012367250717548486,0.04986778658822662,-0.07770210022799995,0.1552362971773051,-0.12512057967732526,-0.027363601437002644,-0.032178023059439745,0.08703044046111211,0.0775507110924483,0.17753241806336326,-0.02180461174592589,-0.05696375420578225,0.26969050370628894,0.044899483643942625,-0.10565141672719447,0.3920764909434439,-0.010045181320661461,-0.2270812000966466,0.007403226897804173,7.526602870768904e-05,-0.019953129919150134,0.029865636658207354,-0.08003978870260714,-0.003462791024412457,0.1110750629837902,0.20167797908141488,ptua,POC.53
ptua_POC.57,0.008243520353359787,0.21643090377160432,0.05670750285152571,0.09147184875784407,0.15963911934262026,0.6538201187126106,-0.12665405627959248,-0.013068048844166142,-0.029338758118414087,-0.012581175519359925,-0.007471610513242323,-0.1502157806251386,-0.041462106287874015,-0.15057452921822762,0.19005894447853455,-0.05576292072267301,-0.03977556442847516,0.05677624821648275,0.11856038117806225,-0.016046279620695075,-0.036842754901543394,0.4756821934664622,-0.040845308093796336,-0.10410693417636524,0.3154654336604265,0.045110434119164586,-0.09069366203607203,0.07933167925233539,-0.01493395724288831,-0.06272768347062864,0.14636403746297766,-0.12262851106569508,-0.05004218208037841,-0.13503790513110592,0.06926799579036591,ptua,POC.57
