OG_ID,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35
peve_POR-216,2.6261535133109986,0.06107207198859884,2.4357167191480023,-0.1866175220275741,2.0759589390007456,-2.467989634298602,-2.1795980345886394,-2.6397577716366025,-0.6901233794516755,-2.62833246851265,1.0151923432517547,2.541084622204787,-1.5098281753729526,-0.1027786647069378,-0.5621502820741546,1.9076711029936746,0.05713689620981951,-0.742737483644295,3.723763102726795,-4.149873570952723,-1.5084962306813943,-0.605324619269911,6.741739576558331,0.36904349765287014,3.3083089121128144,4.647879161173313,3.3279112941849043,0.6143146130429384,7.187938896265392,-3.0785472840550363,-1.9505177809946348,0.329756910895888,1.5527530079203327,2.226097831218334,-2.902423180746553
peve_POR-236,-0.08966171216703914,-0.1291400781802966,0.4710633128775057,-0.12347214486971404,-0.0601433316490463,0.98959692105096,-0.10746818027479532,0.02395229298469093,-0.12285572775208384,-0.025856856758280252,-0.03430336826630293,0.19500350299831232,0.40542560486181994,0.41045425722042045,-0.15945283274557875,0.08745252786124671,0.20636136195388316,-0.07793236867499148,-0.05617089008106303,-0.351030064930201,0.4820581253768487,-0.005539529747629117,-0.2147819499657662,-0.15711272541504948,11.723303275118367,-0.039001727933563615,-0.36476408005102934,0.0440742041135452,-0.027819665862836424,0.2077058813634178,0.4407476895125276,0.1376592212044509,-0.019872149493034952,-0.09931693658632373,0.3362739427837457
peve_POR-245,1.5209202056898141,4.216340660667057,1.6012509457629829,-3.15319363862461,3.4545082403321627,-0.7216814817412255,-0.7277471082030138,4.2638052523897025,10.390480672816746,6.615154077252791,-3.0851009397569293,1.0876110391137566,8.603859329590115,2.9665803557896235,-7.790150710365738,1.776285111188397,-1.345916253705694,-3.5848078809884667,3.7859777558060848,-1.2000328503231232,-5.620904088702252,1.725581582168074,0.6496234459488655,-1.5529136830355403,4.754965896080231,4.226811891964466,-7.888833432167413,-2.3627325463639512,2.723959847244669,-0.9482394759979318,13.580343004145053,-1.520183272548733,-0.8892733914802894,-0.1997330308842709,5.6861660036114134
peve_POR-260,-0.37769144151610706,8.040077211375475,-0.6239522802616937,1.6577515445920994,0.4754443662589585,-0.7513932965538537,0.0015272644664376927,-1.7558782469229393,1.4913001669619577,-0.26542347203048233,-0.2385371195138311,-0.22452476382566358,1.1370787166064635,0.8838045473683067,-1.6314362985423319,1.6155075334438558,2.0023391497692944,-1.160546090455338,0.32571097902907215,-2.445657831446766,-2.5699380502256437,0.7080012961944182,2.835789690015281,-1.920721576146862,2.042965379528017,0.2886734408970793,0.21617745436707084,6.401949585030572,1.5465862695716215,1.0311905097205392,0.5360628921340037,0.33749505288707404,1.2244826997061455,-0.2692443179593028,1.7632215638145998
peve_POR-262,0.6329108217428259,3.2485891038312333,0.3277893530645013,2.9671072983210456,1.123953433060497,1.427551128983118,-0.7610824869537673,-0.3029465584860998,0.26495428119139647,2.788624377620232,0.9138600026617322,-0.17200343005473726,-0.37528683762400555,0.8311293905236821,-2.4046415272663597,2.165956426604381,-3.6618106562856143,0.23306401257634635,2.2028605901240232,1.70580253478804,0.11571463487171076,-0.08530614183087308,5.437186217078031,0.31137702183935445,2.6271013147718896,2.1395068934274124,1.4463763007544563,-0.5818461934658244,0.7732221133144818,-3.383387019040687,1.4342586763186032,-1.6631869437063478,-0.8826941896690621,1.1144899978933955,-0.6471999412050625
peve_POR-69,1.2777161407280366,5.002266461883913,1.0824047552965188,-2.105638777455338,4.1541341481588105,-4.827368156129945,-1.558691023314799,0.21855664914161566,-2.7485626593702293,3.0859941125230628,0.23075166713118475,0.8580302570894272,-1.0800817943085055,-5.154044790105328,0.010143069396277689,0.2774964956098494,-2.8005970457879923,-0.49377132249428823,4.423532991448065,0.053096744836193754,-0.4979162165206861,0.8485043150055582,2.7290600104567173,0.06154176230583943,4.240675675739864,0.7585366062855035,2.405461373617314,4.74017119949054,4.407224307929111,-0.8920017467566242,4.2407217834801365,-5.0207118951154674,1.4967532818428022,3.531976682428589,-7.4384416726941955
peve_POR-72,1.544980170664323,7.411661561270344,2.2955612735056237,-2.986048134793451,2.8363664211343704,0.9402204341990433,-0.2126545955994094,0.1478084235706291,-3.820656055741274,0.6291684998369296,0.32494762808560534,2.2403346941074034,0.9151314047591946,-0.4711316224871026,0.5109787440465398,5.89051652810105,0.6787194431816437,-0.10732185174864632,0.7832458655695916,-3.1568897314845183,0.5519377648282046,1.0045637784684815,-1.0625289716160902,1.651869381629891,0.44959501962413556,1.3308646585998904,3.020141077360657,-5.190495264392045,-1.6326138100528362,3.2380068211005857,-0.939914288811759,-3.1371882324536196,-0.5883619882633865,0.9453516282329922,-0.9278963058343156
peve_POR-73,4.978329289669103,0.6886133558515196,5.924425405353007,-1.9307186743467424,-0.34157141481803677,-0.19224340097093182,-0.07183961852567736,-4.407295949927638,4.240383532525568,-1.5465826451918567,2.112599770200031,5.128150889440108,-4.563319126719949,3.991751957597724,0.9767494899552944,-0.6416664962319941,4.479253293394086,3.2297293893604797,4.108066575218338,5.00355673077114,-0.8678539658104916,-0.3547486225285482,5.681708947705754,2.3583680144890375,2.681037434758052,9.794707490075053,1.9940599664173337,-7.670841559773224,0.4070306917752926,4.237521336803273,-5.814601308366537,4.639249552306379,-4.974904934713388,4.771366774470541,-3.504844941156851
peve_POR-74,1.8952845363521658,4.0384074840747415,2.3244076522114328,-3.3946306982216226,1.841702436364787,0.6569681161670841,-0.12222141948660478,-0.2130128124155165,0.6622586921136,4.35406262809784,1.2007237665694914,2.1147752347061366,-4.552971035808786,3.9700389989075133,-0.7532830488951184,4.752801156933004,2.519754776292686,-0.9779629978672489,3.974795896699971,2.247668063526956,-0.06420563978322212,-0.25969742417684466,2.544357947746036,-1.3685053713663993,0.835776130760067,3.940160060499846,-0.9917098564248689,1.1498904476317189,0.7463306697709723,-1.2331354844191063,0.7450065414382021,-2.3496589133267367,-2.0397096825254932,3.9090418466859314,2.5464365346745446
peve_POR-83,1.846208047335088,-0.08009507996283774,2.2222178160069763,-2.164568037433248,5.0307178745094,0.4486349474784342,-1.054741839835835,-0.31348056295888876,-2.199377964068168,-1.8525728088448508,0.13471139774520208,1.8675764533781636,3.269408919590757,-3.185456010285411,0.9489435602963491,1.7536230696278612,-0.7507061467969318,-0.11230240414365072,0.9059843396289116,3.7165520713715576,-0.2702903501048646,1.503660287191945,3.055229524075871,-0.7170200151748717,2.72681404080726,0.9938139556448091,-0.258264105393604,1.2662664737222948,2.0083416241647325,7.529594324575009,1.3281748540362095,-4.818913797199799,-0.08515061813978853,0.00975023801927842,-6.795544088193038
ptua_POC-201,0.33477621129242274,-1.00480837429029,1.2606260900460475,1.945496883037087,-0.14521026077494342,2.7041040342430995,-0.27001280909295605,-0.9339023287772762,1.731674845636127,-1.4664415438325566,0.7612928616817002,0.713640791859064,-0.9663642068904006,3.6086872379770667,8.273364862246757,-0.13796245059342083,0.7940078227845354,0.8277032468951909,-0.26911837472850425,-0.5915640184332868,0.8095420233325131,5.684805871541651,0.7458372119831936,0.6227486638254183,2.7477247097512665,0.5061031045072024,3.541491702438357,0.6283587149584826,0.11945901875018596,0.048295463830914216,2.807421928971952,0.7440877948532634,-0.4807347838777245,0.19929948335684775,-1.3140835757633467
ptua_POC-219,0.7500837340408224,-0.1992433013281314,1.009422862984302,-1.9111560448140004,-4.2385007695226165,-0.8874341683092235,0.2909861163720127,4.183936323084759,0.26305243902601,0.23461839565114553,-0.6636724949759204,0.7185165514791214,0.6716252102126159,0.4606271052969205,0.11762404120342955,0.03439386413560274,2.5273252559523116,-0.12353405855735426,1.0548953397823695,0.20612323778075492,2.357005251808238,9.108158347643919,2.729557718269955,1.1437427235723459,0.15745699493479448,0.16323098314928378,4.046845060938081,-0.567652508542894,0.4450960378642215,-0.3067916168893417,1.47470430772908,-0.3840140268825282,0.30109866262292917,1.193983561720821,1.0305856029597635
ptua_POC-222,2.2420077265176195,-0.30705611878225625,2.3921917679359668,-1.8537652106355207,0.9251588879390251,-2.675432126945627,0.0026147360129939977,3.768475662708294,2.497333606029801,0.15051425027094995,-0.720889111457392,1.7930833235997112,1.6724271535759971,0.6918055488856221,-2.8008415082629585,0.15426645375152692,3.172080394486994,-0.6129627792603264,-0.6216441556027886,-0.5178092954312433,3.2819394893799987,1.107221112940893,1.6619982259845378,0.3152073325379099,0.3149319026351373,1.1256816943213719,3.494383815476742,1.3600232283665903,0.7894999116860422,0.7548746958870068,-0.04937328556322324,0.6582052117732118,0.06443596304658834,-0.8694222347165301,1.6453043326328192
ptua_POC-255,2.8781255303870137,0.009069670792352633,2.388416695313672,-2.9847285050945236,0.1251820413257291,-5.34672803255751,-0.1914127107528993,2.8027156512904674,1.3706332686636837,1.6356753453596151,-0.8944857456155141,2.6936227152292864,1.2952645941448233,1.4618526374747813,4.698350963607269,-0.3186863659460848,2.4800833830643283,-0.2828499660022389,0.8087725593300374,-0.10623776994390069,3.30412172461806,1.6400335235705694,2.203492329977849,0.09234254782567801,0.34381300791827335,-0.7505829971297878,3.8041861566470994,2.0887521742430226,1.1522590273477742,0.07865124262979226,0.009882905499015982,1.2107895858426243,0.39489216798871885,-0.09480297703507726,1.5745483112557936
ptua_POC-259,1.2410970651464208,-0.11236196469684573,1.4249536526267388,-1.627864042225131,-0.685401237294933,-0.7121367114135336,-0.01992844100682341,1.80740108449161,-0.1137187070119774,1.089901553898671,-0.6212287592251354,1.2404454271374092,1.7867739529927482,2.1852216247885963,3.7172940434781236,0.48950840185653016,3.216697706266213,0.6123432080780841,0.4219617038918358,-0.7134664175584641,0.24312031215210064,1.0085074051497975,1.2902308847343114,0.17566085812758872,0.4580663527058634,1.2359566521650207,3.6618950392247607,1.2709497914677406,0.45690991181267226,0.9901749450523512,0.45323038331734466,0.22444555445221995,0.22425689493107803,0.2763040059511671,1.2762726846033585
ptua_POC-40,0.7115300922094444,0.7524974576602182,1.25154873580323,2.191338178964587,0.6961409564929172,1.9496536920706504,-0.2723268094563668,2.064691022686343,3.159290073547351,-0.29887767921234326,1.2632235572454276,0.9305298548102804,0.7147359864993813,1.1730126090920459,1.6525449603898474,-0.023945283436794553,-0.10888190705461966,-1.0666567081061906,1.7516967450574807,-0.701577834210597,3.746424566235841,0.58666390711742,0.2700980561499644,0.17819212788862202,0.883604445151042,0.38972148508043764,3.9332705119537077,1.3904381074496726,-0.4276626914435227,0.39592179063315863,0.8333230252902957,0.3005977176443993,0.9975306288155544,2.302274790462852,0.2718432835481858
ptua_POC-42,0.6871454330184418,0.3372750705199338,2.039881358845228,3.6505453035178084,0.046858599390218775,2.30023926405909,-0.9003559802162456,1.4390404646994492,0.7826845465150103,-2.3685991569104954,6.43588300046887,0.784869829858301,3.36047379077527,1.3523866168461547,1.915810423661133,-0.2631142247761119,0.7383569375424619,-0.3533741782596342,-4.884358284784453,-0.9662808585341455,2.245270479850101,1.1123210910867312,0.05582210719743208,0.16520920058413371,0.7600557806530465,2.678647249283871,3.2345421408791744,1.3285738071338675,0.05207574789893997,1.3029176777671279,0.05053132883605193,0.24956549447351714,0.1748812087802959,3.1591854627763793,-0.35868576831473803
ptua_POC-52,-8.806714659038203,-0.14323277742626178,8.39712884899098,0.05671754837782001,-0.19104911381789658,2.0040888353912463,0.043756118144597345,1.047131038862737,1.5392592587799558,1.3385641793961416,-0.692149640684525,-0.7107068529202418,1.9559843348492223,1.5733269819414488,1.3306630825343342,-0.0006574603817963453,1.4474547588810336,-0.1922636476804905,0.47212616015720943,-0.6899025644283184,3.4929907825446023,1.2785576639958172,1.269606815355485,0.18226838610988658,-0.14062478226746958,2.2750483527886707,3.1469121487690312,1.0978001526636412,0.4662868961489865,1.1451179998615886,-0.6768819878955035,0.6887507344394129,0.6129314922641714,-0.3470561213882819,0.6056907402255476
ptua_POC-53,0.10596526514874367,0.21558418631687182,0.0754241978502651,0.10634261067199814,0.7544246151256029,1.7568093307656467,0.06843481082804552,3.369648447885459,2.352724349509695,-0.8471618313301169,1.9160717057635435,0.0857732212117331,-1.115150952645216,-0.18391016269976193,-1.6247610975017681,0.15813278912066642,1.0142093897369238,-1.359161098038934,1.2877399639366887,0.14334540090799844,2.927337794797401,0.5364474886508002,1.6579952094014243,0.8468802001514821,0.9389596373567614,0.47238196060053694,4.800711839243029,0.6980644955304305,-0.6935156917622168,0.0052037955039229205,1.7275192666544723,0.4944394588611075,0.2039752551144858,2.430474815799067,0.2987288600173691
ptua_POC-57,0.09243851965190578,0.8060150266816539,1.0011766267972422,1.219730024417254,0.3939854167907858,2.0815899237683633,-0.10725282006780619,3.681713323576967,2.2195518818950384,-0.5999936665293751,0.6428368539525332,0.25321286650318875,-0.4193082352078861,1.5935846959202644,-1.5139237184039038,-0.16188923138890568,0.6318822330979494,-1.3754391459300004,1.8189935767897747,0.3328544545486155,4.290241935935186,0.528324720974294,1.8841120766828965,1.2495367705487432,0.17928836395244577,-0.1249046950736006,4.823476298677746,0.5043100742121864,-0.29703925910168605,-0.8141641485966346,0.9436752133132212,-0.911701295960728,-0.606591186382994,2.341876564978091,0.06615743363894622
