,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55,Component_56,Component_57,Component_58,Component_59,Component_60,Component_61,Component_62,Component_63,Component_64,Component_65,Species,Sample_ID
peve_POR.216,0.4982337887868923,-0.04762226053100084,-0.17390089467156603,0.03778116405875778,0.26740510199743656,-0.04768402441591445,0.05545561098839122,0.2896207942193731,0.12628249848929474,0.10756989746749011,0.005381378912554958,-0.2260005731984744,-0.13498326041301084,0.022853051243299255,-0.02635189289576954,0.24538979368258373,-0.03331317013173001,-0.17813212651899646,-0.019012155599049445,-0.016500644367760317,-0.38371844533933913,0.27857327302616486,-0.33512051372252666,-0.24906241740201632,-0.21675747386504834,0.6446335737272711,0.027307135570891157,-0.04131088243302786,0.5563053498600558,0.2804696169068955,-0.08636907378423775,0.29111194716614874,-0.3738613263278162,0.6876439745200899,0.13555947863448103,-0.013527069630895968,0.18518488043945952,-0.05954066527631131,0.5711464222604142,0.17084892070206403,-0.15781766716915413,-0.304519552330004,-0.19244285312380938,-0.007701749013690203,-0.16936652642321487,0.054535886052322444,-0.17676271663716392,0.35159261932745006,-0.18903435475960398,-0.031119152803848877,-0.03789053328266581,-0.046365981177138374,0.18723372064755006,0.19623453218632256,-0.22172742485276317,0.034636629082962486,0.5752332465481492,-0.16854491602555172,0.10959910521467417,-0.2018378218371108,0.0342970395989415,-0.3004159735821221,-0.05215193312424119,0.3800590216157319,-0.004935513339624518,peve,POR.216
peve_POR.245,0.04749502014340852,0.10251521200129482,0.21244650315800787,-0.11707798147229609,0.6356454183996725,-0.056751927176645026,-0.40656454660133895,0.20468242782678928,0.762452456474644,0.6173132220021851,-0.10303437917559037,0.051062055305941004,-0.23253081504101641,-0.013592466568863478,-0.3408289962522232,0.11857694344323765,-0.12375367038692103,0.41859911044108716,0.029614947552270482,0.4652257620628749,0.23256768297719776,-0.07107034297084941,0.02868007786157693,0.1479608502075187,-0.3827778659809664,0.31684488829104673,-0.41339862974890595,0.09091581261596565,-0.41557011985794684,0.1217077155244228,-0.2012682333792771,0.5689862931110362,0.02891416871856988,0.09587637810495472,-0.06090279421805442,-0.15752290178447237,0.0958914427967532,-0.0976328718902125,-0.5145562200076632,-0.024724222306150005,0.24358803294646977,-0.0040547909825472865,0.06964068697554485,-0.011373190489709972,0.28438804496686426,0.04127986591031085,-0.07107523177855435,0.13666691314242593,0.34776273820180326,0.2558879359312254,-0.009300240821406331,0.014885900994284522,0.06782242262925274,0.01553763016962361,-0.09009945981679449,0.24350344640668828,0.22795990086064755,0.08340213840719403,-0.8223448563565994,0.049546343169690574,0.14089433038582966,0.30850611601847167,-0.12187871927545708,-0.13232873827450703,-0.2011555121836128,peve,POR.245
peve_POR.260,0.09360083177182243,-0.02351975500306726,0.004729620967618451,0.11456472885319019,0.18758848241281997,0.025936470054177253,-0.06521183834536051,-0.04596323164378604,0.17540666419867404,0.1924949733238765,-0.0013240689812147727,0.7203611936162744,0.005053654912354371,-0.0252806920272033,-0.19358943291119865,0.07826480119250488,-0.04759417807881788,0.10210583914146952,-0.0369372224369571,-0.05367234140084492,-0.0770606975109139,-0.11343412291352241,-0.19270124351109738,0.02196101503002945,-0.2763021050726824,0.21091607674033994,0.11954267524676657,0.011323800193066573,0.08003087262817675,0.08264410995685727,-0.017780188965942467,0.10362541884547344,-0.07984416048537657,0.2003968174290734,0.054008983352381176,-0.11033182100122259,0.10687880909244622,-0.03868275652621273,0.19107561058622402,0.0963580260936082,0.03951924409259428,0.005721126468825322,-0.00016132239167664897,-0.04962109131163395,-0.06504153340317652,0.11688687080653162,-0.20810280724637242,0.0727173933133013,0.15210721287968967,-0.01443458866596842,-0.12871686599660923,0.1120865303874439,-0.3102564166380562,-0.2079770218074911,-0.050111027131028926,0.04854443771025747,0.1649932114479422,-0.16127827663958846,-0.02468799732211412,0.24734183095996612,0.05337305763958748,-0.03137317631747892,-0.04019874189228113,0.008432105899601784,-0.13156652459042428,peve,POR.260
peve_POR.262,-0.08982403947543989,0.10502170207749438,-0.08691074294315415,-0.23273460837698112,0.06428735557725716,0.12199638541180964,0.09815438135794298,0.12608157114101276,0.34485243794333365,0.10442581959960479,-0.023762654439417594,0.17891335032908534,-0.30672166602593914,-0.1282034950406074,-0.1307643492280748,0.06948553507075506,-0.02018102869573938,0.11660285580754894,0.07364718240681861,0.4070266887329001,-0.13288417582735895,-0.017861451519642843,-0.07652162104772652,0.00553050034322044,-0.18392607681984777,0.26621288594479403,-0.4137120246263247,-0.20110215027890269,0.2858436647220547,0.07543276285126714,-0.11728676154724271,0.15888295883052408,-0.06197607570818194,0.2367576427308521,-0.19071890469579292,0.007377625710943499,0.15999366167214446,0.008460899633683079,-0.30430420004896314,0.1571134553265693,-0.10438474500212516,-0.2952300217937978,-0.13182105839827657,0.7619949523190295,-0.28883250288718376,0.06349708820703955,-0.10209252967890192,0.09415893194231244,0.176848932371349,-0.02977141112440263,0.09291204527360981,-0.3387753361545795,0.2682057587033004,-0.2053622523708978,-0.03501882818990045,-0.07825961670264296,0.16119390897543487,-0.043021608679128534,0.37065625287939796,-0.11771674742676189,0.08729025837833651,0.02202005496676372,-0.029283577158469555,0.12543261155653726,-0.14503301203360133,peve,POR.262
peve_POR.69,0.2635213566530842,-0.07701193872470782,-0.09283240618450388,-0.09197302914906107,0.11616786326790574,-0.15656761554206458,0.06659796959680139,0.0125636570599953,-0.1617056177542833,-0.018049222609047778,0.27579464089192246,0.0301493049440409,-0.1483024631241889,-0.3035909694105493,0.1481065270047879,-0.20519461714304355,0.21062296807196038,0.5914791466682857,-0.03303662167604963,0.20652944804101683,-0.04384806893817096,0.11049768456209853,0.10348458901059428,-0.27065304596748735,0.05005858121791832,0.18131797474903294,-0.09407102637465195,0.11791028384244776,0.20729597851144177,-0.39937765402715003,-0.1335360502709555,0.10278587905299867,0.21995557968909238,-0.03047640017242682,0.05928329103091486,-0.14759084729976008,-0.067966119587825,-0.24533096751531616,0.2608905377932583,-0.19116583028557194,-0.1717917913464861,0.13723451243426912,0.04172136515711977,-0.13763634936795152,0.040182384462304654,-0.04585735144159262,0.11664396719767398,0.0771867188741022,-0.2697116651563813,0.12723776387075653,0.029969935121953818,0.07607364278927108,0.047950045627302214,0.010385033293586168,-0.18275184527499805,-0.15596621321780932,0.25946683368760126,0.2318817811463326,0.04738312798735017,-0.08255540995210739,-0.037060737820903335,0.6058146050463392,-0.011563611183281882,0.5358118679831863,-0.15415892055352473,peve,POR.69
peve_POR.72,-0.24961887339985528,-0.2014226907283075,0.3101484063564145,0.0383059288688939,0.27069721386306866,0.2006264336431941,0.024709498837014867,0.034447795178479804,-0.06775381059314485,-0.1291961933628648,0.04837421951866982,0.10426515924551155,-0.42728211772910546,-0.019725646267079115,-0.15914382954290743,-0.35382998041850716,0.08297023732151947,-0.0018599324503725512,0.2075369585995112,0.1157720231852968,0.039376837335219635,-0.11262671807771894,0.05454801665129223,0.06239501086664507,0.05798921033521819,0.08956779591458916,-0.1676753323859575,-0.12494134425210096,-0.10617038633238106,-0.0783152265622834,-0.04563301157151102,0.01778671160201077,-0.08263100353809237,0.013026038370032661,0.7934419562934044,0.1714548676295567,-0.016756886820111123,-0.09717544548533628,0.02393697922646124,-0.19075602716155582,0.07955120459092399,0.03185951984601551,-0.020866214998111983,-0.05452804090448576,-0.2497411924192351,-0.039998183394089955,0.4784831549685304,-0.056147854915288446,0.04557388984909407,0.008295987466726508,-0.1405678540270078,0.0052640554694770424,0.17072249763920763,-0.23469765599315437,0.10832720198640872,-0.04841557506050998,-0.21631888451231793,0.19032815815262485,0.08311721566176622,0.13866352119985637,0.030858428410843766,0.05858715269808626,0.004229432475655307,0.17873216513383108,-0.10952565463736923,peve,POR.72
peve_POR.73,0.47222290838461617,-0.12899383902351355,0.37275668595593886,0.07166145940728103,0.033337362813614733,0.42715540034258365,0.14185498275047706,0.8104767099269076,-0.39986590032720143,0.08849564293064975,0.1133823599862581,-0.0269538621980092,0.1256058921283018,-0.12071308462942082,0.8126795872303071,0.4664174250974148,-0.1284250603659057,-0.05125676882187304,-0.07901781584235126,-0.10339640575759504,0.42617099940916126,-0.26002881365236513,0.024992040330328452,0.3770470074302547,-0.18700514903758952,0.09743867875346532,0.4222119701311115,-0.2592235978064087,-0.4158122339780673,0.25991088775364574,0.060861251161563865,-0.2111880626140724,-0.18417059309582623,0.015712229500055408,-0.07270132414058317,0.6680519043150125,0.1573702442723292,-0.0005843307104263597,0.3438994981643626,-0.08502523629425783,-0.40755527127246455,-0.22906298170170544,-0.06069288853137291,0.16272101654214025,0.5187087916360003,-0.16282833935919835,0.21404107080439394,-0.1576847843253913,0.6581745434559996,0.3929340797741225,-0.2232293904072769,-0.051976097764218875,0.05407586556568907,-0.0040589356578799845,-0.13651433575619007,-0.008468771516243557,0.21444199879010978,0.1731469133985241,0.035765886856523744,-0.3887680805584068,-0.10138076653584438,0.13209689207169303,-0.0725739349849787,-0.2419165787654567,-0.24916031089560153,peve,POR.73
peve_POR.74,0.0313604414852675,0.03083423335865632,0.42130242746182067,-0.2146684056063473,0.2156550945986811,-0.05446419358020391,-0.04224824089622024,0.07333473337213693,0.021000453309216415,0.2734831501360272,0.014599579529280543,0.20943074403616388,-0.1771011398891483,-0.1800996291795592,-0.1341661294563046,0.03801588834899387,-0.06926455800619916,0.01401474518551823,0.06733997676138849,0.1972423992351256,-0.027689360000198626,-0.04590596044383847,0.010691717594735656,-0.012753602430016404,-0.3048466360312855,0.1947655898998443,-0.234896097616998,-0.07397079553036633,0.015761006371372583,0.18687241295900123,-0.213181312543215,0.2222610885426548,0.00924101968593209,0.1731399921621532,0.15922834429920893,0.03177239886778075,0.07191590200893301,-0.09511497875651242,-0.004990056839311909,-0.08926265901987308,-0.03159818113064757,-0.20323268639884784,-0.055109072024134224,-0.028915429198812473,0.04996142432501296,0.10024490224418661,-0.130809011470533,0.024334825441662634,0.3956484996740663,0.03883118871004789,-0.007405179490250483,0.023096799751588373,0.08939140215696617,-0.00038167530304194526,0.8765880968068467,0.12564023229130697,0.16897005656283734,-0.06118449676727622,0.2584561839793993,-0.3481087060979814,0.10558351704940595,0.1588127749636864,-0.10479447965034727,0.0272772274948349,-0.15387735995034096,peve,POR.74
peve_POR.83,-0.013489284297989991,0.05288205071275802,0.522919755519048,-0.1403382759443239,0.15889314086065073,0.14481078998384192,-0.15500221262339642,0.09447969982232052,-0.02136084095229861,0.0315282476295151,0.024161504185689586,0.18540860947588655,0.2538747981362559,-0.01764645584862556,0.004405521539471125,0.13852476523350854,0.07348462068744405,0.12549877201808832,-0.02211831193211953,-0.28434851104052533,0.32688324319331435,-0.11035621626334137,-0.19515978021061292,0.052159404166864314,0.030175673115396286,0.15855731431256165,0.07523768825924572,0.3104362500418825,-0.12300529359558038,-0.22609886775384436,0.02201417782227353,0.010310020520657158,-0.2589325506163519,0.30678150697866413,-0.23782440642777314,-0.3151516069523757,0.14352150896767998,0.08186240158785957,0.02417086074854821,0.4193443228838648,0.18174789083341183,0.03951695376906901,0.05948230972914776,-0.25775642374994423,-0.12284247050749166,-0.4184496195153205,0.6756661511126156,0.01451737540058055,-0.06356701367602641,0.06960873783429683,0.03782257711312796,-0.38806168734974883,0.0018948529784890962,-0.27473567111094865,-0.012595855812590559,-0.1154622679703559,-0.08368109516544574,-0.10928202164333778,0.025347501176977906,0.16798217014690187,-0.19042157304799126,0.05056706987097462,-0.016992425751678225,0.3646003165125792,-0.031017846241042847,peve,POR.83
ptua_POC.219,0.05790194044078682,-0.0738434470435001,-0.04089568896356927,-0.07596205368970815,-0.03588444097067336,0.09479291975815043,0.45084240299318185,0.014617131602404751,-0.11621184987151262,0.0063050463557436515,-0.1586890787133997,0.2185547179816932,-0.07551046739453172,-0.06906340432632924,0.09925880305508872,0.06072829349061441,-0.03572698598828049,-0.12820557184232292,0.03444239377133834,0.03683113156840902,-0.18873124983621747,0.11023533229179967,0.08260537142674194,0.06035039242882001,-0.053587615346233956,0.10657753748950088,0.01959742169958869,-0.20714671503477006,-0.15195452259379633,0.06160136061847236,0.24510593690819085,-0.043642580426084474,0.3104830312454688,0.08328195582196159,-0.034656668836401665,-0.11435985365404469,0.016243427646983007,0.06745910157499653,-0.15031761758714937,0.17060006330539143,0.04074043215161747,-0.09160592705635175,-0.11702320589170148,-0.3846474022079187,0.11470640190594844,-0.6845378895394246,-0.11354061840803961,0.035483249748845494,-0.06722333349591647,0.5404440983127888,0.10390858243197112,-0.2748198591556835,-0.0003120359894046587,-0.24530746623824856,-0.04492397781954428,0.1713263124907642,-0.0816501279958597,0.4050757103670278,-0.05019305285554374,-0.15048793587810344,0.8210479727246968,0.019526556870804675,-0.022353886464353014,-0.1999113731226925,0.07328684026864243,ptua,POC.219
ptua_POC.222,-0.10892331340446401,0.6307974771262664,0.03636318246297502,-0.3445352437556236,0.17017573868414942,-0.05454070840790724,0.022104937177660273,0.10229157096614036,-0.04116784711534145,0.1694917871551339,0.057853149288795744,0.35276380606993063,-0.21813458953067086,0.13216547389141609,0.1086245797318751,0.1310382192872832,0.0002141636886407045,-0.23269588297963997,0.19159155502529754,0.09523511616230337,-0.017551006059086487,0.12401916730869865,-0.01632832870258045,0.12831605375496366,-0.0037826769459117036,-0.08296856779900907,-0.2834760805729857,0.09693936114268059,-0.07757301673963814,0.042728212058191,0.28609402812564716,0.29915404380285876,-0.09542844760984251,-0.04062184527864847,0.010173384598685936,-0.17038426017428837,-0.05045712201284717,0.20929801514522492,0.030048860425219568,0.17029454301829636,-0.33898847841546453,0.05414628927737229,0.027989580785942995,-0.0010341456810007733,0.09825520633324301,0.05964867837591031,0.003596095020064363,0.14020187774771073,-0.06323122962298097,-0.18464477433491072,0.35066976994376453,0.1462351981288934,0.3824967748947692,0.03086838756014426,-0.08648242240863034,0.0694883106725684,-0.1790813040057219,-0.023753677174199798,0.012846365679546995,-0.042754880944767926,0.2899343179050545,-0.03891636705697675,0.0017545486722099915,0.13267221824465397,-0.06980496421448974,ptua,POC.222
