"","ACR-229-TP4","POR-216-TP2","ACR-150-TP1","POR-83-TP2","POC-52-TP3","POC-52-TP1","POR-245-TP3","POC-255-TP3","POR-69-TP4","POC-53-TP1","POC-222-TP1","ACR-145-TP4","POC-255-TP1","ACR-265-TP3","POC-42-TP3","ACR-229-TP1","ACR-186-TP3","POR-245-TP4","POR-216-TP1","POR-245-TP2","POC-219-TP3","POC-219-TP4","POC-57-TP1","POR-69-TP2","POR-216-TP4","POR-83-TP3","POC-222-TP4","POR-260-TP4","ACR-225-TP1","POC-40-TP4","POR-72-TP1","POC-57-TP3","POC-42-TP4","ACR-244-TP1","ACR-186-TP1","POC-57-TP4","POR-72-TP3","POR-260-TP3","POR-73-TP2","POR-260-TP2","ACR-173-TP1","POR-73-TP1","POR-83-TP4","POR-262-TP2","POC-53-TP4","POC-52-TP4","ACR-173-TP4","ACR-139-TP1","POR-262-TP4","POR-73-TP4","ACR-225-TP3","POR-260-TP1","POC-259-TP1","POR-236-TP1","POR-74-TP2","ACR-237-TP4","POR-74-TP1","POC-42-TP1","POR-83-TP1","POR-69-TP3","ACR-139-TP3","ACR-265-TP1","POC-40-TP3","ACR-237-TP1","POC-259-TP3","POR-236-TP2","POC-40-TP1","POR-72-TP2","POR-72-TP4","POR-216-TP3","ACR-145-TP1","POC-259-TP4","ACR-229-TP3","ACR-244-TP3","POC-201-TP1","POR-69-TP1","POC-222-TP3","ACR-186-TP4","ACR-139-TP4","POR-73-TP3","ACR-173-TP3","ACR-225-TP4","ACR-150-TP4","POR-74-TP3","ACR-237-TP3","ACR-145-TP3","POR-74-TP4","POR-245-TP1","ACR-150-TP3","POR-262-TP3","POC-53-TP3","ACR-244-TP4","POC-255-TP4","POR-262-TP1","POC-219-TP1","POC-201-TP3"
"TG 52:5-FA18:1",0.164066217881617,0.538693967941329,0.384951592159435,0.359078444102505,0.886128789744997,3.32817337821181,0.396583994299808,1.02491407985509,0.377204128509566,0.592070112079028,1.99043114860806,1.05912707290675,1.91148793749126,3.17509811983362,1.54887385607446,0.651332036049746,0.141593012494128,0.212706695312776,0.189788056601603,0.285325097519968,1.55090383914498,0.981794255083082,1.05645764835644,0.294022487974584,0.581787492867081,0.158585015862962,2.11579435947466,0.57649585683784,2.40175280374618,0.436761494186511,0.538567302902467,1.67098408658695,0.444511437799947,0.509731958109988,0.215737188226142,0.708978113493814,0.995552423711666,0.21995040614897,1.06583573452113,0.427779295796424,0.694211175027836,1.22515843092389,0.494128203764737,0.237284563179958,0.43076359245959,1.45347797768328,0.307927834863768,0.566130229450245,0.36732735543326,0.402729842632956,0.203944464047318,0.52086870761483,8.17141006856846,0.574371198484121,0.413027910368067,0.434525147961687,0.476799596477453,3.81358869229339,0.527959966003057,0.154319809976367,0.971754587366775,1.62866794984084,1.8496383569783,0.54740050027731,1.12669089955104,0.434978891584665,0.973793353860405,0.806260003478432,0.286265513518132,0.309308159420481,1.19050606226517,0.820931599374038,0.3057374710341,0.503902178814689,1.45645002117357,0.407710328238097,0.716731765210615,0.446901657299036,1.06294990776153,0.133860409924287,0.156733351341762,0.549327140558884,0.235673761379271,0.424398453361417,1.15002972505273,1.07992895666822,1.90478992050134,0.196177771873058,0.276677891893236,0.510516955749123,0.643338147905197,0.421831934885476,1.18205117937702,1.0860366832741,0.833805297227452,1.42006462733476
"TG 52:5-FA18:2",0.102734787507916,0.144593262306349,0.299857029682085,0.11113574799336,0.114878065259865,0.465585067852794,0.119878391651702,0.218243765688441,0.0913557396171114,0.278184995858862,0.572881789760017,1.5198527699235,0.399598339442567,6.49386286946962,0.429502137066371,0.991444396238748,0.118287330313417,0.0659699026042524,0.065328633781664,0.0938469816776553,0.831619326580907,0.315041482306621,0.171552489169379,0.0798185431322908,0.156690005747637,0.0438739098412169,0.630534742889798,0.168659569718006,2.90768193781644,0.1837895408522,0.164243929253944,0.231643823578003,0.0971020131116388,0.890777487451226,0.0506170711440587,0.144581925373409,0.20769115205738,0.0605722798183686,0.263340428555286,0.123766625923171,1.13001943569095,0.233993400991792,0.106905724588094,0.0509194341587892,0.11130535124703,0.206161294567406,0.528144964960677,1.03393160416085,0.0706025754449818,0.0797273395932674,0.207836533971885,0.121527449329807,1.84716704171135,0.186230874608367,0.0933916612615693,0.0981657570279452,0.103749542819808,0.831583224213891,0.133176915673687,0.0307879016582015,1.79363046467192,2.73634442680185,0.645807430149352,0.481201993930029,0.312691629124874,0.150627405462392,0.854892432487953,0.259007586441663,0.0914632899814118,0.079892629527175,1.80937514916965,0.193419175954145,0.174794436213398,0.63804338227946,0.394085975664716,0.0780376712624451,0.313016240528708,0.366807229704011,1.61577374985315,0.0415996966226246,0.234287335561241,0.560154586209481,0.173447859226479,0.0994025214377428,0.149780419606783,1.66458015045067,0.389616120102547,0.0557385312842671,0.0962059534807334,0.0719135045677208,0.194885092101912,0.54719659418571,0.331213128443623,0.188961823643327,0.465849580737658,0.579795881440013
"TG 52:5-FA18:3",0.221003569994439,0.320795284279668,0.362664921034414,0.176514824742579,0.227186151431142,0.793474848576027,0.254125768604121,0.436038007657648,0.18312485362163,0.64225723780434,1.18439979324804,3.2727785395143,0.860134550105998,13.8477574817289,0.747775301681995,2.14729843274135,0.262738586848576,0.122075146875159,0.118764106028717,0.1695300314177,1.95026905247479,0.915469732492215,0.363923175949174,0.129451164498188,0.279472151481549,0.0825511041478431,1.51899192793287,0.311147826893563,6.46141092973375,0.3862051158342,0.377795761159178,0.447919691222837,0.174587457917896,1.96567127233999,0.0909661078560369,0.255694239350154,0.523128183468471,0.14691999785732,0.411642669899578,0.228358140787822,2.53310027834332,0.493073813785824,0.24830719170316,0.0743423738718322,0.301039384155667,0.380186482451914,1.08860440009862,2.38281126936747,0.107494360746178,0.141302472404139,0.453036939219614,0.274466654630454,3.85140169554291,0.432881622292959,0.207171642939397,0.262963578183797,0.233756685982902,1.95681927447831,0.305622915848135,0.0612781759104698,3.98529947081899,5.95077067893586,1.34984339908266,1.11155002023285,0.649618835233311,0.271955714600429,1.90734731293319,0.597634615475795,0.222720403166581,0.167674238371678,4.15942241507462,0.374128414482491,0.363798559986103,1.43590927649371,1.07591726689415,0.175057478777917,0.725405709225266,0.886789792041589,3.51975749055284,0.0739321340966447,0.546012556563189,1.23819574904333,0.395070610442216,0.242319142547275,0.393051231843944,3.83425559975681,0.907576373885932,0.134701450603646,0.235642827569785,0.139002141416841,0.464934973443874,1.2691690602692,0.676992948188659,0.34105304755137,1.08850008938396,1.3236060933054
"TG 52:5-FA20:4",0.0797741813841586,0.53062364632423,0.281622480579796,0.372825704596475,0.602403098364929,1.64313305845576,0.61540311330788,0.58730273918012,0.280681209049858,0.360105561905334,1.1728533385707,0.228014050837311,0.935431345005343,0.586474735357697,1.11687219153729,0.3852846788342,0.0617820442715061,0.470420894271444,0.158128795615105,0.446025439801329,0.701772241177417,0.609356551303595,0.646681733366599,0.238004383158103,0.449011451550177,0.143016167273675,1.23615947124568,0.581948213617517,0.674885641668693,0.357315756775736,0.498634846529944,1.22081542620316,0.317592240864128,0.42700496818722,0.0957537977431967,0.46806487003965,0.690841226444383,0.174413798625941,0.936937524754596,0.519819828877317,0.275692418453123,0.956499340896275,0.456835509140983,0.226082287665024,0.324805651325852,0.778892077229565,0.233382284613572,0.217543349677747,0.276979334438005,0.327807498952675,0.18033257317161,0.595021049578781,3.84231513946984,0.949892181780664,0.254744390577332,0.218725006115338,0.27794630607282,2.49474967264167,0.530971216982354,0.109218510321161,0.813276279186858,0.499346783408886,1.36925291201065,0.258014660281267,0.658575461509845,0.8616939354881,0.662262555504637,0.658697912398122,0.329184506083441,0.222629670565266,0.249431211415501,0.480207507613198,0.23468903323757,0.356296988385052,1.01961927037061,0.305985546779566,0.480649636811854,0.169446704964606,0.714345035792169,0.170311629242132,0.0891638620966466,0.28250794416916,0.16186033785785,0.253333649026696,0.856587367032256,0.276922221490471,1.06495072828029,0.364759506198513,0.223291135967409,0.443887830111299,0.414040260729527,0.22347613179607,0.634486865374697,0.74399603037268,0.526179520332273,0.924887604267072
"TG 52:5-FA20:5",1.38289688365324,11.6273158698348,7.38499238642702,7.04134682501159,2.14130657661118,8.62046180527839,11.5460955027824,3.26331743978422,3.73297740548563,3.09056114432164,6.76222559122154,8.84015172691595,6.5546735504006,23.4799817985712,8.06930785157674,6.68491650600032,1.12372963797747,7.5735914354265,3.55086251000952,18.4792779781942,9.34941727762171,7.34257106586494,3.34645938550222,3.5276893571995,11.0446823185761,2.58080820335888,8.15180225622465,7.28253120538848,11.6072180331398,2.49322771137452,9.73275495361267,5.55457899935667,2.12878999250001,7.72787073541176,2.35466999457079,2.38347806235435,14.7762991468429,2.73928469689239,25.7066458345144,6.87863529426524,7.48184496486417,21.318030374568,10.7813180157272,3.24730204775318,2.4209904157361,3.97915809104936,5.03507318650922,6.28066318215761,4.61434381681601,9.90772360976781,3.69980167029351,7.56868834851486,24.9711541682369,18.3569340958933,6.35041373653492,2.6006613451733,6.44720152819142,22.1681896692394,10.1478395660286,1.15707531839019,16.7393224895877,16.8634914862397,11.1864963259272,4.08583030039429,4.45697529331403,16.5307003979775,7.7237592468747,12.5623306797494,5.52070808616771,5.89138763612397,7.85780067536198,2.51316173275859,4.41750565584665,5.87823643016911,8.34470262808986,4.55703532693906,3.44643344884745,3.52406345514991,14.8675654256712,3.42440245631632,2.01747774497439,4.30128306060313,2.48880806606505,5.3369621265189,10.140170501326,10.5022831534128,26.9764415569416,8.37366729543871,3.41311525952302,6.13938083892973,2.91120109125006,4.61320220781462,3.83183566540616,13.7816460411166,5.6605391844656,7.55220152499676
"TG 52:5-FA22:5",0.0681391572567563,0.509775315480059,0.303909151704816,0.376125047115028,0.374188955298351,1.38708429710447,0.538015863902586,0.543923700273973,0.16121601108902,0.481003070954969,1.23458246165337,0.390623120372635,1.00092204568524,1.20115798706929,1.25309643869607,0.329699260761051,0.067058802501101,0.317210419531662,0.18576783298427,0.495976252629759,1.05415331176255,0.935239542110646,0.549178782533004,0.1802447828551,0.397257349423964,0.123464589975502,1.4037831107135,0.377303089153643,0.715008893936966,0.424597553530316,0.232997201964897,1.10611799899464,0.411947934413013,0.453745005333973,0.170868770162015,0.481656590403777,0.402218780392813,0.139831752346659,0.773389258599208,0.250322358909399,0.321547190165844,0.738926529447765,0.447512335485045,0.0964074620073076,0.451361024007083,0.599692431489336,0.213891016887604,0.312730116953906,0.133873344978369,0.297375858170424,0.127400422197497,0.320296921538729,3.7086129572518,0.87647056386525,0.207390872191184,0.171835775803107,0.214223593044604,3.20809215716265,0.479799008884809,0.0564996025596534,0.926709073413827,0.873761938116993,1.57481729892977,0.258014660281267,0.604572273666038,0.847044387325922,0.836200584586608,0.384960420251472,0.134798971794928,0.286811197214712,0.386561299613611,0.370543560336753,0.232702732826054,0.406911606049269,1.31848517784121,0.162564961756694,0.462358928780959,0.223450828649518,0.825303073203851,0.130771323541419,0.10669477769117,0.185171417453075,0.121440873556256,0.224505557994136,0.789528813156017,0.489861191316273,0.956469377192918,0.303556413023631,0.210390480293815,0.249055076522075,0.489023929995504,0.31815133291222,0.580040871657937,0.444751609306854,0.758677447920951,0.977817918969103
"TG 52:6-FA14:0",0.105829208818395,0.810394795716981,0.334300066875298,0.509198528696661,0.996637890554263,3.3585676556384,0.63736713369612,1.50523017385735,0.399733032623288,1.3728162225893,3.76014737511478,0.662722296728411,2.89980214775149,2.20944844371893,3.43518392070737,0.533708011525563,0.0935525261121917,0.37948107526091,0.307379597408599,0.591336895302215,3.09881777829711,2.6239639250012,1.70603811809917,0.378485019070935,0.721345106186731,0.160033280848012,3.85793850094054,0.640106685934071,1.25291124465851,1.06453486898984,0.446896272621196,2.91204023523868,1.0104494334102,0.736743731803781,0.139522341103516,1.21085238793923,0.641112359050363,0.237134031629358,1.09170777662481,0.384548136319035,0.613025677569248,1.06505768287687,0.629314221775844,0.16905252140718,1.12869963835733,1.58556282294774,0.331522527374151,0.60013870552561,0.245984027965181,0.476228483820499,0.180592044499915,0.472978653429779,10.5391069653228,1.2022789933649,0.314374747063592,0.264883020360321,0.2885133891378,9.78799441875506,0.697428597065767,0.144200478174638,1.22482847484788,1.36703301921824,4.70504238386133,0.402242329732671,1.69859783032619,1.01682889423116,2.87023708885114,0.742282033919136,0.260222435505201,0.460134747046679,0.580912163428207,1.09289167070299,0.32376696707709,0.476724871793016,3.69968191968833,0.399436063717546,1.40913877438014,0.353621807297824,1.00058868167193,0.223237975935273,0.127824755427614,0.29101522289463,0.159944291017368,0.26597993424381,0.802989471780809,0.619181837537984,1.28955296222176,0.440990144572584,0.229192499732988,0.421601536363475,1.30551277311392,0.457498061964276,1.81152328217255,0.862179470595597,2.13203729925873,2.73740265705702
"TG 52:6-FA16:0",0.21702153803825,1.19065519891615,1.9404937949137,0.376038424767499,1.10617542631311,4.19922019891014,0.951066841440538,1.91984419490846,0.560352112282237,1.78504141784004,4.25405650146033,3.43551259775606,3.65517035666887,12.0888844214051,4.16172580279606,1.77305355895128,0.215327394594053,0.443496599646152,0.530221765008574,0.835869843470618,4.21552409750732,3.22819372022835,1.93701601301763,0.48377136252557,0.938123322380021,0,4.28719337102049,0.760129249480022,5.96876611962625,1.21146665845565,0.467729715394892,3.39725558016393,1.13738325825544,1.93210913964399,0.6195300004142,1.41064792547366,0.762702173372826,0.200141467486069,1.32010443098466,0.320859373668058,2.20500552585377,1.59162901894824,0.954284250279443,0,1.25408474370794,2.03842316702113,1.05213068913159,2.26209709362155,0.155865050143452,0.536726968603256,0.257140308204053,0.567432681384424,13.2018907954003,1.23077429040406,0.245809059617398,0.540977628338229,0.122009545151054,11.030833210295,0.747841182168761,0,3.69603837535848,5.78525789391553,5.61519019052586,1.12568619063907,1.86055878367268,1.07979473409887,3.74966065912448,1.14597659676956,0.280296657389983,0.620723499339075,3.44854840269803,1.33520101340079,0.493331387903206,1.40797390087204,4.27180762392054,0.532010144977401,1.67322195716412,0.926612592729203,3.56163109755726,0,0.436609504526056,1.13228555568111,0.517571169042132,0.375195277395159,1.47035565499247,3.55293862168937,2.56558501586011,0.330189511075684,0.475339505061686,0.446197382978525,1.49599695956921,1.34328693053134,2.21740236992551,1.04414361430055,2.70928686379611,3.58903518006459
"TG 52:6-FA16:1",0.0616408725047496,0.0988614398094572,0.249525408768165,0.06945984249585,0.107168127994102,0.269403822644792,0.142252954477105,0.108559978195177,0.0479514289392983,0.137454086608501,0.278891289898675,0.458557576089615,0.180712307758426,0.926288955620882,0.223291120725097,0.273233862454554,0.071785898415113,0.131939805208505,0.0370195591429429,0.165493602098231,0.298989999284353,0.286662239467259,0.0932866070137637,0.0406348946855298,0.102080504883427,0.0336508628879236,0.255327648972659,0.0799678994352615,0.741653241146366,0.111376081633288,0.0750035702301308,0.210653444742456,0.0708158115824275,0.374639062108161,0.0841080655852404,0.0864773208167628,0.15357444342271,0.0298452442554112,0.250866408255299,0.0778014075484424,0.364395091602321,0.247677225611195,0.0926101916489885,0.0550287218277441,0.111701455699866,0.145701839621614,0.199870982207521,0.272622294625893,0.0805253202877409,0.0763460461730173,0.116243155080405,0.0777569696983089,0.760674551259907,0.209175130206934,0.0637957122702269,0.169642127601365,0.0746100107315288,0.593802396040231,0.136798040269044,0.0199575710534099,0.621218587878381,0.717692335089577,0.389513634441173,0.252165796266648,0.152789507070284,0.188941608348088,0.272849057559927,0.1580632189112,0.0645868334720675,0.0519803510103586,0.38770286122192,0.0894584057277385,0.183961976574241,0.30119437506588,0.35134120052648,0.0566219277974913,0.119172448201291,0.19146916579196,0.639904833478003,0.0426293920835807,0.0817335402552594,0.208594054982939,0.129378781895395,0.0727501353887721,0.604261202629326,0.441112047190811,0.313220802435381,0.0909849554787301,0.169492656988168,0.0735217938072545,0.165362536328109,0.253928605747072,0.134443396765508,0.176452155875998,0.223960671985667,0.308179792837485
"TG 52:6-FA18:1",0.0224271967500473,0.111278398054573,0.115842787116321,0.0847205388197707,0.0935859589609255,0.225633084556337,0.12540836409599,0.0744601689717493,0.0707128353273238,0.0875058538863426,0.199609284538697,0.143317956863051,0.149813854610236,0.252622066068041,0.183452090278217,0.107088449559233,0.020463678498185,0.0816639632675762,0.0359565521237031,0.0944104202653431,0.182673470477155,0.134656122887879,0.084017629718056,0.0612028311051235,0.0917709086543073,0.0428758206966045,0.230870102806416,0.144203291631494,0.333499443975944,0.060179528120535,0.131820988874446,0.166576246707923,0.0609700646844637,0.106780364392862,0.0414886086942039,0.0677367869605012,0.265388588623391,0.03976721302946,0.192406933931514,0.105071512861383,0.104898059928555,0.188125559757163,0.138075022743276,0.0431185770608602,0.0800251650338009,0.131961127388689,0.0541279044750046,0.0893241849793928,0.077591851918822,0.0578890197636028,0.0395986769612496,0.124630596000648,0.593141700831289,0.184977870063848,0.0884205099447312,0.0615686988006673,0.130813764537386,0.496422775475106,0.17438801807874,0.0496529466134876,0.100947399277031,0.211562202605779,0.22057225269919,0.068701176472018,0.0855190786873164,0.164308453793453,0.139442404402135,0.270512702928833,0.0614934190286567,0.0623962822488,0.165831673572148,0.0592355390923097,0.0450068939995646,0.0813950688655638,0.232783804261619,0.0961681473891743,0.0769646442943583,0.0480416131859379,0.166645453377902,0.0343605007354078,0.0250741889784253,0.077008916023524,0.0330788691304602,0.103862154291347,0.161086086689799,0.130581291381322,0.401552333165898,0.078189828358492,0.0408946521775342,0.0998591730089718,0.114480004424644,0.0728894071240772,0.116260083458816,0.254929178535724,0.116116872852937,0.189405156663643
"TG 52:6-FA18:2",0.0534097118188743,0.0736239866823026,0.113965931889306,0.0483903569387755,0.0711884207538759,0.30348225491097,0.0369488193447026,0.103839979143213,0.0239322013762378,0.0720900981208954,0.195845635104006,0.498667813241662,0.21958646698553,1.58492501188389,0.167051752632022,0.265607367098872,0.0490298785499853,0.0180852069444679,0.0238039556289464,0.0307777735609515,0.221679728040827,0.116705650328161,0.106726202939475,0.0280574272828659,0.0631756970782046,0.0237929247543909,0.229898675802618,0.0676092240679939,0.981765828939315,0.063100442154013,0.0606754028177472,0.133438836883121,0.0431564502718395,0.256537231376666,0.0446419732721661,0.0735651864708415,0.0898096160366728,0.0282625419085333,0.1339802180369,0.0631218966902457,0.368905397016687,0.178345847539553,0.0531420898388491,0.0375406024386367,0.0390162886043858,0.129089106505879,0.162085278984371,0.323635008738942,0.0395684763482865,0.0476940335066868,0.0783603411479515,0.0581889905689331,0.991732691403702,0.0657735327158914,0.0528342496808408,0.100268003221281,0.0521949860482369,0.379409846047588,0.0766826384899139,0.0166505998763743,0.477891952573547,0.781107477925535,0.249235791007093,0.214015251444019,0.151735786331868,0.0559687865683204,0.243772849713389,0.125479372555005,0.0204177731621375,0.039612035978955,0.581054858629245,0.0886436661491617,0.0791464317819409,0.231630442414075,0.133099584373533,0.0386132344292348,0.107104352180907,0.155419659851642,0.488496271035227,0.0229784671287036,0.0886994669815599,0.18605529056741,0.0698900895147199,0.0530328089749928,0.186491306765308,0.573818050643458,0.204230149230224,0.030774111699776,0.0499557304807232,0.039747719777047,0.0575961517550261,0.222646686980284,0.158084420353048,0.0776916208707754,0.150824848986536,0.185952552966347
"TG 52:6-FA18:3",0.31835406442212,0.129125145873577,0.516645557898188,0.0966649474733914,0.266249833577674,1.29820406159943,0.197881454712741,0.734971280948716,0.0888754932926649,1.1536140342839,1.78170677559472,7.98446666767229,1.48947566840424,27.3360203829477,1.36265905949961,3.41637659260139,0.416644035211758,0.106661618229305,0.0658311617338306,0.101667563484127,3.68740094831688,1.60486212596075,0.596876171994844,0.0743038074249689,0.164899277119381,0.0594550888599424,2.4531174729548,0.140307314463686,12.4187735028473,0.733447609254024,0.223274516935065,0.693432157960041,0.337797306218671,2.90825758176305,0.111249091364478,0.468234766544201,0.336888699698708,0.0923619869570869,0.128436209014683,0.112610197670941,4.58359787734947,0.212555409088061,0.146063053943035,0.0471254371038206,0.467601306573375,0.574637161872162,1.81422668280924,4.06438254835484,0.0903480209952542,0.0736766039991355,0.752726323411283,0.120497555691419,5.7167418494004,0.249327577504425,0.0591918979826847,0.456187423953887,0.116237913714785,3.24187522564634,0.184315241903674,0.0486290111583086,6.88131651332123,12.3002593218104,2.48000640184403,2.13643051006725,0.960466453065958,0.167155100824849,4.06781339953044,0.412417126352662,0.138340830404687,0.0864110658275093,8.43371446698533,0.582864694513881,0.536453903448637,2.3676670410808,1.81196144366475,0.0876098596293562,1.26809290214191,1.40971803385289,5.93611454831306,0.0739321340966447,0.98614302688661,2.25023046495631,0.752185245377742,0.139517082072673,0.543810608441621,8.64992626076164,0.381467286218049,0.0959030611802831,0.401567218095044,0.0749003274411406,0.696768540256557,2.01306256791274,1.16246972549643,0.160321268491812,2.18781403586507,2.79381522930524
"TG 52:6-FA20:5",0.198661848132777,0.517173110295733,0.814476526568908,0.367876690818646,0.28552467674208,0.980445706685062,0.70941733141829,0.380072304612929,0.25463862264317,0.469447959533677,1.0116470674987,1.52816390014419,0.685726160060075,2.97698249334813,0.855254982926538,1.00684405032234,0.209091544847695,0.573383265625745,0.167341808071493,0.722016294520025,1.06269588317067,0.906860299271285,0.364977261904132,0.220589428292876,0.502550177887639,0.11441293381894,0.986540367270376,0.394750630848609,2.14377283017751,0.319683565370632,0.483356341483065,0.71479736498908,0.268746985783728,1.21026522294421,0.250771432467994,0.29256178083785,0.800537257460605,0.123077717503281,1.07461374880631,0.339225146544353,1.1465572222103,0.978393460287319,0.490398934302362,0.216237863727658,0.421653190044352,0.474960763177749,0.697411237317774,0.937820693513073,0.256535621658057,0.334392122981584,0.430722404985429,0.419424184233593,2.30798524255992,1.07799760887266,0.302317138215268,0.525195940300347,0.33046150675939,2.16601442931962,0.499353081699736,0.0820790246140238,2.31001585644163,2.52293538324611,1.30705424558233,0.85220607267553,0.434923234781101,1.02359022415217,0.879295678359156,0.643563338953987,0.27709835005758,0.229983803827181,1.19678465111087,0.299661217000567,0.683440133900813,1.0845989499475,1.3143149558765,0.276133298313267,0.391647428661522,0.573846415571361,2.07112306287679,0.181638279312648,0.313466702683523,0.70654607077113,0.425727359889925,0.291408486239512,2.03892267278449,1.4651826095486,1.49123660086308,0.403831123716406,0.604821165463042,0.3600270340499,0.533579443617317,0.848996015015291,0.443687089147982,0.871397120529418,0.679565545999712,1.04084678055507
"TG 52:6-FA22:6",0.548269567790739,4.3626813608432,2.35630895621801,2.63837423400279,4.38078635440639,15.6802235166368,3.78766452526918,7.21732807417254,2.08547378447207,5.93984466359272,16.0509042847258,3.20123054891875,13.3828670859937,10.9160398169486,15.7186950880585,2.76856447748504,0.534931365525176,2.28428494531547,1.80675549735648,3.2331798848947,12.6993866553177,11.7643121945551,7.74041668874373,2.0398717132136,3.46074327045351,0.891045032051938,16.2776565806431,2.8959284309124,6.30561986428584,4.90453888489248,2.48553498012628,13.1478485431159,4.66187745777393,3.66589196758773,1.0012418222803,5.51161250415836,3.89006502879304,1.28125407488145,6.15523601691592,2.1040326406939,3.04671130740425,6.22705245680302,3.58413872579793,1.03773806815612,5.10241950921214,7.59855519118255,1.83423087863326,3.04486758079116,1.51811054256259,2.71678028176523,0.800987990475915,2.81032226575179,47.1047066827978,6.60144473996763,1.65474239249372,1.37889069881153,1.72883883235847,42.9291846012543,3.72432664632472,0.70017343291463,6.14502711252668,6.56099902945911,20.7514160717799,2.02782773961398,7.72930504646414,5.45226132241054,12.1696910287694,4.10215733851697,1.40924303743569,2.55823553879276,2.771426194572,4.94595808570865,1.6157789885985,2.35071239082874,17.5514216939563,2.0245989598421,6.09325710629198,1.84680075957285,5.05266384537702,1.21153967936089,0.681499831389734,1.38127270942622,0.793517112936709,1.53128836376255,4.23423372486431,3.09320090190517,7.15416684847121,2.29784827500337,1.17848861988453,2.44643768893639,5.5817553609635,2.36569510673835,7.71174965389931,4.54463061915701,9.8340647291089,11.6408387511461
"TG 52:7-FA16:0",0.10505761906118,2.3949573260667,0.493571219286993,1.22975580307638,0.208560850001934,0.725101596248371,0.851214087317407,0.24008724817409,0.8567733091988,0.184422690720423,0.608968957826676,0.915608687638532,0.584744931931595,2.82937032188717,0.509253226185994,0.488037525644616,0.0940257587288631,0.688269110462401,0.529269214602462,1.19240961769329,0.641376047411661,0.407630217500729,0.279674241981391,1.26059660395855,1.46681105546884,0.455355182514449,0.517288245179622,1.28694889438241,1.53137813628188,0.197408968497265,1.15268499139633,0.355460192983919,0.16015684107269,0.530822748842854,0.219939870718073,0.243949422534341,1.28334966830121,0.450931253272391,2.43848431979705,1.01577256148943,0.520235453269063,1.84509725209249,1.39249071938306,0.354930411585701,0.151241115732107,0.351502048680788,0.277215792377782,0.46425668580372,0.518161625421487,0.888139574132828,0.261535172192464,1.15340357203596,2.09471681982522,1.05991633007163,0.594120295425756,0.224193477211405,0.72225419377515,1.26584133005412,1.57154943447135,0.298327470220538,0.959209527879865,1.25479477105507,0.590664158406328,0.349948599886034,0.360937890360627,1.26544006284434,0.508750970359949,1.58022491766803,0.723728701568176,0.823370516783259,0.956945321943873,0.258973873394834,0.276765899832764,0.483376987780546,0.432363056293818,1.2595713430979,0.269967944200566,0.300236028437961,1.13078989672936,0.290560125205376,0.171671513871955,0.411413400594051,0.212664944227928,0.687229243740382,0.500556512998024,1.0930091224771,3.59123897485622,0.702230745816089,0.231958191115011,0.981917506899712,0.164232752278182,0.38692955500106,0.385697434404067,1.64770922024293,0.372467708412356,0.542290323538675
"TG 52:7-FA22:6",0.0512436169015388,0.0907911181923588,0.148577807500132,0.0804576508910264,0.318420409076001,0.655319042091519,0.143074039351432,0.334670408970226,0.0752341385082094,0.447544987138094,0.992106913429363,0.37363950644339,0.549491493939866,0.596970927489378,0.672372889646095,0.227914880437132,0.0536470420008808,0.0887819250001153,0.0361820125559985,0.086026399871184,0.780363898132161,0.647301831055102,0.368403041257745,0.0786575461412756,0.129920642578907,0.036206624626247,0.859914460056293,0.0988694029381415,0.640718184658991,0.294975560912735,0.0958378952940561,0.631960334227367,0.23186783736961,0.334807548441643,0.0964007828630833,0.298678055001708,0.155037057169593,0.0369447947828347,0.115038187210993,0.0979673855898901,0.256523620442067,0.16192525799627,0.089191694641811,0.0305516604952735,0.351740754118727,0.346143996559013,0.166188703768786,0.253584941170661,0.058964788283721,0.0654903146658982,0.0570836922269846,0.0854811719862203,1.56418572400715,0.258887684003828,0.0451612258682706,0.171195961744266,0.058279064176559,1.37471101752859,0.114597943076594,0.0278281624547546,0.385343896633854,0.535041534466251,1.0397323175287,0.244987644975979,0.293988086017995,0.155134958743063,0.754683359016848,0.138274966466864,0.0587531839971711,0.0750455871500033,0.229311188069056,0.248332623550225,0.172655343462535,0.252325089045258,1.15410892873238,0.0811202403975521,0.363362828613747,0.188523486318237,0.434281331236608,0.0471600521117873,0.0796437622373692,0.167714923444969,0.0959848226755683,0.0509930855528777,0.439796428159133,0.273536864259536,0.223583629705906,0.0816952002646856,0.142456176480744,0.0847798184839904,0.515105206261931,0.25641694019443,0.371570027295081,0.199825482493901,0.590493512541626,0.823553909673052
