Gene:g29033.t1	FUN_030682-T1	9.09e-62	197
Gene:g27814	FUN_001809-T1	6.37e-64	205
Gene:g29034.t1	FUN_030682-T1	1.24e-55	180
Gene:g11190	FUN_012010-T1	1.32e-26	102
Gene:g30385.t1	FUN_034203-T2	0.0	843
Gene:g38881	FUN_038506-T1	2.05e-66	214
Gene:g9094	FUN_002435-T1	0.0	777
Gene:g15955	FUN_037812-T1	0.0	1133
Gene:g2829	FUN_002671-T1	1.41e-73	244
Gene:g907	FUN_008908-T1	1.32e-153	437
Gene:g39770	FUN_006162-T1	3.72e-66	211
Gene:g15294.t1	FUN_004094-T1	0.0	1025
AAD11470.1	FUN_008707-T1	0.0	2540
AGG36361.1	FUN_035808-T1	0.0	1703
EU532164.1	FUN_001808-T1	7.68e-65	206
MG182344.1	FUN_031565-T1	0.0	1856
MG182345.1	FUN_038933-T1	0.0	1252
XP_022781731.1	FUN_038814-T1	0.0	756
XP_022783031.1	FUN_029760-T1	0.0	1256
XP_022788270.1	FUN_017765-T1	0.0	1776
XP_022791567.1	FUN_028493-T1	0.0	902
XP_022800320.1	FUN_006613-T2	0.0	1105
XP_022800329.1	FUN_006613-T2	0.0	1104
XP_022800339.1	FUN_006038-T1	0.0	928
XP_022801463.1	FUN_034420-T1	0.0	1649
