,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Species,Sample_ID
peve_POR.69,0.03408308052414069,-0.019825652231739356,0.11823001372915852,0.11678521793572647,0.2685260268632909,-0.05636733573735101,0.17978790413013143,-0.24273257038380067,-0.1410453747135357,-0.32155016853817137,-0.04728699025885078,-0.11506189721085257,0.15111056805251238,-0.4283978202829428,0.21090417403600742,-0.08430415249789391,-0.07577144098802316,-0.08064267396056807,0.22281763256349688,0.1408031658466841,0.10637709013225262,0.19625501836148793,0.626036972826764,-0.015081134644529648,0.1401608461961203,-0.3764102113369576,-0.1919673347491517,0.2875417613521118,-0.13480324572807992,0.2598222248716982,0.001144720251232708,0.10614291506748522,-0.21224955403252424,0.005522080770291737,-0.05457905307100478,peve,POR.69
peve_POR.72,-0.008021156354933397,0.19754406609719274,0.31281993084395215,0.033800612492278954,0.057200527668374586,-0.04246349989756894,0.031033597502163966,-0.030912495105880837,-0.1640922692721665,-0.00633967984009356,-0.07963396225421572,0.14638648921982836,-0.5678320723036225,0.036237228460993705,-0.000105536909426374,-0.06441171218528002,0.008403671247041717,0.02894567639675272,-0.12323568737377796,0.04068699355122312,0.020938897981736523,0.10529079960021717,-0.017221779418594128,0.02074570616119772,-0.03016434864974839,-0.12143767324595402,-0.06072133010135675,-0.11015545257363818,-0.07980026026543638,0.3971691604591228,0.07551698076949272,0.5637099370894779,-0.2066052736804482,0.10319437440873158,0.034528490611301116,peve,POR.72
peve_POR.73,-0.05536032408272127,0.2775342596560896,0.44785692039457037,-0.1527792489138718,0.11372057434286119,-0.28960186830136064,-0.28674464418255513,0.08066683421420395,0.06318828813483045,0.28567454113257856,-0.1017150054816923,0.2419939757793254,-0.2055102443411117,-0.14718278871979806,0.13214528983239016,-0.18556024006160715,-0.0688612177442723,-0.08909396035766798,-0.1849993395978495,-0.134768666789413,0.06271827232227642,0.11459400645827039,0.0452641534805439,0.005704350783473386,-0.21414759978398837,-0.11713275079761513,0.07854205492154155,-0.14575979378817688,0.10666586089576119,0.10830139109440333,-0.06398007398551521,-0.2071428699121556,0.5958337365860018,-0.2034735845202861,-0.08883967574690872,peve,POR.73
peve_POR.74,0.03895293890589752,-0.11587765949889797,-0.05584517847668621,-0.00435839460286615,0.16064170400976138,-0.005771342518458832,0.058260488740875145,-0.10722940052061092,0.08690230708949408,0.019019424739533834,0.12298433061597248,0.01765119121380989,-0.12331029447982975,-0.07691946478397578,0.4260357519824942,-0.08197631112358351,-0.05276650615657866,0.04049975950939221,-0.7056452625594457,-0.05340719497810318,0.11173943248867861,0.0768248935697565,0.0047038080831026535,-0.01638639458620066,-0.07149453751723557,-0.10173866479425048,-0.08957993000213028,0.33103877837648943,0.08345494847297749,0.205243081058544,0.047950838863212775,0.0651854165335197,0.09568905859822877,-0.05942744074967125,-0.02250754873761534,peve,POR.74
peve_POR.83,-0.005136094691772677,0.1734474386116444,0.6373300155067194,0.11564635825843272,0.17590869526897615,-0.15672416416061938,0.1286757570571446,-0.11676328679999332,-0.21433495513749715,-0.14353791407119,-0.1140748177519575,0.31824236827164876,0.056141200785171645,-0.2361730689649834,0.12026761826094716,-0.15702894119731,0.024321839529306395,0.0540354561678178,-0.10363828295772243,0.06563334693851174,0.06608020260052563,0.16202859691444207,0.28740912004911845,0.008056547656406718,-0.04893010394711674,-0.3051036048509905,-0.031115952003081645,-0.34822504739176896,-0.1626356472139617,0.3127627128170693,0.017758937962023234,0.23889516324323387,-0.04949054411673325,0.002652573470912384,-0.1399770358807376,peve,POR.83
ptua_POC.219,0.06317763298033868,0.06289056533750899,0.00409570218300065,0.10146163822683583,-0.12114049218073583,-0.811154090789479,0.19248357657790066,-0.1380358420870633,0.06803145861691672,0.2747953159036016,0.05977285064171168,0.2749850416013119,-0.20469457994022772,-0.1243104657067151,-0.009799416122689223,0.29027037001661105,0.15474023697483702,0.17991430847858897,0.26374577118328196,0.25468836021469315,0.10934732169025203,-0.6520571538667185,0.0025004895250800296,-0.08019905599511148,-0.1887416746003597,0.059503579824573154,0.36971128616494403,-0.24587605152936032,-0.13226750310100782,0.1864043493613735,-0.010968337246901088,-0.0310915607365602,-0.01351171505083837,0.10959696936537777,0.480808816202863,ptua,POC.219
ptua_POC.222,0.03537016048328446,0.006878989598677935,0.1691204809347633,-0.006954183775565335,0.10536234476432287,-0.03579518142398771,-0.10590081333296973,-0.2790493236246307,0.08094838042723859,0.1347479304512857,0.21359964969211778,0.19409406704128737,-0.02824352191563368,0.034302108371073226,0.19299464357562268,0.2339902192676893,0.18205006978029345,0.1382749043956059,0.08997027940544879,0.0786070324203756,0.0893690781737109,-0.038635182809038736,-0.1302757531871966,-0.04241264602233207,-0.07325121042285651,0.02089529669640674,0.4056510476828067,-0.13089655527637029,-0.23126666214723413,-0.07586012180078287,0.08860504590001483,0.013888743945647288,-0.15258988167280885,0.21611790966243516,0.2119662319367152,ptua,POC.222
ptua_POC.255,-0.07708371745612945,-0.21520894357089046,0.058747852260324335,-0.056232686045030705,0.16251878410660967,0.3042565122653331,-0.032622328973989034,-0.13014922251204208,0.08563801048912423,0.06735873150374952,0.16491459268358233,0.20803892272782182,0.01029855112638309,-0.03706227351551045,-0.04215199684659032,0.09103920640874569,0.09505361692514236,0.18207751127674116,0.05116723189005945,-0.019869531838668287,-0.0136446790726169,-0.4097863594792516,0.07382960010224338,-0.11778921472482078,-0.16313358211158718,-0.09082273437948714,0.47882422440516037,-0.09828272612960456,-0.06537883191056915,0.17593497197012278,4.801862884858502e-05,-0.055566780965873475,-0.02861299145780635,0.28542498120453996,0.11147365686985944,ptua,POC.255
ptua_POC.259,0.03604628060818521,-0.010708410044774717,0.10518576163586874,0.012039317685810935,0.08184551685301872,0.034391518330449795,0.6363757926579632,0.01610669717837382,-0.01233773252518575,0.031027783972616022,0.08887506836346254,0.36748900633267595,-0.4013676394590783,0.05316912922556946,-0.015240244275238705,0.0009255254616432506,0.08238040000460696,-0.1809848116577019,-0.13389531581533523,-0.0966765856565805,0.05331530297401493,-0.2669539722194816,-0.08828480008707552,-0.03403589165944572,-0.15694413447751007,-0.02900867676392329,0.11389851653341165,0.04650203581563653,-0.03395916656556516,0.21554846592345445,0.05513242073470153,-0.11539516305907625,-0.038298987106821995,0.14318021567502132,-0.036566508557314116,ptua,POC.259
ptua_POC.40,0.14199491245020932,0.24347288675840092,0.15647252430696992,-0.07609519996197732,0.1298628292738263,0.07964173881718732,-0.056353202709611784,0.19582312919882888,-0.0391447442919249,0.18830815539180915,0.1373576587699751,0.030065206297666888,0.18990647543751485,0.05353981134013022,-0.3378593241918897,0.10351509655183806,0.02206007318102609,-0.026740306540584482,-0.042160470396555384,0.0816826644522222,-0.058734172198849986,0.10086747105920132,-0.075903746363084,0.004078309263893161,-0.0023605833884967147,-0.11905834781202378,-0.09192203581244707,0.0885761460249773,-0.05960387356649386,-0.17187127937159863,0.020623554860360518,-0.16286034666541838,-0.175609256464959,0.11971903801464276,0.18061425844055506,ptua,POC.40
ptua_POC.42,0.82953381899445,0.5448243470765585,0.05093165199061548,-0.018230902343326486,0.00653533878286283,-0.007860230399906824,0.10379850431387704,-0.15418530308681594,-0.2723880526015491,-0.18102428139088528,0.08723785119706598,0.3347957189625283,0.028721620734939873,-0.020184669193933222,0.11423509251039556,-0.04990857093676739,0.15453696560812993,-0.08974494727970922,0.04984816202724277,-0.11571880962932077,0.06226373691730528,-0.008274859282692134,-0.3092612110443522,0.027638391861912623,0.003988667307618326,0.047110129701984464,0.10016686390141341,0.007282877219243854,-0.16377098760677736,0.08480591469236244,-0.03887011067751167,-0.0481219253107687,-0.05915689590215704,0.11203132325854197,-0.06713128525027481,ptua,POC.42
ptua_POC.52,-0.044133328026204635,-0.08075032538195476,0.16834131312878853,-0.005495243661985477,0.047823942993078655,-0.030936766625376307,-0.03725134304279538,0.05254667111963727,0.01592821948572364,-0.04077149171137558,0.12279966767869767,0.23334161465069553,-0.06890550320375888,-0.09010635196857518,-0.04975358372698197,0.005127573064108385,0.17103019617483317,0.020787151239382403,-0.018588955745836258,0.03929611311704382,0.011436560676477865,0.06544460519497909,-0.10669335410354697,0.9692830213117715,0.004678293438871824,-0.030728111677104687,-0.22658606353112,0.01775174834779682,-0.11952605433125169,-0.0733208788528151,0.09269885068607046,-0.06460837737320897,-0.05680583648855358,0.3161274675084944,-0.04866250514601747,ptua,POC.52
ptua_POC.53,0.2552214063555466,-0.0727222385606942,0.16205298237668161,-0.10040415119253517,0.08164981767856896,0.04348195948402882,-0.08508038630344632,0.06120935218788826,0.14874806142056515,0.16510820527583156,0.0759281132012945,-0.004722299395696336,0.06239756382134644,-0.038531279089841705,-0.06356352632175208,0.2682116794770885,0.1551221863093,0.22483501641565823,0.05984100972032222,0.2741308474679265,0.18424388199403036,0.21824702499300835,-0.033869952943010644,-0.00015800542305739209,-0.15241517611207128,-0.021288818189506398,-0.009998637887913445,-0.12828380180315263,-0.21915978481269938,-0.18224694598973737,0.06577654172089781,-0.07364632334463153,-0.19004121848682204,0.022336030189339783,0.3896665282988093,ptua,POC.53
ptua_POC.57,0.14725929152914102,0.12161866183817721,0.04944797785978491,-0.12878235452705789,0.0010912416148724754,-0.015260263821547581,-0.22291725131042417,-0.011801407965610697,0.12188140682733622,0.21370285198149994,0.20434113638850562,0.04045007621284488,0.06726741118868167,0.05978246325463061,0.08945835904336942,0.32281557576258396,0.0025000809185519598,0.028425803908714818,0.18044171124151628,0.2892242105591447,0.24906250108158326,0.25584708517823446,-0.14549137003419546,0.013834031635022491,-0.045299532503583664,-0.06031838436791059,-0.029372672463636496,-0.20092950762590192,-0.23681828741261093,-0.2899114863578388,0.029237761446814822,0.0595246835830919,-0.1921101894399178,0.06871335942248494,0.4055019888152755,ptua,POC.57
