bootstrap_iter,boot_seed,rank,lambda,sse_test,fms,n_train,n_test,converged,error
6,48,20,0.5,565438.3253877969,0.41622993230089367,15,13,True,
6,48,20,1.0,561833.1771350584,0.46956263736899667,15,13,True,
6,48,20,2.0,559013.7787947237,0.5240040960565882,15,13,True,
6,48,20,5.0,567536.0402107554,0.5077220336243979,15,13,True,
6,48,25,0.0,549711.0978478723,0.5315869654277818,15,13,True,
6,48,25,0.01,552181.1783760602,0.5041181535460666,15,13,True,
6,48,25,0.05,554217.4291181146,0.502271724186738,15,13,True,
6,48,25,0.1,556607.736438333,0.49414437807516925,15,13,True,
6,48,25,0.5,554506.314748297,0.5206265292063982,15,13,True,
6,48,25,1.0,551083.358235798,0.49320125724410796,15,13,True,
6,48,25,2.0,553005.7051911675,0.5431847194674856,15,13,True,
6,48,25,5.0,562624.1034397234,0.5204946325202607,15,13,True,
6,48,30,0.0,541418.6101453092,0.5238525198880976,15,13,True,
6,48,30,0.01,541710.6688832496,0.466522029143479,15,13,True,
6,48,30,0.05,541564.7777686464,0.44581796488678965,15,13,True,
6,48,30,0.1,540190.7174189879,0.45788793581421433,15,13,True,
6,48,30,0.5,541993.7194467913,0.5259500660641845,15,13,True,
6,48,30,1.0,539708.2425251193,0.5544190792749055,15,13,True,
6,48,30,2.0,549673.9385041547,0.5306419268605446,15,13,True,
6,48,30,5.0,553619.9436234571,0.5396895657116677,15,13,True,
6,48,35,0.0,549398.0467701375,0.536690851260353,15,13,True,
6,48,35,0.01,545580.3007408913,0.4831237037550208,15,13,True,
6,48,35,0.05,540395.0811107502,0.40627011158984994,15,13,True,
6,48,35,0.1,538479.5106027371,0.4623403390155643,15,13,True,
6,48,35,0.5,540158.1233736997,0.5761009857265416,15,13,True,
6,48,35,1.0,541948.3237092083,0.5594036672543089,15,13,True,
6,48,35,2.0,549467.3440330517,0.5466060661495499,15,13,True,
6,48,35,5.0,554523.3255138015,0.535402956807786,15,13,True,
6,48,40,0.0,535495.53873635,0.5040645238813133,15,13,True,
6,48,40,0.01,538494.1117514273,0.5322282876981017,15,13,True,
6,48,40,0.05,540578.2852950569,0.5114808484362814,15,13,True,
6,48,40,0.1,541013.6571425996,0.4669113948969331,15,13,True,
6,48,40,0.5,539111.0632185648,0.5328836756172418,15,13,True,
6,48,40,1.0,536596.402185934,0.5346758902567111,15,13,True,
6,48,40,2.0,539025.399790554,0.5228870894332506,15,13,True,
6,48,40,5.0,544223.4429560623,0.5268688288787553,15,13,True,
7,49,5,0.0,635725.0997899385,0.45189613415015656,15,13,True,
7,49,5,0.01,650265.5707260835,0.37130202713951993,15,13,True,
7,49,5,0.05,650269.9750867443,0.3340614606811242,15,13,True,
7,49,5,0.1,650258.5247036171,0.3460256493933425,15,13,True,
7,49,5,0.5,650198.9507987234,0.3342656938558646,15,13,True,
7,49,5,1.0,650137.2624436085,0.29076533396189824,15,13,True,
7,49,5,2.0,638712.0139541272,0.5504293437234379,15,13,True,
7,49,5,5.0,639939.4006716594,0.5456163141424094,15,13,True,
7,49,10,0.0,607909.7343591778,0.4035623231894777,15,13,True,
7,49,10,0.01,609060.0369073314,0.3370590447990156,15,13,True,
7,49,10,0.05,609739.6714160404,0.33483521510846914,15,13,True,
7,49,10,0.1,610219.1502829059,0.32970874610317275,15,13,True,
7,49,10,0.5,610060.0687824531,0.34047630547854557,15,13,True,
7,49,10,1.0,609219.9222159438,0.35314645958369834,15,13,True,
7,49,10,2.0,610627.0194987577,0.4306163453505878,15,13,True,
7,49,10,5.0,608033.3854094888,0.4471248053781083,15,13,True,
7,49,15,0.0,571126.338942548,0.5327285489204561,15,13,True,
7,49,15,0.01,570007.6360424369,0.5087487647209572,15,13,True,
7,49,15,0.05,570217.8179684457,0.49721341798000157,15,13,True,
7,49,15,0.1,571117.6080793114,0.4871317909477741,15,13,True,
7,49,15,0.5,577870.1210392264,0.455420246658835,15,13,True,
7,49,15,1.0,585962.3671116838,0.43124618919168095,15,13,True,
7,49,15,2.0,574585.1885973043,0.43782153460673384,15,13,True,
7,49,15,5.0,585071.171146299,0.49027726623928874,15,13,True,
7,49,20,0.0,555318.9290536627,0.390626297689685,15,13,True,
7,49,20,0.01,565864.7952453757,0.41843054248661815,15,13,True,
7,49,20,0.05,568665.9398819343,0.39912505345457505,15,13,True,
7,49,20,0.1,569102.6670644991,0.38306495201898605,15,13,True,
7,49,20,0.5,562031.7918244217,0.4091123425854827,15,13,True,
7,49,20,1.0,560684.4083315865,0.46773258779251614,15,13,True,
7,49,20,2.0,563319.7083722289,0.4859080159709025,15,13,True,
7,49,20,5.0,566040.0011646578,0.5022746113071083,15,13,True,
7,49,25,0.0,538032.1604064226,0.4890496646934443,15,13,True,
7,49,25,0.01,549013.8697359877,0.4940296569447123,15,13,True,
7,49,25,0.05,550253.0063322507,0.4707169460486175,15,13,True,
7,49,25,0.1,550963.1647313583,0.4766996222007458,15,13,True,
7,49,25,0.5,548610.1524583661,0.5107336534654034,15,13,True,
7,49,25,1.0,536095.9834564702,0.5215642970726287,15,13,True,
7,49,25,2.0,544959.5602694983,0.5180359098056837,15,13,True,
7,49,25,5.0,551802.3200480329,0.5499992970968733,15,13,True,
7,49,30,0.0,530358.0893437176,0.5017381653001242,15,13,True,
7,49,30,0.01,543559.5369071396,0.47198001013125296,15,13,True,
7,49,30,0.05,540408.9017911198,0.5066923931761199,15,13,True,
7,49,30,0.1,538481.3461254495,0.48745433977414826,15,13,True,
7,49,30,0.5,535159.871312775,0.47755297529032403,15,13,True,
7,49,30,1.0,537618.8352979462,0.477241928020083,15,13,True,
7,49,30,2.0,541634.3186817036,0.5054284126478154,15,13,True,
7,49,30,5.0,545354.9731552091,0.5184861357554361,15,13,True,
7,49,35,0.0,531912.6069431838,0.483137160197935,15,13,True,
7,49,35,0.01,529893.6375012296,0.5314428947562938,15,13,True,
7,49,35,0.05,530498.1944110767,0.5226638746235267,15,13,True,
7,49,35,0.1,527277.9510944075,0.5303240594370929,15,13,True,
7,49,35,0.5,532252.6692980002,0.48182792208275455,15,13,True,
7,49,35,1.0,532453.256972635,0.5107774388496187,15,13,True,
7,49,35,2.0,531954.2195635366,0.5279461130708857,15,13,True,
7,49,35,5.0,536811.3158811436,,15,13,True,
7,49,40,0.0,525991.5512463206,0.5078381937330213,15,13,True,
7,49,40,0.01,533049.5598582731,0.4755217398877386,15,13,True,
7,49,40,0.05,531371.8858432263,0.4618186483718092,15,13,True,
7,49,40,0.1,530326.6271177281,0.4351092832774056,15,13,True,
7,49,40,0.5,537527.5887333032,0.495400055560345,15,13,True,
7,49,40,1.0,529453.1233707421,0.5362411070841668,15,13,True,
7,49,40,2.0,528234.2019676259,0.5349414344336679,15,13,True,
7,49,40,5.0,536967.879368014,0.4624455932358046,15,13,True,
8,50,5,0.0,693968.7438259961,0.4748982828818539,15,13,True,
8,50,5,0.01,694371.9997363337,0.33387605032659134,15,13,True,
8,50,5,0.05,694444.1363248436,0.2994744396868997,15,13,True,
8,50,5,0.1,694368.9632078768,0.36228809108424437,15,13,True,
8,50,5,0.5,694485.2056410621,0.327556316256067,15,13,True,
8,50,5,1.0,694794.8607430888,0.3170419656534019,15,13,True,
8,50,5,2.0,695395.6830127868,0.3010404854759739,15,13,True,
8,50,5,5.0,696538.8340199079,0.3219433612831416,15,13,True,
8,50,10,0.0,638204.2788911626,0.40523331279687796,15,13,True,
8,50,10,0.01,636854.3701039893,0.43743574203784563,15,13,True,
8,50,10,0.05,638142.1392243033,0.3850088309702643,15,13,True,
8,50,10,0.1,639652.3122199974,0.37243687883416154,15,13,True,
8,50,10,0.5,645013.5712424536,0.44539334785055446,15,13,True,
8,50,10,1.0,646620.460585731,0.4535480103782543,15,13,True,
8,50,10,2.0,648590.9900595868,0.4475450713446845,15,13,True,
8,50,10,5.0,649207.0536441286,0.43655743647178485,15,13,True,
8,50,15,0.0,636967.4478528646,0.40749729974289584,15,13,True,
8,50,15,0.01,628851.3014895723,0.5413603921293324,15,13,True,
8,50,15,0.05,630800.2291033447,0.4913904622176866,15,13,True,
8,50,15,0.1,632669.2156245691,0.44523822334803975,15,13,True,
8,50,15,0.5,634760.0186796364,0.43511740499529855,15,13,True,
8,50,15,1.0,633675.4210956262,0.4669502546921132,15,13,True,
8,50,15,2.0,633561.3387912903,0.5170726637155743,15,13,True,
8,50,15,5.0,636148.9961245632,0.4955985627960243,15,13,True,
8,50,20,0.0,619519.3487375334,0.4644134466572153,15,13,True,
8,50,20,0.01,625941.9096156257,0.45023873102001427,15,13,True,
8,50,20,0.05,625771.2079908854,0.41505751813140296,15,13,True,
8,50,20,0.1,622360.6998194929,0.3852593523833835,15,13,True,
8,50,20,0.5,623811.4844971087,0.3947093772409459,15,13,True,
8,50,20,1.0,622996.7254101081,0.4524004004568936,15,13,True,
8,50,20,2.0,623065.0856551846,0.509832233391244,15,13,True,
8,50,20,5.0,623742.6031582482,0.5079618285214889,15,13,True,
8,50,25,0.0,608944.682482805,0.4474730495836433,15,13,True,
8,50,25,0.01,606574.540292283,0.5084221073288372,15,13,True,
8,50,25,0.05,607852.2552400068,0.5004004348515239,15,13,True,
8,50,25,0.1,608895.0975663593,0.4978498338335357,15,13,True,
8,50,25,0.5,609005.531672475,0.47719764984337976,15,13,True,
8,50,25,1.0,608774.1657157933,0.4846533624453655,15,13,True,
8,50,25,2.0,599741.9037355914,0.5233061931037996,15,13,True,
8,50,25,5.0,606199.9472067043,0.5494784548952824,15,13,True,
8,50,30,0.0,593697.6475253871,0.510715908075459,15,13,True,
8,50,30,0.01,593313.048645714,0.4997706699929924,15,13,True,
8,50,30,0.05,598130.5050912866,0.5047876751391652,15,13,True,
8,50,30,0.1,600757.3599391709,0.4885316845705438,15,13,True,
8,50,30,0.5,593952.1948883137,0.5009682297320367,15,13,True,
8,50,30,1.0,597844.389935949,0.5479158930615855,15,13,True,
8,50,30,2.0,592716.9662886951,0.5675197648354136,15,13,True,
8,50,30,5.0,597568.8897291544,0.5328105916383603,15,13,True,
8,50,35,0.0,592980.1952835183,0.530457113365719,15,13,True,
8,50,35,0.01,589446.9342513703,0.4801151907832685,15,13,True,
8,50,35,0.05,593294.4880991002,0.49288708011968296,15,13,True,
8,50,35,0.1,588235.1950616017,0.4749102897130415,15,13,True,
8,50,35,0.5,583797.7571589105,0.5215623236423532,15,13,True,
8,50,35,1.0,587209.0727260775,0.5433693819392532,15,13,True,
8,50,35,2.0,584337.8430852521,0.5607796601770122,15,13,True,
8,50,35,5.0,575836.74902348,0.5546058403929746,15,13,True,
8,50,40,0.0,580499.4840801129,0.4886416935595683,15,13,True,
8,50,40,0.01,582333.5173561667,0.4658445225496516,15,13,True,
8,50,40,0.05,579002.0858339472,0.4858988482795833,15,13,True,
8,50,40,0.1,579256.1606340759,0.48591299494970447,15,13,True,
8,50,40,0.5,579601.2817952381,0.5315784508847475,15,13,True,
8,50,40,1.0,574995.7445053039,0.5234414618283534,15,13,True,
8,50,40,2.0,574940.1010401031,0.5059883610764156,15,13,True,
8,50,40,5.0,574564.1828749372,0.5432497914170875,15,13,True,
9,51,5,0.0,715031.9803024926,0.2370964536611055,15,13,True,
9,51,5,0.01,709462.2779199493,0.2992688117745242,15,13,True,
9,51,5,0.05,709819.1006382429,0.3167048785534461,15,13,True,
9,51,5,0.1,710045.4871685522,0.3662925391523867,15,13,True,
9,51,5,0.5,710197.7770673144,0.42655704732182304,15,13,True,
9,51,5,1.0,710494.4668910737,0.4030403429376225,15,13,True,
9,51,5,2.0,711324.9856122344,0.24226551779499572,15,13,True,
9,51,5,5.0,713254.9150536945,0.3559626558391266,15,13,True,
9,51,10,0.0,661708.2202661525,0.4613510868023785,15,13,True,
9,51,10,0.01,662952.6761249533,0.4548186673714647,15,13,True,
9,51,10,0.05,661135.1576550708,0.4293443046064912,15,13,True,
9,51,10,0.1,659052.4200340245,0.4522812645397412,15,13,True,
9,51,10,0.5,659034.284484489,0.5011131362062841,15,13,True,
9,51,10,1.0,669320.7585140178,0.4439744022428721,15,13,True,
9,51,10,2.0,673706.6465030869,0.4440031951421079,15,13,True,
9,51,10,5.0,674718.9261926204,0.4762113301352543,15,13,True,
9,51,15,0.0,649310.6335184963,0.4977390530026495,15,13,True,
9,51,15,0.01,639251.6718919312,0.5215687005531463,15,13,True,
9,51,15,0.05,642879.8600456647,0.527163726154121,15,13,True,
9,51,15,0.1,644492.9981015217,0.5204330900031521,15,13,True,
9,51,15,0.5,646464.5297486415,0.4542062586084018,15,13,True,
9,51,15,1.0,646674.4917733767,0.44808362282171593,15,13,True,
9,51,15,2.0,650567.4654398548,0.47389609807655625,15,13,True,
9,51,15,5.0,653836.7259424196,0.48048304293723226,15,13,True,
9,51,20,0.0,634947.6543345868,0.5428823660775117,15,13,True,
9,51,20,0.01,625322.7416341407,0.5083186514039445,15,13,True,
9,51,20,0.05,625881.7418265303,0.47689079294871506,15,13,True,
9,51,20,0.1,627202.9218391165,0.42238909357638316,15,13,True,
9,51,20,0.5,632260.9509011944,0.46784145106401953,15,13,True,
9,51,20,1.0,632644.4112724651,0.5311798233625565,15,13,True,
9,51,20,2.0,629999.9013333593,0.5327878396160541,15,13,True,
9,51,20,5.0,638979.2340677029,0.5535538355113071,15,13,True,
9,51,25,0.0,617365.5567483752,0.5347147152762378,15,13,True,
9,51,25,0.01,611861.4391783306,0.52907551742824,15,13,True,
9,51,25,0.05,611477.5058045554,0.4633484888936062,15,13,True,
9,51,25,0.1,611887.5808069181,0.4399476685578272,15,13,True,
9,51,25,0.5,612239.3781111987,0.48701814800614196,15,13,True,
9,51,25,1.0,612877.4125873356,0.5135380221015816,15,13,True,
9,51,25,2.0,618817.6030921434,0.5329313799179324,15,13,True,
9,51,25,5.0,622177.2114367881,,15,13,True,
9,51,30,0.0,605932.518867421,0.5166344110316835,15,13,True,
9,51,30,0.01,606181.992562191,0.47589292865197486,15,13,True,
9,51,30,0.05,608072.340512909,0.4929468020470073,15,13,True,
9,51,30,0.1,607492.174113401,0.4787520038264452,15,13,True,
9,51,30,0.5,608333.2269506624,0.5008296736394512,15,13,True,
9,51,30,1.0,603204.1391198906,0.5400988786380704,15,13,True,
9,51,30,2.0,603302.5970915948,0.5529122501928786,15,13,True,
9,51,30,5.0,613304.2378071237,,15,13,True,
9,51,35,0.0,587049.2483517113,0.5483180213620304,15,13,True,
9,51,35,0.01,596049.5489313466,0.4691771875143921,15,13,True,
9,51,35,0.05,596930.5407108975,0.4435171355875991,15,13,True,
9,51,35,0.1,597567.0205604745,0.4784533022346029,15,13,True,
9,51,35,0.5,595538.7090324509,0.5503312726787081,15,13,True,
9,51,35,1.0,598150.42396658,0.5596413923157837,15,13,True,
9,51,35,2.0,602898.2584009051,0.5553920660633176,15,13,True,
9,51,35,5.0,593021.0628644542,0.5211751273122127,15,13,True,
9,51,40,0.0,584940.4163498875,0.5584911069497819,15,13,True,
9,51,40,0.01,594506.6828199627,0.5178613619114267,15,13,True,
9,51,40,0.05,592896.8330120486,0.5205959982021631,15,13,True,
9,51,40,0.1,591883.286900386,0.517045670145494,15,13,True,
9,51,40,0.5,587901.6006982292,0.5546768577458615,15,13,True,
9,51,40,1.0,599425.5842242511,0.5869636053326343,15,13,True,
9,51,40,2.0,592636.5528806353,0.5567596183993209,15,13,True,
9,51,40,5.0,592202.7675092858,0.5422321768032565,15,13,True,
