"Predictor","MeanImportance","Type","Selection_Prob","Stable","Mean_Abs_Coef","Stability_Label","Feature"
"lncRNA_19107",0.0144025924396993,"lncRNA",0.915,TRUE,0.0104129583210122,"***","OG_02935"
"lncRNA_2579",0.0143953918931345,"lncRNA",0.55,FALSE,0.0092612109084338,"","OG_02935"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g28540.t1",0.0559339872987161,"Other",0.02,FALSE,0.00424990641561,"","OG_03268"
"lncRNA_25784",0.052392574921351,"lncRNA",0.985,TRUE,0.0581699985298701,"***","OG_03268"
"lncRNA_5569",0.0489382797759323,"lncRNA",0.89,TRUE,0.0353464860716158,"**","OG_03268"
"lncRNA_3120",0.0486788482577123,"lncRNA",1,TRUE,0.0557291500226775,"***","OG_03268"
"lncRNA_18396",0.0456085556191317,"lncRNA",0.795,TRUE,0.0340540302460288,"**","OG_03268"
"lncRNA_3121",0.0436588255579767,"lncRNA",1,TRUE,0.0504916906572272,"***","OG_03268"
"lncRNA_28756",0.0322511870764178,"lncRNA",0.795,TRUE,0.0198571488807189,"**","OG_03268"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g23028.t1",0.0251637266043676,"Other",0.7,TRUE,0.0212702135231609,"*","OG_03268"
"lncRNA_3122",0.0248102933464901,"lncRNA",0.96,TRUE,0.0317564563869615,"***","OG_03268"
"lncRNA_17741",0.0243401336651913,"lncRNA",0.6,TRUE,0.0177927516103171,"*","OG_03268"
"lncRNA_3119",0.0237551919735943,"lncRNA",0.97,TRUE,0.0328116643432875,"***","OG_03268"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g26598.t1",0.0212724329102019,"Other",0.03,FALSE,0.00336902513702485,"","OG_03268"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g2067.t1",0.0210652786157013,"Other",0.115,FALSE,0.00513877431843668,"","OG_03268"
"lncRNA_5565",0.0191592818424292,"lncRNA",0.915,TRUE,0.0131519833103157,"***","OG_03268"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g19346.t1",0.019153694966177,"Other",0.61,TRUE,0.0171680008566903,"*","OG_03268"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g23073.t1",0.0190704029771338,"Other",0.4,FALSE,0.0136188039272464,"","OG_03268"
"lncRNA_30399",0.0183681332161641,"lncRNA",0.675,TRUE,0.015394485079862,"*","OG_03268"
"gene-Pocillopora_meandrina_HIv1___TS.g20584.t1",0.0180724365464257,"Other",0,FALSE,0,"","OG_03268"
"lncRNA_5564",0.0180225387454428,"lncRNA",0.89,TRUE,0.0118786701149714,"**","OG_03268"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g27402.t1",0.0160733168836741,"Other",0.895,TRUE,0.0190156040002749,"**","OG_03268"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g15716.t1",0.548552062193065,"Other",0.995,TRUE,0.480979402288248,"***","OG_03289"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g22739.t1",0.0779892952002586,"Other",0.17,FALSE,0.0208369498296819,"","OG_03289"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g15886.t1",0.0693798799208721,"Other",0.195,FALSE,0.0348979122567586,"","OG_03289"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g8352.t1",0.0535911973906616,"Other",0.46,FALSE,0.0279979683427064,"","OG_03289"
"lncRNA_21616",0.0488814000718869,"lncRNA",0.96,TRUE,0.045732129467423,"***","OG_03289"
"lncRNA_21617",0.0484152597467619,"lncRNA",0.96,TRUE,0.0452836610745548,"***","OG_03289"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g27805.t1",0.0469116922866654,"Other",0.48,FALSE,0.0343036571467988,"","OG_03289"
"gene-Pocillopora_meandrina_HIv1___TS.g8558.t2c",0.0461912422082163,"Other",0.4,FALSE,0.0412534179499831,"","OG_03289"
"lncRNA_27169",0.0395410663373968,"lncRNA",0.865,TRUE,0.0353359055239643,"**","OG_03289"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g3743.t1",0.0389616899984265,"Other",0.285,FALSE,0.0714050508835551,"","OG_03289"
"lncRNA_22778",0.0386534138388137,"lncRNA",0.94,TRUE,0.0329061650118795,"***","OG_03289"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g18820.t2",0.0351247438610159,"Other",0.025,FALSE,0.00255310943774975,"","OG_03289"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g6019.t1",0.0312723246572587,"Other",0.37,FALSE,0.0288756374379132,"","OG_03289"
"lncRNA_20154",0.0306415747971052,"lncRNA",0.905,TRUE,0.026823259075104,"***","OG_03289"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g8362.t1",0.0298446700217371,"Other",0.02,FALSE,0.00190623654752256,"","OG_03289"
"lncRNA_6364",0.0272527647486366,"lncRNA",0.745,TRUE,0.0210035175911207,"*","OG_03289"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g3855.t2",0.0267435274322784,"Other",0.125,FALSE,0.0178554667206902,"","OG_03289"
"lncRNA_18595",0.0251420375428231,"lncRNA",0.81,TRUE,0.0264819244987627,"**","OG_03289"
"lncRNA_26136",0.0249902359590174,"lncRNA",0.885,TRUE,0.026155601467239,"**","OG_03289"
"lncRNA_18594",0.024601201122007,"lncRNA",0.81,TRUE,0.0259555651307321,"**","OG_03289"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g26440.t1",0.129500149359994,"Other",0.775,TRUE,0.0925319134765275,"**","OG_03291"
"lncRNA_25776",0.043437854752049,"lncRNA",0.86,TRUE,0.0339243525365259,"**","OG_03291"
"lncRNA_20739",0.0351065105773582,"lncRNA",0.995,TRUE,0.0355583871450164,"***","OG_03291"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g24648.t1",0.0345610388312205,"Other",0.4,FALSE,0.0266657843537864,"","OG_03291"
"lncRNA_12111",0.0344438586919383,"lncRNA",0.845,TRUE,0.0311959477817297,"**","OG_03291"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g15734.t1",0.032205417794078,"Other",0.63,TRUE,0.0310831903117674,"*","OG_03291"
"lncRNA_12177",0.0318616552736507,"lncRNA",0.855,TRUE,0.0225563226576092,"**","OG_03291"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g4582.t1",0.0304269981025767,"Other",0.505,FALSE,0.0255098199532357,"","OG_03291"
"lncRNA_19813",0.0298867747631992,"lncRNA",0.965,TRUE,0.0225631736199024,"***","OG_03291"
"gene-Pocillopora_meandrina_HIv1___TS.g22011.t1",0.0288988209434438,"Other",0.335,FALSE,0.0367665283276717,"","OG_03291"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g13454.t1",0.0255818037195724,"Other",0.595,FALSE,0.0238758145288475,"","OG_03291"
"gene-Pocillopora_meandrina_HIv1___TS.g1775.t1",0.0236446974016513,"Other",0.01,FALSE,0.00133002422776043,"","OG_03291"
"lncRNA_23204",0.0202573104273644,"lncRNA",0.99,TRUE,0.0169901274770444,"***","OG_03291"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g3686.t1",0.0201231053478278,"Other",0.395,FALSE,0.0116196073801764,"","OG_03291"
"lncRNA_23205",0.0195825172049444,"lncRNA",0.985,TRUE,0.0168927256076656,"***","OG_03291"
"gene-Pocillopora_meandrina_HIv1___TS.g28157.t1",0.0194015507145061,"Other",0.235,FALSE,0.0201963023263067,"","OG_03291"
"lncRNA_15690",0.0180112976548831,"lncRNA",0.985,TRUE,0.0166997070012854,"***","OG_03291"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g8893.t1",0.0175201738384059,"Other",0.085,FALSE,0.0047701193391877,"","OG_03291"
"lncRNA_1608",0.0155651225900036,"lncRNA",0.6,TRUE,0.0116741914899804,"*","OG_03291"
"lncRNA_17776",0.0146459681896178,"lncRNA",0.975,TRUE,0.0166351950783345,"***","OG_03291"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g29117.t1",0.0917222283637954,"Other",0.83,TRUE,0.0785562610401858,"**","OG_03298"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g23330.t1",0.0838472546760413,"Other",0.355,FALSE,0.0407023500302263,"","OG_03298"
"gene-Pocillopora_meandrina_HIv1___TS.g4457.t1",0.073974603609993,"Other",0.715,TRUE,0.0495801176446935,"*","OG_03298"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g19811.t1",0.0363616627272552,"Other",0.22,FALSE,0.0221725389879518,"","OG_03298"
"lncRNA_28708",0.0342061261411826,"lncRNA",0.84,TRUE,0.0256619061458544,"**","OG_03298"
"gene-Pocillopora_meandrina_HIv1___TS.g10144.t1",0.0337819497721957,"Other",0.375,FALSE,0.0229119077811379,"","OG_03298"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g5509.t1",0.0312553749394482,"Other",0.455,FALSE,0.0196626446120345,"","OG_03298"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g6773.t1",0.0307807163519274,"Other",0.655,TRUE,0.0346884293913815,"*","OG_03298"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g21271.t1",0.0307361399508983,"Other",0.065,FALSE,0.00728975315970403,"","OG_03298"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g8868.t1",0.0290896155996856,"Other",0.475,FALSE,0.0212316317759568,"","OG_03298"
"lncRNA_19797",0.0249575112367065,"lncRNA",0.795,TRUE,0.0161775264449762,"**","OG_03298"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g7890.t1",0.0246710720018191,"Other",0.46,FALSE,0.0368481325903593,"","OG_03298"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g21177.t1",0.0223077589653928,"Other",0.31,FALSE,0.0148362900052049,"","OG_03298"
"lncRNA_12230",0.0207262886456663,"lncRNA",0.845,TRUE,0.0186915645324158,"**","OG_03298"
"gene-Pocillopora_meandrina_HIv1___RNAseq.1965_t",0.0189612390813642,"Other",0.355,FALSE,0.0160577685505743,"","OG_03298"
"lncRNA_15536",0.0169893022278059,"lncRNA",0.79,TRUE,0.013430278203555,"**","OG_03298"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g19124.t1",0.0169033738930998,"Other",0.29,FALSE,0.0132320227562239,"","OG_03298"
"lncRNA_25745",0.016585280640408,"lncRNA",0.78,TRUE,0.0127370555259042,"**","OG_03298"
"lncRNA_5346",0.0144201353564446,"lncRNA",0.73,TRUE,0.0128292831063311,"*","OG_03298"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g20262.t1",0.0142623476186855,"Other",0.205,FALSE,0.00740214205518862,"","OG_03298"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g3496.t2",0.0512412322356499,"Other",0.66,TRUE,0.0469216999711907,"*","OG_03451"
"lncRNA_20839",0.0328533614098802,"lncRNA",0.965,TRUE,0.0295805178632391,"***","OG_03451"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g18652.t1",0.0261884152606571,"Other",0.64,TRUE,0.0271407153374263,"*","OG_03451"
"lncRNA_29405",0.0217574372371995,"lncRNA",0.99,TRUE,0.0153131343655167,"***","OG_03451"
"lncRNA_25817",0.021344065484921,"lncRNA",0.93,TRUE,0.0185303818003072,"***","OG_03451"
"lncRNA_25825",0.0195782885287736,"lncRNA",1,TRUE,0.0196019168414857,"***","OG_03451"
"lncRNA_20646",0.0191515145668257,"lncRNA",0.715,TRUE,0.00880099554472052,"*","OG_03451"
"lncRNA_4673",0.0189188178543982,"lncRNA",0.91,TRUE,0.0153920761977399,"***","OG_03451"
"lncRNA_25830",0.017787374833956,"lncRNA",0.985,TRUE,0.0184502673081286,"***","OG_03451"
"lncRNA_25828",0.0176567151783232,"lncRNA",0.99,TRUE,0.0185314903518127,"***","OG_03451"
"lncRNA_25829",0.017359922927374,"lncRNA",0.99,TRUE,0.0182154946982104,"***","OG_03451"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g11692.t1",0.0170280097028443,"Other",0.39,FALSE,0.0117807718261683,"","OG_03451"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g6509.t1",0.016923512432908,"Other",0.035,FALSE,0.00182838196070014,"","OG_03451"
"lncRNA_25818",0.0157279024875802,"lncRNA",0.875,TRUE,0.0143260938067984,"**","OG_03451"
"lncRNA_15952",0.0147521271601436,"lncRNA",0.5,FALSE,0.00913629731279295,"","OG_03451"
"lncRNA_5619",0.013040809645058,"lncRNA",0.52,FALSE,0.00537151679921159,"","OG_03451"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g23762.t1",0.0126707375891447,"Other",0.39,FALSE,0.00651611115957283,"","OG_03451"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g19350.t1",0.0126143203574529,"Other",0.13,FALSE,0.00557370856115299,"","OG_03451"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g28084.t1",0.012235609769055,"Other",0.125,FALSE,0.00421000831968034,"","OG_03451"
"lncRNA_20903",0.0121887915304575,"lncRNA",0.85,TRUE,0.0122796051482698,"**","OG_03451"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g20424.t1",0.522600362811396,"Other",0.85,TRUE,0.568376015194262,"**","OG_03671"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g4255.t1",0.393597436430884,"Other",0.96,TRUE,0.470156876466275,"***","OG_03671"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g29546.t1",0.183538087994616,"Other",0.87,TRUE,0.174697674468179,"**","OG_03671"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g23949.t1",0.14305745333286,"Other",0.985,TRUE,0.146639085031122,"***","OG_03671"
"gene-Pocillopora_meandrina_HIv1___TS.g26228.t1",0.121648290641889,"Other",0.405,FALSE,0.125096899693208,"","OG_03671"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g21309.t1",0.112416360187472,"Other",0.105,FALSE,0.0241626475812516,"","OG_03671"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g6697.t1",0.0971773805968681,"Other",0.195,FALSE,0.0582997659261803,"","OG_03671"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g21594.t1",0.0905344055185014,"Other",0.31,FALSE,0.0592667427427245,"","OG_03671"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g23519.t1a",0.0899860714526619,"Other",0.22,FALSE,0.0302877480650353,"","OG_03671"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g15776.t2",0.0897911026951194,"Other",0.46,FALSE,0.0548670284752684,"","OG_03671"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g13604.t1",0.0869729835040432,"Other",0.11,FALSE,0.0293254067649939,"","OG_03671"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g22909.t1",0.0842885728174922,"Other",0.07,FALSE,0.0104033526058194,"","OG_03671"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g23171.t1",0.0799407043679073,"Other",0.62,TRUE,0.069687577601374,"*","OG_03671"
"gene-Pocillopora_meandrina_HIv1___TS.g10406.t1",0.0786822741122057,"Other",0.18,FALSE,0.0481169852952385,"","OG_03671"
"gene-Pocillopora_meandrina_HIv1___TS.g10511.t2",0.0752550232419025,"Other",0.215,FALSE,0.0529419958238422,"","OG_03671"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g28329.t1",0.0740901221071426,"Other",0.445,FALSE,0.0834672728785504,"","OG_03671"
"gene-Pocillopora_meandrina_HIv1___TS.g2268.t2",0.0674947202711433,"Other",0.58,FALSE,0.0556021299047501,"","OG_03671"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g6972.t1",0.0651525375262185,"Other",0.42,FALSE,0.0361385110881915,"","OG_03671"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g26434.t1",0.0645693444494157,"Other",0.22,FALSE,0.0729742463347223,"","OG_03671"
"gene-Pocillopora_meandrina_HIv1___RNAseq.6804_t",0.0626372489235787,"Other",0.05,FALSE,0.0331416197571382,"","OG_03671"
"lncRNA_23401",0.0385722126063688,"lncRNA",1,TRUE,0.0378333812547529,"***","OG_03673"
"lncRNA_10836",0.0340880075307707,"lncRNA",1,TRUE,0.034164052039934,"***","OG_03673"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g6938.t1",0.0295429103386415,"Other",0.91,TRUE,0.0347797911896619,"***","OG_03673"
"lncRNA_19128",0.0293623971959063,"lncRNA",0.975,TRUE,0.0254466151814208,"***","OG_03673"
"lncRNA_19813",0.0268869576540771,"lncRNA",0.95,TRUE,0.0255632205173122,"***","OG_03673"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g5760.t1",0.0268340761917447,"Other",0.23,FALSE,0.029905075905637,"","OG_03673"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g9981.t1",0.0261258690609258,"Other",0.455,FALSE,0.0261884676555055,"","OG_03673"
"lncRNA_23808",0.0245797217879176,"lncRNA",0.835,TRUE,0.0220891420034109,"**","OG_03673"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g22648.t1",0.0228935698541283,"Other",0.03,FALSE,0.00282302481200439,"","OG_03673"
"lncRNA_19808",0.0225503207915129,"lncRNA",1,TRUE,0.021659282221157,"***","OG_03673"
"lncRNA_186",0.0198901019713322,"lncRNA",1,TRUE,0.0201959668650098,"***","OG_03673"
"lncRNA_8366",0.0189150852892265,"lncRNA",0.955,TRUE,0.0182399580990626,"***","OG_03673"
"lncRNA_15690",0.018508903983803,"lncRNA",0.925,TRUE,0.0173057643962415,"***","OG_03673"
"lncRNA_18105",0.0162880143458494,"lncRNA",0.935,TRUE,0.0155564312985205,"***","OG_03673"
"lncRNA_18102",0.0159094482692473,"lncRNA",0.795,TRUE,0.0126044489371666,"**","OG_03673"
"lncRNA_16082",0.01507743611641,"lncRNA",0.965,TRUE,0.0140657532531896,"***","OG_03673"
"lncRNA_8212",0.0135121662980692,"lncRNA",0.885,TRUE,0.0120313492367254,"**","OG_03673"
"lncRNA_27236",0.0131585817623838,"lncRNA",0.865,TRUE,0.0113702894892811,"**","OG_03673"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g6470.t1",0.0119762379274483,"Other",0.01,FALSE,0.000492145305808301,"","OG_03673"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g5267.t1",0.0108205213179035,"Other",0.23,FALSE,0.0218197048816063,"","OG_03673"
"lncRNA_23852",0.0566212785594489,"lncRNA",1,TRUE,0.0533377235668409,"***","OG_04115"
"lncRNA_5619",0.0485159330441491,"lncRNA",1,TRUE,0.0471076415940382,"***","OG_04115"
"lncRNA_5409",0.0472607569175275,"lncRNA",0.99,TRUE,0.0395335065956874,"***","OG_04115"
"gene-Pocillopora_meandrina_HIv1___TS.g29668.t1b",0.0363718017496586,"Other",0.595,FALSE,0.0348530025516864,"","OG_04115"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g15282.t1",0.0274061818686539,"Other",0.54,FALSE,0.0326128066142957,"","OG_04115"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g2485.t1",0.0221848912631908,"Other",0.19,FALSE,0.0121369292136068,"","OG_04115"
"lncRNA_4085",0.0177913832561844,"lncRNA",0.91,TRUE,0.0200723556545262,"***","OG_04115"
"lncRNA_9682",0.0142210125726435,"lncRNA",0.73,TRUE,0.0100806782376726,"*","OG_04115"
"lncRNA_8752",0.0126639725535856,"lncRNA",0.82,TRUE,0.012295527553134,"**","OG_04115"
"lncRNA_15703",0.0126220435209393,"lncRNA",0.845,TRUE,0.0105692315540782,"**","OG_04115"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g15694.t1",0.0124945091166076,"Other",0.205,FALSE,0.00395156010300481,"","OG_04115"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g2172.t1",0.0124113628854888,"Other",0.195,FALSE,0.00821833831933205,"","OG_04115"
"lncRNA_15704",0.012015707863302,"lncRNA",0.815,TRUE,0.00994551714287923,"**","OG_04115"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g24108.t1",0.0116580893066074,"Other",0.835,TRUE,0.0156055045097661,"**","OG_04115"
"lncRNA_25869",0.0115016734967105,"lncRNA",0.755,TRUE,0.00695503084538598,"**","OG_04115"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g7692.t2",0.0111824918495378,"Other",0.635,TRUE,0.0110133292820845,"*","OG_04115"
"lncRNA_2574",0.0107601217856215,"lncRNA",0.795,TRUE,0.0120284769190586,"**","OG_04115"
"lncRNA_2573",0.0107573798565285,"lncRNA",0.795,TRUE,0.0120176653889598,"**","OG_04115"
"lncRNA_2572",0.010745617983949,"lncRNA",0.795,TRUE,0.0119806755201257,"**","OG_04115"
"lncRNA_15705",0.0104903635517064,"lncRNA",0.73,TRUE,0.00784111797633828,"*","OG_04115"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g24648.t1",0.0959279371283102,"Other",0.59,FALSE,0.0725339536889884,"","OG_04165"
"lncRNA_25776",0.0605935709671893,"lncRNA",0.945,TRUE,0.0555289780668181,"***","OG_04165"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g18919.t1b",0.0331981069161221,"Other",0.15,FALSE,0.0138730285740031,"","OG_04165"
"lncRNA_29762",0.0325985158700949,"lncRNA",0.93,TRUE,0.0254634340285522,"***","OG_04165"
"lncRNA_186",0.0314647208862277,"lncRNA",1,TRUE,0.0291481718467361,"***","OG_04165"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g27955.t1",0.0309093194611314,"Other",0.66,TRUE,0.0214334451535171,"*","OG_04165"
"lncRNA_12177",0.0304985997164601,"lncRNA",0.8,TRUE,0.0241726720712586,"**","OG_04165"
"lncRNA_15690",0.0304910578231749,"lncRNA",1,TRUE,0.0278678371323583,"***","OG_04165"
"lncRNA_19813",0.0301011474871228,"lncRNA",0.89,TRUE,0.0251008721670637,"**","OG_04165"
"lncRNA_055",0.029061899697078,"lncRNA",0.97,TRUE,0.0284254932670015,"***","OG_04165"
"lncRNA_29405",0.0275745385383479,"lncRNA",0.81,TRUE,0.0206028964236109,"**","OG_04165"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g24787.t1",0.0272645849230398,"Other",0.305,FALSE,0.0132933757008583,"","OG_04165"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g11160.t1",0.0269636149091771,"Other",0.115,FALSE,0.0040826095972075,"","OG_04165"
"lncRNA_12111",0.0267643766024655,"lncRNA",0.78,TRUE,0.0245986389392476,"**","OG_04165"
"lncRNA_10885",0.0262620536029923,"lncRNA",0.645,TRUE,0.0192686118310892,"*","OG_04165"
"lncRNA_945",0.0260045222987946,"lncRNA",0.98,TRUE,0.0250265614903603,"***","OG_04165"
"lncRNA_15701",0.0249646633064815,"lncRNA",0.845,TRUE,0.023317290028916,"**","OG_04165"
"gene-Pocillopora_meandrina_HIv1___TS.g12111.t1",0.0232955533575004,"Other",0.265,FALSE,0.0183011538000944,"","OG_04165"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g7326.t1",0.0228443621075785,"Other",0.015,FALSE,0.00143018816886401,"","OG_04165"
"lncRNA_19808",0.0218704059224733,"lncRNA",0.995,TRUE,0.0209772377270718,"***","OG_04165"
"lncRNA_16315",0.02982385973282,"lncRNA",1,TRUE,0.0285968761111258,"***","OG_04209"
"lncRNA_30992",0.0267409264205177,"lncRNA",0.895,TRUE,0.0256268765109165,"**","OG_04209"
"lncRNA_25552",0.0234684613840464,"lncRNA",0.925,TRUE,0.0221131625382544,"***","OG_04209"
"lncRNA_2680",0.0220306262883271,"lncRNA",0.985,TRUE,0.0190123958846059,"***","OG_04209"
"gene-Pocillopora_meandrina_HIv1___TS.g8610.t1",0.0211134526771029,"Other",0.31,FALSE,0.0255462004547936,"","OG_04209"
"lncRNA_4078",0.0199870328915106,"lncRNA",0.955,TRUE,0.0187921692316008,"***","OG_04209"
"lncRNA_26950",0.0189468857195133,"lncRNA",0.9,TRUE,0.0136912710841105,"***","OG_04209"
"lncRNA_5672",0.017739728824197,"lncRNA",0.825,TRUE,0.0151183281578076,"**","OG_04209"
"lncRNA_5671",0.0170906172379311,"lncRNA",0.82,TRUE,0.0148578719887205,"**","OG_04209"
"lncRNA_22414",0.0170865600828464,"lncRNA",0.985,TRUE,0.0165422866678001,"***","OG_04209"
"lncRNA_29360",0.0157060595900472,"lncRNA",0.91,TRUE,0.0144089753265803,"***","OG_04209"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g13406.t1",0.0140536926281966,"Other",0.51,FALSE,0.0115502278428536,"","OG_04209"
"lncRNA_21300",0.0133791711630587,"lncRNA",0.625,TRUE,0.0189566065766818,"*","OG_04209"
"lncRNA_23468",0.0129189030174742,"lncRNA",0.84,TRUE,0.013572899964227,"**","OG_04209"
"lncRNA_1990",0.0122879453866018,"lncRNA",0.69,TRUE,0.0099061660878516,"*","OG_04209"
"lncRNA_22889",0.0122810600787818,"lncRNA",0.82,TRUE,0.0112921618881649,"**","OG_04209"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g4261.t1",0.0120319358282168,"Other",0.095,FALSE,0.00487770003459713,"","OG_04209"
"lncRNA_22890",0.0119043805510501,"lncRNA",0.81,TRUE,0.0111437690938956,"**","OG_04209"
"lncRNA_16618",0.0111130864719317,"lncRNA",0.9,TRUE,0.00896225291678247,"***","OG_04209"
"lncRNA_6055",0.0108106916234996,"lncRNA",0.89,TRUE,0.0128006181595463,"**","OG_04209"
"lncRNA_20605",0.0434367799541114,"lncRNA",0.975,TRUE,0.0413779633146752,"***","OG_04243"
"lncRNA_9968",0.0273948290579672,"lncRNA",0.875,TRUE,0.0264798113248557,"**","OG_04243"
"lncRNA_2191",0.0255867923766423,"lncRNA",0.865,TRUE,0.0184031673005501,"**","OG_04243"
"lncRNA_23363",0.0247758181714089,"lncRNA",0.99,TRUE,0.0222661015268066,"***","OG_04243"
"lncRNA_23364",0.024319018607543,"lncRNA",0.99,TRUE,0.0206720433864038,"***","OG_04243"
"lncRNA_6031",0.0213647489090659,"lncRNA",0.715,TRUE,0.0210860755199393,"*","OG_04243"
"lncRNA_24265",0.0207219490833425,"lncRNA",0.855,TRUE,0.0151674388715719,"**","OG_04243"
"lncRNA_30859",0.0188672734341189,"lncRNA",0.605,TRUE,0.0131876262396583,"*","OG_04243"
"lncRNA_24236",0.0174054348789885,"lncRNA",0.945,TRUE,0.0162962686404066,"***","OG_04243"
"lncRNA_3848",0.0156350713775193,"lncRNA",0.79,TRUE,0.0132385384785443,"**","OG_04243"
"lncRNA_14074",0.0155994075035091,"lncRNA",0.88,TRUE,0.0163122069342186,"**","OG_04243"
"lncRNA_19078",0.0150697153867109,"lncRNA",0.615,TRUE,0.0123256531766591,"*","OG_04243"
"lncRNA_29119",0.0149805205589473,"lncRNA",0.955,TRUE,0.0165191651317567,"***","OG_04243"
"lncRNA_2524",0.0146407714080842,"lncRNA",0.71,TRUE,0.015261628450329,"*","OG_04243"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g8015.t1",0.014589436986888,"Other",0.145,FALSE,0.00640974355854238,"","OG_04243"
"lncRNA_18211",0.0145083476613869,"lncRNA",0.765,TRUE,0.0106295717346929,"**","OG_04243"
"lncRNA_21440",0.014168209023632,"lncRNA",0.74,TRUE,0.00988456087086801,"*","OG_04243"
"lncRNA_10517",0.0138618288804243,"lncRNA",0.78,TRUE,0.0177615303317213,"**","OG_04243"
"lncRNA_16372",0.0136093459778375,"lncRNA",0.75,TRUE,0.0107500488593752,"**","OG_04243"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g7425.t1",0.0128340111929054,"Other",0.3,FALSE,0.0129620671201733,"","OG_04243"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g4778.t1",0.14477998013827,"Other",0.235,FALSE,0.0605448993117672,"","OG_04514"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g26028.t2",0.1311395020321,"Other",0.03,FALSE,0.00581770032532718,"","OG_04514"
