,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20
OG_00052,0.059930438090358466,0.08229632376828498,0.11113446383693558,0.053472086358575754,0.12217500625427866,0.0,0.0,0.21683936144987864,0.1512756971553092,0.2625252680038019,0.01468077126639263,0.04081534552272142,0.04978558010195939,0.023057184027752572,0.10058695881928763,0.01936866885601947,0.07174229991773157,0.08729731709038635,0.19327783449552843,0.05995823713398743
OG_00053,0.0,0.1376110641698485,0.41803242007811253,0.08535771064746947,0.25747323386682647,0.22046760221802042,0.11640283930448127,0.4484639935708123,0.8326778362823594,0.4548907877838843,0.14336109968456778,0.19032073128337393,0.17290630743163796,0.17314286744975613,0.24379467410293396,0.1455245945817413,0.2046135928570718,0.25501514870603564,0.535392668574791,0.13606273990703163
OG_00054,0.3066839152058128,0.17081773490004204,0.417663184134991,0.12574994906935238,0.27301050610076416,0.3131556490236358,0.11625411985923283,0.5017841188683311,0.66546104329688,0.5143248760254059,0.12078279771892268,0.09444593988611188,0.1487526672368599,0.2215235505643502,0.16288030940771125,0.1295820508977402,0.11316965841888484,0.2752678958484058,0.5007521087464231,0.08203929783651259
OG_00055,0.3864469355599876,0.19420389554067263,0.4225032869386216,0.15329969574081115,0.14117995918642576,0.2570794587596087,0.25988040965027104,0.28202912492844867,0.2492940590617308,0.2668677979245941,0.28405485150608695,0.3535761773539845,0.1237052755950155,0.22071429405819223,0.2638252584027488,0.24165095414205756,0.09455793555212298,0.14089678029139718,0.35053422766701414,0.23849822226044348
OG_00056,1.5178612534339782,0.4197037672007659,1.030020473960864,0.41583527843638957,0.5813754999377461,0.566677839794067,0.5699673651946116,1.1870880193560953,0.7500378700320487,0.829253157611489,0.623437203233841,0.5102000001169142,0.39763370496125044,0.5890382331781672,0.5975333685791592,0.5324280742889512,0.34600529181268724,0.5719225971706817,0.8339198549297866,0.4736714611175058
OG_00057,0.8687242319783891,0.26225384558188564,0.1480691013889879,0.07059056745910637,0.06916134080613752,0.012736083532146536,0.20668861383205167,0.33115568562789666,0.011129975627821254,0.0,0.13366617143172613,0.06962089514734529,0.014006370671062075,0.19277495085703783,0.17055644352447136,0.15872776070025507,0.06614727611234468,0.08484050834091922,0.05726719903826038,0.1677014076831812
OG_00058,0.5730608847065302,0.10424722354971702,0.22773936284547,0.11861148055770389,0.07901465603985199,0.12947129020397244,0.14220801739516944,0.3316227638501506,0.0,0.13595382058309688,0.18572284399932754,0.17039973246325696,0.06471336844968319,0.13297873068076574,0.24009258099032985,0.17113815734661117,0.01845279025340392,0.08619016747053462,0.12021785269566722,0.23359158110288258
OG_00059,1.9184471399566725,0.6660814558656512,1.4580357538470001,0.6644427920293545,0.8162984572451718,0.7669516770512919,0.7582029872699427,1.7191205356016808,1.1743398990059506,1.1672563327700853,0.9045281191831314,0.6940432790576677,0.42751834771705616,0.8577074783103675,0.677090711389395,0.7534440760181392,0.5905408624991333,0.9207105209623451,1.1630704632070228,0.611296203877247
OG_00060,0.5828465255128421,0.29375319416046336,0.6767102658103812,0.2544167363774391,0.3493194106905514,0.41044047889208474,0.3457098132578861,0.7452326284897255,0.5760333702102901,0.5153974816713078,0.35903667775117865,0.44099618030528676,0.24642209705715118,0.36450049129304024,0.4393676260587968,0.30042245078355606,0.229004287094652,0.3736892924249903,0.6368511880125473,0.2518788503676184
OG_00061,0.2608813940103088,0.005868077653662464,0.11999361525697508,0.0,0.08680750859264727,0.10806947326400669,0.07362039461445866,0.1424715463879628,0.19119765408437797,0.2071289608911212,0.006837025311626986,0.0,0.040638908089014714,0.04035620285454922,0.0,0.01722673700137097,0.035556299174031705,0.06528633867361607,0.18831621182575298,0.004021139379310464
OG_00062,0.09178514378884617,0.08204492084023546,0.1832204718214721,0.03417751086125206,0.13793941487059597,0.1603509796551334,0.1167048993383028,0.23211494365246857,0.26106736215582743,0.3950079635031559,0.05007559843726051,0.04428139103905341,0.07153131924727402,0.0,0.144903034073402,0.05988870404427305,0.08961306628805073,0.09858348548094732,0.3123158017701768,0.1369866104177066
OG_00063,1.4617272184312045,0.46378806740761536,1.0775597401639734,0.372159409797536,0.6696998878998692,0.6424780576367509,0.533875525935584,1.3813733912677781,1.1182108278257261,1.1970821936585156,0.48789227810858915,0.4082889546922743,0.4418498305919941,0.5990623783213893,0.6682850148736126,0.46493831679213926,0.404253589266591,0.7154636914642629,1.1662792185794477,0.4154562010106231
OG_00064,0.057187121872186844,0.07229562998371519,0.15030894628745672,0.025298877035141117,0.09182683347223755,0.11340490109821202,0.007127774948677987,0.24605608865676368,0.35599880771862885,0.261600535556108,0.006607711472115857,0.028928856761095936,0.05303814314476526,0.014826368222897991,0.0,0.024906278997968684,0.04850376407865277,0.13338975533484465,0.23419965451838423,0.032712012440618006
OG_00065,0.0,0.03965472798674384,0.30114715423821586,0.019433714717496033,0.22683936872122798,0.05181687727451387,0.026246660028222263,0.18070383798678005,0.2674304320795462,0.22818979856315486,0.03614745369555546,0.15545180316286242,0.2686255942550001,0.022740899006589575,0.6177737530144484,0.006170870013921064,0.050866571355695375,0.06000653526839502,0.49297471255929065,0.001708923773287577
OG_00066,0.6709243670153595,0.15316075638547308,0.5866039506705311,0.28955145120633347,0.3899797083351156,0.36932629295370395,0.30963107219619823,0.7975071235070331,0.5929448134631895,0.6456129659837277,0.29370167921085893,0.12898272860312185,0.2394039024240198,0.3061659670555961,0.2449218293115404,0.26776623880829364,0.31888821434168546,0.4418027379065047,0.5717060525069356,0.2813503687484587
OG_00067,1.8631788152995012,0.6434280876316328,1.3030577279907767,0.5646119070347453,0.7063548485379767,0.7341920398711365,0.7016942208010404,1.4903728873798796,1.0620297046131755,1.0560874042053945,0.7373168686301576,0.595798349731368,0.3356590067740626,0.7978747992473588,0.5749028569070642,0.6174164988993595,0.5170467553449701,0.7945211306588819,1.0542799168831527,0.5235984891238489
OG_00068,0.40397778995388384,0.04128047173125684,0.2990775054166156,0.0338646766341121,0.11921490997887234,0.1457090607116413,0.14041928286196487,0.2997692989835418,0.3124826881074479,0.33442871643581384,0.12081324391098372,0.22378595226460118,0.14442292819464383,0.13605131060301734,0.13401022446710034,0.1471905748280759,0.0,0.14142316466199376,0.3400550178241626,0.11442461397076363
OG_00069,0.6742440990402218,0.25644711237716955,0.5358189001007773,0.12741504652426894,0.22744580402929454,0.26430876455059443,0.22510567965334238,0.3256656838178644,0.4407703156211982,0.6258664070080258,0.209730915885546,0.3949173836443322,0.1377014131107731,0.2692054807332939,0.35113532056199104,0.16697604635037663,0.0,0.17295978574356063,0.6210833355109592,0.14589634241555316
OG_00070,0.8056740180087597,0.1564805946101988,0.44643446993648034,0.12460576138233496,0.26431646209567367,0.18727727155261978,0.2772341401806653,0.41619895603089374,0.4482163340090671,0.567594963831939,0.2176737633195438,0.1797220512244016,0.16498698319556784,0.2857754117847927,0.24861296564943597,0.13503085151238123,0.15218278146646233,0.22523141202918473,0.5374888170246614,0.12213845157097959
OG_00071,0.3587600595804576,0.1250137957305857,0.3553383852654727,0.20663415755800435,0.17269195489924394,0.2437195545463785,0.0,0.3632084077711143,0.5796060943350015,0.19429298893694763,0.13462803280218646,0.1695287690867802,0.2971759221066018,0.22826696217840076,0.5022017476877686,0.17794409684829166,0.13421418891155898,0.34011245362245485,0.4057230678399404,0.018921626864530243
OG_00072,0.15970849702934162,0.06598680547598534,0.22670921423633092,0.015281684018523995,0.17737611276881798,0.015079458359856893,0.06813999882973533,0.2247111864113668,0.4531155389370787,0.35843374983226456,0.0,0.07269009555465834,0.12132876379048946,0.03552163836018322,0.13646663698962966,0.06249032402925891,0.07072188679014861,0.07930664060776436,0.40426964611941374,0.010569249590306971
OG_00073,0.9884315917553934,0.4800110196782236,0.4640712736334298,0.26491494120201275,0.21562630170806454,0.3467856037032679,0.349264724751013,0.7301565732719709,0.2191439761329174,0.39935281546279255,0.3910101757276983,0.4348402942399158,0.0,0.315920032473116,0.21344392705338072,0.32408112389973776,0.1795465204034406,0.26888551306624686,0.24401414772687094,0.39227424041362735
OG_00074,0.39937316191966266,0.07465036593700441,0.20863161926533125,0.08672758698294467,0.16912843464434296,0.18404302978102163,0.11386090013050347,0.2540578966106987,0.22825081650171516,0.7461540636318749,0.07222906882186597,0.05157306533744431,0.02135472221007778,0.11701301783750542,0.11461237293200756,0.005985715230914999,0.05700359894251334,0.12511976364842906,0.27458094238735087,0.10860070836909476
OG_00075,0.46526208266611424,0.037457000878085414,0.1664415645039238,0.07005417126963087,0.10525352680496701,0.10338419015666661,0.01805106254432737,0.18733000094034855,0.19729363769482153,0.16108641618433645,0.014986522954048124,0.07083685851790249,0.059297199254671126,0.0976933916788999,0.06941251464756812,0.014345820328286268,0.0,0.04906795885439199,0.17632943049177646,0.039113701260042204
