ME6	ME18	ME33	ME35	ME38	ME43	ME12	ME26	ME13	ME7	ME14	ME2	ME23	ME36	ME15	ME21	ME51	ME46	ME0	ME20	ME47	ME41	ME44	ME11	ME16	ME25	ME34	ME49	ME39	ME48	ME52	ME50	ME31	ME28	ME32	ME40	ME53	ME3	ME5	ME19	ME27	ME45	ME22	ME30	ME29	ME37	ME24	ME1	ME17	ME4	ME10	ME42	ME8	ME9
-0.0596771717574074	-0.20753066182698	-0.114370234626957	0.0752211077637637	-0.00303376973720083	-0.111774416819329	-0.00748300004442802	-0.119643658176423	0.397678217875734	-0.077392827605458	0.0267203525438181	-0.0369526467375216	-0.0391599323266028	0.0689496858062039	-0.0300556905583807	0.0860566793955614	-0.0179695919565251	0.0534356240967963	0.0630958392798741	-0.111543151762234	-0.0995634580774529	0.231316586930786	-0.0817278066651566	0.100781827905117	0.339892823586592	0.468198754444089	-0.0123421467010404	0.104915919800042	-0.147247969969119	-0.0769047739655676	0.128881047075701	-0.0429713417196181	0.00620881604178096	0.0410428933371388	-0.036057901260328	-0.172775022071126	-0.123240585337768	-0.0168232095336961	-0.16438596436953	0.10020873899328	0.0272846471656057	0.108903054703004	-0.0856137197890339	0.247858190694978	-0.0278927740265702	-0.119128061001407	0.181304857803265	0.0333833769439561	0.0356889430105621	0.122747166153827	-0.0643877393162399	0.159522324130005	0.378567945736425	0.0170100895701455
0.103447818101935	0.191450756679184	0.0868954140698979	0.108012981153837	0.232327132837327	0.165287771292762	0.36588193524116	0.369795895542936	-0.161706620506163	-0.144514246839087	-0.197986654945624	-0.113672957936961	0.0162384061098449	0.0658995665124218	-0.142948830474008	-0.113681389342712	0.131810080719158	0.0659874899181658	0.143375673757868	0.0895843815098683	-0.105308466968178	-0.0773928923447535	-0.016431804140648	0.0394113474857458	0.264512787927363	-0.0589864744161479	0.0175157885547092	-0.0117400705503064	-0.142017639210181	-0.057868728025366	-0.0895836884997418	-0.068273653697044	-0.105903574868625	0.0654233166431865	-0.0351663666463388	0.337978768250714	0.433232475366292	0.212793805734266	0.254489461437263	0.155491808928743	0.210341964386842	0.152286728274981	-0.0977370685642168	-0.107530173895589	-0.276233461339942	-0.11161081311525	0.0593272176684738	0.114321967574091	0.107869546411798	-0.0375410183939322	-0.0715203518570699	-0.0842769069251782	-0.0730999578835751	-0.043613700653571
0.12126710222342	-0.0316561850704462	0.0503398988764895	-0.0118639214551275	-0.0574879065073948	0.189449964353554	-0.0684200675305038	-0.0324283222019049	0.145458430935836	0.245028143278047	0.129767145906293	0.18327842229028	0.0975957649028167	-0.125010712105384	0.122482282507634	0.00814636860022758	-0.130853213964759	0.0276386352547653	-0.00572937528182985	0.0341206506802832	-0.0513393442009526	-0.0848033471713332	-0.0464593860009108	-0.0868476415857047	-0.0670630580098847	-0.0196782343559811	-0.0461745385161164	0.295984737580804	-0.0248887470972891	-0.0411231811170802	-0.0178094019332284	0.0102033869180759	0.0767883308353088	-0.0548382537567227	0.143124048201051	0.0947125381755249	-0.151664346696902	-0.120070801786867	-0.191263029980653	-0.199288587258987	-0.151190188614702	-0.0186698359825252	-0.0726868643278497	-0.125188579846281	0.0832121078555648	0.0272138980411435	-0.0583484186124317	-0.185928198692579	-0.081413914356636	-0.00355673533682649	-0.0962954321610554	-0.0510021750151217	-0.0639173855857906	-0.159085754186737
0.10551634645724	0.0833646206874824	-0.0742322550343824	-0.283976812481331	-0.197680330176684	-0.110927907795651	-0.14001241335439	-0.123642143813177	-0.0830667573873834	0.282956545532015	0.117755794400362	0.172544611121925	0.0726414784271658	-0.137025555644403	0.125267587803594	-0.0542991359163668	0.136343937749751	0.133295710616847	0.0264625838553338	0.221389429517491	-0.0643166598738266	-0.120573539602248	-0.0810309200028756	-0.109395295765713	-0.19037385420526	-0.137416889662836	-0.102672725551171	-0.0600196740760465	0.224971118877262	-0.0347044339728316	0.0488870691410003	-0.121356362341953	-0.137842535714081	-0.156857366149062	-0.089352832121389	0.0837330558062859	-0.0555003301457968	-0.0922254412391107	-0.0744501432610126	-0.205278930649436	-0.0647353231615589	-0.0403118051071604	0.245269261275037	0.130435669303376	0.198731873664432	0.111543296995396	-0.145416386870818	-0.158714576639679	-0.127309180799744	-0.0330241906179321	0.0691876583077955	0.0537639338248357	-0.192594373250634	-0.0610833013095254
-0.0407393499966291	0.151363339809275	0.00193678406833483	0.179979083335559	-0.155171743297869	0.166649794716577	0.0124019590498568	0.0566966274452299	-0.168017606717559	-0.0812988797579108	-0.171903668956949	-0.151883393928452	-0.109902071894293	-0.0973919011460366	-0.141596358228441	-0.148177079648637	0.186308270436637	-0.0239609201666013	-0.10060670050723	-0.245511276386655	0.36357335657273	0.36808790307132	0.510020640649303	-0.0712676725415348	0.00832218231327944	-0.0297496333695837	-0.00474032954024278	-0.0512270747517365	-0.133640147407151	0.025600034002228	-0.110419156423947	-0.104295707790233	0.30391075635848	-0.00609284620669903	-0.0469597872864207	-0.148174486508446	0.0121599074555187	0.154418395022499	0.227084789886824	0.128972591550062	0.13292510679774	0.197626707247372	-0.0496639222616075	-0.0387782093443098	0.0666214836274599	0.329435718882262	0.187263285939804	0.163047261465817	0.0367473596424737	0.123873917536286	0.113507293273023	-0.00838683777414202	-0.0245267069756345	0.0623397182175825
-0.038034401490123	0.0977114257133769	-0.21350359881039	-0.264040639785633	-0.197934897234332	-0.141215698341799	-0.0929100840818025	-0.0295062949388185	-0.143862674360994	-0.0443960973594074	-0.124296143198139	-0.136374202858269	-0.159481614273893	-0.111562724371525	-0.107663194122754	-0.137362821663095	0.0742670195208043	-0.0864513192283946	0.0970852883579553	0.154895297244774	-0.113515611890286	-0.0715110536929586	-0.0762126369046837	0.0297829201554047	-0.0777790162144355	-0.0945605206201857	-0.0314728221294851	-0.0998689823693555	0.246524833927026	0.11513281354746	0.228951414879626	-0.118494578518001	-0.101586127367561	-0.0575976234960374	-0.0989600934005212	0.280780646005315	0.267327388304301	0.13734854770944	0.151049491712325	0.0712674397652203	0.0536893866959165	0.197415492044366	0.296487449084722	0.230444731108065	0.155290314890431	0.227350848894449	-0.0289061333436798	0.139170841265536	0.165461187138965	0.080658042667929	0.286516729644726	0.0936276342725212	-0.0417220356409758	0.0794486883736737
0.00136946607739123	-0.0608332110768114	0.18374364184479	0.112696973580476	-0.192036928928643	0.363261911204856	-0.17705466206982	-0.0893779196865045	-0.0624054183586757	0.386614731516194	0.320047380964482	0.33264222602789	0.202348520615505	-0.231794406338761	0.283183878576582	-0.0450445444366349	0.224391275139817	-0.168312996142546	-0.40133341681704	-0.221157604776795	0.342122298209075	0.36119786016546	0.428422094313741	-0.125804022792011	-0.170967086259463	-0.146472968795148	-0.22856416974902	-0.0964308976939512	-0.152989007010703	-0.173093578337667	-0.241998649589212	-0.135813598972302	0.191775410022012	-0.155411791318713	-0.0969763550795841	-0.191629033775065	-0.104503613700801	-0.238450664151949	-0.238944937435769	-0.455567783877133	-0.393795497362263	-0.337067978021902	-0.0972197789635342	-0.181930482222659	0.16611519296427	0.131205412110224	-0.127019844123817	-0.245798559548954	-0.207442901492326	-0.21214739952831	-0.156303430823627	-0.540430898254861	-0.149180355786504	0.0497007477926717
0.10357109452907	-0.0109799945966026	0.0885999054581764	0.0954975612579214	0.213550569251034	0.180287553111795	0.282576875896757	0.222181411429623	-0.0895265359573392	-0.0491565609050719	-0.133427405822184	-0.0593640243196608	0.0539502819005178	0.16968593744947	-0.0120887946730265	0.0566529219753558	0.107938619704658	-0.1415081080495	0.0900479497213861	0.0686495533401647	-0.0654447438928373	-0.0871899940120292	-0.0483654689454446	0.307320716790953	0.233356084203755	-0.0396807885247577	-0.023196912126216	0.0352218883615347	-0.119731769670294	-0.0802064401701422	-0.107945696456303	-0.0693310909260049	-0.117633180672305	0.0184718416556463	-0.0622671327384375	0.169313523552919	0.173840052509542	0.155862176913225	0.0797853071539164	0.0379962344888034	-0.0426485647801468	-0.0418209272682371	-0.0985937040149966	-0.0953749403529152	-0.24113914369558	-0.114337293475162	-0.00913171544471169	0.0467572312830533	0.0701965842092801	0.002326081913615	-0.0890290704985724	-0.116623705246983	-0.0428576288926509	-0.0555236336380846
-0.162975349318937	0.014352218086524	-0.0340091967204527	0.0626019718373607	0.135839207249721	0.0782080206301989	0.268930353130047	0.118298418730901	0.00765237315064454	-0.204001861506591	-0.145610765861161	-0.181546432853069	-0.0324928802538864	-0.0236197470552505	-0.175640105631299	-0.109287154563546	0.108898521409356	0.175036775849616	0.110349345448569	-0.0333570850920905	-0.091008652068483	-0.0715222961679401	-0.0721229157652218	-0.0390556334719791	0.202290057887345	-0.0363662652092428	0.0623061447081993	-0.0359415466366778	-0.151229217746955	-0.0828071736134556	-0.123657883591242	-0.0882702770034294	-0.136046791980849	-0.00712547986937292	-0.0951229806150791	0.0285717785440938	0.0420930149202909	0.0791331866026195	0.175630137555759	0.261949543426434	0.341829642408255	0.338732828128319	-0.107364719570836	-0.0811205602034786	-0.258826048070649	-0.123750504511356	0.0419570603552284	0.18416813810921	0.122133224441097	-0.046987073618165	-0.0504867590236708	-0.0687177151151122	0.233968970380608	0.131203676953572
0.0183846609019183	-0.0478473995903826	0.0263517940572783	0.0731030358287196	0.0245541811212593	-0.108618223364378	-0.062836262142987	-0.116903952992465	-0.0110848680931491	-0.113010227713387	-0.0346903787705267	-0.0238436161091467	-0.0356890341825574	0.0971104441655759	0.0358257142342432	0.10173241781573	-0.0332897013195856	-0.277844507859032	-0.205832794425885	-0.0834183714612221	-0.0957753118325043	0.162736856534437	-0.0871495398147838	-0.12543067983364	0.198105010998571	0.368303103009779	-0.0197517930213137	-0.0493752315888408	-0.136526840704707	-0.110466472104289	0.110976694183055	-0.0785978378045789	-0.00927679198493789	0.0119644750709857	-0.0530227477496745	-0.157926193476051	-0.12441921775426	0.00830107950162431	0.00679146511087157	0.0525938476037437	-0.216705223792868	-0.189672436890725	-0.110982965654822	0.140896219056923	-0.0396499652123053	-0.144153383946346	0.0789183109632552	0.0027658032337858	-0.0510247706103653	0.0470163779371118	-0.112129160684877	0.0571018643306548	-0.024181866229409	-0.0317402934951521
0.105564047587019	-0.0345196679644911	-0.0694971121101754	-0.29807929852565	-0.201529804941018	-0.0579750013719711	-0.138139000811353	-0.0568835992172496	0.0952983078004063	0.294567280731585	0.177278572375984	0.19514566640467	0.0385105440526982	0.0903649616017415	0.245969760719017	0.209812997524738	0.0661167711768701	0.0387600254269086	0.182819388083501	0.211004387961951	-0.0956982451662067	-0.0978852925908057	-0.0707895626652636	-0.121221193783255	-0.144493516236963	-0.070367960676614	-0.127065275022257	-0.100734356523022	0.256148976795606	-0.0569331398662396	0.1108285587925	-0.121754152667178	-0.144992368440374	-0.152283774472264	-0.0816495526110646	0.236328271359119	0.0365488203613296	-0.0972313237784099	-0.168198734952056	-0.255183540343438	-0.130817827002049	-0.108424237037485	0.286532756855667	0.177723074878942	0.190894450454929	0.115347219821255	-0.203318460033012	-0.200400169840346	-0.172689387907201	-0.00260316322504243	0.0523637791454633	-0.00158544260166682	-0.0834848862059369	-0.144137564878139
-0.192027303356054	-0.185495658473081	-0.215279998167524	0.121883339611212	0.00447322349542121	0.0162602630424175	0.0297166749746085	-0.0559058516482721	0.125716476706334	-0.10147879651169	-0.0464570372306318	-0.182923572850051	-0.143000590174447	-0.00544967391963066	-0.0711286593009043	0.000121848269204423	-0.120899770029903	0.100886642272835	0.00762228695760453	-0.00168426518225288	-0.0210185388435277	0.100644060242435	0.0852055173136871	0.060778521556626	0.0492955244789371	0.212383725342018	0.0471043158406676	-0.0372948511537297	0.000947377217958107	0.0078238224265575	-0.0343247459907907	-0.00208086495191327	0.0377991162868654	0.142261602894487	0.108328903518391	-0.109144341418707	0.0597500743230205	0.0460870814429012	-0.0497723092934871	0.167033484324721	0.243657031909855	0.257754974377161	0.0132520881543321	0.0321379787403362	-0.0506471505675904	-0.0742915713485512	0.198175344159895	0.167302232562181	0.247646800531077	0.118633177044219	0.0858468225772888	0.113884412715656	0.307747196357871	0.187497775588294
-0.0923300256539975	-0.0578661390041568	-0.176821370009447	-0.234824604816067	-0.187684718007511	-0.131452565911411	-0.0748640073507029	-0.0755933782471639	-0.232495520152632	0.0025073149851375	-0.130174779415671	-0.170135100702544	-0.186948546221909	0.00315364758226202	-0.0275429971277985	0.00853315572207222	0.0521944547935288	-0.134805781795969	0.0506830684764901	0.0939803251986551	-0.095579052651079	-0.061947585740553	-0.0824191592714893	0.0970380958948609	-0.0843107765415941	-0.0764937130596509	-0.00052835995795564	-0.0723946752406373	0.190270041954555	0.14772150103582	0.14045760432032	-0.0944593107850116	-0.100351152169009	-0.0545505407168328	-0.084846994304773	0.113686976282369	0.190187918622388	0.150906899533988	0.127129268037172	0.0767161379534498	-0.0119986138524399	-0.0177251737334641	0.304009779616621	0.22779651447404	0.146979110511432	0.236775360518386	0.0288771524028715	0.190646063113195	0.168400164462664	0.164723792520082	0.29211872332397	0.101041479695199	-0.0840273767853089	0.164920870647701
0.291484844360518	0.411952305818239	0.274867126976784	0.079828299722149	0.215636074070524	0.18221038745706	0.338605248536419	0.243140466142546	-0.159800102238919	-0.186618886968151	-0.149505363868052	0.0890657263239488	0.264586568447031	0.157809328896448	-0.108181926283758	-0.0850336457852692	0.17220168045912	0.233465597411643	0.0264622465697622	0.16799127557714	-0.14014770194677	-0.150333294837001	-0.0601158074985379	-0.132452549195351	0.122566676592061	-0.0938714341122643	-0.137606536979918	-0.121630763211422	-0.175135419804132	-0.198114647393804	-0.145676215175802	-0.133884043108019	-0.173672653880716	-0.178222159209491	-0.121175729030674	0.134417994133536	-0.0862234981701173	0.0513769634522044	0.248692335514882	0.0344662413789224	0.23461139736036	-0.110012832018355	-0.130262426305423	-0.192663017669905	-0.317997827215373	-0.176017368529371	-0.195976479021652	-0.144466117206101	-0.209220090182354	-0.345138390780545	-0.251505874399519	-0.311997950294143	-0.259351761240159	-0.368008142611219
-0.0056597633719912	-0.158339485907593	-0.0543260306211978	0.14152683092408	0.199906509852444	-0.0700731147935759	-0.0475356546437201	-0.143966840148251	-0.140402210038124	-0.0104739139558198	-0.109847281169754	-0.15015892592088	-0.213032919028109	-0.0300820403260068	-0.0663928824055651	-0.0764791857287525	-0.384891444502118	-0.167636285499072	-0.0191133784133072	-0.208148623613648	-0.0272298591372177	-0.00237984350044816	-0.00882948687201893	0.31314310158851	-0.0605923683100567	0.0115665734834346	-0.0158818866061644	-0.0248347416251648	0.213040861449155	0.405216037364413	0.290001535340048	0.252337659629405	0.29680839185482	0.472316884067714	0.360689851350777	-0.124093589035701	0.0038567561677972	0.16700124931563	0.0453831771236725	0.0664806655467681	-0.0372421242207572	-0.0510861015616526	-0.0741299735433451	-0.0779482464691523	0.0804826778645426	-0.128750965272976	0.326054640417436	0.170451556244765	0.29867824473959	0.181110486244992	0.157495457335571	0.147731941219338	0.00134725293848596	0.160848487382078
-0.146053476500943	-0.0591156871583853	-0.213878654732479	-0.241662476203413	-0.187723279028157	-0.162927880259126	-0.105039536643855	-0.129089855632928	-0.183164600671259	-0.0339061460548094	-0.131239401104172	-0.188428420567871	-0.213509975525695	-0.104990861527641	-0.11348101266866	-0.125140482160324	0.0471689051684588	-0.181452471286272	0.0452151979329956	0.0881544124392912	-0.111940760452836	-0.0647321581341527	-0.0777307903047208	-0.062264612458814	-0.0807035355383261	-0.0881162081922502	0.0119280976279817	-0.0757501221045029	0.183148878449511	0.144809274786712	0.156036051443816	-0.0919635023924806	-0.11401058982368	-0.0863959175582151	-0.106658963396498	0.0727731555736413	0.146592799190829	0.128787392168576	0.134514650910197	0.104438612316801	-0.0380118376919183	0.0319986552615386	0.304180286694859	0.243157841248185	0.142046613558316	0.241373202713448	0.01178444914209	0.218609042640982	0.201721341728676	0.151502567581788	0.321600738227372	0.131320004628824	0.00386934445686741	0.191250783388573
0.107325305313423	0.417790494025782	0.355449062967781	0.12025536399334	0.0600596542051481	-0.139040261687833	-0.0602426347173122	0.298763589577639	-0.180929028427571	-0.0859681222427666	-0.127093579565273	0.052124066210439	0.0706939492149727	-0.159078029556839	-0.180765096496356	-0.159314288666116	0.0598595841977822	-0.059594577574128	-0.236771526192319	-0.0840180715846371	0.283848818791151	-0.117325827910613	-0.0768552071986985	-0.1216570347098	-0.169294556484012	-0.0550994250882918	0.40259360814924	0.512581744097654	-0.106166326074472	-0.103906696697992	-0.157563704840142	0.399334377916522	0.0805829547494843	-0.0217267241050682	-0.0435426166348963	-0.0368198772349716	-0.0698341504158897	0.00476567292146838	0.243914874397151	0.0493186148285105	-0.0465101297916475	-0.136034742966923	-0.10609815557391	-0.148411358356692	0.0796990785781266	0.0103137752230514	-0.126524849660534	-0.0803045950962355	-0.235588457135842	-0.0261197619299031	-0.121493688349283	0.151482353959395	-0.218960987744778	-0.222001912003967
