,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
peve_POR-72,-3.009054380887355,2.9138545931512394,0.18804746937243091,0.21758320024617478,0.4728553777111426,-0.2726605164664322,0.2120690459493322,0.1996831993571611,-0.08736458228200805,0.46074288070189984,0.028864211074400178,2.184191100509198,0.3730837671172877,-0.23469871608547865,1.038184739738579
peve_POR-73,0.16694402130179387,0.5562142038200003,0.6981816620984661,-0.2988108703243999,2.381313365981098,0.12450583443504437,2.709418760750048,-0.11260471941880672,-1.2095991905757444,-0.918102878186405,0.8916394866829157,2.284605441485184,1.4581851284325922,-0.4040331033941271,-1.0584609764282837
peve_POR-74,1.1102086343373205,2.1334814848285273,0.13563178119329322,0.39066608168142697,0.17001046198893702,-0.2163510383942829,0.1953347103689222,0.19126233375282936,0.03863369501470699,0.6993814393380914,0.30181667132019085,2.06039593715108,0.26799427149355903,-0.2660041657641331,-0.544880596965164
peve_POR-83,-4.470672541104449,3.0427052966994426,0.407608072718858,0.1993997484433333,1.5989316561890035,0.29066333164682007,0.23845954455286278,0.10548826039531861,-0.7458711516264492,-0.1495133514522596,0.23127257130924733,2.5872716448167083,0.47937912403815924,0.020817056914646578,0.36128375379209804
ptua_POC-201,-0.167720449887812,-0.04519989227388502,0.009129228745329987,2.839388812575875,-0.9100064030087403,-0.4198403725638069,1.813785435799589,0.14592731824398286,-0.537968207838796,1.5430878568366553,0.6260671747034423,0.03520056675454782,-0.3111195722104625,0.12487369427059415,1.969727810799306
ptua_POC-219,-0.007515646323499787,0.18131126054502672,0.4893610596172591,1.6150517002671232,1.614352399949118,-0.10003558765698109,1.128488087800613,-0.12719541406769153,2.002147426129327,0.682440212821263,0.46057251099253776,-0.2502152352106691,0.7085285060320956,0.28726280278695754,2.4840493861277615
ptua_POC-222,-0.6381950906527172,0.1463362016113663,0.5348198326133485,1.8951830170973183,1.9857952067632898,0.3846862760701677,2.6209521024046105,-0.01071426051927899,1.603986287838773,-1.096881163953244,0.642159145738735,0.39447758367037755,0.6187600825117582,-0.06447604757164782,0.27204369839892917
ptua_POC-255,0.03602242364092384,0.4347324174257576,0.4451020154892148,1.4444833176203282,1.5760562075543305,0.3868713357066076,2.9744931875287612,-0.2603625533009474,1.9903034881857462,-0.8812589599818922,0.9330652168052912,-0.2954846237136158,1.1257012683320782,0.2626503730511198,1.4563323099843137
ptua_POC-259,-0.30516216376606115,0.41973479189495844,0.5054021605480256,1.623421050893796,0.9220602492722481,-0.02600269957609583,1.158936265483444,0.011709521085958475,1.6522046361143023,0.12150571748530188,0.6105954372371707,-0.015471995697485892,1.01772519184224,-0.09536702551390905,1.694716420578272
ptua_POC-40,-0.3031999798113899,0.2900644885242815,-0.5060515356729377,2.6734503030609966,1.0589327368805768,-0.2842164195120183,2.3101913831256775,0.21342640123311724,2.805471502362758,-0.7167861698198241,-0.35892091954084765,0.771991122997983,-0.5918906741292806,0.3399138337248785,0.03912017737413882
ptua_POC-42,-0.27528644342056363,-0.1148557458534635,-0.39010563290185707,2.7608274176444296,-0.06151207120786361,-0.03747311336333438,1.8204276795214756,0.3659727447168461,3.8927183014964393,0.555759689778708,-0.7428840956125891,0.7638823942681318,-1.4077717013753717,-0.4314767390496772,0.822834817913273
ptua_POC-52,-0.20547381014512067,0.25596500173877645,0.3138481205439866,2.2796210203963536,1.2442861391797428,-6.453521795525235,3.8154353139621375,-0.00630413903568954,0.9550377521410491,-1.7236853023055463,0.13016573223889566,0.28024325147350376,1.0659142744658905,2.0030013122133914,0.6157183776967451
ptua_POC-53,-0.10863191800568267,-0.07635004499149747,0.041359758064616454,2.4708802377174104,1.3219301815192412,0.2057017759588292,1.2106621176349524,0.18900914404617689,2.318295514385963,-5.3746073211103036e-05,-0.060701465544646,0.7949311692232114,-0.3593674219302618,-0.012441089184949097,0.1737066024208145
ptua_POC-57,0.19656367401452887,0.027413933932505966,-0.1469339897294743,2.4412433648676735,1.1252665074355186,-0.1711193351070597,1.652309476583504,0.16058758180948288,2.6628129714212547,-0.30272154018606773,-0.0034872648539040416,0.6086441850863841,-0.2733442492516159,0.4861068154549211,0.0683557330064871
