"Predictor","MeanImportance","Type","Selection_Prob","Stable","Mean_Abs_Coef","Stability_Label","Feature"
"lncRNA_4390",0.0446572453705823,"lncRNA",1,TRUE,0.0441516451927049,"***","OG_10516"
"lncRNA_36727",0.0433977516964605,"lncRNA",0.95,TRUE,0.0412966499425594,"***","OG_10516"
"lncRNA_2491",0.0413775812598093,"lncRNA",0.97,TRUE,0.0407035657035623,"***","OG_10516"
"lncRNA_53702",0.0398243911952036,"lncRNA",0.9,TRUE,0.0384169697329957,"***","OG_10516"
"lncRNA_45976",0.0390461103849582,"lncRNA",1,TRUE,0.0341763959202335,"***","OG_10516"
"lncRNA_20138",0.0354156903417832,"lncRNA",0.975,TRUE,0.0425810113884617,"***","OG_10516"
"lncRNA_28494",0.0352277527302033,"lncRNA",0.95,TRUE,0.0362611672912261,"***","OG_10516"
"lncRNA_19641",0.0319619142876424,"lncRNA",0.895,TRUE,0.027961733468766,"**","OG_10516"
"lncRNA_14921",0.0312216879474359,"lncRNA",0.855,TRUE,0.0311419542507042,"**","OG_10516"
"lncRNA_18665",0.0287571150794076,"lncRNA",0.97,TRUE,0.0352517281910828,"***","OG_10516"
"lncRNA_45383",0.0265833668806653,"lncRNA",0.715,TRUE,0.0206972554796607,"*","OG_10516"
"lncRNA_51421",0.0252011788028623,"lncRNA",0.675,TRUE,0.0226538815693992,"*","OG_10516"
"lncRNA_20139",0.0248487785974696,"lncRNA",0.95,TRUE,0.0290358283910116,"***","OG_10516"
"FUN_001219",0.0228966027756603,"Other",0.315,FALSE,0.0178268532069312,"","OG_10516"
"FUN_033913",0.0208630527896426,"Other",0.23,FALSE,0.0121160409318939,"","OG_10516"
"lncRNA_215",0.0446079350874131,"lncRNA",1,TRUE,0.0408410162738941,"***","OG_10523"
"lncRNA_214",0.0409586680014747,"lncRNA",1,TRUE,0.0367682301442573,"***","OG_10523"
"FUN_008493",0.0400607184593572,"Other",0.935,TRUE,0.0408428322588972,"***","OG_10523"
"lncRNA_25269",0.0201394518895842,"lncRNA",0.945,TRUE,0.0184046777778883,"***","OG_10523"
"lncRNA_42756",0.0200855312914436,"lncRNA",0.985,TRUE,0.0203085458296361,"***","OG_10523"
"lncRNA_25270",0.020000133966665,"lncRNA",0.995,TRUE,0.0212692131990288,"***","OG_10523"
"lncRNA_26993",0.0169088577869073,"lncRNA",0.755,TRUE,0.0203261413100399,"**","OG_10523"
"lncRNA_23789",0.0160907186765468,"lncRNA",1,TRUE,0.0182913357280961,"***","OG_10523"
"lncRNA_23788",0.0158195118048135,"lncRNA",0.995,TRUE,0.0181756084559641,"***","OG_10523"
"lncRNA_23786",0.0157276437384711,"lncRNA",0.995,TRUE,0.0181036300839131,"***","OG_10523"
"FUN_040443",0.015691091785237,"Other",0.415,FALSE,0.0176312107010961,"","OG_10523"
"lncRNA_7169",0.0150126219295956,"lncRNA",0.97,TRUE,0.0172247452266722,"***","OG_10523"
"lncRNA_3180",0.014810989575972,"lncRNA",0.955,TRUE,0.0162190529927617,"***","OG_10523"
"lncRNA_23784",0.0134464072227966,"lncRNA",0.97,TRUE,0.0142761955986705,"***","OG_10523"
"lncRNA_29781",0.0130263918388294,"lncRNA",0.865,TRUE,0.0112146307129471,"**","OG_10523"
"lncRNA_54471",0.0126487938406727,"lncRNA",0.885,TRUE,0.0137504096673939,"**","OG_10523"
"lncRNA_27819",0.0125642014171148,"lncRNA",0.825,TRUE,0.0122932419537849,"**","OG_10523"
"FUN_016077",0.0121424182557319,"Other",0.44,FALSE,0.0144107451193689,"","OG_10523"
"lncRNA_3178",0.0119489088264327,"lncRNA",0.63,TRUE,0.0106935100353631,"*","OG_10523"
"lncRNA_32821",0.0106946925556065,"lncRNA",0.465,FALSE,0.00978551731688502,"","OG_10523"
"lncRNA_7329",0.0321424221208858,"lncRNA",1,TRUE,0.0303783253545744,"***","OG_13792"
"Cluster_11565",0.0298181765992727,"miRNA",0.705,TRUE,0.0350148981370084,"*","OG_13792"
"FUN_006802",0.0292508188951118,"Other",0.48,FALSE,0.0180880485547362,"","OG_13792"
"lncRNA_28188",0.0289621755137089,"lncRNA",0.96,TRUE,0.0290176346524093,"***","OG_13792"
"lncRNA_237",0.0258751716653697,"lncRNA",0.95,TRUE,0.0228934895211893,"***","OG_13792"
"FUN_032681",0.0233988595407152,"Other",0.425,FALSE,0.0212304913964374,"","OG_13792"
"FUN_014563",0.0204818039348384,"Other",0.495,FALSE,0.0201817935617396,"","OG_13792"
"lncRNA_30282",0.0196635083340763,"lncRNA",0.905,TRUE,0.0173374831094283,"***","OG_13792"
"lncRNA_30283",0.0196279592297349,"lncRNA",0.905,TRUE,0.0173164926714857,"***","OG_13792"
"lncRNA_30281",0.0180549868579852,"lncRNA",0.87,TRUE,0.0161708095391687,"**","OG_13792"
"FUN_010986",0.0180479125699135,"Other",0.33,FALSE,0.0147265884156086,"","OG_13792"
"lncRNA_43377",0.0175912913845391,"lncRNA",0.9,TRUE,0.0178490329663485,"***","OG_13792"
"FUN_026590",0.0171167037573442,"Other",0.45,FALSE,0.0222785671420651,"","OG_13792"
"lncRNA_26991",0.0164114560761499,"lncRNA",0.77,TRUE,0.0166454409544476,"**","OG_13792"
"FUN_034004",0.0162912211543201,"Other",0.16,FALSE,0.00923985298149526,"","OG_13792"
"lncRNA_20146",0.0159837044568136,"lncRNA",0.46,FALSE,0.0132008801106229,"","OG_13792"
"lncRNA_10957",0.0156333546258891,"lncRNA",1,TRUE,0.016188717996727,"***","OG_13792"
"FUN_001122",0.0150423272169399,"Other",0.335,FALSE,0.0181768772540821,"","OG_13792"
"FUN_036156",0.0139367268087899,"Other",0.605,TRUE,0.0231297656390071,"*","OG_13792"
"lncRNA_43474",0.0137233358138305,"lncRNA",0.41,FALSE,0.00740829959619026,"","OG_13792"
"lncRNA_25953",0.0397378065749272,"lncRNA",0.955,TRUE,0.0409201366516811,"***","OG_14012"
"FUN_000260",0.0259782530893405,"Other",0.185,FALSE,0.0121886644954875,"","OG_14012"
"lncRNA_48736",0.0245335017318697,"lncRNA",0.995,TRUE,0.0259240264567169,"***","OG_14012"
"lncRNA_48738",0.0239565825096067,"lncRNA",0.995,TRUE,0.0254264611037325,"***","OG_14012"
"lncRNA_48737",0.0239431583062201,"lncRNA",0.995,TRUE,0.0254223873155734,"***","OG_14012"
"lncRNA_26847",0.0232155605456115,"lncRNA",0.94,TRUE,0.0204219554204928,"***","OG_14012"
"FUN_031567",0.0221404253240705,"Other",0.44,FALSE,0.0165611363050875,"","OG_14012"
"lncRNA_48735",0.0218647083722498,"lncRNA",0.89,TRUE,0.0189538108378372,"**","OG_14012"
"FUN_000189",0.0207852493209298,"Other",0.585,FALSE,0.0204575912836528,"","OG_14012"
"lncRNA_8842",0.0149663069612706,"lncRNA",0.935,TRUE,0.0132104013081726,"***","OG_14012"
"FUN_014734",0.0145319923652432,"Other",0.6,TRUE,0.0194672303312015,"*","OG_14012"
"lncRNA_4610",0.0133898793089066,"lncRNA",0.79,TRUE,0.0171286359675223,"**","OG_14012"
"lncRNA_9305",0.0130688908773132,"lncRNA",0.845,TRUE,0.0144507391292921,"**","OG_14012"
"lncRNA_12041",0.012994795656815,"lncRNA",0.76,TRUE,0.0152368827308742,"**","OG_14012"
"FUN_013137",0.0129826082472724,"Other",0.685,TRUE,0.0102563014366166,"*","OG_14012"
"FUN_023984",0.0126904252316065,"Other",0.285,FALSE,0.00930062783470657,"","OG_14012"
"lncRNA_25931",0.0115156371164555,"lncRNA",0.88,TRUE,0.0123555091283533,"**","OG_14012"
"lncRNA_25934",0.0113032688446175,"lncRNA",0.88,TRUE,0.0120599707584179,"**","OG_14012"
"lncRNA_25932",0.0109065363989437,"lncRNA",0.855,TRUE,0.0116370590998048,"**","OG_14012"
"lncRNA_25933",0.0108821144828126,"lncRNA",0.855,TRUE,0.011616589239235,"**","OG_14012"
