,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55,Component_56,Component_57,Component_58,Component_59,Component_60,Component_61,Component_62,Component_63,Component_64,Component_65,Species,Sample_ID
peve_POR.216,-0.18850718720812956,0.10011546112531783,-0.046032662637269815,0.508784661282936,0.3284104828407119,-0.19779316283307954,0.20804827951082103,-0.21893942227528343,-0.03819989861874737,-0.34878382818921244,-0.23562300189450244,-0.009519237942698874,-0.07389383215495758,-0.4363042945558085,0.04550448137875553,0.39353384397700186,0.23415351803296175,0.12276522785543226,-0.361430758654387,-0.3940372901390242,0.7166133814374875,0.3954010577371563,0.4595335385367336,0.19353186423430105,0.5051098554827355,0.013581566413078333,-0.04827111722978894,-0.04233230406153346,-0.35391969395625267,0.029594357355784025,-0.030101606770826496,-0.21869762642986484,-0.16185245067058573,0.35835532939567494,-0.1689230514152029,0.012785431138972165,0.010758566795057491,-0.3111202506973701,-0.08987944165860075,0.28842614100922703,-0.29064305795086953,-0.2706620889107168,-0.2808725480325088,0.0012318966937396028,0.1091428988232698,0.43301355595887,-0.17364892277790062,0.13936864719119726,-0.2894988307302111,-0.02812818921602528,-0.10996043242212132,0.18039055291769557,0.3830844485928161,-0.375233092348299,0.14988411340658184,0.43837687379678014,-0.011242484425165298,-0.03927990837028864,0.3027736184052992,0.12213899182945166,0.3649994318290464,0.25194473908789977,0.04676524640233827,-0.4034133681010274,0.2307291717193542,peve,POR.216
peve_POR.245,-0.056527572606399776,-0.15862878653523546,-0.030782166368385294,-0.4021535432913494,0.25704851799507683,0.36786577286476224,0.10003576018901739,-0.056461968466552194,-0.2709360949273173,-0.1798145688286638,-0.13614176396875294,-0.026603125720968634,-0.3852531028764161,-0.040612056424738016,-0.016993589256620534,0.06418556146470361,-0.31162194446023683,-0.5444668123889279,-0.07720168363146823,-0.2049000462014131,0.2892150443803859,0.33410901366781265,0.1222572427059818,0.2289885113640797,0.10343169658686509,0.33559894496208686,-0.09539943705705796,-0.35166738354916377,-0.40238422536385743,0.07996865153264013,0.00397591688408298,-0.2420843142724355,0.13909197342767643,0.34888294627785993,0.37676245915277434,0.0495167615337732,0.0021708393531954338,0.031042413903551214,-0.40230498505371765,0.06904572190492198,0.1845394302728805,0.21367755698500776,0.7507676283088065,0.13021804307294757,0.10837271463178029,0.08854564520446419,0.6188606460585397,-0.3240067093534611,0.21378261682337385,-0.15591745385857797,-0.07221625163892506,0.1688408905171043,0.30566896293704165,-0.4463197849928544,0.12721112589686961,0.10135461103497284,-0.17551081200318508,-0.08103247279847865,-0.2286198591410198,-0.006145041949054132,-0.10421597885673854,-0.001367740356195811,-0.14457507992318616,0.7532068437208204,0.15500578329564674,peve,POR.245
peve_POR.260,0.02685420173694117,-0.05054935565528894,-0.08717667568577042,0.01198340885444556,0.24853394113609154,-0.05120060069277166,-0.10200110686857494,-0.05846808104740359,0.01563309048851542,-0.048930445398895885,0.17003986591257078,-0.009338853533144299,0.05442496015801402,0.3111735513753795,0.2684322373803079,-0.1610620883063342,0.016112455811614943,-0.0158494280974901,-0.04661615761422155,-0.05814333970627446,0.05870232349936499,0.09946889662946105,0.1043300367072121,0.14100793389362418,0.10594991241695453,0.0026781491052761657,-0.018250020745327528,-0.2143406594901159,-0.14629967888151718,0.048945355144477454,-0.010435602240028322,-0.068305480052984,-0.009809948810038636,0.10884945478856073,0.06901308415059268,-0.1646367177107672,0.02595487190153752,0.01303221677214689,-0.10646152523732717,0.03366286101686438,0.048220789545199205,-0.11053352806421614,0.032483073688867936,-0.009132098102704388,0.14218779562395747,0.7134328819646588,0.06486815164117533,0.05590966675325088,-0.0006555150080020969,-0.04503499513449333,-0.012740775492089275,0.0381450699119714,-0.041641666167977105,-0.13538056649460423,0.015880592678056676,-0.06350623779387506,-0.11329076422259048,-0.009293066580790005,-0.08626257387044671,0.02825713760123125,0.050875938638285725,-0.04458789705160532,-0.0952761485794634,-0.022810739893685587,0.19515498575960347,peve,POR.260
peve_POR.262,-0.17630295392728865,0.10107363141728372,-0.06370138844076202,-0.11760829439308686,0.17850724251223524,-0.12028619610295217,0.11317161573386629,-0.11994627031510949,-0.09544545399154906,0.13517440890786947,-0.19115755975929813,0.00030539443914937123,0.3963340322893957,-0.3372349262744819,-0.38092851248869425,-0.21395456082318678,0.2126886015884108,0.031570749001349825,-0.15564990094626724,-0.2501130697440257,0.32227761158048024,-0.09473431268418206,0.22579241944011863,-0.0225286852802085,0.10626177111932848,0.7440953610085433,0.025020969492729594,-0.07601579340284455,0.1954084821003726,0.013844458375214076,-0.01459833583624058,-0.13015905988540394,-0.11200590032361302,0.16106210574035168,-0.09723836728902382,-0.11898656276296429,-0.09544889848035484,-0.120309281877434,-0.04516693499544158,0.1277774240766214,0.2826012677227219,-0.007444789234747521,0.2681916302976524,0.07255046564176779,-0.013032426424019111,-0.10252355129041098,0.015045650977279362,0.6293660863416045,-0.18438912579976827,0.09076397938243004,0.0783482624182976,0.039812585220571454,-0.33142195053518003,-0.43654995368245064,0.15824876745652525,0.13953573197397945,0.12394849692266968,0.023493931036352982,0.12823637730269685,0.13746935272011584,0.10393190028238132,-0.017736341639198103,-0.008125832612621241,0.2176866729072097,-0.009765132655393473,peve,POR.262
peve_POR.69,0.18975054402740962,-0.07310832071917038,0.03908878659137154,0.22870118278054227,-0.0032568662020154167,-0.2125957474433456,0.10256536177551565,-0.08473458907982662,-0.576038531770262,-0.4778780999672238,-0.04359346605895868,0.0030805408540329707,-0.6047162328400856,0.12081029659664308,0.14623782462578105,0.7205247439730254,0.04590338238441324,0.3874156934285789,0.15135032530283948,0.06857916186319091,0.3130387930469728,-0.15648907663061615,-0.17111923873472878,-0.12271875081838254,0.2857574273855679,-0.051376928866245786,0.03395397273315767,0.3326865718052689,-0.027750921160972157,-0.5164681132097917,-0.09916019725888656,-0.0727880959935195,0.009727530436477934,0.1777671075932097,0.020212752300458464,0.06158039042001736,0.016960436561390856,-0.1384458120357748,0.016520647143327936,0.08687758363952268,-0.3409836767203418,-0.0694944290881113,0.32372511409110777,0.15905572115593722,0.06686718767031828,0.08210847546385323,-0.31473943702155266,0.17557668921533465,-0.16054883595617697,0.7083219454944167,-0.17336273335465543,-0.34638647032561065,-0.17644674352864478,0.131812341697678,-0.07370775939035393,-0.06277037904584602,0.20201785470225025,0.12634134589004356,0.1731810504750061,-0.23760245549824058,0.029044394166330752,-0.07532644231124846,0.18900064680494458,0.24997399501304682,-0.10223083695567597,peve,POR.69
peve_POR.72,0.1283332347049688,0.01807498464668377,-0.16209529138302958,-0.005863204446757582,0.04496528900160211,-0.14825202103374402,0.35243392847627836,0.32642590051159937,-0.3775116922762661,-0.03953886046095541,-0.12053780201823525,0.032228359572046845,0.048587362256142096,-0.1920894879970109,0.4061100092642512,0.005831490543346505,0.03710368329689333,-0.048620425171961364,0.16426817035918864,0.3887309729132022,0.049327669090253955,-0.1826469575387132,-0.11088202433532873,-0.020022394671009563,0.08679595657550256,0.05402159519066383,-0.0767954995107532,-0.09845960627597457,0.023924222170682855,-0.19076395992258138,0.6454652460959786,-0.20160744705146902,-0.004192375433609476,-0.05725252122511492,-0.04730117219005781,0.1487302314469347,0.0548508012350266,-0.0238904455525676,0.02976361387398318,-0.08590235177825087,0.013721513289037542,0.009881748824522996,-0.0066132353834216185,-0.13427716477652352,0.023090976466491442,-0.06267119651274154,0.14543988837545613,0.08952084068326606,-0.06896308001910025,0.0705014944639339,-0.10218932631597763,-0.0378954437199743,-0.03324729068573546,-0.2870807869785096,-0.003553943918627113,-0.04124427969272996,0.01582320976912879,-0.00719590036404571,-0.030564756905803844,-0.42009053610616476,0.05519351183404964,0.08423074150005168,-0.02088417530662994,-0.007511992269458984,0.0212529703785811,peve,POR.72
peve_POR.73,-0.04703045804520956,0.4693793512444199,-0.21076042608916046,-0.2219657992957081,0.05232949701475582,0.6387449739349583,0.23748950360619026,0.5228713916147478,0.31029415232095486,-0.25032405979152544,0.09877301150560236,-0.0380887975265421,-0.1689061517343399,0.2228456060336064,0.2542222659173865,0.025998159888367216,0.11605856297142171,-0.43756868260070225,-0.00365248095946036,0.24556705326176134,0.08923974679471124,-0.10613262028421341,0.1780519797324847,0.08479097260645413,0.34843558538696623,-0.07816711041811103,-0.6270438730119204,0.2211745175034473,0.0709181171542934,0.28828783329037033,-0.410341033981915,-0.1779498039042569,-0.00588513064087678,0.3920947107592058,-0.3679060836867901,0.14107381670210017,-0.02393814410446891,-0.1766005994398615,-0.3271028343569587,0.1985728705111043,-0.08525392067624542,0.0027468795473025117,-0.13246875680094441,-0.23106215090900203,0.05759135363041497,-0.16269041384853597,-0.41873435895543987,0.0839533277511944,-0.24852335754044347,0.14954214910298377,-0.2377492013832696,-0.12491082042449651,0.5799035795040085,-0.10045242358454325,-0.0356992906454156,-0.28934199636009716,-0.025772607866873656,-0.5322254063745229,-0.3322684405362647,0.16376956103155227,0.5836584328638512,-0.10352392484720067,-0.13349489655879812,-0.04690599796186474,-0.0368175312223891,peve,POR.73
peve_POR.74,-0.03423092564290314,-0.002034772897481342,-0.06268641585925065,-0.4370780949210646,0.6543019748718997,0.08344061493561596,0.0997726150965599,-0.1303649483555788,-0.15764636312934327,-0.13295184222076614,-0.06545166931516377,-0.02409114192771627,0.33053866094011625,-0.1587921864867187,-0.043837304517001525,0.030110498832090493,0.1176370473872107,-0.24597119777938092,-0.0819784628348965,0.4925440839056154,0.2432415184490172,0.23221063455729474,0.2590978977654842,0.18492345596420534,0.14015437533032424,-0.10111586636589265,-0.1335340296003137,-0.41699508018964987,0.18785475388795228,0.035419900302230446,-0.31521983905016027,-0.08472901141808267,-0.03139671747968729,0.2563434653335337,-0.07013638802561295,-0.04206351573408041,0.12611515386901917,0.0034961628456150738,-0.4266266018397305,0.06892250302012316,0.26496701818436436,0.09738637636173152,0.2815588666052524,0.015710306096411355,-0.0876219581028165,0.19234867715262252,0.28563412825194234,0.14637944302091538,0.004888650831691366,0.12816283964865635,-0.12523069235344064,0.035056136024571985,-0.3454538563150978,-0.3038727561813945,0.004364394623425253,0.07768393505745981,-0.04050016122833079,-0.11391547685462677,-0.04633752330878272,0.00303076423513768,0.1424593428537725,0.09324471311698097,-0.13872317323516783,0.06727503300246564,0.09867293219696281,peve,POR.74
peve_POR.83,0.06586839202495907,-0.38929198138646276,-0.2042915295112438,0.07324287639191664,0.03489005339723363,-0.17591256979234138,0.17510136652311953,0.6368194400436269,0.21350961877191105,-0.04525180507111672,-0.27046133205711165,0.03228718080737551,-0.11447283305240183,0.18779354076262195,-0.3986294755250489,0.23561108305032183,-0.03891108855431788,0.23097776011558085,0.4911314567055514,0.31281500343005547,0.19856835955602128,0.00608310612427083,-0.3525050150170262,-0.06239812681805349,-0.0024744404481693958,-0.11860639048947728,-0.01747330293202638,0.5219575143669551,0.05399657976579038,0.23845312259228016,0.020051475574396144,-0.2950395378386591,0.040135735383097844,0.2524521300595062,0.17493670615219276,-0.35170732162121804,-0.079883141416706,-0.02417872231132227,0.14527148679718327,-0.06531891174000982,-0.0908077379223031,-0.0650942756994701,0.08517325214196704,-0.08919250319629926,0.26906795855648286,0.22580388446910907,-0.262084290390431,-0.25984720734671113,-0.07205685913203708,0.089726798897888,0.1390553439889378,-0.029490043971280442,-0.04165378372601873,0.15080017009591784,-0.0999459759454354,-0.12519893063825038,-0.29141699925322156,0.03457207571699154,0.018057998979697454,-0.23745789405282133,-0.014340286214884902,-0.09839064545691768,-0.0195692219914891,0.037433718913214675,-0.06282499660873891,peve,POR.83
ptua_POC.219,-0.016636876038179236,0.28653748089422176,0.4146884041288625,0.16340000772769633,-0.10903680633113119,0.01186637514139554,0.27700980449447216,0.020026380279089498,-0.02245486720980029,0.24181681421037773,0.014323294492405216,0.01577029387872526,-0.25961767096354993,-0.19962229298621167,-0.0625174925923072,0.03014174399990108,0.24807445898086675,-0.25848841057424193,0.01912940855396385,0.10534733333587887,-0.04481176306020436,0.11138934852339553,0.01845041124444978,0.15922768401769183,0.03989813068736616,0.24746183822296253,0.6566795668497509,-0.1543204356754108,-0.05479779146394397,-0.16431128656445312,0.09961622679130837,0.11901533318724672,-0.032206794421115716,0.4987481573532846,-0.08046176849220588,-0.12315665447329831,0.16923389472742897,-0.4225547336022164,-0.10703067885185776,0.012679897499368278,-0.382342439177811,-0.13138396156829132,-0.06558311820198065,-0.13375121936978304,0.12734822614471375,0.17190267209890478,-0.20581832848630416,-0.25644136751748076,0.030811033086523477,0.23251923465095925,0.12297879023440357,-0.2753671515683305,0.003218317924563691,0.16698279134189778,0.3869697821762759,-0.12389841456766176,-0.04088067589200022,0.006521483971313916,-0.7554386306713674,0.10327851676708245,0.04434564164773976,0.3062746801369049,-0.11248539071901906,0.1178243106876409,0.0865008972200636,ptua,POC.219
ptua_POC.222,0.1785645920067769,0.29573134907167464,0.26684587163925755,0.13675342173748703,-0.07540115309909573,0.059275922650862574,-0.4100163832453224,-0.01543750109956593,0.029713727752112323,0.10681229209917663,0.04728145560685366,0.09025351067776273,-0.04632422748120474,-0.3515091307527193,0.02621632319683572,0.09249472509963468,0.027084878362711715,-0.0727948662050977,0.013892225618501484,0.16787429706026286,-0.032496436910117485,-0.04335782796339638,0.010468266778796044,0.27917110543029244,-0.1745772970783011,0.12904192544992954,0.058179422633982625,-0.23137317384839748,-0.05892108861771517,0.18230453814760766,-0.0762128777678319,-0.27479763299437693,-0.006918885554511355,0.17399617412806223,0.029017206289441638,-0.005895425050916053,0.08056816685030979,0.18457087598275215,-0.08728948345186065,-0.1284125477574325,-0.16934777731825476,-0.13311163138522047,-0.06133503872411622,0.6046327265037744,0.17635458107916568,0.10456169231814137,0.07735091212679686,0.04471645149449791,0.0059913690474588345,0.1358337392831447,0.33048869701942274,-0.11146597406824095,0.0321777802609217,0.26067133309657137,0.1811133608240553,-0.10907498899089034,0.5031351835013411,0.15051314851173708,0.06431985369907803,-0.129595158016265,-0.02117180385922926,-0.2247245850781337,-0.18400971071500577,0.1862993342563866,0.005996714628507932,ptua,POC.222
