Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
ACR-229-TP1_R2_001	61.54368004422813	42.0	150.0	150	27.27272727272727	21933878.0
ACR-229-TP2_R1_001	63.00289530509258	39.0	150.0	150	27.27272727272727	19196958.0
ACR-229-TP2_R2_001	64.81230989284862	41.0	150.0	150	27.27272727272727	19196958.0
ACR-229-TP3_R1_001	58.763716016301444	40.0	150.0	150	27.27272727272727	17472334.0
ACR-229-TP3_R2_001	60.9959121127608	41.0	150.0	150	27.27272727272727	17472334.0
ACR-229-TP4_R1_001	84.32071768839262	42.0	150.0	150	36.36363636363637	22944943.0
ACR-229-TP4_R2_001	86.28176833929032	43.0	150.0	150	36.36363636363637	22944943.0
ACR-237-TP1_R1_001	73.75131852528276	40.0	150.0	150	27.27272727272727	22505884.0
ACR-237-TP1_R2_001	75.11342426240603	42.0	150.0	150	27.27272727272727	22505884.0
ACR-237-TP2_R1_001	68.3080635041716	40.0	150.0	150	27.27272727272727	17030248.0
ACR-237-TP2_R2_001	69.56494217483393	42.0	150.0	150	27.27272727272727	17030248.0
ACR-237-TP3_R1_001	59.180261177020654	40.0	150.0	150	27.27272727272727	18085649.0
ACR-237-TP3_R2_001	61.36244467927404	42.0	150.0	150	36.36363636363637	18085649.0
ACR-237-TP4_R1_001	77.69119103578376	40.0	150.0	150	27.27272727272727	24083123.0
ACR-237-TP4_R2_001	78.99885260978928	41.0	150.0	150	27.27272727272727	24083123.0
ACR-244-TP1_R1_001	62.337173427901135	44.0	150.0	150	36.36363636363637	19731119.0
ACR-244-TP1_R2_001	63.73085092009627	45.0	150.0	150	27.27272727272727	19731119.0
ACR-244-TP2_R1_001	67.41513697034898	40.0	150.0	150	27.27272727272727	22124715.0
ACR-244-TP2_R2_001	69.24452921448967	41.0	150.0	150	27.27272727272727	22124715.0
ACR-244-TP3_R1_001	55.39233048975546	40.0	150.0	150	27.27272727272727	22837224.0
ACR-244-TP3_R2_001	57.933081921115566	41.0	150.0	150	27.27272727272727	22837224.0
ACR-244-TP4_R1_001	77.82745175030784	40.0	150.0	150	27.27272727272727	22366164.0
ACR-244-TP4_R2_001	79.24364093053902	42.0	150.0	150	27.27272727272727	22366164.0
ACR-265-TP1_R1_001	83.1419782464337	41.0	150.0	150	27.27272727272727	29862365.0
ACR-265-TP1_R2_001	85.03218588035706	42.0	150.0	150	27.27272727272727	29862365.0
ACR-265-TP2_R1_001	68.45522328190353	39.0	150.0	150	27.27272727272727	21759929.0
ACR-265-TP2_R2_001	69.84460397617845	41.0	150.0	150	27.27272727272727	21759929.0
ACR-265-TP3_R1_001	69.05542308623731	40.0	150.0	150	27.27272727272727	21638869.0
ACR-265-TP3_R2_001	70.80171081693396	41.0	150.0	150	27.27272727272727	21638869.0
ACR-265-TP4_R1_001	81.40072858099643	41.0	150.0	150	27.27272727272727	24292038.0
ACR-265-TP4_R2_001	82.79487983916417	42.0	150.0	150	27.27272727272727	24292038.0
