"Predictor","MeanImportance","Type","Selection_Prob","Stable","Mean_Abs_Coef","Stability_Label","Feature"
"lncRNA_10072",0.0442865176716873,"lncRNA",0.9,TRUE,0.051501519027241,"***","OG_10516"
"lncRNA_4390",0.0433356791436069,"lncRNA",1,TRUE,0.0448719074597883,"***","OG_10516"
"Cluster_2372",0.0402973906612179,"miRNA",0.7,TRUE,0.0353978224622535,"*","OG_10516"
"lncRNA_18246",0.0398053535425921,"lncRNA",0.9,TRUE,0.0487634787189933,"***","OG_10516"
"lncRNA_2491",0.0344362200858168,"lncRNA",1,TRUE,0.0453354603198617,"***","OG_10516"
"FUN_001219",0.0343935813440397,"Gene Body Meth",0.2,FALSE,0.0215418387691794,"","OG_10516"
"lncRNA_36727",0.0340670273923733,"lncRNA",1,TRUE,0.0530138802502902,"***","OG_10516"
"lncRNA_14921",0.0331228367422377,"lncRNA",0.8,TRUE,0.0271638463509301,"**","OG_10516"
"lncRNA_45976",0.0301256266932115,"lncRNA",1,TRUE,0.0399148942448687,"***","OG_10516"
"lncRNA_20138",0.0298632696822397,"lncRNA",1,TRUE,0.0399844131781322,"***","OG_10516"
"lncRNA_53701",0.0289812394244477,"lncRNA",0.9,TRUE,0.0554215243949177,"***","OG_10516"
"lncRNA_18665",0.0288527111147773,"lncRNA",0.9,TRUE,0.0335816416878254,"***","OG_10516"
"lncRNA_31010",0.0262383638716975,"lncRNA",0.8,TRUE,0.0137409173137327,"**","OG_10516"
"lncRNA_53702",0.02611508586016,"lncRNA",0.9,TRUE,0.0455777028913209,"***","OG_10516"
"lncRNA_19641",0.0258949769264759,"lncRNA",1,TRUE,0.0282242314426372,"***","OG_10516"
"lncRNA_28494",0.0257124649194731,"lncRNA",1,TRUE,0.0327495272940984,"***","OG_10516"
"lncRNA_45383",0.0232746828575582,"lncRNA",0.7,TRUE,0.0266774627676345,"*","OG_10516"
"lncRNA_9297",0.0224817489352208,"lncRNA",0.2,FALSE,0.0168880657094076,"","OG_10516"
"lncRNA_215",0.042746510510802,"lncRNA",0.9,TRUE,0.0404824016704339,"***","OG_10523"
"FUN_008493",0.0406997284342688,"Gene Body Meth",1,TRUE,0.0453378180267395,"***","OG_10523"
"lncRNA_214",0.039770532925422,"lncRNA",1,TRUE,0.0365895811192837,"***","OG_10523"
"lncRNA_42756",0.0229206648819952,"lncRNA",1,TRUE,0.0185530311395982,"***","OG_10523"
"FUN_040443",0.0222554133037432,"Gene Body Meth",0.5,FALSE,0.0216774927934565,"","OG_10523"
"FUN_007953",0.0213427894266228,"Gene Body Meth",0,FALSE,0,"","OG_10523"
"lncRNA_25270",0.0192786588178818,"lncRNA",0.9,TRUE,0.0196859106097467,"***","OG_10523"
"lncRNA_25269",0.0191732351977849,"lncRNA",1,TRUE,0.0171277029889698,"***","OG_10523"
"lncRNA_26993",0.0165057819511578,"lncRNA",0.6,TRUE,0.0177199175248976,"*","OG_10523"
"lncRNA_23789",0.0158798041374976,"lncRNA",1,TRUE,0.0172526731916359,"***","OG_10523"
"lncRNA_23788",0.0154896649579799,"lncRNA",1,TRUE,0.0172034237740711,"***","OG_10523"
"lncRNA_23786",0.015404527683526,"lncRNA",1,TRUE,0.0171000097088161,"***","OG_10523"
"lncRNA_23784",0.0148422829232285,"lncRNA",1,TRUE,0.0138280264718945,"***","OG_10523"
"lncRNA_3180",0.0148181317311652,"lncRNA",1,TRUE,0.0197365429462358,"***","OG_10523"
"lncRNA_8887",0.0145852329903912,"lncRNA",0.8,TRUE,0.00480029788626158,"**","OG_10523"
"lncRNA_7169",0.0133343481965039,"lncRNA",1,TRUE,0.0177757312440841,"***","OG_10523"
"lncRNA_29781",0.0131450289153707,"lncRNA",0.6,TRUE,0.00885419626639396,"*","OG_10523"
"FUN_016077",0.0120329922212118,"Gene Body Meth",0.3,FALSE,0.0155305315674505,"","OG_10523"
"lncRNA_54471",0.01154714468017,"lncRNA",0.7,TRUE,0.0140621976298336,"*","OG_10523"
"lncRNA_6701",0.0114618761214893,"lncRNA",0.5,FALSE,0.0035688651283795,"","OG_10523"
"lncRNA_28188",0.0344084146570789,"lncRNA",1,TRUE,0.0296527403043098,"***","OG_13792"
"lncRNA_7329",0.0287955419513025,"lncRNA",1,TRUE,0.0306930052148467,"***","OG_13792"
"lncRNA_237",0.0287756968531616,"lncRNA",1,TRUE,0.0246594238242337,"***","OG_13792"
"FUN_000247",0.0236210513362361,"Gene Body Meth",0.1,FALSE,0.00732043236194206,"","OG_13792"
"FUN_034122",0.0220856984210169,"Gene Body Meth",0.2,FALSE,0.0104465059819898,"","OG_13792"
"FUN_010986",0.0216258685043211,"Gene Body Meth",0.3,FALSE,0.00765483361527609,"","OG_13792"
"FUN_035694",0.0212209753791988,"Gene Body Meth",0.2,FALSE,0.00273262400153874,"","OG_13792"
"FUN_032681",0.0210733185051396,"Gene Body Meth",0.2,FALSE,0.0128346676858106,"","OG_13792"
"lncRNA_30282",0.0207507777727032,"lncRNA",0.9,TRUE,0.0174434397497757,"***","OG_13792"
"lncRNA_30283",0.0207148587701976,"lncRNA",0.9,TRUE,0.0174202287458559,"***","OG_13792"
"FUN_024675",0.0195714056575604,"Gene Body Meth",0.1,FALSE,0.00589034902776631,"","OG_13792"
"FUN_038179",0.0191629826377137,"Gene Body Meth",0.2,FALSE,0.0151520984139758,"","OG_13792"
"lncRNA_30281",0.0182834577734872,"lncRNA",0.9,TRUE,0.015793029080597,"***","OG_13792"
"Cluster_11565",0.0175608998309004,"miRNA",0.8,TRUE,0.0352246132219568,"**","OG_13792"
"lncRNA_20146",0.015949479972663,"lncRNA",0.7,TRUE,0.018932536897397,"*","OG_13792"
"lncRNA_43474",0.0158627749418395,"lncRNA",0.5,FALSE,0.0110109550917948,"","OG_13792"
"FUN_035406",0.0155241500178899,"Gene Body Meth",0.2,FALSE,0.00151423020954118,"","OG_13792"
"lncRNA_10957",0.0152024823579068,"lncRNA",1,TRUE,0.0175645200089633,"***","OG_13792"
"FUN_008329",0.014663796765755,"Gene Body Meth",0.2,FALSE,0.00393604297724481,"","OG_13792"
"lncRNA_13581",0.0143595450511271,"lncRNA",0.7,TRUE,0.00503327476144724,"*","OG_13792"
