Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
POR-260-TP1_R2_001	17.635275368795476	20.0	150.0	150	18.181818181818183	37266118.0
POR-260-TP2_R1_001	22.363220843582795	20.0	150.0	150	18.181818181818183	31687059.0
POR-260-TP2_R2_001	22.86489598993022	20.0	150.0	150	18.181818181818183	31687059.0
POR-260-TP3_R1_001	22.004640989119565	20.0	150.0	150	18.181818181818183	34184567.0
POR-260-TP3_R2_001	22.53232678465497	20.0	150.0	150	18.181818181818183	34184567.0
POR-262-TP4_R1_001	16.60239677069069	20.0	150.0	150	9.090909090909092	48107247.0
POR-262-TP4_R2_001	16.855877678042006	20.0	150.0	150	9.090909090909092	48107247.0
POR-69-TP1_R1_001	18.62984500193177	20.0	150.0	150	18.181818181818183	28379880.0
POR-69-TP1_R2_001	19.30114284465489	20.0	150.0	150	18.181818181818183	28379880.0
POR-69-TP2_R1_001	18.24993756559779	20.0	150.0	150	18.181818181818183	31214701.0
POR-69-TP2_R2_001	18.607780156903672	20.0	150.0	150	18.181818181818183	31214701.0
POR-69-TP3_R1_001	18.47982464140317	20.0	150.0	150	18.181818181818183	45856919.0
POR-69-TP3_R2_001	19.07113392897837	20.0	150.0	150	18.181818181818183	45856919.0
POR-69-TP4_R1_001	20.972612159167596	20.0	150.0	150	18.181818181818183	36560944.0
POR-69-TP4_R2_001	21.393061238718587	20.0	150.0	150	18.181818181818183	36560944.0
POR-72-TP1_R1_001	17.31256247449177	20.0	150.0	150	18.181818181818183	36205161.0
POR-72-TP1_R2_001	17.87886519007641	20.0	150.0	150	18.181818181818183	36205161.0
POR-72-TP2_R1_001	17.847164709197756	20.0	150.0	150	9.090909090909092	37225724.0
POR-72-TP2_R2_001	17.82810937285103	20.0	150.0	150	9.090909090909092	37225724.0
POR-72-TP3_R1_001	17.09347010111601	20.0	150.0	150	18.181818181818183	34107863.0
POR-72-TP3_R2_001	17.61271158198244	20.0	150.0	150	18.181818181818183	34107863.0
POR-72-TP4_R1_001	20.66787406657859	20.0	150.0	150	9.090909090909092	41246458.0
POR-72-TP4_R2_001	20.698298708950574	20.0	150.0	150	9.090909090909092	41246458.0
POR-73-TP1_R1_001	18.376887098890478	20.0	150.0	150	9.090909090909092	43495512.0
POR-73-TP1_R2_001	18.451619211547396	20.0	150.0	150	9.090909090909092	43495512.0
POR-73-TP2_R1_001	15.103603592864019	19.0	150.0	150	9.090909090909092	50085441.0
POR-73-TP2_R2_001	15.372733024469767	19.0	150.0	150	9.090909090909092	50085441.0
POR-73-TP3_R1_001	17.08176520639185	20.0	150.0	150	18.181818181818183	36992346.0
POR-73-TP3_R2_001	17.61258539069574	20.0	150.0	150	18.181818181818183	36992346.0
POR-74-TP3_R1_001	16.511403376958384	20.0	150.0	150	9.090909090909092	31976313.0
POR-74-TP3_R2_001	16.70093941938866	20.0	150.0	150	18.181818181818183	31976313.0
POR-74-TP4_R1_001	19.755016279657525	20.0	150.0	150	18.181818181818183	36739639.0
POR-74-TP4_R2_001	20.402225186606742	20.0	150.0	150	18.181818181818183	36739639.0
POR-83-TP2_R1_001	20.585665569556326	20.0	150.0	150	9.090909090909092	42664432.0
POR-83-TP2_R2_001	20.486243701263163	20.0	150.0	150	9.090909090909092	42664432.0
POR-83-TP3_R1_001	16.960534885719753	20.0	150.0	150	18.181818181818183	30593991.0
POR-83-TP3_R2_001	17.516436894903634	20.0	150.0	150	18.181818181818183	30593991.0
POR-83-TP4_R1_001	17.505087941597722	20.0	150.0	150	18.181818181818183	36135314.0
POR-83-TP4_R2_001	18.060588520661966	20.0	150.0	150	18.181818181818183	36135314.0
