,Component_1,Component_2,Component_3,Component_4,Component_5
OG_00130,0.0,0.28945013751287274,0.47002130948223314,0.0049419080347821425,0.7703392982666397
OG_00131,0.554800672202309,0.5199606178290083,1.0022401928577744,0.3043803124813819,0.6886711485329001
OG_00132,0.4820889217200004,0.5832141511857701,0.7201981094637677,0.2216108368339951,1.1948193116306534
OG_00133,1.2784166291444992,1.6214758171695574,1.906182400869615,0.745143769192515,3.152357515622209
OG_00134,1.2574092620805306,1.2518127139236301,1.2557491923646114,0.8991699341888415,1.3930726293019526
OG_00135,0.9066381805422997,0.709947767110146,0.7167760134888996,0.6363473865928927,0.7150765249597514
OG_00136,0.9514238550827746,0.9820738228937953,1.2477855391857315,0.5780483526635835,1.1823282854374817
OG_00137,1.0031344641174764,1.206623273638581,1.9337459009479865,0.6006963028586022,1.46221586551889
OG_00138,0.9208040146050085,0.9900053436983326,1.1104867187578318,0.524825315411709,1.6253964342291705
OG_00139,0.9314191487820594,1.0216918954973817,1.208932082452213,0.5240470363367619,1.1898639744538722
OG_00140,0.12721350503546067,0.6679303010102818,1.059184175132491,0.0,1.3520772822450444
OG_00141,1.4461537870879813,0.8697723904749245,0.5336708045325447,1.5488529720486122,0.0
OG_00142,0.5446000260743347,0.5320632602209796,1.0115645958963764,0.23661638080932765,1.333527694246734
OG_00143,0.8693455842013816,1.3511724681754815,1.9427644746063217,0.45873580626216315,1.8327455665953547
OG_00144,0.0,0.4199626833199573,0.6597217508542161,0.19061089219494154,1.046629250185518
OG_00145,2.135983885444886,1.3170831623924517,1.0894962455060606,1.9674958273878265,0.26276644267015303
OG_00146,0.7317228316074301,0.4336465360998487,0.36852764623146633,0.6677805954752809,0.0
OG_00147,1.1890064286829258,0.7252346923269629,0.14462934481782663,1.1821871444872645,0.22728510910607175
OG_00148,1.066929448062732,0.653714169115397,0.3345857293786922,0.9573083790333377,0.0
OG_00149,0.24408105289687454,0.18534659923789393,0.16446855973013397,0.12760728992897116,0.14507499127722684
OG_00150,0.4487393735653586,0.44955676476165485,0.4927805470721832,0.24916808877808153,0.6804612003755678
OG_00151,0.5654651917004114,0.5612063007597864,0.7355109337167987,0.3249343753681487,0.8510680433066252
OG_00152,1.0209897260591143,0.8604877190429576,0.997196818184193,0.7295714727696084,0.7761510183962493
OG_00153,0.3677276849676814,0.8047932961226739,1.2884955190578788,0.0,3.0717744622957572
OG_00154,0.5814975877063412,0.6924454301325558,0.955654155588024,0.3730605943063437,1.3180587326933328
OG_00155,0.2151381086744629,0.24654129796717714,0.25779631397579356,0.0,0.8312583473667162
OG_00156,0.6220282188314812,0.7802217931522842,1.1275137456073658,0.2895628095365986,1.3433304844303149
OG_00157,0.9602503271964684,1.3312338991054713,1.7703280980363403,0.42562882480879166,2.0602186107147924
OG_00158,0.3125387505427032,0.7688728080498665,1.474783323721784,0.021592956810535933,1.247616818057893
OG_00159,0.3836852871437542,1.2557067615938249,1.9749323044432223,0.0,2.7026650789171844
OG_00160,0.13393564434975702,0.6458890622951847,0.9407547059105391,0.0,1.0705543601786673
OG_00161,0.30480636611606904,0.6162150802159783,0.8896940019443256,0.0,2.3354188549103188
OG_00162,0.8982487967862097,0.5507839138986751,0.6077943124794236,0.6811586697082785,0.2881602516435803
OG_00163,0.0,0.5443606262974685,0.8198811411500471,0.7994605692966849,0.5998904236156349
OG_00164,1.3666867629457506,1.5523393410720436,2.3153201813739983,0.8239319591756833,1.9109006915440825
OG_00165,0.2368095759615961,0.5047638014112404,0.6419861911855795,0.0,0.7412439462748697
OG_00166,1.3507228874619235,1.3371361797587498,1.180370465345179,1.1060695219444798,1.1100160784640496
OG_00167,0.1793466585362717,0.48113060084563564,0.6403460366768199,0.0,0.6779092231172152
OG_00168,0.3821888094792431,0.43470462659242015,0.7886981582765987,0.10027038599726751,0.715273073016218
OG_00169,0.13962082624025948,0.06448983600082399,0.005529596168609342,0.01066178958237611,0.0
OG_00170,0.47078617371012177,0.4019467269189443,0.20229415771180026,0.30556194705485584,0.17217049399522394
OG_00171,1.3321859655482184,1.202671597431316,2.109407989450981,0.8961606284062488,1.2767664212253234
OG_00172,0.824990606797445,0.9067985433017032,1.2085952590374975,0.4118551118214227,1.1560752757770527
OG_00173,1.1867574198621862,1.3434264911775387,1.90735975618658,0.8226821272624493,1.5365408948889387
OG_00174,0.6077974555173187,0.9967582742840769,1.9517455737298495,0.27652297851472546,1.3799097286150277
OG_00175,0.4083343720231921,0.815000074963158,1.6372395319907365,0.0,1.9402006080447356
OG_00176,0.2727927500613846,0.14513575716636123,0.1175445268212975,0.1873067287494638,0.0
OG_00177,1.3719218085824265,1.444568461128841,1.7319819084759305,0.8402316203494987,1.7624402553814917
OG_00178,0.7362193151831989,1.331759493076014,1.90240234852061,0.32599424218097617,1.854687762714509
OG_00179,0.8028355195684275,0.714135504790791,0.527114057441205,0.6737790293494764,0.8349052307781335
OG_00180,0.10306033391559934,0.09878442450644824,0.35922376981892756,0.05844482692452374,0.0
OG_00181,0.265778425790865,0.8849740665985025,1.6940493349975565,0.01926886992931851,1.5173982364325802
OG_00182,0.9769906037378726,0.8025326353567165,1.1265293881413625,0.7055771515359281,0.5202016483461416
OG_00183,0.98500369023596,0.9606296266819903,1.3362471393789632,0.5880589234762282,1.1198126449084127
OG_00184,0.13750482787919774,0.2863207735957468,0.29717146310853765,0.0,0.7556240499712745
OG_00185,0.48776715463321507,0.5899014344599947,0.6083600720333743,0.2603647655805698,0.71544093028296
OG_00186,1.059215318444923,1.1109893939665187,1.3650145632715605,0.7157840663673546,1.4169931166136398
OG_00187,0.6676723322036289,0.4052819356694818,0.34809854472832147,0.6704812182175324,0.0
OG_00188,1.4424191167941056,1.3320535194607146,1.4444691460034427,1.00614445984429,1.4619912331015585
OG_00189,0.4050312860520523,0.3003681249018313,0.0,0.27190650071283046,0.2414187200115117
OG_00190,0.40678914277484196,0.3924113844394094,0.43149643492569073,0.20772135504451059,0.34235520824988264
OG_00191,0.07027709373975874,0.23023805612549397,0.6742457606872406,0.0,0.3524325899513348
OG_00192,0.09033202974192565,0.3465327651725843,0.4043180675177426,0.0,0.2700814577269122
OG_00193,0.5129104584825412,0.7242673807892785,1.3830065113825236,0.19948511740029376,0.9949448307168689
OG_00194,1.623797924416494,1.1003186472760005,0.9218622110690039,1.3829068669885467,0.3536761779157789
OG_00195,0.4461246586824089,0.7832629305296277,1.645651046863829,0.3192136844166436,1.0225250632174796
OG_00196,1.5871722853371741,1.473137511129716,2.973371300503827,1.4429717065439964,1.493201434494384
OG_00197,0.8273802962739837,0.5498540687112887,0.4117606195128227,0.6657315416047244,0.0002218395857610826
OG_00198,0.08083348453717842,0.02591005737508431,0.0,0.008547706571297478,0.06639949451828724
OG_00199,2.1530230028792334,2.0310678010250487,2.39914676334099,1.4468424707279715,2.2837329360311944
OG_00200,1.317946398167705,1.1955699308041006,1.791276676044336,0.8969998394795612,1.0997843138383645
OG_00201,2.387773962126531,2.3126230861771635,3.7044788100551647,1.6503990306051395,2.6853973870117462
OG_00202,1.3507741025218631,1.3028683501397182,1.8020179279026673,0.9136802748004117,1.2770204335790627
OG_00203,1.1700130783652158,0.963439029418882,0.7562546183481309,1.018439484145088,0.6861834849321812
OG_00204,0.5255168119687401,0.34376327256460143,0.006640298749187822,0.43901621058453144,0.0
OG_00205,0.8507256369541487,0.7600752138774166,1.10512156405449,0.5354089179143506,0.8035901239392744
OG_00206,0.14966106033300275,0.23260115221865835,0.23392445581493923,0.0,0.8661372554579401
OG_00207,0.6967640103345497,1.2043477332217714,1.7318737140090308,0.27346857905081245,1.9260829731465328
OG_00208,0.1109556689357115,0.14596606658133,0.5270929174049058,0.11638681524831697,0.0
OG_00209,0.4360633060681097,0.7715599998923134,1.4141664818270316,0.19198141560353518,0.9397241748925786
OG_00210,0.6008245265022486,0.3902357796612993,0.0,0.5123986969798828,0.17718923315284013
OG_00211,0.6042210622639146,0.519867593755503,0.30695457694826045,0.4758597011592568,0.7428673994278253
OG_00212,0.6458266794709387,0.9679886189775264,1.3914538548701658,0.25278901294829964,1.7150476725717712
OG_00213,1.8835815943664955,1.396524812209052,1.116883054426811,1.5788155326557236,0.890114165984955
OG_00214,0.6505623009612095,0.6990290169020067,0.7224667373559192,0.4757204030883267,0.6800490028442027
OG_00215,1.8311129626002915,1.9905904039795659,2.3643909134162557,1.266910686755743,2.3121556029535966
OG_00216,1.0390273997090376,0.6939188286248543,0.4320411830941614,0.8543936191109779,0.18555722626607174
OG_00217,0.21242616105045733,0.5711714626236596,1.0392396000999595,0.0,0.8876899190824534
OG_00218,0.3150122616041357,0.5435303689677461,0.874161262393307,0.0,1.315003478634582
OG_00219,0.46646539382324914,0.6177876776730724,1.2556258953664339,0.23277468140820903,0.8836023031793804
OG_00220,0.7189374881452475,0.8673887024243161,1.4646933833175835,0.39086496754515,0.9930062527187944
OG_00221,0.0,0.29872825161449545,0.5894364052196117,0.0008583139787241301,0.26450231346007635
OG_00222,0.3061675591923109,0.48584629726583545,0.6928866100566418,0.0,1.2883778242426183
OG_00223,0.42066434257981766,0.44043891025837506,0.6067171761143858,0.2626753958840473,0.31942388186140386
OG_00224,0.45647989967041724,0.6198215727630203,0.7744790668410615,0.1858105418992874,1.1071338461381834
OG_00225,1.114091583923901,0.7969021473308886,0.0,1.4791887424170576,0.05211377136535949
OG_00226,1.3143314315597927,1.3362604830356344,1.612954735070447,0.9008059696529613,1.3603915604394965
OG_00227,0.5006061018834406,0.592780720427831,0.5732397589670548,0.35004105922598433,0.7201442424925794
OG_00228,0.3977853565752935,0.40432120660254084,0.45452728856521,0.17005324666286098,1.0240581894000522
OG_00229,0.990667573988963,1.074981703518859,1.6178884625138323,0.5386967590005344,1.3673928714918764
OG_00230,0.6948760361771827,0.7769812163718828,0.9212193092072997,0.3292516875429715,1.115507223179874
OG_00231,0.6152762845331463,0.32033255605283883,0.4655459493714304,0.49655032917606157,0.0
OG_00232,0.3475662596820787,0.39390165304391417,0.3787084148286222,0.27502171629064837,0.51979320392052
OG_00233,0.6174483587667735,0.6431295156480374,1.046421047966849,0.4057999011998081,0.8801112740611918
OG_00234,1.5142379341551362,2.47443978904374,3.8253710956239346,0.8430395574884535,3.6312310971614004
OG_00235,1.160508100724312,1.0259312213766494,1.3639238137886482,0.8692432892868852,1.1131753269441924
OG_00236,0.0328796784196181,0.18690600906469926,0.3747871452692358,0.0,0.6696262397917175
OG_00237,1.0083588690121392,1.210255142227774,1.4909041498366098,0.6899427214836619,1.4599945940255068
OG_00238,0.5437857923094204,0.7535056646149985,1.2013478441448557,0.44293961170074897,0.8322622236930987
OG_00239,0.15248082880271746,0.7695181186694354,1.0561324254739262,0.0,1.2629128606177893
OG_00240,1.272707919117668,1.6157683697439849,3.492015368251303,0.6954534085466526,2.533923566965473
OG_00241,0.548879918636304,0.49739543492547306,0.5436608199704467,0.42421131786439453,0.2906224421250208
OG_00242,0.14046601303483183,0.6675295298749108,1.9179114608566936,0.19548841499965922,1.1832256595664752
OG_00243,0.6895066980181475,1.7103362490690375,2.7854111870889007,0.11775312233498217,3.2850543106044325
OG_00244,1.0813043053050453,1.111150074927598,1.3485062127760672,0.640117028132959,1.5903852075519265
OG_00245,1.8823274462460284,1.9121364133090293,2.70895851108103,1.1205199021455376,2.5318527524795216
OG_00246,1.5510426893489024,1.8745343118488063,2.712259647544914,0.9852530052907771,2.715167715321525
OG_00247,0.4342806307657813,0.8538625938642123,1.2159689706647627,0.15443727738139063,1.3094232139249082
OG_00248,1.3453792663845199,0.8368538483143501,0.3135838489133096,1.287162429619168,0.0
OG_00249,0.9242239852012181,1.2159021228421636,1.9455340117989541,0.4591959481484219,1.6791217865400112
OG_00250,1.442174909995303,1.5574471602196043,1.9436691002183661,0.9568648126565634,1.8094511973315328
OG_00251,0.9382452147646654,0.843178804973233,1.047878736645121,0.5499557663566852,1.0638811128116346
OG_00252,1.8057019510020391,2.378004898730831,3.847898531120131,1.0521686901435443,3.2979724727248527
OG_00253,0.30340405841087875,1.250700996058447,2.2967532007199636,0.0,2.3039410055947873
OG_00254,0.37978496756208746,0.4820434329893465,0.40289620982807967,0.2641489288963573,0.3890386081237973
OG_00255,0.997493890824993,1.2506931363099631,1.8433727557760573,0.5442186732111565,1.8917079093130489
OG_00256,0.7133168161435464,0.8217630423147627,1.1817149078374107,0.3625715881059978,0.9999113679004076
OG_00257,0.16928231069048233,0.22091492433942156,0.3748161091134017,0.0,0.5507484900800063
OG_00258,0.0,0.5969705370107742,2.484814162499444,0.025848012392512856,2.618044247451299
OG_00259,1.4093168061372903,1.6069217996156013,2.268403793281167,0.9647708185204246,2.115616663904878
OG_00260,1.2367156059592053,1.0689670501874147,1.2280529605078867,0.9885932695175921,0.9998258144282599
OG_00261,0.8930892759893256,0.9637490999696438,1.338470385985296,0.4926496342671783,1.2152181952046288
OG_00262,0.5173879050744613,0.6841675747161974,0.7137772912284425,0.24795206079191268,0.9115251224693794
OG_00263,0.05338609333934286,0.0,0.04023291094394156,0.05640946571811683,0.0
OG_00264,0.7553471760168317,0.530692727173003,0.0,0.8561610293144433,0.1352941737526413
OG_00265,0.0,0.3371728491159615,0.3080294864511827,0.10040989858169164,0.7323330784823381
OG_00266,0.7697950481065716,0.8670315139810085,0.8053468495994885,0.7654858950538281,0.7603860273371933
OG_00267,0.9336600618447536,0.9518409856905631,1.2501290274508505,0.6748569251261557,1.0819978373742107
OG_00268,0.971059907388391,1.1657871158050037,1.64338697133845,0.49991929448226285,2.077494317037847
OG_00269,0.4138693641855955,0.22578580631168324,0.12656633595814318,0.2785517995825328,0.0
OG_00270,0.6350652001579294,0.6858544536962596,1.4661196201677698,0.40480670052237716,0.6581451487726466
OG_00271,1.3495298871893218,1.139695258850943,1.2402608521687002,0.9825252020570656,0.9744861799789666
OG_00272,0.16026300774995375,0.40711182875016005,0.5517638031315616,0.01089421633927055,0.8159561052956081
OG_00273,0.34871093570336853,0.21173779588640604,0.0,0.4085253008470047,0.11170828250524943
OG_00274,1.2411096165334676,0.7284287774193371,0.8405608106812706,1.0819657912690925,0.09623595750284764
OG_00275,0.2425453158330415,0.6127649560528019,1.160888040651114,0.0,1.1473162684376679
OG_00276,0.5743866945852585,0.9693586270635787,1.273796334605912,0.27054467807358457,1.5068123652302492
OG_00277,0.19743001325858353,0.6432248158997361,0.9236463824731473,0.0,1.187868487950724
OG_00278,0.941670359467583,0.7587040409609501,1.1193569106441448,0.5995486805518815,0.5736952969882183
OG_00279,0.6642821349977561,0.7763988088907054,0.8640884176841873,0.6951024182571676,0.779102904705139
OG_00280,1.00264493612172,1.752029120832663,2.6177647906549963,0.484263399956058,2.8368181323268593
OG_00281,0.4929061489754372,1.316392852344501,1.9640348583462088,0.14005569847157698,2.319362333057222
OG_00282,0.4749340410000173,0.7034048235283906,0.9883269604835612,0.20020836848527684,0.939156516735529
OG_00283,0.6754935883381601,0.9577067073682025,1.4828440356401613,0.2996521930310719,1.2643007617890496
OG_00284,1.332024047124212,1.4417708498489272,1.8781577946067036,0.7968632781359903,1.7212959362076454
OG_00285,0.4195899566148238,0.8460961139531383,1.2716964327216436,0.0871559974919754,1.3778973029360586
