Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
2--1B1_R1_001	65.03960214005205	40.0	127.67691844134526	130	18.181818181818183	20752537.0
2--1B1_R2_001	65.98067593433305	41.0	127.68786312728896	130	27.27272727272727	20752537.0
20--1D3_R1_001	70.41369778481395	40.0	127.33835367289332	130	18.181818181818183	15999117.0
20--1D3_R2_001	70.71519199699193	41.0	127.3440826765627	130	18.181818181818183	15999117.0
21--1E3_R1_001	64.9953885257923	41.0	128.21227006688397	130	18.181818181818183	18428783.0
21--1E3_R2_001	66.51358839014958	42.0	128.2196760361224	130	18.181818181818183	18428783.0
27--1C4_R1_001	64.50699747884445	40.0	128.04342623669038	130	18.181818181818183	20410242.0
27--1C4_R2_001	65.3728061926073	41.0	128.05652289669078	130	18.181818181818183	20410242.0
28--1D4_R1_001	78.5632452469494	40.0	127.43155779615498	130	18.181818181818183	23807518.0
28--1D4_R2_001	79.25085961723943	41.0	127.44061291899474	130	9.090909090909092	23807518.0
30--1F4_R1_001	61.2536390283657	40.0	128.41635383569013	130	18.181818181818183	17731620.0
30--1F4_R2_001	62.75752540431861	41.0	128.42684458611228	130	18.181818181818183	17731620.0
34--1B5_R1_001	61.2388036487102	40.0	128.1666671828806	130	18.181818181818183	21631859.0
34--1B5_R2_001	62.032567322435675	41.0	128.16783254735526	130	18.181818181818183	21631859.0
37--1E5_R1_001	66.58799059372524	40.0	128.01321696168162	130	18.181818181818183	18050215.0
37--1E5_R2_001	67.04631076442632	41.0	128.02026003568378	130	18.181818181818183	18050215.0
39--1G5_R1_001	56.503078345480226	39.0	128.53409424265462	130	18.181818181818183	22430268.0
39--1G5_R2_001	58.132357304883655	41.0	128.540710703947	130	18.181818181818183	22430268.0
44--1D6_R1_001	64.29425542338848	39.0	128.24795990179027	130	18.181818181818183	18931319.0
44--1D6_R2_001	65.18776561033533	40.0	128.25295458810874	130	18.181818181818183	18931319.0
5--1E1_R1_001	70.23185023011766	39.0	127.37042627421387	130	18.181818181818183	21325639.0
5--1E1_R2_001	71.06849398627003	40.0	127.38252485658225	130	18.181818181818183	21325639.0
56--1H7_R1_001	60.2431902836284	40.0	128.49392207073234	130	18.181818181818183	17196235.0
56--1H7_R2_001	61.21574733650184	41.0	128.4969763439497	130	18.181818181818183	17196235.0
57--1A8_R1_001	62.08268261536472	41.0	128.6560203577252	130	18.181818181818183	17283267.0
57--1A8_R2_001	63.029701841413925	42.0	128.65746458699041	130	18.181818181818183	17283267.0
60--1D8_R1_001	69.23442400277854	40.0	128.16489843956035	130	18.181818181818183	16767454.0
60--1D8_R2_001	70.06933690725982	41.0	128.1818542039835	130	18.181818181818183	16767454.0
62--1F8_R1_001	83.80447294964738	39.0	126.3981113884876	130	18.181818181818183	23161460.0
62--1F8_R2_001	84.96092937860296	40.0	126.42556030578383	130	18.181818181818183	23161460.0
64--1H8_R1_001	66.07734969838715	40.0	128.35787227714374	130	18.181818181818183	18471917.0
64--1H8_R2_001	66.96989536005918	42.0	128.3631243037742	130	18.181818181818183	18471917.0
65--1A9_R1_001	68.23026044573163	40.0	128.05092354269317	130	18.181818181818183	21793849.0
65--1A9_R2_001	69.59081548602465	41.0	128.0751169745188	130	18.181818181818183	21793849.0
66--1B9_R1_001	82.2178000017625	41.0	126.89959552895874	130	18.181818181818183	23984659.0
66--1B9_R2_001	83.30647786848714	42.0	126.92122652233664	130	18.181818181818183	23984659.0
68--1D9_R1_001	84.90083228482125	41.0	125.94016828454477	130	18.181818181818183	22625726.0
68--1D9_R2_001	86.62447587309141	42.0	125.97391075981385	130	18.181818181818183	22625726.0
69--1E9_R1_001	74.81678401709065	40.0	127.09887699348505	130	18.181818181818183	22224270.0
69--1E9_R2_001	75.5967465873781	41.0	127.11500742206606	130	18.181818181818183	22224270.0
73--1A10_R1_001	77.66478354263496	40.0	127.43465753497325	130	18.181818181818183	21490282.0
73--1A10_R2_001	78.6604505959032	41.0	127.45623207736408	130	18.181818181818183	21490282.0
74--1B10_R1_001	67.07564991349571	40.0	128.4459898102867	130	18.181818181818183	21213747.0
74--1B10_R2_001	67.40975285886381	41.0	128.45196664219668	130	18.181818181818183	21213747.0
75--1C10_R1_001	73.87674615824984	41.0	126.0613995080393	130	18.181818181818183	17325774.0
75--1C10_R2_001	75.10461017259522	42.0	126.10344992379561	130	18.181818181818183	17325774.0
76--1D10_R1_001	69.55499326283231	39.0	128.08597194738442	130	18.181818181818183	21434864.0
76--1D10_R2_001	70.14517127111668	40.0	128.0919410545362	130	18.181818181818183	21434864.0
77--1E10_R1_001	65.6131422713805	40.0	128.47897170965126	130	18.181818181818183	21077082.0
77--1E10_R2_001	66.35132326472876	41.0	128.4792118757236	130	18.181818181818183	21077082.0
81--1A11_R1_001	79.70559150153477	46.0	128.45842146986237	130	18.181818181818183	18612695.0
81--1A11_R2_001	79.95823181644835	46.0	128.34585926433545	130	18.181818181818183	18612695.0
82--1B11_R1_001	59.75448435828896	40.0	128.67198587058851	130	18.181818181818183	17960833.0
82--1B11_R2_001	59.99073104345141	41.0	128.67867731969892	130	18.181818181818183	17960833.0
85--1E11_R1_001	63.846745093311554	39.0	128.41457699338082	130	18.181818181818183	20451323.0
85--1E11_R2_001	64.14885571128963	40.0	128.41280537205344	130	18.181818181818183	20451323.0
86--1F11_R1_001	54.666157030975036	41.0	128.37179700414617	130	18.181818181818183	16137236.0
86--1F11_R2_001	56.4423400014882	43.0	128.3800913613707	130	18.181818181818183	16137236.0
89--1A12_R1_001	60.661233366944955	40.0	128.60924783637833	130	18.181818181818183	17797936.0
89--1A12_R2_001	61.80541021794737	42.0	128.61391208508672	130	18.181818181818183	17797936.0
9--1A2_R1_001	78.56094140957534	40.0	126.64292810625928	130	18.181818181818183	22074759.0
9--1A2_R2_001	79.63515154006996	41.0	126.64816879767521	130	18.181818181818183	22074759.0
90--1B12_R1_001	67.3988167697392	39.0	128.50462655095524	130	18.181818181818183	21950585.0
90--1B12_R2_001	67.77999044600969	40.0	128.50759339671356	130	18.181818181818183	21950585.0
93--1E12_R1_001	60.33844103304439	40.0	128.25518413434492	130	18.181818181818183	20546873.0
93--1E12_R2_001	60.813911047076274	41.0	128.2523494450956	130	18.181818181818183	20546873.0
96--1H12_R1_001	73.63956515370597	39.0	127.26694405360273	130	18.181818181818183	16388419.0
96--1H12_R2_001	74.45543111115674	40.0	127.2851044386893	130	18.181818181818183	16388419.0
99--2C1_R1_001	63.74611005774741	44.0	125.86715875012777	130	18.181818181818183	19497641.0
99--2C1_R2_001	64.40199806376472	45.0	126.0443659825309	130	18.181818181818183	19497641.0
