,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55,Species,Sample_ID
peve_POR.216,0.02182478311076552,0.14326599620707692,0.07839762038938021,0.21649902016244893,0.14768798105836065,-0.31476865556910133,0.12106215725651262,0.03486464453413656,-0.02660475855546282,-0.09607192681783913,0.14032505221556077,-0.29923858963086153,-0.17248539928188703,-0.303417966913121,-0.07894499093441991,0.38261119338313276,-0.28906001336220033,0.31448662540271394,-0.49566915995150196,-0.025064515237684704,0.4875121260857983,0.13327655851234693,-0.12325524826013214,0.24200352584457524,-0.44185512415324146,0.0005720220424875364,0.2881792211402773,0.26176110670051367,0.5398085679918486,0.008604992926549121,-0.14438082305091018,0.17206555762218445,0.027919648423135726,-0.008275492549860899,-0.16119248803969663,-0.024633316837919885,0.21717218845411418,-0.36840252559300635,0.17259662634603612,0.36605018570128733,0.31549047100371147,0.06754325985508865,-0.20524366722248125,-0.0070790911063278025,-0.4042560805327741,-0.510734903148143,0.02311704534025992,0.05771299287424209,0.19258128917231995,-0.15334436238158328,-0.19848171708252438,0.22116122810867786,-0.15629780160917167,0.04413915205458559,-0.04010756947064433,peve,POR.216
peve_POR.245,0.01945205751483396,0.8977910860091953,0.19560205472116693,-0.05879596290657979,-0.03861619371768514,0.41205390702835937,-0.09492038033848832,0.0517143277025257,0.36890282893527737,-0.1462589770538968,-0.32790942991031297,-0.39182047107846246,-0.13080511153139068,0.2615667367908028,0.0646404205531115,-0.019176662093639184,0.3989764617508126,-0.05861759640297128,-0.1661607140337209,0.0029310412306962127,0.024260189377860918,-0.010371064476579346,-0.15161568210944013,0.4906481849727516,0.26616447209019084,0.017798239628513717,-0.41366254596946167,-0.13458545145888595,0.3660094676997968,0.3003035346105246,-0.02468646531084433,0.1005276868631689,0.3315109435053213,-0.2212788905143458,0.7992221772466886,-0.3407967327609575,0.13870162583249945,-0.41078967302506436,0.10670651236171132,0.09867710433797809,-0.31732992525951614,0.22006351619177955,0.003783765591837066,-0.10668065237090313,0.5172084867167663,-0.02295680502554425,0.020050719343887885,0.07579210361799107,0.010216296107310691,0.1435862371254376,-0.12077517049096953,0.1501920903103828,-0.215582773891359,-0.031891968359473825,0.44246949704231264,peve,POR.245
peve_POR.260,0.07034766988416533,0.15881396630522976,0.06987648242229384,-0.11289819720221463,0.13654299782450136,-0.15611862520285297,0.02262544161201278,0.053859056394830566,-0.1977458837817275,-0.07445588980305522,-0.07679451544378456,-0.1587267124360152,-0.003587039203747062,0.039913170726427326,0.03761922383794199,-0.11891470371834509,0.09701389469585946,0.08058253018659456,0.07213485721922548,0.008181292363122872,-0.10978785229447229,-0.03483765108753636,-0.020266923454196315,0.09168041491207748,-0.13673643800581353,0.07167858260543387,0.15102742332146996,0.08812190267945223,0.13504502151958997,-0.017300052782021232,0.004666934075885873,0.014369797448955675,0.06262213352476886,-0.10648760731678102,0.07409155702062135,-0.09413677953857522,0.054534888901692107,-0.1769166137112661,-0.005823989816990993,0.08458292663831138,0.20181221936384663,0.13059203307847295,0.005138991022544764,-0.02026166630085281,-0.10902447300166494,-0.026652840539554978,-0.20919554358926684,0.016714185057061966,0.8354958765781091,-0.047453855052223506,0.13707015784923818,-0.049997570158990506,-0.01027526222009472,0.04280901309384246,0.1342253949110719,peve,POR.260
peve_POR.262,-0.07523937165037073,-0.17605381459198013,0.16860069119239776,0.10970316862880954,0.07331270324618608,-0.23741714602098224,0.04832940618164136,-0.0923229111303856,0.057382720530109406,-0.2029550955210436,-0.26173846056012695,-0.12394227177815176,-0.21782410345992662,-0.024371426530198137,0.05809481464457528,0.23551363124429855,0.18570689568406534,0.026775219874955708,0.2473490426563009,-0.023786849811645906,-0.06020539021911041,0.11691858383252654,-0.1519151664883327,-0.04348882414927863,0.11059252963277781,-0.09066709971588144,0.11129069394940058,0.0928734889598925,0.2780172721128622,0.22456862797819233,-0.10077674353651453,0.07815554649319464,0.02138800658214298,-0.10161363076262994,0.23147017370746362,0.005131983104320122,-0.013828340390815848,-0.47414604621338163,0.16802327107079063,0.10402066300543067,-0.05545417219570132,-0.03353977593938626,-0.09752561215270775,-0.10347428907384347,0.1487961411665698,-0.31174601293641135,0.08591082521750062,-0.03266799848036938,-0.11047646122030834,-0.013631065947494189,0.7565482077703523,-0.08676454004364885,-0.1991933908881937,0.007823077881204494,0.1948398137279012,peve,POR.262
peve_POR.69,-0.03359129431186043,-0.16432803859910095,-0.03765315445426807,-0.13637686268614213,-0.16455090863697958,-0.22831574025069756,0.01559117937621555,-0.2020010398401792,-0.17268107755914833,-0.10763524591711666,-0.028843234544277643,0.055216594378814904,-0.13310055198832094,0.07675561319903594,0.09047256430031701,-0.17043947913778956,-0.5234199207503074,0.05483247428717771,0.1668196239367042,-0.016545186064429684,0.22079879789671142,0.023512718494243384,-0.06347136579381354,-0.031482826917000155,0.41754144340544136,-0.11824245625766065,0.07809823559479702,0.09902961098607226,0.28843814875468915,-0.09821903738834305,0.0940825365245771,0.026653385790231417,0.010708853515756166,0.12018209700109367,0.29105468256994166,0.09009888491059986,0.5699721410419347,-0.15748638476003995,-0.05394819418033699,0.051010288734521,0.20648853925437072,0.08529978203649202,0.260881383214594,-0.09039305753816647,-0.17108736917171194,-0.4070100909143063,-0.16876004514551285,0.22737054128276135,0.12341284953686446,-0.04816706574560452,-0.21654253668731674,0.1764464633226114,-0.07929115224729702,0.13414613988164498,-0.045406023080408975,peve,POR.69
peve_POR.72,-0.18436299565181352,-0.06131523799923246,-0.015197020375643291,-0.06258086484336407,-0.690000675255521,-0.06622768730775609,-0.0005708771026295758,-0.08847945950153448,-0.2707239911464885,-0.06258266849871022,-0.14229742933635847,0.06696826689118267,-0.1108279948773884,-0.07506660504791335,0.005404539150095103,-0.14505598649895066,0.06011466954721652,0.036459854305613514,-0.0020290577991455973,-0.06855640623910043,-0.2688924988464289,0.02978172360451837,-0.07504229506612901,-0.015126091831507926,-0.08991733603863948,-0.0034715872405061523,0.15987544054752612,0.04555767179937033,0.1489808352730321,0.2033749512374977,-0.040237563151966214,0.07477187458964116,0.009581352519950919,-0.09654186985220088,0.05982150257220444,-0.34141559498452034,0.013407700333751958,0.09921111761951269,-0.1442305982695429,-0.14342195111890743,0.12391912665410061,-0.160402311484702,0.32317757476821196,-0.02296815255646579,0.004512966566522474,-0.19040655626091693,0.571212505756155,0.11278542328888844,-0.13979998866004228,0.5451431655223862,0.05694287592539728,-0.1200806790423125,-0.019885914678563228,-0.02149688764136882,0.3059500029854679,peve,POR.72
peve_POR.73,-0.10666026828608878,-0.07184223721817103,-0.008936859283293007,0.01068101229470294,-0.002802466609025167,-0.14458462215164725,0.08445616790497669,0.15578588610715427,0.023167508980382168,-0.11332811602573556,-0.14059724021401732,0.17446504640962462,-0.1092666854608522,-0.7555699358394202,-0.1358302806268436,0.17513377564672605,0.22776236700489885,0.1913077312431222,0.23568019052378972,0.04931757140819413,0.040556538729243335,-0.009154998868453857,-0.11335236647127502,0.11432353379088359,0.06743377330415665,-0.20122938128345963,-0.09391331312248802,-0.6136085104524908,0.3161692727043594,0.445386154738028,-0.38107529880163743,0.1457787699816726,-0.03822290446359886,0.3922595427231493,-0.18777649382493414,0.08750967378211193,0.054443702850137145,0.046141642750788615,0.3215123641920456,-0.4067342880763652,-0.2630119597018817,-0.38656944841504787,-0.7286952538577797,0.052484570100906465,-0.01083033429887414,0.09971863696226374,0.20168032332258776,-0.08703856863881769,0.18011160433220968,0.5235246619582806,-0.1264414810888797,-0.12248562626677338,-0.07972024879808694,-0.18795084026899772,-0.6929566252108481,peve,POR.73
peve_POR.74,-0.06294332318924664,-0.07778572723617697,0.048575602516223684,0.08333869693370596,0.1309179912842849,-0.18176963909202223,0.18111872873497323,0.10198250104870812,-0.7202488714204311,-0.12271762874284016,-0.25430033493583226,-0.1920971640787247,-0.040682235714533985,-0.13951306472284578,0.007409295609794561,0.061192052365542475,0.43676817499378706,0.06061306551423919,-0.13501544256260678,0.09978087090815765,0.2746959232629949,-0.003416720832900031,-0.12095091964728479,0.015841096188002526,0.22135429011244523,-0.040172597852777325,0.11267704276219828,0.010187457030341053,0.30935621559505905,0.47059679125164583,-0.1196652643053,0.10749924077182464,0.08182587857850993,-0.12304534666968438,0.17466371741882164,-0.033021749554438116,0.0582101331972577,-0.05351831176252544,0.08551075108178638,0.15641590566918342,-0.06497558802984564,0.052339222948796615,0.052420760312082405,-0.10969113657017365,0.11943650803649136,-0.1501965664368748,0.10989462003741947,-0.09049150993361205,0.17406318435573118,0.2371687277058085,0.04316590042672279,0.04134182440501589,-0.15583795747093618,-0.09606564771299676,0.20049736784579003,peve,POR.74
peve_POR.83,0.1049396034835163,-0.0025708693090977968,-0.14420091500113932,-0.223232780148616,0.15094035858104107,-0.06565964029252996,0.00024560699403752096,-0.3917203222600391,-0.17877883290071686,-0.04653772961146468,0.06846160745929694,0.15609526895871528,0.0005677385588713675,0.195953223894103,0.013315481411179506,-0.37560247255188495,-0.3222645486208166,-0.006772475181201627,-0.045207419342373587,-0.10026849579603485,-0.30718518274605644,0.04995780917815956,0.13650228189700633,-0.08196123597856393,-0.2641020573599133,-0.04688783985469351,-0.07173885950389962,0.0025758057194523593,0.19734482346119353,-0.044490448908186264,0.11767701974705724,-0.06904050485884604,-0.04182353663119745,0.0048687891586203505,0.06686354889704572,-0.2743789256998363,0.24036798033923534,0.46194180716408983,0.019045819271005425,-0.014195737217082978,-0.41582844052060586,-0.045740731141996026,0.12564167127679776,0.0639272341902101,0.10795230470102751,-0.4131679413917225,-0.3358810046598173,0.17402667181106143,0.15582909210816598,0.4275470955749218,0.2388206188307627,0.4568905028757474,0.2814894625563339,0.0677565442062234,0.18431014145690466,peve,POR.83
ptua_POC.219,0.105186885905346,0.05092851572809433,-0.059063901161892245,0.45521915185051676,0.04044886506550998,-0.36263875030117765,-0.058765759732548335,0.6329240430482792,0.10581550207923615,-0.01131978435839312,0.06312657818198991,0.4600108947542145,-0.18789485193131675,0.16729275672415178,-0.011657886151411072,0.042047258662461943,-0.008090756227347035,0.3833138845492217,-0.0515397156619729,0.09932599273387309,-0.16073027881531607,0.7919123481333763,0.00421768892924431,0.2448597266698414,-0.04853759249677372,0.13738949865786088,-0.1789307317034563,-0.05476713509849687,0.21793322509672775,-0.04081922626499702,-0.08592913160463746,0.024237143269855033,0.14554232511833098,-0.0038523575045320137,-0.08220127134672929,0.41207440235057524,0.027238584265022615,-0.09358891509899715,-0.08903968419280235,-0.3422358460448669,0.24865239342323706,0.14717965597160582,-0.06917496972422163,0.2115074738176979,0.11899114687723751,0.16470780265358942,-0.11835920939963887,-0.3829736226088545,0.10947372145770994,-0.025911670328909654,-0.11392175484077573,0.024617462440788378,0.08259249723651804,-0.07009359140275052,0.08071660461975791,ptua,POC.219
ptua_POC.222,0.21302874358006949,-0.01701873891628095,-0.5314647723044175,0.1649949441848761,0.01541148754108582,-0.02843816208148623,-0.03214050565438981,0.07547485349338494,0.15223832185925698,0.05518740941741032,-0.1313327255060464,0.37064844948991105,-0.3368136637241784,0.25386747813279203,-0.043807952423352885,0.2511133453317701,0.050637616510730635,0.19081877534347272,-0.10295863796399708,0.06561142139828353,-0.10402605725246174,-0.11351515672509144,0.20865758882086544,0.10609263733981948,-0.05848125919537222,0.410134748917345,-0.13344522080572477,0.10925328889415169,-0.06490864609928133,0.08945621829287907,0.024371375002504508,0.06362698316909608,-0.00802295456092998,0.3957555449127146,-0.0007755293712083124,-0.09658203788333608,-0.10405997130110577,-0.07228833894180493,0.5193987802331679,0.4137127984071473,0.022601163637589093,0.12016843359976243,0.144566643020843,0.1199971449074314,-0.00040071535833958083,-0.15022572691188443,-0.09755049408272895,-0.2535379075498286,0.008465268252355988,0.015031486628668395,0.03749621166427812,-0.02410857744365969,0.33892182621226385,-0.1754999156948357,0.09985511958147307,ptua,POC.222
ptua_POC.255,0.1273868567575207,-0.05491184405009381,-0.21388350135319567,0.09029906852690005,0.11151681130264594,-0.0005613991365419287,-0.024670169075650103,0.33439027681794364,-0.05935598821058882,0.06707890107417117,0.09908262220852944,0.0034217664889277834,-0.14162120039331,0.028684880717944127,-0.04776197238369798,0.3512629983463389,-6.26377350316674e-05,0.12630943239042502,0.18462559994177075,-0.05032546003207641,0.07429656105550628,-0.33453208349858155,0.18285875366420423,0.07895717334672527,-0.11521435302733252,0.24315921159850568,-0.23751728103191658,0.02959918759445124,-0.15467726250354621,-0.15423148735439213,0.07490583918598549,0.06040231465579605,-0.02582105963039306,-0.2814615286429545,-0.02264744353684186,-0.02803742738791908,0.05338792592923778,-0.012239552414050687,0.6657755896097807,-0.16983489217498132,0.3152739972483774,0.04210430094845884,0.16364514601625665,0.08708753974811069,0.0757147432758929,-0.033928838174021925,0.11657829072292503,-0.3761690407767066,0.11593109939864346,-0.0739068500592729,0.14486942546249243,0.07244712872240534,0.24094793850794807,-0.08635853089105665,0.005929834714606337,ptua,POC.255
ptua_POC.259,-0.18030012532677886,0.0024753078744909106,-0.17996010563223175,0.01927313801698723,-0.20496209082646666,0.06464381269083536,0.02317954320705848,0.18862990224339854,-0.019971478252088726,-0.04596572699438942,0.013277522197377859,-0.12302315841623149,-0.41481927370170807,-0.10148255402995743,-0.08622856638773652,0.027241947657622417,-0.037184366051323636,0.07274251464616197,0.1850742892791428,0.8280325829887021,0.18748283693300372,-0.059370702366330956,0.08587396471456858,0.0363646851652322,-0.08531971797334915,0.3055155673257074,-0.1271127173445532,0.04755154381864811,-0.08001608907558076,-0.1908326631869484,0.041443440465698124,-0.018403423964977243,0.018544383122774247,-0.12660039967195907,-0.03680607100037547,-0.1660354520837114,0.03360343823293121,0.022084634894866312,0.03423111229649293,-0.172521227092969,0.24112940947499298,0.07202517130200607,0.17256600471134734,-0.009821609240162142,0.07397175120971203,0.03502206053381261,0.06794344376576643,-0.026806710743757144,-0.09083618742627023,0.012873068726446278,0.174066423213562,0.2999432801981543,0.12707207205455262,0.07335426227206568,-0.12020671674983435,ptua,POC.259
ptua_POC.40,-0.2229731200034866,0.002330018924788864,-0.5448680281524223,-0.035445808764786445,0.014904121861614389,0.025499360816593365,-0.03162844038321832,0.12393342805912445,-0.019985534791205357,0.020372059380742696,-0.09108766390334935,-0.3994215615497027,-0.0024835597147047513,-0.13142653251243194,-0.030716699855540357,-0.10476863686358041,-0.00968659322285954,0.10095053490001853,0.014175002898587237,-0.07145438049349677,-0.005203172123912019,0.0242158275174212,0.02546168525453625,0.06916383759996729,-0.1456716574866387,0.21534045459578502,-0.04451149949837622,-0.06977574299246038,-0.045070727924604204,0.060461268645812506,0.08919725920371689,0.018592122725994788,0.16273143561557046,0.26687342835718025,-0.04431838197604684,0.0810932839564035,0.21669275435728505,0.04725276075573698,-0.14057472382194702,-0.1275904843504877,-0.005160090062694212,0.03220046830538523,0.13626569996279247,-0.06928271896827073,-0.009139176510677725,0.06900345177667604,0.3336498033122221,-0.38196037831694235,0.0878519380601919,0.08119375735725401,0.13028825931937965,-0.026655140773748132,-0.009136855737572166,0.6502178266624464,0.0012606051753882486,ptua,POC.40
