,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55,Component_56,Component_57,Component_58,Component_59,Component_60,Component_61,Component_62,Component_63,Component_64,Component_65,Species,Sample_ID
peve_POR.245,-0.06797884369457587,-0.11005378959415867,0.13309571703663137,0.665590971694078,0.05581745790633092,0.697338319306472,-0.11333227067175308,0.25639935123088786,-0.2542834469999245,0.01595809147639897,0.1933657586316034,0.0736505527619405,-0.0007717344638449544,0.11269761250315123,0.06463350878475875,0.2983304121555752,-0.2876610981401261,-0.015577068623327623,-0.16440780267662713,0.054963334330616044,0.24641943966982244,-0.3183026505821517,-0.15673481468641837,0.16378848939440308,-0.11436154379174938,-0.06973585786909482,-0.4735635798353524,0.03201483813382942,0.045255760357291966,0.011181589053858307,0.22676694636852943,0.21810773612388634,-0.025640500918061478,0.7544643059167649,0.11091476424579033,-0.19749033554354067,0.15008543708096223,-0.15777336397928957,0.4619189288564136,0.03124760015684931,0.24164549070403665,0.09956525967754157,-0.7804408253665831,0.09129670410144151,-0.4454673109072267,-0.08997985620376067,0.1308840599824775,-0.06864644713899333,-0.124008614361895,0.015273125406054753,0.058563654677314336,-0.04124003854022513,-0.025144732298337837,0.042779378819927744,-0.281147973817672,-0.1742951694783496,-0.6422971661094546,-0.026405684882055417,0.6310701922435411,-0.0994535237477817,0.2894763936592964,0.2037618210171232,0.15322100168869363,0.19471162584944757,-0.12241084901670597,peve,POR.245
peve_POR.260,0.2815146059152175,0.03901143080874453,0.030982649249993124,0.11765637184257953,-0.16329103241854304,0.006270514208911839,0.07522808590252504,0.019890481175181968,-0.2380168869681662,0.09996028527089709,0.14450432522352946,-0.20051734773303043,0.009251630208412001,-0.012073051596191686,0.16111819263997967,0.024537916989174433,-0.00495393902872613,0.29259299217112006,0.06420975835159169,-0.04750104164442895,0.05177530305906176,0.11002860975713226,-0.1933544806405377,-0.25831251785722814,0.03609084253239658,-0.1124394740774049,-0.024246410068169445,0.04217836007332274,-0.002583090117890146,-0.07001437766613866,0.18838261684263982,0.04806407418028051,0.026561689931444733,0.0769227899390106,-0.021289253075837924,-0.009430385215026418,0.0031221472598847054,-0.10670280239840138,0.1623971558383865,-0.0062467204380465356,0.031303667423460406,-0.1735453398292021,-0.09011023514992343,0.05065673975687269,-0.3356082011712419,0.18497890135546444,0.058314137815642327,-0.0067075194585889866,0.0851430723387061,0.06261516763371787,0.052306063706747334,-0.03920018389755457,-0.07093288696432218,0.007480516771123909,-0.13407516969775682,0.5136030565973058,-0.10248515253734444,0.10272420406825378,0.17691339955848442,0.0682885957476454,0.023457681730197986,0.12885284727087126,-0.049660506157865325,0.0625273332545318,-0.026780908687389367,peve,POR.260
peve_POR.262,-0.20709393428860517,-0.13867710179637677,0.04630902074631823,0.5574361787145888,-0.14782881932986686,-0.46677168893612325,-0.04650988689664899,0.21979737471153973,-0.1595756934874936,0.2731745544274747,-0.0754226296805356,-0.034609967439905416,0.05279356292727197,-0.2971833253420723,0.11563752462459717,-0.02670240095308169,0.010666078062766541,0.13401292773631693,0.11382301468221452,0.06782391647111521,-0.11570042912350446,-0.3741834457597269,-0.1931335739485541,0.014220907445467324,0.22274397481555827,-0.14679039701556199,-0.11679262874159364,-0.12063037865473357,0.11331850060429006,-0.20521819981655318,-0.3039064052822603,0.09536999571742966,0.2685679797853069,0.11558323324899737,0.06849108677821399,-0.1213177378331502,-0.04887860034844416,0.020227645462704516,0.2771867929498137,0.35090324089879266,0.20670847292604821,-0.12821244240176866,0.04631662915638035,0.10684453899759923,0.4342443351549702,-0.1421352115144317,0.10127663236703013,-0.1290437446944672,0.1606378130646591,0.3920244468353911,0.2825441596121784,0.03441816400422075,0.06518915042298004,0.05178945148800564,-0.3513450333142716,0.1390820830960504,-0.3999310325007646,-0.03748294103386538,-0.004007300524285726,0.12167163258433794,-0.03151807649851087,-0.11634598265685854,0.06914938786217552,0.013168464157422309,0.02262072507054273,peve,POR.262
peve_POR.69,0.3003017742560097,0.08137827099238398,-0.08812450331158889,-0.10304166766299556,-0.10186991357417458,-0.08342170122984888,-0.06760916595820185,-0.3543829993053833,0.3472193978481716,0.4193545066545554,0.039673829600754884,0.018901466810382996,0.10330782885370283,0.01870752674130238,0.39077978089571297,-0.16835677234608215,0.10882763988263318,-0.04439332155949102,-0.134180087499124,-0.004765998969124267,0.44561901742545806,-0.04036217161482355,-0.09183899899957024,0.628024126568093,-0.14738893564948305,-0.034511336223003085,0.09176088201842118,-0.01905528513243043,-0.1193975234355558,0.18453386014186807,-0.4415636349681647,-0.2532559924850061,0.32483903974652395,0.307161253487215,0.10733070232494046,-0.14460169968971923,-0.09158247640601308,-0.01818325530837974,0.1570419024945522,-0.3569649528425095,-0.13513695116372795,-0.1443173685829214,0.17873552594456388,0.07052815463174958,-0.12501410680153185,-0.0024318319765152083,0.04277870559080707,-0.2730641117346122,0.25123276447327403,-0.08975214298028605,0.042618484149387535,0.05119588235762479,-0.31254052730865955,0.03993715821169879,0.02872895380600331,-0.043889582559661286,0.05742504356943205,0.002195016018907683,-0.5330923503399241,0.16567156181573756,0.08129402373738927,0.06541786838113701,0.5371501528135924,0.07160138980223732,0.12621809043498877,peve,POR.69
peve_POR.72,0.5146283149579066,-0.16892049292588263,0.04676864494150004,0.04889434014961907,-0.11797299454193472,-0.09450776421753,0.03760337800844109,0.05731259543396356,-0.17250600361782636,0.07272454340271005,0.05974871111769197,0.005907381787340568,0.04030025720595968,-0.05168214660877696,0.10610242434100772,-0.07349612978047987,-0.5018371523803558,-0.1140049979673142,0.3184076253845025,0.06508357761890725,0.07125495411407562,0.023440865669275394,-0.08710221453679376,0.16224647925665125,0.022835027794865563,0.09838732635349863,-0.14414409354556817,-0.0004526712104164934,-0.10208566416298377,0.04768915601126607,-0.2638926094837036,-0.09782143678636995,-0.08462040837500355,-0.04826415085541116,-0.1842299872174319,0.12036573728234569,-0.07012333357509325,-0.024755868669915984,0.046562075651202045,0.2546111751140613,0.010869329446507252,0.0605443365717389,0.04352876637408326,0.04999420068160624,-0.3087469110289817,0.03041890794213964,0.0238434588620288,0.4450695063589772,0.04254403424952836,-0.08029774349985731,0.07441524826021642,0.024307433936318703,0.4388310333310568,-0.03568132436061006,-0.08011979365909971,-0.41033606829632063,-0.060078423520540276,0.01306680182041074,0.022370545893242343,-0.013196379381020586,-0.030683900368377384,-0.1173687964185842,0.4509281543603967,0.11352471876831402,0.17500604142397297,peve,POR.72
peve_POR.73,0.3344524344533967,0.15918744046689393,-0.3653096773642011,0.007447498600653913,-0.10807129798135456,0.049216445659816706,0.0013943683560524005,-0.08563064009065086,0.2550493650284169,0.07114195261990283,0.0472065977661109,0.4463508729288864,0.08454357188412376,0.12580414203887505,0.28656505532651777,0.6482865935833402,-0.4381670145215311,-0.04392252324463027,0.693410583626203,0.27050828897282947,0.11544695779781401,-0.35931834036435667,-0.03805437314155636,0.08232413269819122,0.14854863382990574,-0.21688974953944992,0.4872749565325861,-0.03892091322458488,-0.03975925869249778,0.009170816685421178,0.3440232669003917,0.15898756836496805,-0.2704394823129868,-0.03259325369661111,0.3652030513081213,-0.06432591913234617,-0.04333664861737324,-0.5956679176151982,0.17777590173437924,-0.31469727585985524,-0.08208266985680247,0.12513030774796535,0.16048314553239076,-0.0018179925950131278,0.3953087860412276,-0.03952800369464458,-0.00703069074480792,-0.09698122259001951,-0.2848913269559024,-0.3182111236555575,0.16766187550941042,0.014319248843081604,-0.03052962653539353,0.023971961064906882,0.14491483053022577,-0.026644536378235426,0.22328808756561463,-0.21901895821872977,0.2376818548854897,-0.2363716546890176,0.013165886964721806,-0.20201344808739688,0.1472880478312288,-0.4867206139721826,-0.7563717270703001,peve,POR.73
peve_POR.74,-0.22699406413194975,-0.13615179309057535,0.16024014412567678,-0.01689362817887993,-0.17243317740385966,-0.3471226438426746,0.003611594516616761,0.16168571025326847,0.05523974938343612,0.3824839509411222,0.18876781228146755,-0.14620808984731504,0.0679695080887259,-0.1869576393592889,0.20024985665206002,0.2392108202311038,0.001449756534460074,0.12165217890813831,0.22074365356583478,-0.009546252774267537,-0.16524893031219332,0.07124864034208934,-0.156249672174999,-0.07046238609390221,0.8404433766790197,-0.07265880251035015,-0.030044361972788668,-0.10289197536519375,-0.026107394383664172,-0.024859668258265695,-0.03183986100823926,0.06378374125338411,0.0841627605580293,0.2544548544213718,0.07063465674920766,-0.16692340097307326,-0.05475935887332308,-0.2330322195804721,0.3498109310046355,0.1651270918910803,-0.039004041209464,-0.11268597511059641,-0.04374069845067086,0.0848392271608527,-0.2495653631681524,-0.22125024766707777,0.08162885805705468,-0.09305702997947209,0.12648829061621664,0.24243534961719573,0.17438656550046838,-0.019994401326796862,0.04115745612669447,0.07541030173268469,-0.19015778967211178,-0.00789247535660598,-0.14766357217160742,0.001185275697015087,0.361943615862219,-0.0937761442140381,-0.0010515437313385182,-0.01889782502510883,0.11123015564431052,0.004218931405753311,-0.020142682541369156,peve,POR.74
peve_POR.83,-0.10291029279188425,0.5930667995447677,-0.21087691280273355,-0.06925606910328767,-0.02438352154704499,-0.026067607947652255,0.0257355570307979,-0.09811815938562755,-0.4970247821579159,0.03639847270706897,0.019492435148454352,0.045136877049503886,0.0928259621402388,0.05945394234654356,0.0551329184142372,-0.4471759823471351,-0.3048012911475212,0.21507102038965895,-0.013562664130490388,0.16812322277484076,0.11873365358471827,0.07693687774627152,-0.16471670816902,0.10354335048581684,0.033100229672736264,-0.49132272025211693,0.3162391282569691,-0.3054506126273319,0.28556164214669894,-0.38624777628753193,0.2805347789956982,0.42121096811707065,-0.01528768266641418,0.06774210575210286,-0.1942572389289902,0.3691551206563407,0.04517486756133618,-0.45603903902442966,-0.14391362628011015,0.23014351045012787,-0.0625797666494033,0.3242079515568943,-0.02889183927690789,0.008957641258749913,-0.0542387648770394,-0.07803725149741096,0.02029486805638694,0.4959840977265504,-0.17986425283513957,-0.3387926142635377,-0.02447318165138836,-0.1263860218188352,-0.022101887749487393,-0.16123488118360663,-0.3614166264248356,-0.0799938823142269,-0.12639025509532054,-0.2532697234651116,-0.06794563192966062,0.7441694764564271,0.004775161477637311,-0.03670269386317787,0.4438614091055364,0.18814615951685593,-0.12949316967850033,peve,POR.83
ptua_POC.219,0.0038439407390648875,-0.19203641713023875,0.0006281614330809616,-0.18894089225130603,0.02241971327266345,-0.04853478081141048,-0.11629637432907008,0.06492262071939203,0.19294954487071345,-0.08336630968765966,-0.037563530255441166,0.07949421784761986,0.8979778556355076,-0.058051601002908265,-0.26966142213653593,-0.019487736608578665,0.008982585088474009,-0.008478845613064837,0.11523156441874582,-0.052361346282560374,0.10092271134511073,-0.0021830768903048268,-0.07270611673147528,-0.10577565781120422,-0.04084625861781357,0.39562658553545577,0.10436793056051025,-0.3142006408435833,-0.330887113345759,0.11008177622613821,0.018877370667704816,-0.374788190497268,0.041696462132465445,0.23519403034248,0.05116148066462605,0.02456930141486834,-0.09823727567604441,-0.006499879349740326,-0.1743060984360218,0.16330474380727533,0.4135411687244381,-0.08808295885927755,-0.043186496357843565,0.0021742415875635563,0.054986755235635204,0.0378093897538838,0.26469808169449976,0.0028284745267860654,-0.38669231959887784,0.06884342759325851,0.0597356773612445,0.47460305124868074,-0.5249125754551239,-0.012593000359989575,0.1629213177322856,-0.042092520393572114,0.005676014786682609,0.04556165278586774,0.012204316708083989,-0.0658644360852483,-0.05200675135410803,0.1076157237000908,-0.07012687871434867,0.09975399897583613,-0.22919463184309222,ptua,POC.219
ptua_POC.222,-0.10580942987928023,-0.14961589297208308,0.07289595624159059,0.05532554494365161,-0.1885680839554085,-0.0985015525848517,-0.11917571894362522,0.12715897852609273,0.40690471019994356,-0.01947801081791701,0.02446029135221784,0.18821934365516674,0.11419048790490283,-0.11350954234526565,-0.1586480672704052,-0.027652673282181062,-0.1042435908649162,0.48854440769835256,0.04221534953474972,0.07011524181184585,0.2389102623906638,0.31660887527101705,-0.15748261662432933,-0.052054791198216925,0.014113715492853054,-0.03791575180119044,0.10344305271195374,0.10454737789074046,0.4852253234908037,0.14239420331951225,-0.0422054493109298,-0.1697438279715696,0.029228091144838778,0.1309889442679763,-0.04344268325511184,0.0859826547860518,-0.09706587334342791,0.21771435798010627,0.139747318278161,0.09494443905798175,0.08837658015748273,-0.2435322186043079,-0.04902913728487656,0.10698061805765681,0.14004704269766208,0.12604579869214744,0.06397029839576586,0.15574634717508085,-0.10733815113040067,-0.002510763984072442,0.06923363599073556,0.12238645656363818,-0.04944395978886278,-0.0028105259908630187,-0.008640809113723714,-0.2042025029630651,-0.04178093595034587,0.019454303386839435,0.023340070977668062,0.03616620822041502,-0.01723797651336132,0.2684574852894312,-0.05307321060037195,-0.06547352394984664,0.19570045734700203,ptua,POC.222
