file,matched_group_id
rank_10_comp3_top100.csv,OG_06998
rank_10_comp3_top100.csv,OG_08842
rank_10_comp3_top100.csv,OG_09806
rank_10_comp4_top100.csv,OG_00843
rank_10_comp4_top100.csv,OG_01317
rank_10_comp4_top100.csv,OG_01475
rank_10_comp4_top100.csv,OG_01489
rank_10_comp4_top100.csv,OG_02090
rank_10_comp4_top100.csv,OG_02317
rank_10_comp4_top100.csv,OG_03671
rank_10_comp4_top100.csv,OG_03780
rank_10_comp4_top100.csv,OG_04243
rank_10_comp4_top100.csv,OG_04538
rank_10_comp4_top100.csv,OG_04560
rank_10_comp4_top100.csv,OG_05874
rank_10_comp4_top100.csv,OG_05875
rank_10_comp4_top100.csv,OG_09247
rank_10_comp4_top100.csv,OG_09806
rank_10_comp5_top100.csv,OG_01475
rank_10_comp5_top100.csv,OG_01489
rank_10_comp5_top100.csv,OG_02090
rank_10_comp5_top100.csv,OG_02317
rank_10_comp5_top100.csv,OG_03671
rank_10_comp5_top100.csv,OG_04538
rank_10_comp5_top100.csv,OG_04560
rank_10_comp5_top100.csv,OG_09806
rank_10_comp6_top100.csv,OG_01475
rank_10_comp6_top100.csv,OG_01489
rank_10_comp6_top100.csv,OG_02090
rank_10_comp6_top100.csv,OG_03671
rank_10_comp6_top100.csv,OG_04538
rank_10_comp6_top100.csv,OG_04560
rank_10_comp6_top100.csv,OG_09806
rank_10_comp7_top100.csv,OG_01489
rank_10_comp7_top100.csv,OG_02090
rank_10_comp7_top100.csv,OG_02317
rank_10_comp7_top100.csv,OG_03671
rank_10_comp7_top100.csv,OG_04538
rank_10_comp7_top100.csv,OG_04560
rank_10_comp7_top100.csv,OG_05874
rank_10_comp7_top100.csv,OG_05875
rank_10_comp7_top100.csv,OG_09247
rank_10_comp7_top100.csv,OG_09806
rank_10_comp8_top100.csv,OG_00843
rank_10_comp8_top100.csv,OG_01475
rank_10_comp8_top100.csv,OG_01489
rank_10_comp8_top100.csv,OG_01608
rank_10_comp8_top100.csv,OG_02090
rank_10_comp8_top100.csv,OG_02220
rank_10_comp8_top100.csv,OG_02317
rank_10_comp8_top100.csv,OG_03671
rank_10_comp8_top100.csv,OG_04243
rank_10_comp8_top100.csv,OG_04560
rank_10_comp8_top100.csv,OG_05874
rank_10_comp8_top100.csv,OG_08856
rank_10_comp8_top100.csv,OG_09247
rank_10_comp8_top100.csv,OG_09806
rank_10_comp9_top100.csv,OG_01475
rank_10_comp9_top100.csv,OG_01489
rank_10_comp9_top100.csv,OG_02090
rank_10_comp9_top100.csv,OG_03671
rank_12_comp1_top100.csv,OG_00843
rank_12_comp1_top100.csv,OG_01121
rank_12_comp1_top100.csv,OG_01475
rank_12_comp1_top100.csv,OG_01489
rank_12_comp1_top100.csv,OG_01608
rank_12_comp1_top100.csv,OG_01630
rank_12_comp1_top100.csv,OG_02090
rank_12_comp1_top100.csv,OG_02537
rank_12_comp1_top100.csv,OG_06152
rank_12_comp1_top100.csv,OG_06717
rank_12_comp1_top100.csv,OG_08639
rank_12_comp1_top100.csv,OG_08842
rank_12_comp1_top100.csv,OG_08856
rank_12_comp1_top100.csv,OG_09806
rank_12_comp1_top100.csv,OG_10121
rank_12_comp10_top100.csv,OG_00843
rank_12_comp10_top100.csv,OG_01121
rank_12_comp10_top100.csv,OG_01177
rank_12_comp10_top100.csv,OG_01475
rank_12_comp10_top100.csv,OG_01489
rank_12_comp10_top100.csv,OG_01608
rank_12_comp10_top100.csv,OG_01630
rank_12_comp10_top100.csv,OG_02090
rank_12_comp10_top100.csv,OG_02537
rank_12_comp10_top100.csv,OG_06152
rank_12_comp10_top100.csv,OG_06717
rank_12_comp10_top100.csv,OG_07404
rank_12_comp10_top100.csv,OG_08639
rank_12_comp10_top100.csv,OG_08842
rank_12_comp10_top100.csv,OG_08856
rank_12_comp10_top100.csv,OG_09247
rank_12_comp10_top100.csv,OG_09806
rank_12_comp10_top100.csv,OG_10121
rank_12_comp11_top100.csv,OG_01121
rank_12_comp11_top100.csv,OG_01177
rank_12_comp11_top100.csv,OG_01475
rank_12_comp11_top100.csv,OG_01489
rank_12_comp11_top100.csv,OG_01608
rank_12_comp11_top100.csv,OG_01630
rank_12_comp11_top100.csv,OG_02090
rank_12_comp11_top100.csv,OG_02537
rank_12_comp11_top100.csv,OG_05498
rank_12_comp11_top100.csv,OG_06152
rank_12_comp11_top100.csv,OG_06717
rank_12_comp11_top100.csv,OG_07404
rank_12_comp11_top100.csv,OG_08842
rank_12_comp11_top100.csv,OG_08856
rank_12_comp11_top100.csv,OG_09806
rank_12_comp11_top100.csv,OG_10121
rank_12_comp12_top100.csv,OG_01177
rank_12_comp12_top100.csv,OG_01475
rank_12_comp12_top100.csv,OG_01489
rank_12_comp12_top100.csv,OG_01608
rank_12_comp12_top100.csv,OG_01630
rank_12_comp12_top100.csv,OG_02090
rank_12_comp12_top100.csv,OG_02537
rank_12_comp12_top100.csv,OG_04514
rank_12_comp12_top100.csv,OG_06152
rank_12_comp12_top100.csv,OG_08842
rank_12_comp12_top100.csv,OG_08856
rank_12_comp12_top100.csv,OG_09806
rank_12_comp12_top100.csv,OG_10121
rank_12_comp2_top100.csv,OG_01121
rank_12_comp2_top100.csv,OG_01475
rank_12_comp2_top100.csv,OG_01489
rank_12_comp2_top100.csv,OG_01608
rank_12_comp2_top100.csv,OG_01630
rank_12_comp2_top100.csv,OG_02090
rank_12_comp2_top100.csv,OG_02220
rank_12_comp2_top100.csv,OG_05498
rank_12_comp2_top100.csv,OG_06152
rank_12_comp2_top100.csv,OG_06717
rank_12_comp2_top100.csv,OG_07404
rank_12_comp2_top100.csv,OG_08639
rank_12_comp2_top100.csv,OG_08842
rank_12_comp2_top100.csv,OG_08856
rank_12_comp2_top100.csv,OG_09806
rank_12_comp2_top100.csv,OG_10121
rank_12_comp3_top100.csv,OG_00843
rank_12_comp3_top100.csv,OG_01121
rank_12_comp3_top100.csv,OG_01475
rank_12_comp3_top100.csv,OG_01489
rank_12_comp3_top100.csv,OG_01608
rank_12_comp3_top100.csv,OG_01630
rank_12_comp3_top100.csv,OG_02090
rank_12_comp3_top100.csv,OG_02220
rank_12_comp3_top100.csv,OG_04243
rank_12_comp3_top100.csv,OG_05498
rank_12_comp3_top100.csv,OG_06152
rank_12_comp3_top100.csv,OG_06717
rank_12_comp3_top100.csv,OG_07404
rank_12_comp3_top100.csv,OG_08639
rank_12_comp3_top100.csv,OG_08842
rank_12_comp3_top100.csv,OG_08856
rank_12_comp3_top100.csv,OG_09247
rank_12_comp3_top100.csv,OG_09806
rank_12_comp3_top100.csv,OG_10039
rank_12_comp4_top100.csv,OG_00843
rank_12_comp4_top100.csv,OG_01177
rank_12_comp4_top100.csv,OG_01475
rank_12_comp4_top100.csv,OG_01489
rank_12_comp4_top100.csv,OG_01608
rank_12_comp4_top100.csv,OG_01630
rank_12_comp4_top100.csv,OG_02090
rank_12_comp4_top100.csv,OG_02537
rank_12_comp4_top100.csv,OG_06152
rank_12_comp4_top100.csv,OG_07404
rank_12_comp4_top100.csv,OG_08842
rank_12_comp4_top100.csv,OG_08856
rank_12_comp4_top100.csv,OG_09806
rank_12_comp4_top100.csv,OG_10121
rank_12_comp5_top100.csv,OG_00843
rank_12_comp5_top100.csv,OG_01177
rank_12_comp5_top100.csv,OG_01475
rank_12_comp5_top100.csv,OG_01489
rank_12_comp5_top100.csv,OG_01608
rank_12_comp5_top100.csv,OG_01611
rank_12_comp5_top100.csv,OG_01630
rank_12_comp5_top100.csv,OG_02090
rank_12_comp5_top100.csv,OG_02537
rank_12_comp5_top100.csv,OG_03291
rank_12_comp5_top100.csv,OG_06152
rank_12_comp5_top100.csv,OG_07404
rank_12_comp5_top100.csv,OG_08842
rank_12_comp5_top100.csv,OG_08856
rank_12_comp5_top100.csv,OG_08878
rank_12_comp5_top100.csv,OG_09806
rank_12_comp5_top100.csv,OG_10121
rank_12_comp6_top100.csv,OG_00843
rank_12_comp6_top100.csv,OG_01121
rank_12_comp6_top100.csv,OG_01475
rank_12_comp6_top100.csv,OG_01489
rank_12_comp6_top100.csv,OG_01608
rank_12_comp6_top100.csv,OG_01630
rank_12_comp6_top100.csv,OG_02090
rank_12_comp6_top100.csv,OG_02220
rank_12_comp6_top100.csv,OG_04243
rank_12_comp6_top100.csv,OG_05498
rank_12_comp6_top100.csv,OG_06152
rank_12_comp6_top100.csv,OG_06717
rank_12_comp6_top100.csv,OG_08639
rank_12_comp6_top100.csv,OG_08842
rank_12_comp6_top100.csv,OG_08856
rank_12_comp6_top100.csv,OG_09247
rank_12_comp6_top100.csv,OG_09806
rank_12_comp6_top100.csv,OG_10039
rank_12_comp7_top100.csv,OG_00843
rank_12_comp7_top100.csv,OG_01177
rank_12_comp7_top100.csv,OG_01475
rank_12_comp7_top100.csv,OG_01489
rank_12_comp7_top100.csv,OG_01608
rank_12_comp7_top100.csv,OG_01630
rank_12_comp7_top100.csv,OG_02090
rank_12_comp7_top100.csv,OG_02537
rank_12_comp7_top100.csv,OG_03671
rank_12_comp7_top100.csv,OG_05498
rank_12_comp7_top100.csv,OG_06152
rank_12_comp7_top100.csv,OG_08639
rank_12_comp7_top100.csv,OG_08842
rank_12_comp7_top100.csv,OG_08856
rank_12_comp7_top100.csv,OG_09806
rank_12_comp8_top100.csv,OG_01475
rank_12_comp8_top100.csv,OG_01489
rank_12_comp8_top100.csv,OG_01608
rank_12_comp8_top100.csv,OG_01630
rank_12_comp8_top100.csv,OG_02090
rank_12_comp8_top100.csv,OG_05498
rank_12_comp8_top100.csv,OG_06152
rank_12_comp8_top100.csv,OG_07404
rank_12_comp8_top100.csv,OG_08639
rank_12_comp8_top100.csv,OG_08842
rank_12_comp8_top100.csv,OG_08856
rank_12_comp8_top100.csv,OG_09806
rank_12_comp8_top100.csv,OG_10121
rank_12_comp9_top100.csv,OG_00843
rank_12_comp9_top100.csv,OG_01177
rank_12_comp9_top100.csv,OG_01475
rank_12_comp9_top100.csv,OG_01489
rank_12_comp9_top100.csv,OG_01608
rank_12_comp9_top100.csv,OG_01611
rank_12_comp9_top100.csv,OG_01630
rank_12_comp9_top100.csv,OG_02090
rank_12_comp9_top100.csv,OG_02537
rank_12_comp9_top100.csv,OG_03291
rank_12_comp9_top100.csv,OG_06152
rank_12_comp9_top100.csv,OG_07404
rank_12_comp9_top100.csv,OG_08639
rank_12_comp9_top100.csv,OG_08842
rank_12_comp9_top100.csv,OG_08856
rank_12_comp9_top100.csv,OG_09806
rank_12_comp9_top100.csv,OG_10121
rank_15_comp1_top100.csv,OG_00843
rank_15_comp1_top100.csv,OG_01489
rank_15_comp1_top100.csv,OG_02090
rank_15_comp1_top100.csv,OG_02317
rank_15_comp1_top100.csv,OG_04538
rank_15_comp1_top100.csv,OG_04560
rank_15_comp1_top100.csv,OG_06373
rank_15_comp1_top100.csv,OG_06754
rank_15_comp1_top100.csv,OG_08842
rank_15_comp1_top100.csv,OG_09596
rank_15_comp1_top100.csv,OG_09598
rank_15_comp1_top100.csv,OG_09806
rank_15_comp1_top100.csv,OG_10039
rank_15_comp10_top100.csv,OG_01277
rank_15_comp10_top100.csv,OG_01489
rank_15_comp10_top100.csv,OG_02090
rank_15_comp10_top100.csv,OG_02317
rank_15_comp10_top100.csv,OG_06373
rank_15_comp10_top100.csv,OG_06754
rank_15_comp10_top100.csv,OG_08842
rank_15_comp10_top100.csv,OG_09596
rank_15_comp10_top100.csv,OG_09806
rank_15_comp10_top100.csv,OG_10039
rank_15_comp11_top100.csv,OG_01277
rank_15_comp11_top100.csv,OG_01489
rank_15_comp11_top100.csv,OG_02090
rank_15_comp11_top100.csv,OG_02317
rank_15_comp11_top100.csv,OG_06373
rank_15_comp11_top100.csv,OG_06754
rank_15_comp11_top100.csv,OG_08842
rank_15_comp11_top100.csv,OG_09596
rank_15_comp11_top100.csv,OG_09598
rank_15_comp11_top100.csv,OG_09806
rank_15_comp11_top100.csv,OG_10039
rank_15_comp12_top100.csv,OG_00843
rank_15_comp12_top100.csv,OG_01277
rank_15_comp12_top100.csv,OG_01317
rank_15_comp12_top100.csv,OG_01489
rank_15_comp12_top100.csv,OG_02000
rank_15_comp12_top100.csv,OG_02090
rank_15_comp12_top100.csv,OG_02317
rank_15_comp12_top100.csv,OG_04560
rank_15_comp12_top100.csv,OG_05304
rank_15_comp12_top100.csv,OG_06373
rank_15_comp12_top100.csv,OG_06599
rank_15_comp12_top100.csv,OG_06754
rank_15_comp12_top100.csv,OG_08842
rank_15_comp12_top100.csv,OG_09596
rank_15_comp12_top100.csv,OG_09598
rank_15_comp12_top100.csv,OG_09806
rank_15_comp12_top100.csv,OG_10039
rank_15_comp13_top100.csv,OG_02000
rank_15_comp13_top100.csv,OG_02090
rank_15_comp13_top100.csv,OG_02317
rank_15_comp13_top100.csv,OG_05304
rank_15_comp13_top100.csv,OG_06373
rank_15_comp13_top100.csv,OG_06754
rank_15_comp13_top100.csv,OG_08842
rank_15_comp13_top100.csv,OG_09596
rank_15_comp13_top100.csv,OG_09598
rank_15_comp13_top100.csv,OG_09806
rank_15_comp13_top100.csv,OG_10039
rank_15_comp14_top100.csv,OG_00843
rank_15_comp14_top100.csv,OG_01317
rank_15_comp14_top100.csv,OG_01489
rank_15_comp14_top100.csv,OG_02090
rank_15_comp14_top100.csv,OG_02317
rank_15_comp14_top100.csv,OG_04560
rank_15_comp14_top100.csv,OG_06373
rank_15_comp14_top100.csv,OG_06754
rank_15_comp14_top100.csv,OG_08842
rank_15_comp14_top100.csv,OG_09596
rank_15_comp14_top100.csv,OG_09598
rank_15_comp14_top100.csv,OG_09806
rank_15_comp14_top100.csv,OG_10039
rank_15_comp15_top100.csv,OG_00843
rank_15_comp15_top100.csv,OG_01630
rank_15_comp15_top100.csv,OG_02000
rank_15_comp15_top100.csv,OG_02090
rank_15_comp15_top100.csv,OG_02317
rank_15_comp15_top100.csv,OG_06152
rank_15_comp15_top100.csv,OG_06599
rank_15_comp15_top100.csv,OG_06754
rank_15_comp15_top100.csv,OG_08842
rank_15_comp15_top100.csv,OG_09596
rank_15_comp15_top100.csv,OG_09597
rank_15_comp15_top100.csv,OG_09598
rank_15_comp15_top100.csv,OG_09806
rank_15_comp15_top100.csv,OG_10039
rank_15_comp2_top100.csv,OG_00843
rank_15_comp2_top100.csv,OG_01317
rank_15_comp2_top100.csv,OG_01489
rank_15_comp2_top100.csv,OG_02090
rank_15_comp2_top100.csv,OG_02317
rank_15_comp2_top100.csv,OG_04560
rank_15_comp2_top100.csv,OG_05304
rank_15_comp2_top100.csv,OG_06373
rank_15_comp2_top100.csv,OG_06754
rank_15_comp2_top100.csv,OG_08842
rank_15_comp2_top100.csv,OG_09596
rank_15_comp2_top100.csv,OG_09598
rank_15_comp2_top100.csv,OG_09806
rank_15_comp2_top100.csv,OG_10039
rank_15_comp3_top100.csv,OG_00843
rank_15_comp3_top100.csv,OG_01317
rank_15_comp3_top100.csv,OG_01489
rank_15_comp3_top100.csv,OG_02000
rank_15_comp3_top100.csv,OG_02090
rank_15_comp3_top100.csv,OG_02317
rank_15_comp3_top100.csv,OG_02439
rank_15_comp3_top100.csv,OG_04538
rank_15_comp3_top100.csv,OG_04560
rank_15_comp3_top100.csv,OG_05304
rank_15_comp3_top100.csv,OG_06373
rank_15_comp3_top100.csv,OG_06599
rank_15_comp3_top100.csv,OG_06754
rank_15_comp3_top100.csv,OG_08842
rank_15_comp3_top100.csv,OG_09596
rank_15_comp3_top100.csv,OG_09598
rank_15_comp3_top100.csv,OG_09806
rank_15_comp3_top100.csv,OG_10039
rank_15_comp4_top100.csv,OG_00843
rank_15_comp4_top100.csv,OG_01489
rank_15_comp4_top100.csv,OG_02090
rank_15_comp4_top100.csv,OG_02317
rank_15_comp4_top100.csv,OG_04538
rank_15_comp4_top100.csv,OG_04560
rank_15_comp4_top100.csv,OG_06234
rank_15_comp4_top100.csv,OG_06373
rank_15_comp4_top100.csv,OG_06754
rank_15_comp4_top100.csv,OG_08842
rank_15_comp4_top100.csv,OG_09596
rank_15_comp4_top100.csv,OG_09598
rank_15_comp4_top100.csv,OG_09806
rank_15_comp4_top100.csv,OG_10039
rank_15_comp5_top100.csv,OG_00843
rank_15_comp5_top100.csv,OG_01317
rank_15_comp5_top100.csv,OG_01489
rank_15_comp5_top100.csv,OG_02090
rank_15_comp5_top100.csv,OG_02317
rank_15_comp5_top100.csv,OG_04560
rank_15_comp5_top100.csv,OG_06373
rank_15_comp5_top100.csv,OG_06754
rank_15_comp5_top100.csv,OG_08842
rank_15_comp5_top100.csv,OG_09596
rank_15_comp5_top100.csv,OG_09598
rank_15_comp5_top100.csv,OG_09806
rank_15_comp5_top100.csv,OG_10039
rank_15_comp6_top100.csv,OG_01277
rank_15_comp6_top100.csv,OG_02000
rank_15_comp6_top100.csv,OG_02090
rank_15_comp6_top100.csv,OG_02317
rank_15_comp6_top100.csv,OG_05304
rank_15_comp6_top100.csv,OG_06373
rank_15_comp6_top100.csv,OG_06599
rank_15_comp6_top100.csv,OG_06754
rank_15_comp6_top100.csv,OG_08842
rank_15_comp6_top100.csv,OG_09596
rank_15_comp6_top100.csv,OG_09597
rank_15_comp6_top100.csv,OG_09598
rank_15_comp6_top100.csv,OG_09806
rank_15_comp6_top100.csv,OG_10039
rank_15_comp7_top100.csv,OG_00843
rank_15_comp7_top100.csv,OG_01630
rank_15_comp7_top100.csv,OG_02000
rank_15_comp7_top100.csv,OG_02090
rank_15_comp7_top100.csv,OG_02317
rank_15_comp7_top100.csv,OG_06152
rank_15_comp7_top100.csv,OG_06373
rank_15_comp7_top100.csv,OG_06754
rank_15_comp7_top100.csv,OG_08842
rank_15_comp7_top100.csv,OG_09596
rank_15_comp7_top100.csv,OG_09598
rank_15_comp7_top100.csv,OG_09806
rank_15_comp7_top100.csv,OG_10039
rank_15_comp8_top100.csv,OG_00843
rank_15_comp8_top100.csv,OG_01277
rank_15_comp8_top100.csv,OG_01489
rank_15_comp8_top100.csv,OG_02000
rank_15_comp8_top100.csv,OG_02090
rank_15_comp8_top100.csv,OG_02317
rank_15_comp8_top100.csv,OG_04560
rank_15_comp8_top100.csv,OG_06152
rank_15_comp8_top100.csv,OG_06754
rank_15_comp8_top100.csv,OG_08842
rank_15_comp8_top100.csv,OG_09596
rank_15_comp8_top100.csv,OG_09598
rank_15_comp8_top100.csv,OG_09806
rank_15_comp8_top100.csv,OG_10039
rank_15_comp9_top100.csv,OG_01630
rank_15_comp9_top100.csv,OG_02000
rank_15_comp9_top100.csv,OG_02090
rank_15_comp9_top100.csv,OG_02317
rank_15_comp9_top100.csv,OG_06152
rank_15_comp9_top100.csv,OG_06373
rank_15_comp9_top100.csv,OG_06754
rank_15_comp9_top100.csv,OG_08842
rank_15_comp9_top100.csv,OG_09596
rank_15_comp9_top100.csv,OG_09598
rank_15_comp9_top100.csv,OG_09806
rank_15_comp9_top100.csv,OG_10039
rank_20_comp1_top100.csv,OG_00430
rank_20_comp1_top100.csv,OG_01486
rank_20_comp1_top100.csv,OG_02000
rank_20_comp1_top100.csv,OG_02090
rank_20_comp1_top100.csv,OG_02666
rank_20_comp1_top100.csv,OG_04514
rank_20_comp1_top100.csv,OG_06279
rank_20_comp1_top100.csv,OG_06998
rank_20_comp1_top100.csv,OG_08842
rank_20_comp1_top100.csv,OG_09596
rank_20_comp10_top100.csv,OG_01277
rank_20_comp10_top100.csv,OG_02000
rank_20_comp10_top100.csv,OG_02090
rank_20_comp10_top100.csv,OG_02690
rank_20_comp10_top100.csv,OG_03429
rank_20_comp10_top100.csv,OG_03780
rank_20_comp10_top100.csv,OG_05304
rank_20_comp10_top100.csv,OG_05514
rank_20_comp10_top100.csv,OG_06234
rank_20_comp10_top100.csv,OG_08083
rank_20_comp10_top100.csv,OG_08663
rank_20_comp10_top100.csv,OG_08842
rank_20_comp10_top100.csv,OG_08849
rank_20_comp10_top100.csv,OG_09596
rank_20_comp10_top100.csv,OG_09598
rank_20_comp10_top100.csv,OG_10039
rank_20_comp11_top100.csv,OG_00430
rank_20_comp11_top100.csv,OG_01486
rank_20_comp11_top100.csv,OG_02000
rank_20_comp11_top100.csv,OG_02090
rank_20_comp11_top100.csv,OG_04514
rank_20_comp11_top100.csv,OG_05304
rank_20_comp11_top100.csv,OG_06279
rank_20_comp11_top100.csv,OG_06998
rank_20_comp11_top100.csv,OG_07394
rank_20_comp11_top100.csv,OG_08842
rank_20_comp11_top100.csv,OG_09596
rank_20_comp11_top100.csv,OG_09597
rank_20_comp11_top100.csv,OG_09598
rank_20_comp12_top100.csv,OG_00843
rank_20_comp12_top100.csv,OG_01354
rank_20_comp12_top100.csv,OG_01630
rank_20_comp12_top100.csv,OG_02000
rank_20_comp12_top100.csv,OG_02090
rank_20_comp12_top100.csv,OG_02537
rank_20_comp12_top100.csv,OG_03780
rank_20_comp12_top100.csv,OG_04514
rank_20_comp12_top100.csv,OG_05304
rank_20_comp12_top100.csv,OG_06152
rank_20_comp12_top100.csv,OG_06279
rank_20_comp12_top100.csv,OG_08639
rank_20_comp12_top100.csv,OG_08663
rank_20_comp12_top100.csv,OG_08842
rank_20_comp12_top100.csv,OG_09596
rank_20_comp12_top100.csv,OG_09597
