"Predictor","MeanImportance","Type","P_value","P_adj","Significant","Significance_Label","Feature"
"lncRNA_45221",0.0522186429960359,"lncRNA",0.0001999600079984,0.000559888022395521,TRUE,"***","OG_04238"
"lncRNA_7212",0.0446327194610814,"lncRNA",0.000999800039992002,0.00169663037089552,TRUE,"**","OG_04238"
"lncRNA_23629",0.0386603762678888,"lncRNA",0.0001999600079984,0.000559888022395521,TRUE,"***","OG_04238"
"lncRNA_20472",0.0324744262370953,"lncRNA",0.000599880023995201,0.00108365423689456,TRUE,"**","OG_04238"
"lncRNA_40279",0.0285631162659719,"lncRNA",0.0023995200959808,0.00344546475320321,TRUE,"**","OG_04238"
"lncRNA_4197",0.0261820323734182,"lncRNA",0.0027994401119776,0.00364578247141269,TRUE,"**","OG_04238"
"lncRNA_28498",0.0249524673445784,"lncRNA",0.0001999600079984,0.000559888022395521,TRUE,"***","OG_04238"
"lncRNA_19600",0.0219791829265315,"lncRNA",0.0001999600079984,0.000559888022395521,TRUE,"***","OG_04238"
"lncRNA_29775",0.0212239327102664,"lncRNA",0.0001999600079984,0.000559888022395521,TRUE,"***","OG_04238"
"FUN_008946",0.0206100623601447,"Other",0.00479904019196161,0.00548461736224184,TRUE,"**","OG_04238"
"lncRNA_7163",0.0201834213820972,"lncRNA",NA,NA,NA,"","OG_04238"
"lncRNA_14661",0.0191498320513485,"lncRNA",0.000399920015996801,0.000829463736882253,TRUE,"***","OG_04238"
"FUN_037847",0.0185170335514172,"Other",NA,NA,NA,"","OG_04238"
"lncRNA_19828",0.018486764828396,"lncRNA",0.0001999600079984,0.000559888022395521,TRUE,"***","OG_04238"
"lncRNA_13382",0.0184098612024682,"lncRNA",NA,NA,NA,"","OG_04238"
"FUN_004464",0.0167779808381226,"Other",NA,NA,NA,"","OG_04238"
"FUN_037048",0.0167365888247938,"Other",0.000399920015996801,0.000829463736882253,TRUE,"***","OG_04238"
"lncRNA_4168",0.0158928664301508,"lncRNA",NA,NA,NA,"","OG_04238"
"lncRNA_41441",0.0147778327708629,"lncRNA",0.0001999600079984,0.000559888022395521,TRUE,"***","OG_04238"
"lncRNA_21873",0.0572510562666721,"lncRNA",0.0001999600079984,0.000444355573329778,TRUE,"***","OG_04243"
"lncRNA_29754",0.0444997574154088,"lncRNA",0.0001999600079984,0.000444355573329778,TRUE,"***","OG_04243"
"lncRNA_4201",0.022987832948896,"lncRNA",0.0001999600079984,0.000444355573329778,TRUE,"***","OG_04243"
"lncRNA_37423",0.0198061918043897,"lncRNA",0.0001999600079984,0.000444355573329778,TRUE,"***","OG_04243"
"lncRNA_41543",0.0192886738928377,"lncRNA",NA,NA,NA,"","OG_04243"
"lncRNA_19608",0.0183361294323925,"lncRNA",0.000399920015996801,0.000639872025594881,TRUE,"***","OG_04243"
"lncRNA_20305",0.0152424566448344,"lncRNA",0.0001999600079984,0.000444355573329778,TRUE,"***","OG_04243"
"FUN_036172",0.0131068030264313,"Other",NA,NA,NA,"","OG_04243"
"lncRNA_20217",0.0129074959979645,"lncRNA",0.0001999600079984,0.000444355573329778,TRUE,"***","OG_04243"
"lncRNA_34053",0.0121040076200679,"lncRNA",NA,NA,NA,"","OG_04243"
"lncRNA_46035",0.00901889179870836,"lncRNA",0.000599880023995201,0.000799840031993601,TRUE,"***","OG_04243"
"lncRNA_46036",0.00813814820118787,"lncRNA",0.000799840031993601,0.000999800039992002,TRUE,"***","OG_04243"
"lncRNA_48914",0.00810264514879045,"lncRNA",0.0001999600079984,0.000444355573329778,TRUE,"***","OG_04243"
"lncRNA_8202",0.00745925391940039,"lncRNA",0.0001999600079984,0.000444355573329778,TRUE,"***","OG_04243"
"lncRNA_51553",0.00694952175952635,"lncRNA",0.0001999600079984,0.000444355573329778,TRUE,"***","OG_04243"
"Cluster_17623",0.00640280131038523,"miRNA",NA,NA,NA,"","OG_04243"
"lncRNA_48229",0.00640148435612183,"lncRNA",0.000599880023995201,0.000799840031993601,TRUE,"***","OG_04243"
"FUN_008229",0.00631284911160164,"Other",NA,NA,NA,"","OG_04243"
"lncRNA_45900",0.00595890415696213,"lncRNA",0.0013997200559888,0.00151321087133925,TRUE,"**","OG_04243"
"lncRNA_46037",0.00581133614811681,"lncRNA",0.0011997600479904,0.00141148240940047,TRUE,"**","OG_04243"
"FUN_008121",0.113615989377508,"Other",0.000399920015996801,0.00145853182304716,TRUE,"**","OG_04247"
"FUN_035734",0.0795655613587503,"Other",0.000999800039992002,0.00229583712887052,TRUE,"**","OG_04247"
"lncRNA_6992",0.0594194031104389,"lncRNA",0.000599880023995201,0.00177107435655726,TRUE,"**","OG_04247"
"FUN_005893",0.0455611105075388,"Other",0.0015996800639872,0.00275500455464463,TRUE,"**","OG_04247"
"lncRNA_17952",0.0409615203413563,"lncRNA",0.0001999600079984,0.00103312670799173,TRUE,"**","OG_04247"
"FUN_031252",0.0374789848374641,"Other",0.0013997200559888,0.00262977707488805,TRUE,"**","OG_04247"
"FUN_014112",0.0337316031994742,"Other",0.0001999600079984,0.00103312670799173,TRUE,"**","OG_04247"
"lncRNA_10089",0.0323418633718502,"lncRNA",0.000999800039992002,0.00229583712887052,TRUE,"**","OG_04247"
"FUN_010555",0.0312271198216392,"Other",0.00599880023995201,0.00774845030993801,TRUE,"**","OG_04247"
"FUN_036915",0.0306008107481084,"Other",0.0001999600079984,0.00103312670799173,TRUE,"**","OG_04247"
"lncRNA_45288",0.0289939525761799,"lncRNA",0.0001999600079984,0.00103312670799173,TRUE,"**","OG_04247"
"lncRNA_45285",0.0287608229838172,"lncRNA",0.0001999600079984,0.00103312670799173,TRUE,"**","OG_04247"
"FUN_029053",0.028114845987527,"Other",0.0001999600079984,0.00103312670799173,TRUE,"**","OG_04247"
"FUN_023969",0.0268354374544224,"Other",0.000999800039992002,0.00229583712887052,TRUE,"**","OG_04247"
"FUN_002659",0.026666871229933,"Other",0.0011997600479904,0.0023245350929814,TRUE,"**","OG_04247"
"FUN_043018",0.0241515446978535,"Other",0.000399920015996801,0.00145853182304716,TRUE,"**","OG_04247"
"lncRNA_45286",0.0229669291142914,"lncRNA",0.0001999600079984,0.00103312670799173,TRUE,"**","OG_04247"
"FUN_004627",0.0216616212201862,"Other",0.000599880023995201,0.00177107435655726,TRUE,"**","OG_04247"
"lncRNA_6994",0.0213735364719271,"lncRNA",NA,NA,NA,"","OG_04247"
"FUN_038213",0.0212422666839552,"Other",NA,NA,NA,"","OG_04247"
"lncRNA_952",0.0766587889639449,"lncRNA",0.0001999600079984,0.000979804039192162,TRUE,"***","OG_04443"
"lncRNA_17900",0.0513978596268133,"lncRNA",0.000399920015996801,0.000979804039192162,TRUE,"***","OG_04443"
"lncRNA_25691",0.0341995394843452,"lncRNA",0.000599880023995201,0.00117576484703059,TRUE,"**","OG_04443"
"FUN_017966",0.0334276939259237,"Other",NA,NA,NA,"","OG_04443"
"lncRNA_18511",0.0310731181087633,"lncRNA",0.0001999600079984,0.000979804039192162,TRUE,"***","OG_04443"
"lncRNA_53890",0.0218737377339557,"lncRNA",0.0001999600079984,0.000979804039192162,TRUE,"***","OG_04443"
"lncRNA_9140",0.01937494927393,"lncRNA",0.0001999600079984,0.000979804039192162,TRUE,"***","OG_04443"
"lncRNA_8601",0.0172506489751463,"lncRNA",0.0001999600079984,0.000979804039192162,TRUE,"***","OG_04443"
"Cluster_9532",0.0160350506214395,"miRNA",0.0021995600879824,0.0028362748502931,TRUE,"**","OG_04443"
"lncRNA_45342",0.01461726417748,"lncRNA",0.0001999600079984,0.000979804039192162,TRUE,"***","OG_04443"
"FUN_004232",0.0128529780375748,"Other",NA,NA,NA,"","OG_04443"
"lncRNA_38408",0.012265293503739,"lncRNA",0.0001999600079984,0.000979804039192162,TRUE,"***","OG_04443"
"lncRNA_27106",0.0122527560528737,"lncRNA",NA,NA,NA,"","OG_04443"
"lncRNA_11988",0.012134935589032,"lncRNA",0.000799840031993601,0.0013997200559888,TRUE,"**","OG_04443"
"lncRNA_9351",0.0112171502186763,"lncRNA",0.000999800039992002,0.00163300673198694,TRUE,"**","OG_04443"
"lncRNA_21924",0.011196227724912,"lncRNA",0.000399920015996801,0.000979804039192162,TRUE,"***","OG_04443"
"lncRNA_51536",0.0110109363530381,"lncRNA",NA,NA,NA,"","OG_04443"
"FUN_034796",0.0102107566956712,"Other",0.00399920015996801,0.00466573351996267,TRUE,"**","OG_04443"
"FUN_012011",0.0100369222349555,"Other",NA,NA,NA,"","OG_04443"
"lncRNA_21271",0.00962542944144041,"lncRNA",0.0027994401119776,0.00342931413717257,TRUE,"**","OG_04443"
"lncRNA_25248",0.207287126206917,"lncRNA",0.0001999600079984,0.000854374579629529,TRUE,"***","OG_04514"
"lncRNA_4201",0.111519061989622,"lncRNA",0.0001999600079984,0.000854374579629529,TRUE,"***","OG_04514"
"lncRNA_26599",0.0617351314645534,"lncRNA",0.000399920015996801,0.000854374579629529,TRUE,"***","OG_04514"
"lncRNA_220",0.058413804775108,"lncRNA",0.000399920015996801,0.000854374579629529,TRUE,"***","OG_04514"
"FUN_035892",0.0386085181910224,"Other",NA,NA,NA,"","OG_04514"
"lncRNA_17860",0.0367723709205775,"lncRNA",0.000599880023995201,0.00112777444511098,TRUE,"**","OG_04514"
"FUN_041779",0.0356162026979823,"Other",NA,NA,NA,"","OG_04514"
"FUN_043614",0.0351792138982973,"Other",NA,NA,NA,"","OG_04514"
"lncRNA_27826",0.0349735353677807,"lncRNA",0.0001999600079984,0.000854374579629529,TRUE,"***","OG_04514"
"lncRNA_29754",0.0343805829049093,"lncRNA",0.0001999600079984,0.000854374579629529,TRUE,"***","OG_04514"
"FUN_024027",0.0340108219738625,"Other",0.000599880023995201,0.00112777444511098,TRUE,"**","OG_04514"
"lncRNA_929",0.0323841048735082,"lncRNA",0.0001999600079984,0.000854374579629529,TRUE,"***","OG_04514"
"FUN_037089",0.0270679588183791,"Other",NA,NA,NA,"","OG_04514"
"FUN_014639",0.0268425163655269,"Other",0.000999800039992002,0.001620365582056,TRUE,"**","OG_04514"
"FUN_022670",0.0268100773944706,"Other",NA,NA,NA,"","OG_04514"
"lncRNA_48205",0.0267092743670222,"lncRNA",0.0001999600079984,0.000854374579629529,TRUE,"***","OG_04514"
"FUN_034870",0.0237344846296281,"Other",NA,NA,NA,"","OG_04514"
"lncRNA_48843",0.023521605760391,"lncRNA",NA,NA,NA,"","OG_04514"
"FUN_032657",0.0229996239469131,"Other",0.00499900019996001,0.00602443613841334,TRUE,"**","OG_04514"
"lncRNA_3602",0.0220128287820766,"lncRNA",0.0001999600079984,0.000854374579629529,TRUE,"***","OG_04514"
"lncRNA_51254",0.103190203253005,"lncRNA",0.000399920015996801,0.00346597347197227,TRUE,"**","OG_04538"
"lncRNA_21221",0.0927801512889815,"lncRNA",0.000399920015996801,0.00346597347197227,TRUE,"**","OG_04538"
"lncRNA_19839",0.0894007733419982,"lncRNA",0.0001999600079984,0.00346597347197227,TRUE,"**","OG_04538"
"FUN_032832",0.0552528093159552,"Other",0.002999400119976,0.00487402519496101,TRUE,"**","OG_04538"
"FUN_002696",0.0522229333010904,"Other",0.00559888022395521,0.00677073887548072,TRUE,"**","OG_04538"
"lncRNA_18144",0.0493690775505097,"lncRNA",0.0001999600079984,0.00346597347197227,TRUE,"**","OG_04538"
"lncRNA_865",0.0439993354619785,"lncRNA",0.0001999600079984,0.00346597347197227,TRUE,"**","OG_04538"
"lncRNA_12470",0.0407449870663939,"lncRNA",0.000799840031993601,0.00404363571730098,TRUE,"**","OG_04538"
"FUN_024414",0.03573026433219,"Other",0.00599880023995201,0.00708949119267056,TRUE,"**","OG_04538"
"lncRNA_48707",0.0292910479532003,"lncRNA",0.0011997600479904,0.00404363571730098,TRUE,"**","OG_04538"
"lncRNA_3651",0.0280745486336711,"lncRNA",0.000799840031993601,0.00404363571730098,TRUE,"**","OG_04538"
"lncRNA_31220",0.0277837477117831,"lncRNA",0.0027994401119776,0.00487402519496101,TRUE,"**","OG_04538"
"lncRNA_27845",0.0275331976100846,"lncRNA",0.00559888022395521,0.00677073887548072,TRUE,"**","OG_04538"
"lncRNA_4207",0.0271413860672758,"lncRNA",0.0017996400719856,0.00467906418716257,TRUE,"**","OG_04538"
"FUN_029042",0.0264076482054778,"Other",NA,NA,NA,"","OG_04538"
"FUN_001558",0.0257967308789902,"Other",0.0027994401119776,0.00487402519496101,TRUE,"**","OG_04538"
"FUN_043035",0.0243758722886889,"Other",0.00359928014397121,0.00567159295413645,TRUE,"**","OG_04538"
"lncRNA_41615",0.0239868745837782,"lncRNA",0.002999400119976,0.00487402519496101,TRUE,"**","OG_04538"
"FUN_014964",0.0221045968730074,"Other",NA,NA,NA,"","OG_04538"
"lncRNA_26666",0.0214695577527371,"lncRNA",0.00519896020795841,0.00675864827034593,TRUE,"**","OG_04538"
"lncRNA_30752",0.114068216805511,"lncRNA",0.0001999600079984,0.00186629340798507,TRUE,"**","OG_04560"
"lncRNA_30751",0.100709491372905,"lncRNA",0.0001999600079984,0.00186629340798507,TRUE,"**","OG_04560"
"lncRNA_25774",0.0543137096224346,"lncRNA",0.0001999600079984,0.00186629340798507,TRUE,"**","OG_04560"
"FUN_006642",0.0437826032269126,"Other",0.000799840031993601,0.00516819712980481,TRUE,"**","OG_04560"
"lncRNA_25174",0.0397274012832743,"lncRNA",0.0011997600479904,0.00516819712980481,TRUE,"**","OG_04560"
"FUN_024704",0.0348662570656641,"Other",0.0017996400719856,0.00559888022395521,TRUE,"**","OG_04560"
"FUN_024815",0.0270487564994826,"Other",0.0161967606478704,0.0167966406718656,TRUE,"*","OG_04560"
"FUN_009342",0.0252171514779341,"Other",0.00519896020795841,0.00755848830233953,TRUE,"**","OG_04560"
"lncRNA_22378",0.0235149452916079,"lncRNA",0.0001999600079984,0.00186629340798507,TRUE,"**","OG_04560"
"lncRNA_8797",0.0202089577582736,"lncRNA",0.00539892021595681,0.00755848830233953,TRUE,"**","OG_04560"
"lncRNA_30782",0.0184402381573404,"lncRNA",0.0025994801039792,0.00632916894881893,TRUE,"**","OG_04560"
"FUN_010954",0.0181660147712621,"Other",0.00759848030393921,0.00886489368792908,TRUE,"**","OG_04560"
"FUN_012041",0.0170519224597071,"Other",NA,NA,NA,"","OG_04560"
"FUN_005821",0.0161821167592647,"Other",NA,NA,NA,"","OG_04560"
"lncRNA_6831",0.015181143079623,"lncRNA",0.0011997600479904,0.00516819712980481,TRUE,"**","OG_04560"
"lncRNA_53791",0.0137889815112717,"lncRNA",0.00839832033593281,0.00959808038392321,TRUE,"**","OG_04560"
"FUN_030182",0.013620062798943,"Other",NA,NA,NA,"","OG_04560"
"FUN_009857",0.0133386542896423,"Other",0.00639872025594881,0.00814382578029849,TRUE,"**","OG_04560"
"lncRNA_45351",0.0130038744037096,"lncRNA",0.0021995600879824,0.00615876824635073,TRUE,"**","OG_04560"
"lncRNA_14570",0.0129069984898839,"lncRNA",0.000399920015996801,0.0031993601279744,TRUE,"**","OG_04560"
"lncRNA_19801",0.0919522869168172,"lncRNA",0.000399920015996801,0.000862985297677307,TRUE,"***","OG_04651"
"lncRNA_14783",0.0803225883180249,"lncRNA",0.0001999600079984,0.000630643102148801,TRUE,"***","OG_04651"
"lncRNA_13721",0.0772982853461824,"lncRNA",0.0001999600079984,0.000630643102148801,TRUE,"***","OG_04651"
"lncRNA_14784",0.069403527057106,"lncRNA",0.0001999600079984,0.000630643102148801,TRUE,"***","OG_04651"
"lncRNA_26964",0.0663700679526665,"lncRNA",0.000599880023995201,0.00106935134712188,TRUE,"**","OG_04651"
"lncRNA_26963",0.0498714602043388,"lncRNA",0.000599880023995201,0.00106935134712188,TRUE,"**","OG_04651"
"lncRNA_18623",0.0384950056872266,"lncRNA",0.0001999600079984,0.000630643102148801,TRUE,"***","OG_04651"
"lncRNA_3651",0.0338496746699619,"lncRNA",0.000799840031993601,0.0012612862042976,TRUE,"**","OG_04651"
"lncRNA_5836",0.0310374937853142,"lncRNA",0.0031993601279744,0.00345194119070923,TRUE,"**","OG_04651"
"FUN_023272",0.028546350004067,"Other",0.00459908018396321,0.00483493044980747,TRUE,"**","OG_04651"
"lncRNA_20160",0.0270125795618125,"lncRNA",0.000999800039992002,0.001413510401368,TRUE,"**","OG_04651"
"lncRNA_8603",0.0266695953326288,"lncRNA",NA,NA,NA,"","OG_04651"
"lncRNA_23705",0.0247912698946481,"lncRNA",0.0001999600079984,0.000630643102148801,TRUE,"***","OG_04651"
"lncRNA_4390",0.023921152525206,"lncRNA",0.0001999600079984,0.000630643102148801,TRUE,"***","OG_04651"
"lncRNA_7163",0.0235339129933226,"lncRNA",0.0001999600079984,0.000630643102148801,TRUE,"***","OG_04651"
"lncRNA_18144",0.0230065606612939,"lncRNA",0.000399920015996801,0.000862985297677307,TRUE,"***","OG_04651"
"lncRNA_7651",0.0215382269076913,"lncRNA",0.000399920015996801,0.000862985297677307,TRUE,"***","OG_04651"
"lncRNA_30623",0.0204256973704711,"lncRNA",0.0001999600079984,0.000630643102148801,TRUE,"***","OG_04651"
"lncRNA_4108",0.0199508191541911,"lncRNA",0.00599880023995201,0.00614877024595081,TRUE,"**","OG_04651"
"lncRNA_13488",0.0180754445803349,"lncRNA",0.0017996400719856,0.00223591645307302,TRUE,"**","OG_04651"
"lncRNA_14657",0.0279395971815253,"lncRNA",0.0001999600079984,0.000459908018396321,TRUE,"***","OG_04694"
"lncRNA_35277",0.0255491881779328,"lncRNA",0.0001999600079984,0.000459908018396321,TRUE,"***","OG_04694"
"lncRNA_4528",0.0238872584604652,"lncRNA",0.0001999600079984,0.000459908018396321,TRUE,"***","OG_04694"
"FUN_028004",0.0235982383106643,"Other",0.000799840031993601,0.00122642138239019,TRUE,"**","OG_04694"
"lncRNA_26826",0.022676348451833,"lncRNA",0.0001999600079984,0.000459908018396321,TRUE,"***","OG_04694"
"lncRNA_25406",0.022108631025543,"lncRNA",0.000599880023995201,0.00098551718227783,TRUE,"***","OG_04694"
"lncRNA_8684",0.0212215027136246,"lncRNA",0.0001999600079984,0.000459908018396321,TRUE,"***","OG_04694"
"lncRNA_30946",0.0203779095165638,"lncRNA",0.0011997600479904,0.00153302672798774,TRUE,"**","OG_04694"
"lncRNA_42947",0.0202725495305062,"lncRNA",0.001999600079984,0.00242056851787537,TRUE,"**","OG_04694"
"lncRNA_10226",0.0181293264684632,"lncRNA",0.0001999600079984,0.000459908018396321,TRUE,"***","OG_04694"
"FUN_008195",0.0153274234473837,"Other",0.000999800039992002,0.00139366066180703,TRUE,"**","OG_04694"
"lncRNA_46197",0.0146910853777135,"lncRNA",0.0001999600079984,0.000459908018396321,TRUE,"***","OG_04694"
"lncRNA_14887",0.0137554385113837,"lncRNA",NA,NA,NA,"","OG_04694"
"lncRNA_30877",0.0136995404283425,"lncRNA",NA,NA,NA,"","OG_04694"
"lncRNA_42949",0.0135821759959124,"lncRNA",0.000399920015996801,0.000766513363993868,TRUE,"***","OG_04694"
"lncRNA_26946",0.0128383677000687,"lncRNA",0.0001999600079984,0.000459908018396321,TRUE,"***","OG_04694"
"lncRNA_12118",0.0115737947544974,"lncRNA",0.0001999600079984,0.000459908018396321,TRUE,"***","OG_04694"
"lncRNA_13444",0.0108300190348522,"lncRNA",0.0001999600079984,0.000459908018396321,TRUE,"***","OG_04694"
"lncRNA_45057",0.0103138040647609,"lncRNA",0.000999800039992002,0.00139366066180703,TRUE,"**","OG_04694"
"FUN_034026",0.0101851462936973,"Other",NA,NA,NA,"","OG_04694"
"FUN_043013",0.079107239757855,"Other",0.0011997600479904,0.00167408378789358,TRUE,"**","OG_05010"
"lncRNA_15170",0.0703095899273849,"lncRNA",0.0001999600079984,0.000499900019996001,TRUE,"***","OG_05010"
"lncRNA_29760",0.0691420247619178,"lncRNA",0.0001999600079984,0.000499900019996001,TRUE,"***","OG_05010"
"lncRNA_18623",0.0682687711605782,"lncRNA",0.0001999600079984,0.000499900019996001,TRUE,"***","OG_05010"
"lncRNA_42423",0.0593164852843411,"lncRNA",0.000399920015996801,0.000799840031993601,TRUE,"***","OG_05010"
"lncRNA_29613",0.0590797192435154,"lncRNA",0.0001999600079984,0.000499900019996001,TRUE,"***","OG_05010"
"lncRNA_1308",0.0582459465556137,"lncRNA",0.000399920015996801,0.000799840031993601,TRUE,"***","OG_05010"
"FUN_022408",0.0410832130126474,"Other",0.00559888022395521,0.00633835497051533,TRUE,"**","OG_05010"
"FUN_032731",0.0387655490805704,"Other",0.00859828034393121,0.00905082141466443,TRUE,"**","OG_05010"
"lncRNA_53772",0.0378835609238569,"lncRNA",0.0001999600079984,0.000499900019996001,TRUE,"***","OG_05010"
"lncRNA_11949",0.0354496379123908,"lncRNA",0.000599880023995201,0.00109069095271855,TRUE,"**","OG_05010"
"FUN_040421",0.0308780892870818,"Other",0.0013997200559888,0.00186629340798507,TRUE,"**","OG_05010"
"lncRNA_43474",0.0284508828586098,"lncRNA",0.000599880023995201,0.00109069095271855,TRUE,"**","OG_05010"
"lncRNA_19840",0.0247812622207137,"lncRNA",0.000399920015996801,0.000799840031993601,TRUE,"***","OG_05010"
"lncRNA_1266",0.0241329662227894,"lncRNA",0.000399920015996801,0.000799840031993601,TRUE,"***","OG_05010"
"lncRNA_8804",0.0222742733826895,"lncRNA",0.00599880023995201,0.00654414571631128,TRUE,"**","OG_05010"
"lncRNA_42954",0.022228786322058,"lncRNA",0.0001999600079984,0.000499900019996001,TRUE,"***","OG_05010"
"lncRNA_53890",0.0188920543840307,"lncRNA",0.0001999600079984,0.000499900019996001,TRUE,"***","OG_05010"
"lncRNA_43092",0.0178241256116207,"lncRNA",0.0001999600079984,0.000499900019996001,TRUE,"***","OG_05010"
"FUN_038100",0.0176153156064432,"Other",0.0017996400719856,0.0023473566156334,TRUE,"**","OG_05010"
"lncRNA_48124",0.0556713709775861,"lncRNA",0.000399920015996801,0.00165300273278678,TRUE,"**","OG_05121"
"lncRNA_18046",0.0548630515575748,"lncRNA",0.0001999600079984,0.00165300273278678,TRUE,"**","OG_05121"
"lncRNA_48125",0.0532208152618305,"lncRNA",0.000799840031993601,0.00198360327934413,TRUE,"**","OG_05121"
"lncRNA_44692",0.0494592399891826,"lncRNA",0.000599880023995201,0.00195750323619487,TRUE,"**","OG_05121"
"lncRNA_18047",0.047255621230388,"lncRNA",0.0001999600079984,0.00165300273278678,TRUE,"**","OG_05121"
"lncRNA_36933",0.0467852540151184,"lncRNA",0.000399920015996801,0.00165300273278678,TRUE,"**","OG_05121"
"lncRNA_10777",0.0462211751684099,"lncRNA",0.0001999600079984,0.00165300273278678,TRUE,"**","OG_05121"
"lncRNA_513",0.0235493696470352,"lncRNA",0.000999800039992002,0.001999600079984,TRUE,"**","OG_05121"
"lncRNA_18390",0.0229887013142174,"lncRNA",0.0015996800639872,0.00275500455464463,TRUE,"**","OG_05121"
"lncRNA_18511",0.019686971181426,"lncRNA",0.000399920015996801,0.00165300273278678,TRUE,"**","OG_05121"
"lncRNA_3677",0.0191567246227245,"lncRNA",0.000399920015996801,0.00165300273278678,TRUE,"**","OG_05121"
"lncRNA_8616",0.0185852049827527,"lncRNA",0.0001999600079984,0.00165300273278678,TRUE,"**","OG_05121"
"FUN_006580",0.0181489594765698,"Other",0.002999400119976,0.00422642744178437,TRUE,"**","OG_05121"
"lncRNA_19576",0.0168818390544396,"lncRNA",NA,NA,NA,"","OG_05121"
"lncRNA_8842",0.0166265318313838,"lncRNA",0.000999800039992002,0.001999600079984,TRUE,"**","OG_05121"
"lncRNA_19575",0.0165935354818462,"lncRNA",NA,NA,NA,"","OG_05121"
"lncRNA_38657",0.0150472160349061,"lncRNA",0.000399920015996801,0.00165300273278678,TRUE,"**","OG_05121"
"lncRNA_42661",0.0144908075064112,"lncRNA",NA,NA,NA,"","OG_05121"
"FUN_014737",0.0144446705948408,"Other",NA,NA,NA,"","OG_05121"
"lncRNA_3634",0.0143382128645418,"lncRNA",0.000599880023995201,0.00195750323619487,TRUE,"**","OG_05121"
"FUN_005317",0.0929382768853072,"Other",0.0017996400719856,0.00201315669069576,TRUE,"**","OG_05210"
"lncRNA_6458",0.0639082954991298,"lncRNA",0.000399920015996801,0.000628445739423544,TRUE,"***","OG_05210"
"lncRNA_25316",0.059102296416284,"lncRNA",0.000399920015996801,0.000628445739423544,TRUE,"***","OG_05210"
"lncRNA_26826",0.0585490499101537,"lncRNA",0.0001999600079984,0.00038815766258513,TRUE,"***","OG_05210"
"lncRNA_25403",0.0562487412751181,"lncRNA",0.0001999600079984,0.00038815766258513,TRUE,"***","OG_05210"
"lncRNA_48223",0.0491897347317981,"lncRNA",0.0001999600079984,0.00038815766258513,TRUE,"***","OG_05210"
"lncRNA_46007",0.0471827338685444,"lncRNA",0.0001999600079984,0.00038815766258513,TRUE,"***","OG_05210"
"lncRNA_48333",0.0267319213996383,"lncRNA",0.000399920015996801,0.000628445739423544,TRUE,"***","OG_05210"
"lncRNA_41168",0.0265013816276215,"lncRNA",0.0001999600079984,0.00038815766258513,TRUE,"***","OG_05210"
"lncRNA_13545",0.0248712114242063,"lncRNA",0.000599880023995201,0.000824835032993401,TRUE,"***","OG_05210"
"lncRNA_48891",0.0243111717885237,"lncRNA",0.0001999600079984,0.00038815766258513,TRUE,"***","OG_05210"
"lncRNA_52176",0.0225536258725727,"lncRNA",0.0001999600079984,0.00038815766258513,TRUE,"***","OG_05210"
"lncRNA_45046",0.0222752963493089,"lncRNA",0.0001999600079984,0.00038815766258513,TRUE,"***","OG_05210"
"lncRNA_45047",0.0222113556036803,"lncRNA",0.0001999600079984,0.00038815766258513,TRUE,"***","OG_05210"
"lncRNA_53984",0.0168558119755914,"lncRNA",0.0001999600079984,0.00038815766258513,TRUE,"***","OG_05210"
"lncRNA_26636",0.0149821315163789,"lncRNA",0.000999800039992002,0.00117833576141914,TRUE,"**","OG_05210"
"lncRNA_21880",0.0147981367826251,"lncRNA",NA,NA,NA,"","OG_05210"
"lncRNA_25520",0.0145098368709026,"lncRNA",0.0001999600079984,0.00038815766258513,TRUE,"***","OG_05210"
"lncRNA_48042",0.0145050164940672,"lncRNA",NA,NA,NA,"","OG_05210"
"lncRNA_30527",0.0143238765580355,"lncRNA",0.0001999600079984,0.00038815766258513,TRUE,"***","OG_05210"
"FUN_012342",0.113520886124551,"Other",0.000599880023995201,0.00135625048903263,TRUE,"**","OG_05250"
"lncRNA_4343",0.11135963359895,"lncRNA",0.0001999600079984,0.00103979204159168,TRUE,"**","OG_05250"
"lncRNA_45073",0.103738635120613,"lncRNA",0.0001999600079984,0.00103979204159168,TRUE,"**","OG_05250"
"FUN_008514",0.0981379882652469,"Other",0.000399920015996801,0.00103979204159168,TRUE,"**","OG_05250"
"FUN_011944",0.0779100618605507,"Other",0.000399920015996801,0.00103979204159168,TRUE,"**","OG_05250"
"FUN_005698",0.0591762354462653,"Other",0.0001999600079984,0.00103979204159168,TRUE,"**","OG_05250"
"lncRNA_13498",0.0569859324257096,"lncRNA",0.000599880023995201,0.00135625048903263,TRUE,"**","OG_05250"
"lncRNA_26859",0.0508428103427956,"lncRNA",0.000399920015996801,0.00103979204159168,TRUE,"**","OG_05250"
"FUN_042043",0.0454884656886794,"Other",0.0027994401119776,0.00346597347197227,TRUE,"**","OG_05250"
"lncRNA_3015",0.0438426734417921,"lncRNA",0.0011997600479904,0.00189053098471215,TRUE,"**","OG_05250"
"lncRNA_44511",0.031253155802068,"lncRNA",0.000399920015996801,0.00103979204159168,TRUE,"**","OG_05250"
"lncRNA_29758",0.0257788563412592,"lncRNA",0.0001999600079984,0.00103979204159168,TRUE,"**","OG_05250"
"Cluster_15097",0.0246801096426294,"miRNA",0.000999800039992002,0.00185677150284229,TRUE,"**","OG_05250"
"FUN_014089",0.0232316436582143,"Other",NA,NA,NA,"","OG_05250"
