query,subject,identity1,evalue1,bitscore1,identity2,evalue2,bitscore2,avg_identity,min_evalue,max_bitscore
FUN_029477-T1,Pocillopora_meandrina_HIv1___RNAseq.g17151.t1,73.404,2.3299999999999998e-157,439,73.404,2.7599999999999995e-157,439,73.404,2.3299999999999998e-157,439
FUN_029479-T1,Pocillopora_meandrina_HIv1___RNAseq.g17127.t1,56.085,2.99e-78,238,56.085,2.11e-78,238,56.085,2.11e-78,238
FUN_029484-T1,Pocillopora_meandrina_HIv1___RNAseq.g17128.t1,59.355,3.6299999999999994e-168,496,59.355,4.649999999999999e-169,499,59.355,4.649999999999999e-169,499
FUN_029487-T1,Pocillopora_meandrina_HIv1___RNAseq.g17129.t1,51.716,6.499999999999999e-143,414,51.716,2.14e-149,431,51.716,2.14e-149,431
FUN_029492-T1,Pocillopora_meandrina_HIv1___RNAseq.g17123.t1,72.25,0,2740,72.617,0,2750,72.43350000000001,0,2750
FUN_029513-T1,Pocillopora_meandrina_HIv1___RNAseq.g22195.t1,45.455,2.64e-14,64.3,45.455,2.74e-14,64.3,45.455,2.64e-14,64.3
FUN_029517-T1,Pocillopora_meandrina_HIv1___RNAseq.g25990.t1,46.053,4.02e-14,62,43.182,2.69e-9,50.1,44.6175,4.02e-14,62
FUN_029518-T1,Pocillopora_meandrina_HIv1___RNAseq.g17117.t1,79.664,0,840,78.879,0,810,79.2715,0,840
FUN_029519-T1,Pocillopora_meandrina_HIv1___TS.g2888.t1,92.686,0,9032,92.707,0,9021,92.6965,0,9032
FUN_029520-T1,Pocillopora_meandrina_HIv1___RNAseq.g17115.t1,93.902,2.7299999999999994e-55,165,93.902,3.2599999999999992e-55,165,93.902,2.7299999999999994e-55,165
FUN_029521-T2,Pocillopora_meandrina_HIv1___RNAseq.g17111.t1,60.708,0,1891,60.57,0,1867,60.638999999999996,0,1891
FUN_029524-T1,Pocillopora_meandrina_HIv1___RNAseq.g17110.t1,62.946,9.999999999999999e-88,258,62.946,1.2699999999999998e-87,258,62.946,9.999999999999999e-88,258
FUN_029525-T1,Pocillopora_meandrina_HIv1___RNAseq.g17107.t1,52.448,2.5499999999999995e-110,321,52.448,2.6599999999999995e-110,322,52.448,2.5499999999999995e-110,322
FUN_029536-T1,Pocillopora_meandrina_HIv1___RNAseq.g17287.t1,88.053,0,842,88.053,0,842,88.053,0,842
FUN_029537-T1,Pocillopora_meandrina_HIv1___RNAseq.g17286.t1,65.606,0,622,65.606,0,652,65.606,0,652
FUN_029538-T1,Pocillopora_meandrina_HIv1___RNAseq.g2589.t1,64.355,0,687,64.381,0,685,64.368,0,687
FUN_029539-T1,Pocillopora_meandrina_HIv1___RNAseq.g17285.t1,66.901,2.37e-143,404,66.901,2.8399999999999995e-143,404,66.901,2.37e-143,404
FUN_029544-T2,Pocillopora_meandrina_HIv1___RNAseq.g17281.t1,68.595,0,702,68.595,0,702,68.595,0,702
FUN_029545-T1,Pocillopora_meandrina_HIv1___TS.g3046.t1,71.181,7.89e-155,436,71.181,1.09e-154,436,71.181,7.89e-155,436
FUN_029547-T1,Pocillopora_meandrina_HIv1___RNAseq.g17270.t1,46.497,1.2299999999999999e-40,137,44.253,4.1999999999999997e-41,139,45.375,4.1999999999999997e-41,139
FUN_029550-T1,Pocillopora_meandrina_HIv1___RNAseq.g17268.t1,82.397,0,940,82.397,0,940,82.397,0,940
FUN_029554-T1,Pocillopora_meandrina_HIv1___RNAseq.g17263.t1,71.337,0,871,71.337,0,871,71.337,0,871
FUN_029556-T1,Pocillopora_meandrina_HIv1___TS.g3028.t1,48.655,0,1159,48.929,0,1127,48.792,0,1159
FUN_029557-T1,Pocillopora_meandrina_HIv1___RNAseq.g17260.t1,94.552,0,1692,94.779,0,1697,94.66550000000001,0,1697
FUN_029567-T1,Pocillopora_meandrina_HIv1___RNAseq.g17258.t1,54.296,0,571,54.296,0,571,54.296,0,571
FUN_029568-T1,Pocillopora_meandrina_HIv1___RNAseq.g17257.t1,70.588,2e-81,238,72.152,1.39e-78,231,71.37,2e-81,238
FUN_029570-T1,Pocillopora_meandrina_HIv1___RNAseq.g17256.t1,49.732,2.4699999999999997e-166,482,49.732,3.1899999999999994e-166,482,49.732,2.4699999999999997e-166,482
FUN_029571-T1,Pocillopora_meandrina_HIv1___RNAseq.g17253.t1b,44.298,1.3699999999999998e-47,159,44.298,1.9199999999999998e-47,159,44.298,1.3699999999999998e-47,159
FUN_029573-T1,Pocillopora_meandrina_HIv1___RNAseq.g17250.t1,57.358,2.47e-102,311,57.358,4.58e-102,311,57.358,2.47e-102,311
FUN_029616-T1,Pocillopora_meandrina_HIv1___RNAseq.28516_t,75.182,2.5799999999999998e-76,223,75.182,3.35e-76,223,75.182,2.5799999999999998e-76,223
FUN_029639-T1,Pocillopora_meandrina_HIv1___RNAseq.g17203.t2,70.393,7.739999999999998e-168,469,70.393,1.4499999999999998e-169,473,70.393,1.4499999999999998e-169,473
FUN_029640-T1,Pocillopora_meandrina_HIv1___RNAseq.g17204.t1,55.639,0,996,56.056,0,1016,55.8475,0,1016
FUN_029641-T1,Pocillopora_meandrina_HIv1___TS.g2973.t1,92.045,0,1137,92.045,0,1136,92.045,0,1137
FUN_029642-T1,Pocillopora_meandrina_HIv1___RNAseq.g17206.t1,37.884,2.71e-49,166,37.884,2.86e-49,166,37.884,2.71e-49,166
FUN_029644-T1,Pocillopora_meandrina_HIv1___RNAseq.g17207.t1,82.661,0,872,82.661,0,872,82.661,0,872
FUN_029662-T1,Pocillopora_meandrina_HIv1___RNAseq.g17208.t1,50,2.87e-34,117,46.809,5.22e-40,132,48.4045,5.22e-40,132
FUN_029664-T1,Pocillopora_meandrina_HIv1___RNAseq.g17209.t1,87.008,0,1633,87.008,0,1618,87.008,0,1633
FUN_029670-T1,Pocillopora_meandrina_HIv1___RNAseq.g17307.t1,65.605,2.1399999999999998e-67,202,65.605,2.65e-67,202,65.605,2.1399999999999998e-67,202
FUN_029671-T2,Pocillopora_meandrina_HIv1___RNAseq.g17306.t1,46.644,2.1599999999999997e-152,448,46.644,9.589999999999999e-160,467,46.644,9.589999999999999e-160,467
FUN_029673-T1,Pocillopora_meandrina_HIv1___RNAseq.g17212.t1,60.266,0,1088,60.266,0,1102,60.266,0,1102
FUN_029699-T1,Pocillopora_meandrina_HIv1___TS.g27055.t1,45.335,0,829,45.335,0,829,45.335,0,829
FUN_029706-T1,Pocillopora_meandrina_HIv1___RNAseq.g17309.t1,70.588,5.439999999999999e-56,173,68.908,2.84e-54,169,69.74799999999999,5.439999999999999e-56,173
FUN_029708-T1,Pocillopora_meandrina_HIv1___RNAseq.g17310.t1,68.487,0,592,69.538,0,598,69.01249999999999,0,598
FUN_029709-T1,Pocillopora_meandrina_HIv1___RNAseq.g17311.t1,69.157,0,743,69.157,0,743,69.157,0,743
FUN_029710-T1,Pocillopora_meandrina_HIv1___RNAseq.g17312.t1,74.453,4.95e-47,151,72.993,8.969999999999999e-42,138,73.723,4.95e-47,151
FUN_029711-T1,Pocillopora_meandrina_HIv1___RNAseq.g17313.t1,42.488,9.139999999999999e-170,521,42.226,1.5699999999999998e-174,533,42.357,1.5699999999999998e-174,533
FUN_029718-T1,Pocillopora_meandrina_HIv1___RNAseq.g28961.t1,44.407,7.9e-75,234,44.407,8.66e-75,234,44.407,7.9e-75,234
FUN_029731-T1,Pocillopora_meandrina_HIv1___RNAseq.g16841.t1,41.86,7.679999999999999e-40,134,41.86,3.07e-38,130,41.86,7.679999999999999e-40,134
FUN_029742-T1,Pocillopora_meandrina_HIv1___RNAseq.g28973.t1,45.585,0,749,45.364,0,753,45.4745,0,753
FUN_029753-T1,Pocillopora_meandrina_HIv1___RNAseq.g17314.t1,78.431,1.0099999999999997e-176,490,78.758,4.7399999999999994e-178,494,78.5945,4.7399999999999994e-178,494
FUN_029754-T1,Pocillopora_meandrina_HIv1___RNAseq.g17315.t1,75.27,0,1429,75.564,0,1480,75.417,0,1480
FUN_029756-T1,Pocillopora_meandrina_HIv1___RNAseq.g17316.t1,51.202,0,853,52.185,0,837,51.6935,0,853
FUN_029758-T1,Pocillopora_meandrina_HIv1___TS.g3083.t1,71.814,0,1557,71.814,0,1573,71.814,0,1573
FUN_029759-T1,Pocillopora_meandrina_HIv1___RNAseq.g17321.t1,95.07,1.4999999999999998e-99,281,95.07,1.7899999999999999e-99,281,95.07,1.4999999999999998e-99,281
FUN_029760-T1,Pocillopora_meandrina_HIv1___RNAseq.g17234.t1,76.598,0,1219,77.081,0,1274,76.8395,0,1274
FUN_029761-T1,Pocillopora_meandrina_HIv1___RNAseq.g17322.t1,59.786,1.61e-94,290,54.734,1.6900000000000002e-91,282,57.260000000000005,1.61e-94,290
FUN_029763-T1,Pocillopora_meandrina_HIv1___RNAseq.g17323.t1,58.309,0,1310,58.753,0,1336,58.531,0,1336
FUN_029767-T1,Pocillopora_meandrina_HIv1___RNAseq.g17324.t1,57.188,0,669,57.656,0,678,57.422,0,678
FUN_029768-T1,Pocillopora_meandrina_HIv1___RNAseq.g17325.t1,43.218,4.36e-103,317,43.218,4.769999999999999e-103,317,43.218,4.36e-103,317
FUN_029771-T1,Pocillopora_meandrina_HIv1___RNAseq.g5152.t1,56.466,1.63e-92,271,56.466,1.97e-92,271,56.466,1.63e-92,271
FUN_029772-T1,Pocillopora_meandrina_HIv1___RNAseq.g17328.t1a,40,1.1699999999999999e-145,447,40,4.139999999999999e-143,441,40,1.1699999999999999e-145,447
FUN_029790-T1,Pocillopora_meandrina_HIv1___TS.g6266.t1,65.574,3.61e-52,164,65.574,5.2999999999999996e-52,164,65.574,3.61e-52,164
FUN_029792-T1,Pocillopora_meandrina_HIv1___RNAseq.g29045.t1,76.852,1.5399999999999998e-52,166,76.852,4.28e-44,145,76.852,1.5399999999999998e-52,166
FUN_029794-T1,Pocillopora_meandrina_HIv1___RNAseq.g19337.t1,95.288,6.09e-116,332,95.288,1.4899999999999999e-115,331,95.288,6.09e-116,332
FUN_029800-T1,Pocillopora_meandrina_HIv1___RNAseq.g6502.t1,78.378,1.42e-35,119,78.378,6.44e-36,119,78.378,6.44e-36,119
FUN_029821-T1,Pocillopora_meandrina_HIv1___RNAseq.g27001.t1,41.379,5.15e-36,125,41.379,5.43e-36,125,41.379,5.15e-36,125
FUN_029822-T1,Pocillopora_meandrina_HIv1___RNAseq.g15408.t1,52.308,8.84e-65,206,52.308,7.4800000000000005e-65,206,52.308,7.4800000000000005e-65,206
FUN_029836-T1,Pocillopora_meandrina_HIv1___RNAseq.g11737.t1,78.261,4.2799999999999995e-34,121,78.261,2.45e-40,137,78.261,2.45e-40,137
FUN_029843-T1,Pocillopora_meandrina_HIv1___RNAseq.g27338.t1a,89.796,1.1899999999999998e-87,258,89.796,6.499999999999999e-88,258,89.796,6.499999999999999e-88,258
FUN_029878-T1,Pocillopora_meandrina_HIv1___RNAseq.g17334.t2,46.004,1.53e-157,457,46.004,1.87e-157,457,46.004,1.53e-157,457
FUN_029880-T1,Pocillopora_meandrina_HIv1___RNAseq.28643_t,52.715,0,566,52.715,0,609,52.715,0,609
FUN_029881-T1,Pocillopora_meandrina_HIv1___TS.g3099.t1,52.964,0,795,53.935,0,820,53.4495,0,820
FUN_029882-T1,Pocillopora_meandrina_HIv1___RNAseq.g17341.t1,69.919,3.06e-63,188,69.919,3.2599999999999992e-55,168,69.919,3.06e-63,188
FUN_029890-T1,Pocillopora_meandrina_HIv1___RNAseq.g17342.t2,59.568,0,724,59.472,0,753,59.519999999999996,0,753
FUN_029891-T1,Pocillopora_meandrina_HIv1___RNAseq.g17343.t1,53.3,0,885,53.292,0,874,53.296,0,885
FUN_029918-T1,Pocillopora_meandrina_HIv1___RNAseq.g15411.t1,37.19,2.75e-15,70.9,38.261,2.34e-14,68.9,37.7255,2.75e-15,70.9
FUN_029935-T1,Pocillopora_meandrina_HIv1___RNAseq.g9056.t1,53.425,3.9699999999999995e-47,155,53.425,6.149999999999999e-47,155,53.425,3.9699999999999995e-47,155
FUN_029947-T1,Pocillopora_meandrina_HIv1___RNAseq.g28585.t1,64.19,0,699,64.19,0,699,64.19,0,699
FUN_029972-T1,Pocillopora_meandrina_HIv1___RNAseq.g19913.t1,52.87,0,637,52.782,0,637,52.82599999999999,0,637
FUN_029978-T1,Pocillopora_meandrina_HIv1___RNAseq.g12658.t1,53.731,4.31e-41,134,53.731,5.259999999999999e-47,150,53.731,5.259999999999999e-47,150
FUN_030000-T1,Pocillopora_meandrina_HIv1___TS.g465.t1,65.385,1.05e-19,75.5,65.385,9.96e-20,75.9,65.385,9.96e-20,75.9
FUN_030005-T1,Pocillopora_meandrina_HIv1___RNAseq.g21901.t1,58.065,5.29e-8,45.1,58.065,1.05e-7,45.1,58.065,5.29e-8,45.1
FUN_030033-T1,Pocillopora_meandrina_HIv1___RNAseq.g11282.t1,98.54,5.829999999999999e-99,280,98.54,6.579999999999999e-99,280,98.54,5.829999999999999e-99,280
FUN_030036-T1,Pocillopora_meandrina_HIv1___RNAseq.g16142.t1,49.048,2.09e-56,182,49.048,3.42e-62,197,49.048,3.42e-62,197
FUN_030041-T1,Pocillopora_meandrina_HIv1___TS.g10502.t1,48.405,0,936,48.405,0,936,48.405,0,936
FUN_030045-T1,Pocillopora_meandrina_HIv1___RNAseq.g17344.t1,81.818,2.7699999999999996e-156,436,81.818,1.2599999999999999e-157,439,81.818,1.2599999999999999e-157,439
FUN_030046-T1,Pocillopora_meandrina_HIv1___RNAseq.g17345.t1,88.6,0,945,88.6,0,945,88.6,0,945
FUN_030048-T1,Pocillopora_meandrina_HIv1___RNAseq.g17347.t1,77.778,6.189999999999999e-172,481,77.778,3.33e-170,477,77.778,6.189999999999999e-172,481
FUN_030056-T1,Pocillopora_meandrina_HIv1___RNAseq.g17348.t1,50.961,0,804,51.111,0,780,51.036,0,804
FUN_030057-T1,Pocillopora_meandrina_HIv1___RNAseq.g17349.t1,68.403,0,792,67.703,0,796,68.053,0,796
FUN_030066-T1,Pocillopora_meandrina_HIv1___TS.g2962.t1,30.612,5.26e-15,71.2,30.612,1.67e-14,71.2,30.612,5.26e-15,71.2
FUN_030068-T1,Pocillopora_meandrina_HIv1___TS.g3111.t1,61.967,5.51e-137,392,61.967,6.6899999999999995e-137,392,61.967,5.51e-137,392
FUN_030074-T1,Pocillopora_meandrina_HIv1___TS.g3114.t1,66.761,7.939999999999999e-179,500,66.761,1.45e-172,484,66.761,7.939999999999999e-179,500
FUN_030076-T1,Pocillopora_meandrina_HIv1___RNAseq.g16299.t1,51.064,1.23e-59,190,49.01,6.94e-69,214,50.037,6.94e-69,214
FUN_030077-T1,Pocillopora_meandrina_HIv1___RNAseq.g20157.t1,57.895,1.2e-78,234,57.895,1.65e-78,234,57.895,1.2e-78,234
FUN_030078-T1,Pocillopora_meandrina_HIv1___RNAseq.g20156.t1,71.472,2.0699999999999996e-162,459,71.472,4.799999999999999e-162,459,71.472,2.0699999999999996e-162,459
FUN_030085-T1,Pocillopora_meandrina_HIv1___TS.g28006.t1b,91.148,0,582,91.148,0,580,91.148,0,582
FUN_030095-T1,Pocillopora_meandrina_HIv1___RNAseq.g9129.t1,54.63,3.02e-64,197,54.63,2.01e-68,208,54.63,2.01e-68,208
FUN_030133-T1,Pocillopora_meandrina_HIv1___TS.g14870.t1,35.763,7.09e-78,259,35.55,5.25e-78,259,35.656499999999994,5.25e-78,259
FUN_030135-T1,Pocillopora_meandrina_HIv1___RNAseq.g29665.t1,62.366,1.81e-40,134,62.366,7.079999999999999e-41,134,62.366,7.079999999999999e-41,134
FUN_030140-T1,Pocillopora_meandrina_HIv1___RNAseq.g11469.t1,88.256,3.2199999999999996e-170,473,88.612,8.519999999999998e-177,490,88.434,8.519999999999998e-177,490
FUN_030150-T1,Pocillopora_meandrina_HIv1___RNAseq.g6095.t1,74.576,9.989999999999999e-30,99.8,74.576,1.6e-29,99.8,74.576,9.989999999999999e-30,99.8
FUN_030151-T1,Pocillopora_meandrina_HIv1___TS.g24799.t1,75.532,1.3299999999999999e-46,147,75.532,1.5499999999999998e-35,119,75.532,1.3299999999999999e-46,147
FUN_030179-T1,Pocillopora_meandrina_HIv1___TS.g3115.t1,67.089,0,538,67.089,0,538,67.089,0,538
FUN_030182-T1,Pocillopora_meandrina_HIv1___RNAseq.g17358.t1,58.275,0,526,58.255,0,521,58.265,0,526
FUN_030183-T1,Pocillopora_meandrina_HIv1___RNAseq.g17361.t1,84.778,0,807,84.778,0,827,84.778,0,827
FUN_030184-T1,Pocillopora_meandrina_HIv1___TS.g3120.t1,70.817,1.79e-126,371,70.817,1.5799999999999998e-126,371,70.817,1.5799999999999998e-126,371
FUN_030185-T1,Pocillopora_meandrina_HIv1___RNAseq.g23592.t1,58.333,8.39e-95,292,58.333,1.61e-94,292,58.333,8.39e-95,292
FUN_030186-T1,Pocillopora_meandrina_HIv1___RNAseq.g19719.t1,81.501,0,630,81.501,0,647,81.501,0,647
FUN_030195-T1,Pocillopora_meandrina_HIv1___RNAseq.g23693.t1,43.777,1.91e-48,159,43.777,2.3099999999999997e-48,159,43.777,1.91e-48,159
FUN_030196-T1,Pocillopora_meandrina_HIv1___RNAseq.g17363.t1,67.354,0,786,66.207,0,768,66.78049999999999,0,786
FUN_030199-T1,Pocillopora_meandrina_HIv1___TS.g3122.t1,53.846,3.0699999999999996e-148,430,53.846,3.6699999999999994e-148,430,53.846,3.0699999999999996e-148,430
FUN_030202-T1,Pocillopora_meandrina_HIv1___RNAseq.g17365.t1,72.786,0,630,72.786,0,656,72.786,0,656
FUN_030641-T1,Pocillopora_meandrina_HIv1___RNAseq.g30305.t1,31.776,2.17e-7,45.1,34.579,2.81e-10,52.8,33.1775,2.81e-10,52.8
FUN_030643-T1,Pocillopora_meandrina_HIv1___RNAseq.g21086.t1,73.684,4e-86,248,73.684,4.74e-86,248,73.684,4e-86,248
FUN_030655-T1,Pocillopora_meandrina_HIv1___RNAseq.g30310.t1,67.185,0,802,56.332,0,814,61.7585,0,814
FUN_030656-T1,Pocillopora_meandrina_HIv1___RNAseq.g30311.t1,87.042,0,1434,87.042,0,1415,87.042,0,1434
FUN_030657-T1,Pocillopora_meandrina_HIv1___RNAseq.g30302.t1,60.225,0,594,60.976,0,615,60.6005,0,615
FUN_030658-T1,Pocillopora_meandrina_HIv1___RNAseq.g30299.t1,75.15,5.8999999999999995e-167,497,75.15,3.3299999999999996e-174,516,75.15,3.3299999999999996e-174,516
FUN_030659-T1,Pocillopora_meandrina_HIv1___RNAseq.g6200.t1,62.824,0,524,62.796,0,539,62.81,0,539
FUN_030662-T1,Pocillopora_meandrina_HIv1___RNAseq.g6189.t1,63.473,1.5500000000000002e-73,218,63.473,2.11e-73,218,63.473,1.5500000000000002e-73,218
FUN_030663-T1,Pocillopora_meandrina_HIv1___RNAseq.g30304.t1,85.638,0,678,85.638,0,678,85.638,0,678
FUN_030667-T1,Pocillopora_meandrina_HIv1___TS.g24915.t1,76.293,2.13e-120,343,76.293,2.73e-120,343,76.293,2.13e-120,343
FUN_030668-T1,Pocillopora_meandrina_HIv1___RNAseq.g6204.t1,77,5.999999999999999e-54,164,77,1.03e-53,164,77,5.999999999999999e-54,164
FUN_030670-T1,Pocillopora_meandrina_HIv1___RNAseq.g30312.t1,69.512,3.9299999999999995e-40,127,69.512,4.69e-40,127,69.512,3.9299999999999995e-40,127
FUN_030671-T1,Pocillopora_meandrina_HIv1___RNAseq.g30313.t1,76.044,0,812,76.044,0,822,76.044,0,822
FUN_030672-T1,Pocillopora_meandrina_HIv1___RNAseq.g30294.t1,66.586,0,586,66.586,0,602,66.586,0,602
FUN_030673-T1,Pocillopora_meandrina_HIv1___RNAseq.g30328.t1,60.558,3.5899999999999996e-109,317,60.558,4.609999999999999e-109,317,60.558,3.5899999999999996e-109,317
FUN_030678-T1,Pocillopora_meandrina_HIv1___RNAseq.g6203.t1,38.475,3.0499999999999998e-89,283,38.657,3.3099999999999996e-87,278,38.566,3.0499999999999998e-89,283
FUN_030679-T1,Pocillopora_meandrina_HIv1___RNAseq.g30326.t1,90.618,0,791,90.618,0,795,90.618,0,795
FUN_030681-T1,Pocillopora_meandrina_HIv1___RNAseq.g30327.t2,52.626,0,2055,52.774,0,2064,52.7,0,2064
FUN_030682-T1,Pocillopora_meandrina_HIv1___RNAseq.g30284.t1,54.962,2.09e-94,280,54.962,2.3499999999999998e-94,280,54.962,2.09e-94,280
FUN_030737-T1,Pocillopora_meandrina_HIv1___RNAseq.g2848.t1,46.667,6.239999999999999e-56,175,46.667,6.39e-56,175,46.667,6.239999999999999e-56,175
FUN_030742-T1,Pocillopora_meandrina_HIv1___RNAseq.g30286.t1,76.03,6.259999999999999e-151,422,76.03,7.469999999999999e-151,422,76.03,6.259999999999999e-151,422
FUN_030855-T1,Pocillopora_meandrina_HIv1___RNAseq.g19314.t1,61.29,1.45e-59,197,61.29,7.42e-60,197,61.29,7.42e-60,197
FUN_030858-T1,Pocillopora_meandrina_HIv1___RNAseq.g18980.t1,46.269,5.15e-14,62.8,46.269,5.81e-14,62.8,46.269,5.15e-14,62.8
FUN_030859-T1,Pocillopora_meandrina_HIv1___RNAseq.g16835.t1,50.388,3.8699999999999996e-35,123,50.388,5.64e-35,123,50.388,3.8699999999999996e-35,123
FUN_030873-T1,Pocillopora_meandrina_HIv1___RNAseq.g30288.t1,67.811,2.21e-103,298,67.811,2.7199999999999996e-103,298,67.811,2.21e-103,298
FUN_030874-T1,Pocillopora_meandrina_HIv1___RNAseq.g30289.t1,82.336,0,3438,82.11,0,3477,82.223,0,3477
FUN_030875-T1,Pocillopora_meandrina_HIv1___RNAseq.g30291.t1,72.581,9.219999999999999e-99,283,72.581,1.09e-98,283,72.581,9.219999999999999e-99,283
FUN_030876-T1,Pocillopora_meandrina_HIv1___RNAseq.g30292.t1,60.791,6.23e-121,347,62.23,2.7399999999999998e-126,360,61.51049999999999,2.7399999999999998e-126,360
FUN_030880-T1,Pocillopora_meandrina_HIv1___RNAseq.g30296.t1,66.667,5.64e-11,54.7,66.667,2.3e-10,54.7,66.667,5.64e-11,54.7
FUN_030881-T1,Pocillopora_meandrina_HIv1___RNAseq.g30297.t1,88.443,0,793,88.443,0,793,88.443,0,793
FUN_031025-T1,Pocillopora_meandrina_HIv1___RNAseq.g8068.t1,76.923,5.84e-44,147,76.923,3.92e-44,147,76.923,3.92e-44,147
FUN_031029-T1,Pocillopora_meandrina_HIv1___RNAseq.g5405.t1,58.027,0,697,58.027,0,696,58.027,0,697
FUN_031031-T1,Pocillopora_meandrina_HIv1___RNAseq.g29594.t1,73.256,1.2899999999999999e-38,132,73.256,4.55e-38,132,73.256,1.2899999999999999e-38,132
FUN_031042-T1,Pocillopora_meandrina_HIv1___RNAseq.g1794.t1,47.059,1.31e-60,199,51.415,2.13e-58,194,49.236999999999995,1.31e-60,199
FUN_031047-T1,Pocillopora_meandrina_HIv1___TS.g25498.t1,68.889,5.5800000000000005e-33,113,68.889,4.96e-35,118,68.889,4.96e-35,118
FUN_031050-T1,Pocillopora_meandrina_HIv1___RNAseq.g1774.t1,54.962,4.459999999999999e-47,149,54.198,6.13e-46,146,54.58,4.459999999999999e-47,149
FUN_031051-T1,Pocillopora_meandrina_HIv1___TS.g16391.t1,31,1.97e-11,59.3,31,1.16e-10,59.3,31,1.97e-11,59.3
FUN_031054-T1,Pocillopora_meandrina_HIv1___RNAseq.g30322.t1,83.333,0,1137,83.772,0,1153,83.55250000000001,0,1153
FUN_031056-T1,Pocillopora_meandrina_HIv1___RNAseq.g30325.t1a,61.242,0,1357,61.242,0,1396,61.242,0,1396
FUN_031057-T1,Pocillopora_meandrina_HIv1___RNAseq.g30324.t1,56.688,2.7099999999999996e-56,173,56.688,3.2399999999999998e-56,173,56.688,2.7099999999999996e-56,173
FUN_031062-T1,Pocillopora_meandrina_HIv1___RNAseq.g5923.t1,82.474,7.619999999999999e-120,340,82.474,8.34e-120,340,82.474,7.619999999999999e-120,340
FUN_031066-T1,Pocillopora_meandrina_HIv1___RNAseq.g5922.t1,78.472,4.54e-75,222,77.914,3.98e-83,243,78.193,3.98e-83,243
FUN_031067-T1,Pocillopora_meandrina_HIv1___RNAseq.g30320.t1,67.099,0,830,67.099,0,830,67.099,0,830
FUN_031068-T1,Pocillopora_meandrina_HIv1___RNAseq.g30321.t1,84.24,0,1562,84.838,0,1529,84.53899999999999,0,1562
FUN_031069-T1,Pocillopora_meandrina_HIv1___RNAseq.g6194.t1,59.777,3.4599999999999997e-146,418,59.777,1.4899999999999996e-152,434,59.777,1.4899999999999996e-152,434
FUN_031070-T1,Pocillopora_meandrina_HIv1___RNAseq.g6195.t1,66.777,2.55e-149,422,66.777,2.93e-149,422,66.777,2.55e-149,422
FUN_031071-T1,Pocillopora_meandrina_HIv1___RNAseq.g11212.t1,54.545,2.5499999999999995e-121,356,54.545,3.1299999999999997e-121,356,54.545,2.5499999999999995e-121,356
FUN_031075-T1,Pocillopora_meandrina_HIv1___RNAseq.g30319.t1,62.687,1.33e-125,358,62.687,1.46e-125,358,62.687,1.33e-125,358
FUN_031076-T1,Pocillopora_meandrina_HIv1___RNAseq.g30318.t1,69.787,9.350000000000001e-79,235,65.044,7.66e-75,226,67.41550000000001,9.350000000000001e-79,235
FUN_031077-T3,Pocillopora_meandrina_HIv1___RNAseq.g30317.t1,70.343,0,1149,71.413,0,1201,70.878,0,1201
FUN_031078-T1,Pocillopora_meandrina_HIv1___RNAseq.g30316.t1,74.598,6.629999999999999e-180,499,74.598,7.919999999999999e-180,499,74.598,6.629999999999999e-180,499
FUN_031079-T1,Pocillopora_meandrina_HIv1___RNAseq.27627_t,59.523,0,2354,59.081,0,2355,59.30200000000001,0,2355
FUN_031080-T1,Pocillopora_meandrina_HIv1___TS.g24407.t2,77.305,4.6799999999999995e-161,449,77.305,5.9099999999999994e-161,449,77.305,4.6799999999999995e-161,449
FUN_031081-T1,Pocillopora_meandrina_HIv1___RNAseq.g25502.t1,49.051,3.25e-93,283,46.322,4.23e-105,313,47.6865,4.23e-105,313
FUN_031085-T1,Pocillopora_meandrina_HIv1___RNAseq.g5957.t1,77.482,0,912,77.482,0,912,77.482,0,912
FUN_031176-T1,Pocillopora_meandrina_HIv1___TS.g23938.t1b,51.098,0,830,50.488,0,814,50.793,0,830
FUN_031182-T1,Pocillopora_meandrina_HIv1___RNAseq.g5223.t1,62.896,2.3399999999999996e-103,308,62.896,1.3699999999999998e-103,308,62.896,1.3699999999999998e-103,308
FUN_031184-T1,Pocillopora_meandrina_HIv1___RNAseq.g5221.t1,43.307,2.53e-49,164,43.307,2.99e-49,164,43.307,2.53e-49,164
FUN_031185-T1,Pocillopora_meandrina_HIv1___RNAseq.g5216.t1,45.21,1.0700000000000001e-75,235,45.21,1.27e-75,235,45.21,1.0700000000000001e-75,235
FUN_031186-T1,Pocillopora_meandrina_HIv1___RNAseq.g5214.t1,66.206,0,983,66.206,0,1003,66.206,0,1003
FUN_031195-T1,Pocillopora_meandrina_HIv1___RNAseq.g19340.t1,65.608,5.13e-74,221,65.608,3.9300000000000005e-77,229,65.608,3.9300000000000005e-77,229
FUN_031206-T1,Pocillopora_meandrina_HIv1___RNAseq.g5212.t1,63.583,0,1276,63.566,0,1300,63.5745,0,1300
FUN_031207-T1,Pocillopora_meandrina_HIv1___TS.g23927.t1,53.602,0,1721,53.602,0,1698,53.602,0,1721
FUN_031209-T1,Pocillopora_meandrina_HIv1___RNAseq.g11474.t1,50.725,4.79e-14,67,50.725,1.27e-13,67,50.725,4.79e-14,67
FUN_031212-T1,Pocillopora_meandrina_HIv1___RNAseq.g5200.t1,89.683,1.6599999999999999e-84,244,89.683,1.39e-84,244,89.683,1.39e-84,244
