query,subject,identity1,evalue1,bitscore1,identity2,evalue2,bitscore2,avg_identity,min_evalue,max_bitscore
FUN_022811-T1,Peve_00031619,50,2.38e-38,126,50,2.22e-38,126,50,2.22e-38,126
FUN_022812-T1,Peve_00031630,79.564,0,626,79.564,0,626,79.564,0,626
FUN_022813-T1,Peve_00031629,81.567,4.12e-118,335,81.567,5.02e-125,352,81.567,5.02e-125,352
FUN_022815-T1,Peve_00017628,45.736,2.58e-17,77.8,45.736,1.8000000000000003e-21,88.2,45.736,1.8000000000000003e-21,88.2
FUN_022816-T1,Peve_00017631,37.9,2.0199999999999997e-37,134,37.9,1.6799999999999999e-37,134,37.9,1.6799999999999999e-37,134
FUN_022817-T1,Peve_00014997,52,3.6199999999999996e-115,360,50.239,2.4699999999999997e-118,368,51.1195,2.4699999999999997e-118,368
FUN_022818-T1,Peve_00031617,77.985,0,1425,77.875,0,1426,77.93,0,1426
FUN_022821-T1,Peve_00016085,74.026,1.74e-109,320,74.026,1.05e-116,338,74.026,1.05e-116,338
FUN_022822-T1,Peve_00016082,82.927,3.82e-98,282,82.927,5.1499999999999996e-98,282,82.927,3.82e-98,282
FUN_022823-T1,Peve_00027665,69.92,0,787,70.24,0,811,70.08,0,811
FUN_022824-T1,Peve_00030469,97.226,0,1289,97.226,0,1289,97.226,0,1289
FUN_022825-T1,Peve_00028904,66.139,0,1517,66.139,0,1498,66.139,0,1517
FUN_022826-T1,Peve_00028899,70.605,0,513,70.605,0,513,70.605,0,513
FUN_022827-T1,Peve_00028898,83.657,0,654,83.657,0,654,83.657,0,654
FUN_022828-T1,Peve_00028895,60.086,0,878,60.086,0,878,60.086,0,878
FUN_022832-T1,Peve_00028897,83.436,2.7500000000000003e-97,281,83.436,3.32e-97,281,83.436,2.7500000000000003e-97,281
FUN_022833-T1,Peve_00028896,83.333,1.03e-126,355,83.333,1.0199999999999999e-126,355,83.333,1.0199999999999999e-126,355
FUN_022834-T1,Peve_00028894,72.292,0,608,72.292,0,608,72.292,0,608
FUN_022835-T1,Peve_00020479,68.097,0,983,68.097,0,983,68.097,0,983
FUN_022836-T1,Peve_00032605,57.459,1.29e-70,220,57.459,1.26e-70,221,57.459,1.26e-70,221
FUN_022837-T1,Peve_00028887,37.741,4.82e-69,219,40.549,1.15e-68,219,39.144999999999996,4.82e-69,219
FUN_022838-T1,Peve_00028886,68.156,2.42e-86,251,68.156,2.48e-86,251,68.156,2.42e-86,251
FUN_022844-T1,Peve_00028885,73.789,0,519,73.789,0,551,73.789,0,551
FUN_022848-T1,Peve_00037022,51.418,7.65e-92,273,51.418,7.34e-92,273,51.418,7.34e-92,273
FUN_022850-T2,Peve_00028882,57.74,0,866,57.617,0,869,57.6785,0,869
FUN_022851-T1,Peve_00028879,72.941,1.58e-26,98.2,72.941,1.3e-27,100,72.941,1.3e-27,100
FUN_022852-T1,Peve_00028878,60.484,9.309999999999999e-45,143,61.29,1.59e-45,145,60.887,1.59e-45,145
FUN_022853-T2,Peve_00028877,62.651,0,624,62.249,0,632,62.45,0,632
FUN_022854-T1,Peve_00004028,82.682,0,598,82.682,0,598,82.682,0,598
FUN_022855-T1,Peve_00004027,85.616,1.7e-93,268,85.616,2.03e-93,268,85.616,1.7e-93,268
FUN_022856-T1,Peve_00004026,83.688,1.84e-85,251,83.688,1.46e-85,251,83.688,1.46e-85,251
FUN_022857-T1,Peve_00004025,71.429,4.0299999999999994e-175,489,71.429,4.2999999999999994e-175,489,71.429,4.0299999999999994e-175,489
FUN_022858-T1,Peve_00004024,52.143,7.069999999999999e-172,497,51.526,1.0999999999999997e-165,481,51.834500000000006,7.069999999999999e-172,497
FUN_022860-T1,Peve_00025612,44.351,0,2611,31.712,0,764,38.0315,0,2611
FUN_022861-T1,Peve_00025611,79.33,3.7499999999999995e-95,273,79.33,3.7699999999999995e-95,273,79.33,3.7499999999999995e-95,273
FUN_022862-T1,Peve_00025610,85.981,0,598,85.981,0,598,85.981,0,598
FUN_022863-T1,Peve_00025604,84.137,0,2009,84.137,0,2009,84.137,0,2009
FUN_022864-T1,Peve_00025619,71.574,1.46e-103,298,71.574,1.5599999999999998e-103,298,71.574,1.46e-103,298
FUN_022865-T1,Peve_00025617,85.112,0,543,85.36,0,585,85.23599999999999,0,585
FUN_022867-T3,Peve_00025613,48.387,1.1299999999999998e-99,306,48.387,8.03e-100,306,48.387,8.03e-100,306
FUN_022868-T1,Peve_00012303,76.064,9.55e-95,275,72.947,1.51e-100,289,74.5055,1.51e-100,289
FUN_022869-T2,Peve_00012301,81.278,0,1116,81.129,0,1111,81.2035,0,1116
FUN_022870-T1,Peve_00012300,81.25,4.869999999999999e-148,412,81.25,4.749999999999999e-148,412,81.25,4.749999999999999e-148,412
FUN_022871-T1,Peve_00012299,87.037,2.89e-154,432,87.037,2.2799999999999995e-162,453,87.037,2.2799999999999995e-162,453
FUN_022873-T1,Peve_00012298,80.233,7.36e-146,410,80.233,8.89e-146,410,80.233,7.36e-146,410
FUN_022874-T1,Peve_00012295,69.82,0,635,69.82,0,630,69.82,0,635
FUN_022876-T1,Peve_00012294,80.325,0,1000,80.325,0,983,80.325,0,1000
FUN_022877-T1,Peve_00012293,77.104,5.62e-178,493,77.104,5.44e-178,493,77.104,5.44e-178,493
FUN_022878-T1,Peve_00012292,69.666,0,562,69.666,0,562,69.666,0,562
FUN_022879-T1,Peve_00012290,61.436,3.1599999999999996e-164,464,61.436,3.0099999999999996e-164,464,61.436,3.0099999999999996e-164,464
FUN_022881-T1,Peve_00001743,39.474,2.09e-14,65.5,39.474,2.55e-14,65.5,39.474,2.09e-14,65.5
FUN_022883-T1,Peve_00001738,74.486,0,1436,74.486,0,1396,74.486,0,1436
FUN_022888-T1,Peve_00001730,78.81,1.32e-156,442,78.81,1.43e-156,442,78.81,1.32e-156,442
FUN_022890-T1,Peve_00001724,81.511,0,1637,81.412,0,1638,81.4615,0,1638
FUN_022891-T1,Peve_00001723,60.929,3.5499999999999995e-153,436,60.656,3.31e-154,439,60.792500000000004,3.31e-154,439
FUN_022892-T1,Peve_00001721,77.882,0,535,77.882,0,538,77.882,0,538
FUN_022895-T1,Peve_00001718,68.293,0,1090,68.293,0,1090,68.293,0,1090
FUN_022896-T1,Peve_00001719,55.285,3.4699999999999996e-42,144,55.285,4.2699999999999995e-42,144,55.285,3.4699999999999996e-42,144
FUN_022897-T1,Peve_00001717,59.735,2.46e-90,265,59.735,2.45e-90,265,59.735,2.45e-90,265
FUN_022899-T1,Peve_00001716,88.083,4.509999999999999e-124,349,88.083,5.08e-124,349,88.083,4.509999999999999e-124,349
FUN_022900-T1,Peve_00001844,80.41,0,922,80.41,0,910,80.41,0,922
FUN_022902-T1,Peve_00001843,77.566,0,717,77.566,0,717,77.566,0,717
FUN_022903-T1,Peve_00001842,82.258,0,1247,82.258,0,1247,82.258,0,1247
FUN_022906-T1,Peve_00001841,75.62,1.3e-121,345,75.207,5.329999999999999e-129,364,75.4135,5.329999999999999e-129,364
FUN_022907-T1,Peve_00001835,69.62,8.219999999999998e-121,365,70.213,8.429999999999999e-121,365,69.9165,8.219999999999998e-121,365
FUN_022908-T1,Peve_00001834,85.278,0,634,85.278,0,634,85.278,0,634
FUN_022909-T1,Peve_00001833,72.37,0,1422,72.187,0,1450,72.27850000000001,0,1450
FUN_022910-T1,Peve_00024854,49.642,2.74e-142,414,48.305,2.27e-70,228,48.9735,2.74e-142,414
FUN_022913-T1,Peve_00038541,78.523,2.28e-81,240,78.523,1.41e-81,240,78.523,1.41e-81,240
FUN_022914-T1,Peve_00001826,80.541,0,935,80.034,0,929,80.2875,0,935
FUN_022915-T1,Peve_00001787,85.052,0,613,83.085,0,594,84.0685,0,613
FUN_022916-T1,Peve_00001780,69.44,0,825,69.565,0,802,69.5025,0,825
FUN_022917-T1,Peve_00001769,72.527,7.76e-100,286,72.527,7.540000000000001e-100,286,72.527,7.540000000000001e-100,286
FUN_022918-T1,Peve_00001740,73.77,8.469999999999999e-130,369,73.77,1.0299999999999998e-129,369,73.77,8.469999999999999e-130,369
FUN_022922-T1,Peve_00008665,70.698,0,935,70.698,0,935,70.698,0,935
FUN_022923-T1,Peve_00008663,76.959,0,1056,76.959,0,1031,76.959,0,1056
FUN_022925-T2,Peve_00034416,70.476,0,918,70.476,0,918,70.476,0,918
FUN_022926-T1,Peve_00008664,73.37,0,1095,73.706,0,1087,73.53800000000001,0,1095
FUN_022928-T1,Peve_00004269,61.067,0,1150,60.809,0,1149,60.938,0,1150
FUN_022929-T1,Peve_00032134,63.253,2.82e-53,171,63.253,2.68e-53,170,63.253,2.68e-53,171
FUN_022930-T1,Peve_00032135,73.038,1.8899999999999996e-151,432,73.038,1.1899999999999998e-158,451,73.038,1.1899999999999998e-158,451
FUN_022932-T1,Peve_00037577,69.231,5.53e-163,465,69.231,1.4299999999999998e-162,464,69.231,5.53e-163,465
FUN_022933-T1,Peve_00016029,51.042,5.73e-60,186,51.042,4.93e-60,186,51.042,4.93e-60,186
FUN_022934-T1,Peve_00031537,79.851,1.52e-163,454,79.851,1.3799999999999998e-163,454,79.851,1.3799999999999998e-163,454
FUN_022936-T1,Peve_00016028,61.326,1.83e-150,428,61.326,3.86e-154,437,61.326,3.86e-154,437
FUN_022937-T1,Peve_00026752,87.427,0,625,87.427,0,605,87.427,0,625
FUN_022938-T1,Peve_00026754,80.531,4.0099999999999997e-134,376,80.531,3.88e-134,376,80.531,3.88e-134,376
FUN_022939-T1,Peve_00026755,60.619,1.1100000000000001e-85,253,62.069,1.94e-84,250,61.344,1.1100000000000001e-85,253
FUN_022940-T1,Peve_00001686,80.952,0,650,80.952,0,636,80.952,0,650
FUN_022941-T1,Peve_00001690,71.341,0,942,71.341,0,955,71.341,0,955
FUN_022942-T2,Peve_00001683,49.676,0,2064,49.829,0,2090,49.7525,0,2090
FUN_022944-T1,Peve_00015104,71.595,4.73e-123,361,71.595,8.310000000000001e-123,361,71.595,4.73e-123,361
FUN_022945-T1,Peve_00015105,90.598,5.92e-149,414,90.598,2.54e-154,427,90.598,2.54e-154,427
FUN_022946-T1,Peve_00015106,76.923,3.13e-164,471,76.923,6.499999999999999e-164,469,76.923,3.13e-164,471
FUN_022948-T1,Peve_00005141,57.44,1.89e-142,421,57.44,6.29e-142,421,57.44,1.89e-142,421
FUN_022949-T1,Peve_00005144,73.092,0,1190,73.092,0,1190,73.092,0,1190
FUN_022950-T1,Peve_00005145,62.371,1.1399999999999998e-164,466,62.371,6.169999999999999e-174,489,62.371,6.169999999999999e-174,489
FUN_022951-T1,Peve_00001408,71.528,0,830,71.181,0,815,71.3545,0,830
FUN_022955-T1,Peve_00001405,60.562,0,1137,60.688,0,1167,60.625,0,1167
FUN_022957-T1,Peve_00001411,77.544,5.199999999999999e-152,426,77.544,5.0099999999999994e-152,426,77.544,5.0099999999999994e-152,426
FUN_022958-T1,Peve_00030518,66.892,0,627,66.892,0,627,66.892,0,627
FUN_022959-T1,Peve_00018879,39.604,7.3499999999999995e-81,255,39.604,4.58e-80,253,39.604,7.3499999999999995e-81,255
FUN_022960-T1,Peve_00011908,67.184,0,579,64.73,0,600,65.957,0,600
FUN_022962-T1,Peve_00011603,70.06,6.38e-76,228,70.06,4.7e-76,228,70.06,4.7e-76,228
FUN_022963-T1,Peve_00011891,60.39,6.829999999999999e-130,374,63.448,1.9799999999999998e-129,372,61.919,6.829999999999999e-130,374
FUN_022965-T1,Peve_00011899,86.111,2.27e-62,188,83.471,5.309999999999999e-69,205,84.791,5.309999999999999e-69,205
FUN_022966-T1,Peve_00011900,71.812,1.1099999999999999e-164,459,71.812,1.31e-154,434,71.812,1.1099999999999999e-164,459
FUN_022968-T1,Peve_00011901,72.299,0,2584,72.506,0,2588,72.4025,0,2588
FUN_022969-T1,Peve_00011904,71.229,0,543,71.229,0,543,71.229,0,543
FUN_022970-T1,Peve_00011906,67.027,0,770,66.784,0,784,66.9055,0,784
FUN_022971-T1,Peve_00011907,69.128,6.5e-150,426,69.128,8.41e-150,426,69.128,6.5e-150,426
FUN_022974-T1,Peve_00011909,49.234,3.4399999999999994e-144,420,49.234,8.72e-149,431,49.234,8.72e-149,431
FUN_022975-T1,Peve_00011910,74.157,1.28e-34,114,74.157,9.779999999999999e-43,134,74.157,9.779999999999999e-43,134
FUN_022976-T1,Peve_00011912,69.907,5.36e-113,327,69.907,9.719999999999999e-118,338,69.907,9.719999999999999e-118,338
FUN_022978-T1,Peve_00027960,73.791,0,572,73.791,0,600,73.791,0,600
FUN_022979-T1,Peve_00035533,71.146,4.8999999999999996e-135,384,71.146,3.38e-135,384,71.146,3.38e-135,384
FUN_022980-T1,Peve_00043402,84.124,0,824,88.101,0,818,86.1125,0,824
FUN_022981-T1,Peve_00043401,82.168,0,502,82.168,0,502,82.168,0,502
FUN_022985-T1,Peve_00032866,36.864,9.3e-35,125,36.864,7.139999999999999e-35,125,36.864,7.139999999999999e-35,125
FUN_022988-T1,Peve_00043399,77.388,0,822,77.388,0,802,77.388,0,822
FUN_022989-T1,Peve_00043398,75.333,3.68e-156,439,74.684,1.2499999999999998e-168,471,75.0085,1.2499999999999998e-168,471
FUN_022990-T1,Peve_00043397,92.735,2.6499999999999995e-158,438,92.735,2.1199999999999996e-157,436,92.735,2.6499999999999995e-158,438
FUN_022991-T1,Peve_00043406,69.843,0,1664,69.843,0,1686,69.843,0,1686
FUN_022993-T1,Peve_00043404,67.324,7.829999999999999e-174,487,67.324,7.609999999999999e-174,487,67.324,7.609999999999999e-174,487
FUN_022995-T1,Peve_00043403,53.061,2.3999999999999997e-61,189,53.061,1.92e-64,197,53.061,1.92e-64,197
FUN_022996-T2,Peve_00006906,56.174,2.02e-157,449,56.174,1.9699999999999996e-157,449,56.174,1.9699999999999996e-157,449
FUN_022997-T1,Peve_00006903,48.27,1.29e-111,366,48.09,2.7e-115,375,48.18000000000001,2.7e-115,375
FUN_022998-T1,Peve_00006898,50.936,0,869,50.719,0,871,50.8275,0,871
FUN_023000-T1,Peve_00024659,53.019,0,901,53.019,0,917,53.019,0,917
FUN_023003-T1,Peve_00009969,61.221,0,697,61.221,0,697,61.221,0,697
FUN_023005-T1,Peve_00010020,69.876,3.18e-146,437,66.764,3.5899999999999998e-146,437,68.32,3.18e-146,437
FUN_023006-T1,Peve_00010033,91.296,0,942,90.891,0,922,91.0935,0,942
FUN_023007-T1,Peve_00009984,51.895,2.3799999999999997e-103,309,52.975,3.09e-109,323,52.435,3.09e-109,323
FUN_023008-T1,Peve_00009991,79.265,0,1204,79.134,0,1222,79.1995,0,1222
FUN_023009-T1,Peve_00009993,56.664,0,1255,56.664,0,1312,56.664,0,1312
FUN_023010-T1,Peve_00010013,67.871,0,732,67.871,0,732,67.871,0,732
FUN_023011-T1,Peve_00010014,89.796,7.74e-28,96.7,89.796,5.88e-28,96.7,89.796,5.88e-28,96.7
FUN_023013-T1,Peve_00010016,83.051,3.52e-137,397,83.051,2.38e-138,401,83.051,2.38e-138,401
FUN_023015-T1,Peve_00010017,38.318,1.82e-38,143,38.498,1.1599999999999999e-34,130,38.408,1.82e-38,143
FUN_023017-T1,Peve_00010018,64.018,0,614,64.018,0,640,64.018,0,640
FUN_023019-T1,Peve_00010019,76.974,1.9799999999999996e-87,252,76.974,1.9899999999999998e-87,252,76.974,1.9799999999999996e-87,252
FUN_023020-T2,Peve_00010021,55.407,0,692,54.963,0,690,55.185,0,692
FUN_023023-T1,Peve_00010022,73.699,0,507,73.699,0,507,73.699,0,507
FUN_023024-T1,Peve_00010023,77.358,0,868,77.358,0,868,77.358,0,868
FUN_023026-T1,Peve_00008496,69.498,0,1539,69.041,0,1509,69.2695,0,1539
FUN_023033-T1,Peve_00008499,62,0,1910,62.119,0,1926,62.0595,0,1926
FUN_023036-T1,Peve_00008501,48.421,4.97e-53,174,48.421,9.089999999999999e-46,156,48.421,4.97e-53,174
FUN_023038-T1,Peve_00008502,81.91,6.04e-128,360,81.91,6.61e-128,360,81.91,6.04e-128,360
FUN_023039-T1,Peve_00008503,76.667,1.32e-64,195,76.378,2.75e-61,186,76.52250000000001,1.32e-64,195
FUN_023040-T1,Peve_00008504,87.644,0,652,87.644,0,635,87.644,0,652
FUN_023041-T1,Peve_00008505,73.871,0,1192,73.871,0,1209,73.871,0,1209
FUN_023042-T1,Peve_00008506,75.248,4.0199999999999995e-104,299,75.248,1.55e-109,313,75.248,1.55e-109,313
FUN_023043-T1,Peve_00008509,68.959,0,1405,68.959,0,1405,68.959,0,1405
FUN_023044-T1,Peve_00008510,73.81,2.6199999999999996e-145,416,74.107,2.4199999999999997e-160,454,73.9585,2.4199999999999997e-160,454
FUN_023045-T1,Peve_00008511,79.512,0,677,79.512,0,677,79.512,0,677
FUN_023046-T1,Peve_00008513,84.283,0,901,84.283,0,901,84.283,0,901
FUN_023047-T1,Peve_00008514,45.75,1.71e-166,489,45.75,1.71e-166,489,45.75,1.71e-166,489
FUN_023048-T1,Peve_00008515,85.412,0,857,85.412,0,857,85.412,0,857
FUN_023050-T1,Peve_00008516,84.736,0,1241,84.736,0,1224,84.736,0,1241
FUN_023051-T1,Peve_00008518,62.512,0,1332,62.512,0,1332,62.512,0,1332
FUN_023053-T1,Peve_00027088,65.969,0,515,65.969,0,515,65.969,0,515
FUN_023054-T2,Peve_00008519,72.391,1.2399999999999998e-170,476,72.391,1.19e-170,476,72.391,1.19e-170,476
FUN_023062-T1,Peve_00024671,71.176,1.0299999999999999e-82,241,71.176,1e-82,241,71.176,1e-82,241
FUN_023063-T1,Peve_00024670,80.496,4.32e-141,398,81.139,2.17e-135,384,80.8175,4.32e-141,398
FUN_023064-T1,Peve_00024668,88.462,0,1068,88.462,0,1068,88.462,0,1068
FUN_023066-T1,Peve_00024667,88.77,0,3720,88.726,0,3697,88.74799999999999,0,3720
FUN_023071-T1,Peve_00024666,74.749,0,2861,74.802,0,2892,74.7755,0,2892
FUN_023073-T1,Peve_00014063,78.884,0,3271,78.826,0,3269,78.85499999999999,0,3271
FUN_023074-T1,Peve_00014065,72.033,0,1125,72.033,0,1125,72.033,0,1125
FUN_023075-T1,Peve_00014066,76.012,0,3184,76.012,0,3182,76.012,0,3184
FUN_023076-T1,Peve_00001942,70.985,0,1844,71.073,0,1887,71.029,0,1887
FUN_023078-T1,Peve_00001941,54.839,5.459999999999999e-130,379,54.839,3.8499999999999994e-132,384,54.839,3.8499999999999994e-132,384
FUN_023079-T1,Peve_00038939,70.431,0,699,70.431,0,699,70.431,0,699
FUN_023080-T1,Peve_00038940,65.234,4.17e-98,289,65.234,2.8500000000000002e-105,308,65.234,2.8500000000000002e-105,308
FUN_023081-T1,Peve_00038942,79.787,2.2e-53,162,79.787,8.93e-46,143,79.787,2.2e-53,162
FUN_023083-T1,Peve_00001935,45.153,2.08e-109,326,45.153,3.61e-103,310,45.153,2.08e-109,326
FUN_023085-T1,Peve_00027837,54.67,1.1599999999999999e-163,468,54.442,8.479999999999998e-159,456,54.556,1.1599999999999999e-163,468
FUN_023086-T1,Peve_00037477,68.712,0,689,68.712,0,689,68.712,0,689
FUN_023089-T1,Peve_00037475,66.234,6.38e-150,436,66.234,1.12e-149,436,66.234,6.38e-150,436
FUN_023095-T1,Peve_00006988,71.915,0,645,71.915,0,645,71.915,0,645
FUN_023097-T1,Peve_00006987,62.817,3.2900000000000002e-155,446,62.817,5.4000000000000004e-155,446,62.817,3.2900000000000002e-155,446
FUN_023099-T1,Peve_00006979,66.355,0,960,66.355,0,951,66.355,0,960
FUN_023100-T1,Peve_00006982,68.571,0,533,68.571,0,528,68.571,0,533
FUN_023101-T1,Peve_00008488,51.648,2.83e-25,93.2,53.846,6.79e-30,105,52.747,6.79e-30,105
FUN_023104-T1,Peve_00038936,45.038,6.4199999999999995e-24,96.7,45.038,7.729999999999999e-24,96.7,45.038,6.4199999999999995e-24,96.7
FUN_023107-T1,Peve_00038937,70.459,0,1641,70.459,0,1641,70.459,0,1641
FUN_023108-T1,Peve_00038931,52.09,1.1299999999999998e-106,314,52.09,1.0799999999999999e-106,314,52.09,1.0799999999999999e-106,314
FUN_023109-T1,Peve_00001973,58.891,0,1330,58.891,0,1331,58.891,0,1331
FUN_023110-T1,Peve_00000494,62.363,1.57e-139,405,62.363,2.12e-139,405,62.363,1.57e-139,405
FUN_023111-T1,Peve_00045023,57.669,0,1484,58.101,0,1521,57.885,0,1521
FUN_023112-T1,Peve_00045022,48.683,0,848,48.683,0,866,48.683,0,866
FUN_023113-T1,Peve_00045019,73.333,2.7899999999999998e-126,357,73.333,2.6299999999999997e-126,357,73.333,2.6299999999999997e-126,357
FUN_023114-T1,Peve_00045018,60.125,6.469999999999999e-128,369,60.125,1.58e-135,388,60.125,1.58e-135,388
FUN_023115-T1,Peve_00045026,82.315,0,538,82.315,0,538,82.315,0,538
FUN_023116-T1,Peve_00045009,36.095,3.69e-15,74.7,36.095,6.73e-10,59.3,36.095,3.69e-15,74.7
FUN_023118-T1,Peve_00045010,59.273,0,611,59.465,0,616,59.369,0,616
FUN_023119-T1,Peve_00021102,64.111,0,1892,63.753,0,1895,63.932,0,1895
FUN_023120-T1,Peve_00021101,70.142,0,1150,70.142,0,1161,70.142,0,1161
FUN_023121-T1,Peve_00021100,75.617,7.299999999999999e-178,494,75.617,7.209999999999999e-178,494,75.617,7.209999999999999e-178,494
FUN_023122-T1,Peve_00021098,65.035,2.08e-65,197,65.035,1.28e-65,198,65.035,1.28e-65,198
FUN_023123-T1,Peve_00028445,54.575,1.13e-113,332,54.575,1.09e-113,332,54.575,1.09e-113,332
FUN_023126-T1,Peve_00025716,47.368,3.4899999999999997e-72,219,47.368,4.859999999999999e-69,211,47.368,3.4899999999999997e-72,219
FUN_023127-T1,Peve_00011778,70.594,0,2696,70.408,0,2593,70.501,0,2696
FUN_023129-T1,Peve_00011777,67.258,0,1245,67.258,0,1266,67.258,0,1266
FUN_023131-T1,Peve_00011776,71.774,2.0799999999999998e-60,187,71.774,2.2e-60,187,71.774,2.0799999999999998e-60,187
FUN_023132-T1,Peve_00008526,44.604,3e-29,105,44.604,6.49e-29,105,44.604,3e-29,105
FUN_023133-T1,Peve_00008525,71.569,0,897,71.569,0,898,71.569,0,898
FUN_023134-T1,Peve_00008524,85.215,0,649,85.215,0,649,85.215,0,649
FUN_023136-T1,Peve_00008523,61.29,4.4500000000000006e-58,184,61.29,3.75e-66,204,61.29,3.75e-66,204
FUN_023137-T1,Peve_00008522,82.425,0,1001,82.425,0,1001,82.425,0,1001
FUN_023138-T1,Peve_00042474,73.918,0,1433,73.918,0,1432,73.918,0,1433
FUN_023139-T1,Peve_00042477,53.342,0,1250,53.053,0,1254,53.1975,0,1254
FUN_023140-T1,Peve_00042480,92.388,0,553,92.388,0,527,92.388,0,553
FUN_023141-T1,Peve_00025756,44.277,6.04e-83,256,44.277,6.11e-83,256,44.277,6.04e-83,256
FUN_023143-T1,Peve_00014160,55.755,0,1257,55.845,0,1246,55.8,0,1257
FUN_023153-T1,Peve_00014158,69.048,0,1585,78.817,0,1475,73.9325,0,1585
FUN_023156-T1,Peve_00017446,89.116,0,837,89.116,0,837,89.116,0,837
FUN_023157-T1,Peve_00017447,77.829,0,1042,77.829,0,1018,77.829,0,1042
FUN_023158-T1,Peve_00017449,67.396,0,668,67.396,0,668,67.396,0,668
FUN_023159-T1,Peve_00018798,86.034,1.2899999999999997e-106,303,86.034,1.02e-113,320,86.034,1.02e-113,320
FUN_023160-T2,Peve_00018797,64.111,2.33e-140,398,64.111,2.44e-140,398,64.111,2.33e-140,398
FUN_023162-T1,Peve_00018796,67.097,7.81e-146,422,67.097,2.3399999999999996e-151,437,67.097,2.3399999999999996e-151,437
FUN_023163-T1,Peve_00018795,75.399,4.589999999999999e-180,505,75.399,5.819999999999999e-180,505,75.399,4.589999999999999e-180,505
FUN_023164-T1,Peve_00018800,69.129,0,995,69.129,0,995,69.129,0,995
FUN_023171-T1,Peve_00010030,55.656,1.21e-74,236,56.109,3.61e-75,239,55.8825,3.61e-75,239
FUN_023172-T1,Peve_00009974,75.904,1.91e-42,133,75.904,1.89e-42,133,75.904,1.89e-42,133
FUN_023173-T1,Peve_00009976,80.975,0,1026,80.975,0,1023,80.975,0,1026
FUN_023177-T1,Peve_00009975,56.071,1.6699999999999998e-161,459,56.071,2.1199999999999997e-161,459,56.071,1.6699999999999998e-161,459
FUN_023178-T1,Peve_00009977,57.461,0,1337,57.461,0,1346,57.461,0,1346
FUN_023179-T1,Peve_00009978,88.194,5.72e-85,245,88.194,9.96e-85,244,88.194,5.72e-85,245
FUN_023180-T1,Peve_00009979,63.665,1.0399999999999998e-144,410,63.975,2.1e-142,405,63.82,1.0399999999999998e-144,410
FUN_023181-T1,Peve_00009980,70.12,2.1799999999999999e-134,379,70.12,2.1399999999999999e-134,379,70.12,2.1399999999999999e-134,379
FUN_023182-T1,Peve_00009981,81.759,0,534,81.759,0,534,81.759,0,534
FUN_023183-T1,Peve_00009982,88.636,6.69e-146,405,88.636,2.0299999999999997e-148,412,88.636,2.0299999999999997e-148,412
FUN_023184-T1,Peve_00027670,50.102,0,728,50.664,0,725,50.382999999999996,0,728
FUN_023185-T1,Peve_00027669,92.652,0,1211,92.652,0,1211,92.652,0,1211
FUN_023186-T1,Peve_00009988,65.557,0,872,65.123,0,859,65.34,0,872
FUN_023187-T1,Peve_00009989,76.507,0,687,76.042,0,686,76.2745,0,687
FUN_023188-T1,Peve_00009990,68.144,2.7299999999999995e-171,486,69.855,3.89e-164,468,68.99950000000001,2.7299999999999995e-171,486
FUN_023189-T1,Peve_00009992,56.635,0,934,56.455,0,938,56.545,0,938
FUN_023190-T1,Peve_00009995,71.94,0,806,71.94,0,805,71.94,0,806
FUN_023192-T1,Peve_00009996,78.676,1.8199999999999996e-157,439,78.676,9.119999999999999e-156,435,78.676,1.8199999999999996e-157,439
FUN_023193-T1,Peve_00009997,72.302,7.06e-136,385,73.881,1.75e-138,392,73.0915,1.75e-138,392
FUN_023194-T1,Peve_00027171,57.955,2.5000000000000002e-70,218,57.955,4.0500000000000005e-70,218,57.955,2.5000000000000002e-70,218
FUN_023195-T1,Peve_00009998,89.355,0,546,89.355,0,566,89.355,0,566
FUN_023196-T1,Peve_00009999,59.239,1.88e-81,241,59.239,2.78e-81,240,59.239,1.88e-81,241
FUN_023198-T3,Peve_00010000,85.015,0,1047,85.015,0,1129,85.015,0,1129
FUN_023199-T1,Peve_00003586,62.936,0,2284,63.152,0,2349,63.044,0,2349
FUN_023202-T1,Peve_00010001,50.859,0,641,49.935,0,635,50.397000000000006,0,641
FUN_023205-T1,Peve_00010002,60.947,8.060000000000001e-71,213,66.216,1.72e-69,210,63.5815,8.060000000000001e-71,213
FUN_023207-T1,Peve_00010003,46.602,7.279999999999999e-54,171,46.602,7.179999999999999e-54,171,46.602,7.179999999999999e-54,171
FUN_023210-T1,Peve_00010005,74.924,0,536,74.924,0,536,74.924,0,536
FUN_023211-T1,Peve_00010008,82.436,0,607,82.436,0,600,82.436,0,607
FUN_023213-T1,Peve_00010009,70.091,0,1081,70.404,0,1126,70.2475,0,1126
FUN_023215-T1,Peve_00029821,73.106,1.91e-136,385,74.621,1.1699999999999999e-144,406,73.86349999999999,1.1699999999999999e-144,406
FUN_023216-T1,Peve_00029820,77.119,3.1199999999999995e-121,344,77.119,2.1e-121,345,77.119,2.1e-121,345
FUN_023217-T1,Peve_00029819,79.389,1.8899999999999997e-160,446,79.389,1.8199999999999996e-160,446,79.389,1.8199999999999996e-160,446
FUN_023219-T1,Peve_00029815,63.654,0,601,63.654,0,605,63.654,0,605
FUN_023220-T1,Peve_00029814,78.694,1.81e-164,473,78.694,2.2199999999999997e-164,473,78.694,1.81e-164,473
