query,subject,identity1,evalue1,bitscore1,identity2,evalue2,bitscore2,avg_identity,min_evalue,max_bitscore
Peve_00037620,Pocillopora_meandrina_HIv1___RNAseq.g4340.t1,57.303,6.47e-29,99.4,57.303,6.68e-29,99.4,57.303,6.47e-29,99.4
Peve_00037625,Pocillopora_meandrina_HIv1___RNAseq.g4351.t2,40.311,1.02e-135,407,40.83,7.669999999999999e-136,407,40.570499999999996,7.669999999999999e-136,407
Peve_00037626,Pocillopora_meandrina_HIv1___RNAseq.g4352.t1,60.45,2.14e-146,420,60.45,3.5299999999999997e-146,420,60.45,2.14e-146,420
Peve_00037627,Pocillopora_meandrina_HIv1___RNAseq.g8408.t1,41.424,3e-59,193,41.424,3.38e-59,193,41.424,3e-59,193
Peve_00037631,Pocillopora_meandrina_HIv1___RNAseq.g4357.t1,33.835,1.5e-19,80.1,33.835,2.55e-19,80.1,33.835,1.5e-19,80.1
Peve_00037634,Pocillopora_meandrina_HIv1___RNAseq.g4538.t1,78.922,2.6099999999999996e-101,291,78.922,2.14e-102,295,78.922,2.14e-102,295
Peve_00037635,Pocillopora_meandrina_HIv1___RNAseq.18822_t,90.27,4.2399999999999994e-124,347,90.27,5.21e-124,347,90.27,4.2399999999999994e-124,347
Peve_00037636,Pocillopora_meandrina_HIv1___TS.g21954.t1,55.811,0,791,56.121,0,785,55.966,0,791
Peve_00037644,Pocillopora_meandrina_HIv1___TS.g14456.t1,53.425,6.88e-24,89,50.575,1.04e-26,96.3,52,1.04e-26,96.3
Peve_00037649,Pocillopora_meandrina_HIv1___RNAseq.g13649.t1,78.816,0,538,78.816,0,538,78.816,0,538
Peve_00037664,Pocillopora_meandrina_HIv1___RNAseq.g24058.t1,61.137,0,2179,61.137,0,2175,61.137,0,2179
Peve_00037665,Pocillopora_meandrina_HIv1___RNAseq.g24057.t1,77.711,2.1099999999999997e-167,469,76.506,4.9199999999999996e-158,445,77.10849999999999,2.1099999999999997e-167,469
Peve_00037666,Pocillopora_meandrina_HIv1___RNAseq.g24056.t1,72.34,0,722,72.34,0,722,72.34,0,722
Peve_00037668,Pocillopora_meandrina_HIv1___TS.g16929.t1,52.129,0,2283,52.129,0,2279,52.129,0,2283
Peve_00037669,Pocillopora_meandrina_HIv1___RNAseq.g9232.t1,67.653,0,705,67.653,0,705,67.653,0,705
Peve_00037676,Pocillopora_meandrina_HIv1___RNAseq.g15627.t1,66.412,1.6500000000000001e-59,181,66.412,2.31e-59,181,66.412,1.6500000000000001e-59,181
Peve_00037679,Pocillopora_meandrina_HIv1___RNAseq.g4051.t1,72.972,0,2702,72.694,0,2674,72.833,0,2702
Peve_00037682,Pocillopora_meandrina_HIv1___RNAseq.g4048.t1,79.429,0,1739,79.429,0,1733,79.429,0,1739
Peve_00037684,Pocillopora_meandrina_HIv1___TS.g30089.t1,81.266,0,2528,81.848,0,2541,81.557,0,2541
Peve_00037685,Pocillopora_meandrina_HIv1___TS.g14626.t1,97.468,1.79e-111,317,97.468,3.79e-111,317,97.468,1.79e-111,317
Peve_00037696,Pocillopora_meandrina_HIv1___RNAseq.g30045.t1,62.009,0,735,61.815,0,730,61.912,0,735
Peve_00037697,Pocillopora_meandrina_HIv1___RNAseq.g30044.t1,87.619,0,782,87.619,0,782,87.619,0,782
Peve_00037698,Pocillopora_meandrina_HIv1___RNAseq.g30043.t1,58.621,3.26e-16,65.5,58.621,5.27e-16,65.5,58.621,3.26e-16,65.5
Peve_00037699,Pocillopora_meandrina_HIv1___RNAseq.g30042.t1,84.487,0,765,84.487,0,765,84.487,0,765
Peve_00037700,Pocillopora_meandrina_HIv1___RNAseq.g30041.t1,57.595,8.500000000000001e-59,180,57.595,1.01e-58,180,57.595,8.500000000000001e-59,180
Peve_00037702,Pocillopora_meandrina_HIv1___RNAseq.g30040.t1,81.993,0,974,81.993,0,974,81.993,0,974
Peve_00037703,Pocillopora_meandrina_HIv1___RNAseq.g30039.t1,70.133,9.969999999999998e-151,429,70.133,1.11e-155,442,70.133,1.11e-155,442
Peve_00037705,Pocillopora_meandrina_HIv1___RNAseq.g30279.t1,43.206,4.3199999999999995e-148,438,43.206,5.319999999999999e-148,438,43.206,4.3199999999999995e-148,438
Peve_00037707,Pocillopora_meandrina_HIv1___RNAseq.21387_t,69.858,1.9399999999999998e-151,425,69.858,2.4199999999999995e-151,425,69.858,1.9399999999999998e-151,425
Peve_00037709,Pocillopora_meandrina_HIv1___RNAseq.g17913.t1,68.406,0,530,68.406,0,530,68.406,0,530
Peve_00037717,Pocillopora_meandrina_HIv1___TS.g11460.t1,56.459,2.32e-76,228,56.459,2.99e-76,228,56.459,2.32e-76,228
Peve_00037718,Pocillopora_meandrina_HIv1___RNAseq.g16456.t1,59.286,3.609999999999999e-55,169,59.286,1.55e-62,188,59.286,1.55e-62,188
Peve_00037719,Pocillopora_meandrina_HIv1___RNAseq.g16428.t1,69.73,1.31e-91,265,69.73,4.71e-86,251,69.73,1.31e-91,265
Peve_00037720,Pocillopora_meandrina_HIv1___TS.g11444.t1,79.851,3.7499999999999995e-118,343,80.769,2.61e-114,333,80.31,3.7499999999999995e-118,343
Peve_00037724,Pocillopora_meandrina_HIv1___RNAseq.g16452.t1,84.262,0,721,84.262,0,721,84.262,0,721
Peve_00037725,Pocillopora_meandrina_HIv1___RNAseq.g16425.t1,86.502,0,963,86.502,0,939,86.502,0,963
Peve_00037726,Pocillopora_meandrina_HIv1___RNAseq.g16424.t1,78.045,0,1685,77.541,0,1675,77.793,0,1685
Peve_00037729,Pocillopora_meandrina_HIv1___RNAseq.g16423.t1,52.174,1.28e-90,278,52.174,1.1e-86,269,52.174,1.28e-90,278
Peve_00037731,Pocillopora_meandrina_HIv1___RNAseq.g16455.t1,90.385,4.12e-67,197,90.385,5.14e-67,197,90.385,4.12e-67,197
Peve_00037741,Pocillopora_meandrina_HIv1___RNAseq.g8518.t1,76.336,6.2e-72,211,76.336,7.839999999999999e-72,211,76.336,6.2e-72,211
Peve_00037742,Pocillopora_meandrina_HIv1___RNAseq.g6688.t1,79.505,0,753,79.505,0,753,79.505,0,753
Peve_00037743,Pocillopora_meandrina_HIv1___RNAseq.g8520.t1,91.828,0,858,91.828,0,830,91.828,0,858
Peve_00037744,Pocillopora_meandrina_HIv1___RNAseq.g6689.t1,84.458,0,1464,84.458,0,1442,84.458,0,1464
Peve_00037745,Pocillopora_meandrina_HIv1___RNAseq.g6692.t1,60.123,0,601,60.123,0,590,60.123,0,601
Peve_00037747,Pocillopora_meandrina_HIv1___RNAseq.g6693.t1,80.321,0,818,79.317,0,795,79.81899999999999,0,818
Peve_00037749,Pocillopora_meandrina_HIv1___RNAseq.g6694.t2,80.788,1.8799999999999995e-119,341,80.788,3.459999999999999e-119,341,80.788,1.8799999999999995e-119,341
Peve_00037750,Pocillopora_meandrina_HIv1___RNAseq.g6695.t1,67.773,0,989,67.773,0,989,67.773,0,989
Peve_00037751,Pocillopora_meandrina_HIv1___RNAseq.g16689.t1,41.111,6.75e-14,64.3,41.111,3.9e-13,64.3,41.111,6.75e-14,64.3
Peve_00037753,Pocillopora_meandrina_HIv1___RNAseq.g27039.t1,63.303,4.84e-34,114,60.55,2e-36,120,61.9265,2e-36,120
Peve_00037754,Pocillopora_meandrina_HIv1___RNAseq.g8519.t1,82.759,0,848,82.759,0,848,82.759,0,848
Peve_00037763,Pocillopora_meandrina_HIv1___RNAseq.g11583.t1,81.917,0,714,82.838,0,687,82.3775,0,714
Peve_00037769,Pocillopora_meandrina_HIv1___RNAseq.g28571.t1,49.189,1.25e-50,162,49.189,1.34e-50,162,49.189,1.25e-50,162
Peve_00037777,Pocillopora_meandrina_HIv1___TS.g12823.t1,33.962,1.25e-15,73.9,33.962,2.55e-14,73.2,33.962,1.25e-15,73.9
Peve_00037784,Pocillopora_meandrina_HIv1___RNAseq.g23896.t1,91.091,0,8775,91.091,0,8718,91.091,0,8775
Peve_00037792,Pocillopora_meandrina_HIv1___RNAseq.g11929.t1,64.604,0,2729,64.604,0,2749,64.604,0,2749
Peve_00037794,Pocillopora_meandrina_HIv1___RNAseq.g20503.t1,48.087,0,527,48.087,0,527,48.087,0,527
Peve_00037795,Pocillopora_meandrina_HIv1___RNAseq.g11925.t1,69.178,2.5e-141,399,69.178,1.5599999999999998e-145,410,69.178,1.5599999999999998e-145,410
Peve_00037796,Pocillopora_meandrina_HIv1___RNAseq.g11926.t1,86.674,0,1417,86.545,0,1407,86.6095,0,1417
Peve_00037797,Pocillopora_meandrina_HIv1___RNAseq.g11927.t1,63.85,2e-90,265,63.85,2.32e-94,275,63.85,2.32e-94,275
Peve_00037798,Pocillopora_meandrina_HIv1___RNAseq.g11930.t1,78.814,1.2e-65,194,78.814,1.4500000000000001e-65,194,78.814,1.2e-65,194
Peve_00037800,Pocillopora_meandrina_HIv1___RNAseq.g11931.t1,76.471,5.05e-134,377,76.471,6.21e-134,377,76.471,5.05e-134,377
Peve_00037801,Pocillopora_meandrina_HIv1___RNAseq.g11932.t1,77.881,0,1580,77.675,0,1566,77.77799999999999,0,1580
Peve_00037802,Pocillopora_meandrina_HIv1___RNAseq.g11933.t1,89.266,0,671,89.266,0,671,89.266,0,671
Peve_00037803,Pocillopora_meandrina_HIv1___RNAseq.g11934.t1,87.749,0,1295,87.749,0,1295,87.749,0,1295
Peve_00037805,Pocillopora_meandrina_HIv1___RNAseq.g11928.t1,78.087,0,922,77.891,0,942,77.989,0,942
Peve_00037806,Pocillopora_meandrina_HIv1___TS.g4529.t1,53.495,3.109999999999999e-110,325,53.495,4.89e-120,350,53.495,4.89e-120,350
Peve_00037808,Pocillopora_meandrina_HIv1___TS.g15374.t1,44.703,3.529999999999999e-101,303,44.703,3.809999999999999e-101,303,44.703,3.529999999999999e-101,303
Peve_00037810,Pocillopora_meandrina_HIv1___RNAseq.g24699.t2,68.687,4.4499999999999995e-45,143,68.687,8.58e-45,143,68.687,4.4499999999999995e-45,143
Peve_00037815,Pocillopora_meandrina_HIv1___RNAseq.g16109.t2,78.862,4.81e-122,359,79.032,1.0599999999999999e-125,369,78.947,1.0599999999999999e-125,369
Peve_00037817,Pocillopora_meandrina_HIv1___TS.g11124.t1,90.187,0,814,90.187,0,814,90.187,0,814
Peve_00037822,Pocillopora_meandrina_HIv1___RNAseq.g16110.t1,52.656,0,793,52.656,0,779,52.656,0,793
Peve_00037845,Pocillopora_meandrina_HIv1___TS.g20865.t1c,73.122,0,2330,72.633,0,2343,72.8775,0,2343
Peve_00037853,Pocillopora_meandrina_HIv1___RNAseq.g17875.t1c,62.719,8.01e-98,296,62.719,5.51e-98,296,62.719,5.51e-98,296
Peve_00037858,Pocillopora_meandrina_HIv1___TS.g22275.t2,84.037,0,921,84.037,0,951,84.037,0,951
Peve_00037859,Pocillopora_meandrina_HIv1___RNAseq.g29986.t1,72.963,6.37e-143,402,72.963,7.899999999999999e-143,402,72.963,6.37e-143,402
Peve_00037886,Pocillopora_meandrina_HIv1___RNAseq.g17206.t1,45.714,7.44e-61,196,45.714,7.75e-61,196,45.714,7.44e-61,196
Peve_00037891,Pocillopora_meandrina_HIv1___TS.g2973.t1,93.669,0,1159,93.669,0,1159,93.669,0,1159
Peve_00037895,Pocillopora_meandrina_HIv1___RNAseq.g17204.t1,67.884,0,1251,68.764,0,1229,68.324,0,1251
Peve_00037896,Pocillopora_meandrina_HIv1___RNAseq.g17203.t2,80.303,0,531,79.394,0,530,79.8485,0,531
Peve_00037897,Pocillopora_meandrina_HIv1___RNAseq.28516_t,75.168,9.080000000000001e-85,244,75.168,1.11e-84,244,75.168,9.080000000000001e-85,244
Peve_00037898,Pocillopora_meandrina_HIv1___RNAseq.g17247.t1,72.321,3.249999999999999e-176,493,72.321,3.879999999999999e-176,493,72.321,3.249999999999999e-176,493
Peve_00037900,Pocillopora_meandrina_HIv1___RNAseq.g17249.t1,52.162,1.1399999999999997e-106,326,52.162,3.34e-114,345,52.162,3.34e-114,345
Peve_00037904,Pocillopora_meandrina_HIv1___RNAseq.g17257.t1,80.588,2.6299999999999997e-96,275,82.278,2.5299999999999998e-92,266,81.43299999999999,2.6299999999999997e-96,275
Peve_00037916,Pocillopora_meandrina_HIv1___RNAseq.g19122.t1,70.218,0,512,70.218,0,562,70.218,0,562
Peve_00037917,Pocillopora_meandrina_HIv1___RNAseq.2717_t,64.153,0,1016,64.103,0,1023,64.128,0,1023
Peve_00037919,Pocillopora_meandrina_HIv1___RNAseq.g19128.t1,52.632,1.2199999999999999e-32,109,52.632,1.4e-32,109,52.632,1.2199999999999999e-32,109
Peve_00037920,Pocillopora_meandrina_HIv1___RNAseq.g19123.t1,88.235,3.32e-89,255,88.235,4.07e-89,255,88.235,3.32e-89,255
Peve_00037921,Pocillopora_meandrina_HIv1___RNAseq.g19129.t1,64.234,0,942,64.017,0,945,64.12549999999999,0,945
Peve_00037922,Pocillopora_meandrina_HIv1___TS.g28511.t1,90.043,0,839,90.043,0,839,90.043,0,839
Peve_00037923,Pocillopora_meandrina_HIv1___RNAseq.g19124.t1,74.339,0,598,74.202,0,592,74.2705,0,598
Peve_00037929,Pocillopora_meandrina_HIv1___RNAseq.g23308.t1,90.347,0,782,90.347,0,782,90.347,0,782
Peve_00037930,Pocillopora_meandrina_HIv1___RNAseq.11966_t,81.166,0,725,81.166,0,725,81.166,0,725
Peve_00037933,Pocillopora_meandrina_HIv1___RNAseq.g22167.t1,66.216,2.48e-93,276,66.216,5.52e-93,276,66.216,2.48e-93,276
Peve_00037934,Pocillopora_meandrina_HIv1___TS.g2591.t1,58.23,0,559,58.23,0,587,58.23,0,587
Peve_00037939,Pocillopora_meandrina_HIv1___RNAseq.g16524.t1,49.341,2.7899999999999993e-166,504,49.341,2.0899999999999996e-166,504,49.341,2.0899999999999996e-166,504
Peve_00037953,Pocillopora_meandrina_HIv1___RNAseq.g11537.t1,58.409,8.359999999999998e-176,502,58.409,1.1599999999999999e-175,502,58.409,8.359999999999998e-176,502
Peve_00037954,Pocillopora_meandrina_HIv1___RNAseq.g11536.t1,56.129,3.669999999999999e-119,345,57.338,6.21e-111,324,56.7335,3.669999999999999e-119,345
Peve_00037955,Pocillopora_meandrina_HIv1___RNAseq.g11535.t1,64.045,0,607,64.045,0,607,64.045,0,607
Peve_00037965,Pocillopora_meandrina_HIv1___RNAseq.g27709.t1,52.732,0,838,52.291,0,851,52.5115,0,851
Peve_00037966,Pocillopora_meandrina_HIv1___RNAseq.g27710.t1,57.721,0,956,57.617,0,954,57.669,0,956
Peve_00037967,Pocillopora_meandrina_HIv1___TS.g15056.t2,83.975,0,2400,83.975,0,2368,83.975,0,2400
Peve_00037988,Pocillopora_meandrina_HIv1___RNAseq.g23679.t1,81.938,1.4999999999999999e-133,375,79.424,3.55e-140,392,80.68100000000001,3.55e-140,392
Peve_00037989,Pocillopora_meandrina_HIv1___RNAseq.g23678.t1,81.04,0,546,81.04,0,568,81.04,0,568
Peve_00037990,Pocillopora_meandrina_HIv1___RNAseq.g23677.t1,55.596,0,609,55.596,0,609,55.596,0,609
Peve_00037991,Pocillopora_meandrina_HIv1___RNAseq.g23676.t1,61.216,0,581,61.216,0,582,61.216,0,582
Peve_00038010,Pocillopora_meandrina_HIv1___RNAseq.g4797.t1,78.974,3.4599999999999998e-115,325,78.974,7.339999999999999e-110,312,78.974,3.4599999999999998e-115,325
Peve_00038012,Pocillopora_meandrina_HIv1___RNAseq.g4794.t1,97.357,1.9499999999999996e-169,465,97.357,2.4799999999999996e-169,465,97.357,1.9499999999999996e-169,465
Peve_00038013,Pocillopora_meandrina_HIv1___RNAseq.g9272.t1,58.854,1.01e-74,249,58.854,5.44e-75,248,58.854,5.44e-75,249
Peve_00038019,Pocillopora_meandrina_HIv1___TS.g15284.t1,61.818,1.7e-70,213,61.818,3.3200000000000004e-70,213,61.818,1.7e-70,213
Peve_00038022,Pocillopora_meandrina_HIv1___RNAseq.g4792.t1,83.333,0,754,83.333,0,754,83.333,0,754
Peve_00038025,Pocillopora_meandrina_HIv1___RNAseq.g6484.t1b,56,2.1699999999999995e-101,308,50.617,1.2e-105,319,53.308499999999995,1.2e-105,319
Peve_00038043,Pocillopora_meandrina_HIv1___RNAseq.g18023.t1,69.38,1.53e-128,375,69.38,3.49e-128,375,69.38,1.53e-128,375
Peve_00038047,Pocillopora_meandrina_HIv1___RNAseq.g18024.t1,77.533,4.89e-134,389,77.533,3.5599999999999997e-134,389,77.533,3.5599999999999997e-134,389
Peve_00038050,Pocillopora_meandrina_HIv1___RNAseq.g17993.t1,71.45,0,1948,71.227,0,1940,71.33850000000001,0,1948
Peve_00038059,Pocillopora_meandrina_HIv1___RNAseq.g25745.t1,77.881,0,1216,77.881,0,1215,77.881,0,1216
Peve_00038060,Pocillopora_meandrina_HIv1___RNAseq.g25747.t1,61.925,1.17e-93,276,61.925,1.7399999999999999e-93,276,61.925,1.17e-93,276
Peve_00038061,Pocillopora_meandrina_HIv1___TS.g8927.t1,46.494,3.38e-63,216,46.494,4.19e-74,245,46.494,4.19e-74,245
Peve_00038062,Pocillopora_meandrina_HIv1___RNAseq.g25485.t1,52.549,2.35e-74,229,52.549,1.17e-78,239,52.549,1.17e-78,239
Peve_00038071,Pocillopora_meandrina_HIv1___RNAseq.g25748.t1,92.335,0,1067,92.335,0,1067,92.335,0,1067
Peve_00038072,Pocillopora_meandrina_HIv1___TS.g8929.t1,68.932,1.49e-95,279,68.932,2.26e-94,276,68.932,1.49e-95,279
Peve_00038075,Pocillopora_meandrina_HIv1___TS.g20712.t1,73.094,2.2299999999999995e-119,338,73.094,2.8999999999999995e-119,338,73.094,2.2299999999999995e-119,338
Peve_00038076,Pocillopora_meandrina_HIv1___TS.g5893.t2,92.401,0,622,92.401,0,622,92.401,0,622
Peve_00038078,Pocillopora_meandrina_HIv1___RNAseq.g14431.t1,68.894,0,624,68.894,0,624,68.894,0,624
Peve_00038079,Pocillopora_meandrina_HIv1___RNAseq.g14430.t1,69.289,0,551,69.466,0,541,69.3775,0,551
Peve_00038080,Pocillopora_meandrina_HIv1___RNAseq.g14429.t1,54.894,1.2999999999999998e-168,484,54.894,2.8899999999999998e-167,481,54.894,1.2999999999999998e-168,484
Peve_00038081,Pocillopora_meandrina_HIv1___RNAseq.g14427.t2,65.939,0,865,65.939,0,860,65.939,0,865
Peve_00038083,Pocillopora_meandrina_HIv1___TS.g5898.t2,73.6,3.3099999999999997e-125,370,73.6,1.89e-125,371,73.6,1.89e-125,371
Peve_00038086,Pocillopora_meandrina_HIv1___RNAseq.g14423.t1,84.23,0,811,84.416,0,766,84.32300000000001,0,811
Peve_00038097,Pocillopora_meandrina_HIv1___RNAseq.g7737.t1,72,3.4e-93,268,72,4.32e-93,268,72,3.4e-93,268
Peve_00038099,Pocillopora_meandrina_HIv1___RNAseq.g8508.t1,48.106,1.01e-82,249,48.106,1.26e-82,249,48.106,1.01e-82,249
Peve_00038106,Pocillopora_meandrina_HIv1___RNAseq.g8504.t1,34.978,6.17e-27,104,34.978,8.4e-27,104,34.978,6.17e-27,104
Peve_00038107,Pocillopora_meandrina_HIv1___RNAseq.g7731.t1,43.564,8.87e-14,65.5,43.564,8.14e-14,65.9,43.564,8.14e-14,65.9
Peve_00038108,Pocillopora_meandrina_HIv1___RNAseq.g8511.t1,40.741,4.709999999999999e-56,181,40.741,5.67e-56,181,40.741,4.709999999999999e-56,181
Peve_00038111,Pocillopora_meandrina_HIv1___TS.g1483.t1,64.286,2.63e-43,137,64.286,3.2799999999999995e-43,137,64.286,2.63e-43,137
Peve_00038114,Pocillopora_meandrina_HIv1___RNAseq.g8514.t1,69.405,0,516,69.405,0,516,69.405,0,516
Peve_00038115,Pocillopora_meandrina_HIv1___RNAseq.g8515.t1,78.713,0,670,78.713,0,670,78.713,0,670
Peve_00038117,Pocillopora_meandrina_HIv1___RNAseq.g6687.t1,86.653,0,851,85.259,0,843,85.956,0,851
Peve_00038118,Pocillopora_meandrina_HIv1___TS.g425.t2,84.333,0,852,84.333,0,842,84.333,0,852
Peve_00038119,Pocillopora_meandrina_HIv1___RNAseq.g6685.t1,76.456,0,627,76.456,0,580,76.456,0,627
Peve_00038120,Pocillopora_meandrina_HIv1___RNAseq.g6682.t1,65.049,7.53e-44,140,58.696,3.34e-48,152,61.8725,3.34e-48,152
Peve_00038121,Pocillopora_meandrina_HIv1___RNAseq.g6681.t1,79.439,0,525,79.439,0,525,79.439,0,525
Peve_00038122,Pocillopora_meandrina_HIv1___TS.g420.t1,33.422,1.7099999999999997e-159,500,32.95,2.4599999999999995e-157,495,33.186,1.7099999999999997e-159,500
Peve_00038124,Pocillopora_meandrina_HIv1___RNAseq.g7732.t2,78.753,0,717,78.753,0,717,78.753,0,717
Peve_00038125,Pocillopora_meandrina_HIv1___RNAseq.g7733.t1,87.027,0,1032,87.027,0,1032,87.027,0,1032
Peve_00038126,Pocillopora_meandrina_HIv1___RNAseq.g7734.t1,58.416,0,640,57.606,0,601,58.010999999999996,0,640
Peve_00038127,Pocillopora_meandrina_HIv1___RNAseq.g7741.t1b,69.775,0,2352,69.775,0,2353,69.775,0,2353
Peve_00038130,Pocillopora_meandrina_HIv1___RNAseq.g7735.t1,59.122,0,1503,59.276,0,1499,59.199,0,1503
Peve_00038134,Pocillopora_meandrina_HIv1___RNAseq.g7739.t1,75.472,7.71e-120,338,75.472,2.3699999999999995e-110,315,75.472,7.71e-120,338
Peve_00038137,Pocillopora_meandrina_HIv1___RNAseq.g8483.t1,63.18,7.79e-104,319,63.18,3.2799999999999996e-104,319,63.18,3.2799999999999996e-104,319
Peve_00038140,Pocillopora_meandrina_HIv1___TS.g18251.t1,55.648,0,671,55.818,0,662,55.733000000000004,0,671
Peve_00038141,Pocillopora_meandrina_HIv1___RNAseq.g8495.t1,69.703,0,1313,70.115,0,1347,69.90899999999999,0,1347
Peve_00038142,Pocillopora_meandrina_HIv1___RNAseq.g7738.t1,83.52,0,582,83.52,0,602,83.52,0,602
Peve_00038143,Pocillopora_meandrina_HIv1___RNAseq.g8494.t1,65.199,0,578,66.247,0,603,65.723,0,603
Peve_00038144,Pocillopora_meandrina_HIv1___RNAseq.g8496.t1,81.752,4.92e-80,233,81.25,3.1099999999999997e-74,219,81.501,4.92e-80,233
Peve_00038145,Pocillopora_meandrina_HIv1___RNAseq.g8497.t1,67.706,0,551,68.597,0,579,68.1515,0,579
Peve_00038146,Pocillopora_meandrina_HIv1___TS.g20237.t1,64.873,0,1375,65.131,0,1407,65.00200000000001,0,1407
Peve_00038191,Pocillopora_meandrina_HIv1___RNAseq.g12346.t1,49.524,3.09e-104,308,49.524,4.329999999999999e-99,295,49.524,3.09e-104,308
Peve_00038193,Pocillopora_meandrina_HIv1___RNAseq.g12345.t1,48.533,6.989999999999999e-116,340,47.467,2.36e-97,293,48,6.989999999999999e-116,340
Peve_00038194,Pocillopora_meandrina_HIv1___TS.g3681.t1,40.415,0,1271,40.469,0,1318,40.442,0,1318
Peve_00038195,Pocillopora_meandrina_HIv1___RNAseq.g12347.t1,48.822,4.71e-85,260,46.341,6.33e-86,262,47.581500000000005,6.33e-86,262
Peve_00038230,Pocillopora_meandrina_HIv1___TS.g4858.t1,48.004,0,804,48.004,0,800,48.004,0,804
Peve_00038232,Pocillopora_meandrina_HIv1___RNAseq.g2345.t1,63.636,1.76e-93,280,63.636,8.3e-94,280,63.636,8.3e-94,280
Peve_00038234,Pocillopora_meandrina_HIv1___RNAseq.g2344.t1,63.319,2.9e-85,259,63.319,4.1099999999999997e-94,281,63.319,4.1099999999999997e-94,281
Peve_00038235,Pocillopora_meandrina_HIv1___RNAseq.g2342.t1,75.144,0,971,74.352,0,981,74.748,0,981
Peve_00038237,Pocillopora_meandrina_HIv1___RNAseq.g2341.t1,50.606,3.0099999999999995e-104,312,50.606,1.2399999999999998e-112,333,50.606,1.2399999999999998e-112,333
Peve_00038239,Pocillopora_meandrina_HIv1___TS.g4854.t1,83.565,0,758,84.149,0,756,83.857,0,758
Peve_00038241,Pocillopora_meandrina_HIv1___RNAseq.g2338.t1,93.627,7.119999999999999e-126,355,93.627,1.15e-125,355,93.627,7.119999999999999e-126,355
Peve_00038243,Pocillopora_meandrina_HIv1___RNAseq.g29279.t1,67.235,3.7e-146,412,67.235,4.819999999999999e-146,412,67.235,3.7e-146,412
Peve_00038244,Pocillopora_meandrina_HIv1___RNAseq.g26124.t1a,85.75,0,726,85.75,0,705,85.75,0,726
Peve_00038248,Pocillopora_meandrina_HIv1___RNAseq.g17366.t1,43.125,4.73e-25,94.7,40.476,1.89e-22,88.2,41.8005,4.73e-25,94.7
Peve_00038249,Pocillopora_meandrina_HIv1___RNAseq.g11687.t1,84.262,0,513,84.262,0,514,84.262,0,514
Peve_00038250,Pocillopora_meandrina_HIv1___RNAseq.g25797.t1,54.862,0,612,54.862,0,612,54.862,0,612
Peve_00038251,Pocillopora_meandrina_HIv1___RNAseq.g9661.t1,60.736,1.59e-141,402,60.736,1.5399999999999998e-130,374,60.736,1.59e-141,402
Peve_00038256,Pocillopora_meandrina_HIv1___RNAseq.g12577.t1,63.056,3.1899999999999996e-171,481,63.056,3.8699999999999995e-171,481,63.056,3.1899999999999996e-171,481
Peve_00038258,Pocillopora_meandrina_HIv1___RNAseq.g10393.t1,69.286,0,813,69.286,0,813,69.286,0,813
Peve_00038259,Pocillopora_meandrina_HIv1___RNAseq.g12575.t1,56.315,0,829,56.522,0,819,56.418499999999995,0,829
Peve_00038260,Pocillopora_meandrina_HIv1___RNAseq.g12576.t1,64.266,5.979999999999999e-148,421,64.266,1.8199999999999996e-148,423,64.266,1.8199999999999996e-148,423
Peve_00038263,Pocillopora_meandrina_HIv1___RNAseq.g12578.t1,56.42,4.38e-87,264,48.802,7.9e-100,296,52.611000000000004,7.9e-100,296
Peve_00038264,Pocillopora_meandrina_HIv1___RNAseq.g12579.t1,89.347,0,1316,89.347,0,1316,89.347,0,1316
Peve_00038265,Pocillopora_meandrina_HIv1___RNAseq.g12582.t1,44.747,0,756,45.005,0,762,44.876000000000005,0,762
Peve_00038266,Pocillopora_meandrina_HIv1___RNAseq.g12581.t1,72.679,0,782,73.036,0,805,72.8575,0,805
Peve_00038268,Pocillopora_meandrina_HIv1___RNAseq.g16812.t1,78.261,2.5199999999999997e-161,461,78.261,2.79e-161,462,78.261,2.5199999999999997e-161,462
Peve_00038277,Pocillopora_meandrina_HIv1___RNAseq.g9325.t1,85.185,0,597,85.926,0,627,85.5555,0,627
Peve_00038279,Pocillopora_meandrina_HIv1___TS.g19620.t1,56.041,2.29e-135,393,56.041,2.85e-135,393,56.041,2.29e-135,393
Peve_00038280,Pocillopora_meandrina_HIv1___RNAseq.g9327.t1,55.531,0,1816,55.531,0,1807,55.531,0,1816
Peve_00038281,Pocillopora_meandrina_HIv1___RNAseq.g4580.t1,70.069,0,1069,72.941,0,1055,71.505,0,1069
Peve_00038282,Pocillopora_meandrina_HIv1___RNAseq.g9328.t1,59.649,2.6000000000000003e-105,308,59.649,4.79e-105,307,59.649,2.6000000000000003e-105,308
Peve_00038283,Pocillopora_meandrina_HIv1___RNAseq.g9329.t1,71.774,1.07e-133,377,71.774,1.3299999999999998e-133,377,71.774,1.07e-133,377
Peve_00038286,Pocillopora_meandrina_HIv1___TS.g21995.t1,55.41,4.7399999999999995e-118,355,55.41,2.9e-118,355,55.41,2.9e-118,355
Peve_00038289,Pocillopora_meandrina_HIv1___RNAseq.g4562.t1,52.187,1.7599999999999997e-110,324,52.059,1.9299999999999998e-103,306,52.123,1.7599999999999997e-110,324
Peve_00038290,Pocillopora_meandrina_HIv1___RNAseq.g9321.t1,62.121,4.209999999999999e-151,427,62.121,2.93e-147,418,62.121,4.209999999999999e-151,427
