,POR-216-TP1,POR-216-TP2,POR-216-TP3,POR-216-TP4,POR-236-TP1,POR-236-TP2,POR-245-TP1,POR-245-TP2,POR-245-TP3,POR-245-TP4,POR-260-TP1,POR-260-TP2,POR-260-TP3,POR-260-TP4,POR-262-TP1,POR-262-TP2,POR-262-TP3,POR-262-TP4,POR-69-TP1,POR-69-TP2,POR-69-TP3,POR-69-TP4,POR-72-TP1,POR-72-TP2,POR-72-TP3,POR-72-TP4,POR-73-TP1,POR-73-TP2,POR-73-TP3,POR-73-TP4,POR-74-TP1,POR-74-TP2,POR-74-TP3,POR-74-TP4,POR-83-TP1,POR-83-TP2,POR-83-TP3,POR-83-TP4
TG 48:3-FA18:3,0.147575708619605,0.297256846229797,0.202405804094998,0.244493516941074,0.52924749580694,0.406431054140421,0.177871489539499,0.186684856025443,0.295385283539039,0.18187963802107,0.18151875376592,0.148868589490687,0.0983762558752228,0.208280028983658,0.466478927008003,0.075360762555008,0.144056764741089,0.105515936928764,0.154615178197734,0.138739140426309,0.0677433045615744,0.147161281917157,0.327793381005757,0.597815651043308,0.41733245577727,0.185843404700272,0.283711297108957,0.258258420284921,0.0774330986638954,0.13044674089702,0.175477621806342,0.146883598697773,0.177863882408437,0.683992744180026,0.339661487044491,0.186962742717996,0.0691546530361317,0.216919173728168
TG 48:4-FA14:0,0.0418773293472205,0.105480519381376,0.0680257326727201,0.0885173608779363,0.104013958713503,0.0890241772932344,0.03032831849291,0.055235348582208,0.0697922143177716,0.0542556208334038,0.0528498051278154,0.0456716281575644,0.0352716523018496,0.0745155426555846,0.119171045572969,0.0195191164275359,0.0475594103690678,0.0428658493773104,0.0413713226027516,0.0403446454377761,0.0267037922545625,0.0378237564478086,0.0526340843720216,0.120550519492183,0.116034023919381,0.0345852076011716,0.156451728148508,0.128898209766535,0.0212117264956947,0.0535668062892266,0.0618014251982192,0.0372689728039126,0.0595599239257611,0.197099919581288,0.0840100906122835,0.0567255380382775,0.0249423414091924,0.0559390419356306
TG 48:4-FA16:0,0.0504759435840921,0.126880283099469,0.0795448913297658,0.141289374380378,0.146729329081545,0.155475042153346,0.067542804828592,0.0829292549079182,0.108189142135732,0.0745485336631607,0.0835136741022117,0.0764099767107313,0.0340953849979608,0.0984563735937351,0.20683472237872,0.0371279161498439,0.104813102520582,0.0656319165406685,0.0422195604359041,0.0401216037047475,0.0397419222790792,0.0466783572993337,0.133909499250767,0.155741605317614,0.175907347039739,0.0493669875509657,0.262550199992289,0.241242605595699,0.0349327009095168,0.0931319826591393,0.0610441925345073,0.0547098101656549,0.0554288405039684,0.260137463643796,0.143108791821221,0.0321884578991114,0.00791105948417759,0.113866489748906
TG 49:0-FA16:0,3.64952105669703,17.7447145008258,5.25083098751328,8.05415811263719,8.51767248670794,9.31485885450476,4.80983700950441,8.55225340312863,6.1398373947928,4.34696516888292,7.45720236215934,6.30617106957271,2.9916691961356,7.65240402285936,10.0864636619642,2.07072365579076,5.75458637034423,2.92872672437901,8.34662291485357,9.045968978337,1.96139354109762,6.34788833695816,7.20226905021491,10.0455436404224,8.86928976109825,4.51266605022627,14.0779187684419,17.8752710898817,2.34162972206283,7.14467299698863,5.32677050866516,4.57399910929902,4.46179955463533,23.7334693477746,12.4494263588375,8.65797454370162,2.86561658440031,10.322617871855
TG 49:0-FA17:0,0.516766244144701,2.43995371919316,0.770495078871571,1.26993858872459,1.3047633350385,1.55172521687068,0.691128768092179,1.35346520618446,0.917562347060115,0.698541118230074,1.22711827013954,1.00024352048895,0.48285987599891,1.13627115288467,1.49441631954124,0.324865989933075,0.829081569318012,0.441188511283394,1.35851727647627,1.37810342833497,0.342651818508544,0.987964785904508,1.24137853505888,1.54219516784179,1.38216999080439,0.705772735923724,2.10365997148956,2.65973832840839,0.338394296720254,1.04766707184278,0.776520497956899,0.716221965590485,0.715158977881247,3.72840400293687,1.87498019837487,1.20818770948508,0.408410725784066,1.55728077299692
TG 49:0-FA18:0,0.760492300945525,3.30883186301042,1.03977415959949,1.6675528629908,1.62942455175822,1.75080882010028,0.945915663265357,1.72153710475355,1.13720255094251,0.821541076823983,1.43644415214194,1.51832015745186,0.584887652288715,1.77892227198259,1.95447098775336,0.481358384247754,1.16761798790146,0.589570297589469,1.65955787805312,1.66835267608875,0.453667759524735,1.15393460244872,1.31013180776983,2.08978513850799,1.70735778052804,0.816502581861395,2.74041394377912,3.70570803059991,0.496725090365201,1.43349044737449,1.03365285253809,0.889851533006361,0.910260572509235,4.71308179794636,2.66635474371457,1.78714386421614,0.586909385191463,2.1654624678193
TG 49:1-FA16:0,1.52151929604051,5.77931624640705,2.22501808930144,3.9893501622649,4.35252528704811,3.91894194810259,1.88144865893855,3.70107056788455,2.69384264282451,1.90176022979152,4.15227367657161,3.44384994611008,1.55533290129364,4.23518780341763,6.49251757124336,1.63790846544105,3.85644784079615,2.13669772280747,5.02118064012768,4.69268215988687,1.2542771221968,3.63349809652314,3.20422705730431,5.68699807211611,5.03626666843364,2.12928205833719,7.45722829008736,8.81081633855764,1.10877607235748,3.55605290123364,2.46853464690711,2.31111477234616,2.32052534655962,12.3393717096007,5.62303474007444,3.44360364949072,1.2498466556603,4.53914248062123
TG 49:1-FA18:1,1.31092791788539,5.43659444177124,1.85943475774231,3.30512403923262,4.17738413597906,3.55871331508904,1.41499533597726,2.77681109496223,2.36862459121402,1.37766119036637,3.45168852905804,2.929259692976,1.33130138409308,3.77848324831611,9.11492381873695,1.90438683753872,4.94231982309633,2.4855597892782,4.25903131374094,3.79936265309704,0.939706449438055,3.50458805644285,3.20466643358277,5.99529380215089,5.08063261875577,2.06130812502372,6.64486523518213,7.7089445453921,0.889979414714755,2.99653782158803,2.56075646274694,2.40604103837024,2.18245767696235,13.078307182332,6.03584294394514,3.94341561682485,1.2397148272027,5.15975507365153
TG 49:2-FA16:0,0.198833559740603,0.751212437191591,0.256391827813152,0.442229879547432,0.447412984172052,0.394786541498689,0.203828158519918,0.347889751971738,0.273421263150799,0.18187963802107,0.443884158145313,0.343757445521821,0.181931634773611,0.484896262939268,0.616924141999293,0.137482472228731,0.339808540752905,0.195863957924018,0.363580917461828,0.341623364606205,0.0976171961305675,0.285021640117639,0.292027789646019,0.587820357886353,0.441709351558653,0.198969116018789,1.15491479787762,1.46823838938368,0.152600867313687,0.502744942747724,0.234397115259567,0.29442488515091,0.272914993879001,1.46526219285624,0.60110668282927,0.318936443460111,0.11730946378904,0.410219640861291
TG 49:3-FA16:0,0.0683438014946639,0.216553630058811,0.112886843532924,0.183102444074118,0.239385066745047,0.23213899395451,0.0657968668161117,0.104442608641261,0.12336800236759,0.0717134701207072,0.132341332532883,0.0972701088241257,0.0674457300105239,0.154483442090846,0.431833060690589,0.0841867978091981,0.184491521713114,0.116727005227445,0.102600692679779,0.0760453029114916,0.0235621696363787,0.098383104203043,0.177786240545495,0.452892413977996,0.2803343014859,0.108395395565326,0.319289241119405,0.386694629299604,0.0462267105352049,0.162658009795193,0.117838986906449,0.117506878958219,0.107952951889369,0.593709629870376,0.257312853599489,0.144621180396568,0.0339198904393261,0.162533994068527
TG 49:3-FA18:3,0.156286193123827,0.470768760997416,0.268425864059923,0.450796075761426,0.73689300897397,0.584103779286834,0.11366288732478,0.218724013748729,0.292100944041732,0.12084206458349,0.296609367855801,0.177108298504143,0.137683799161611,0.355493662034935,1.23318988043188,0.232871545552863,0.524302292087984,0.259832994687081,0.216104320419079,0.154702849052767,0.0503155664585968,0.175890801841995,0.430923290072187,1.23374290975957,0.671339709819277,0.290849095248407,0.708365987797765,0.853315388669496,0.104411119740944,0.347917296662584,0.290114462329464,0.31262091304929,0.269923399526566,1.5554086677035,0.711870493981367,0.354129430324675,0.101378548953491,0.438810706739502
TG 50:0-FA14:0,0.0916275966117185,0.237401960902983,0.121468553365846,0.176320872071373,0.224471300605978,0.292615333803501,0.135521134887238,0.185675748695576,0.157032482214986,0.15875934505229,0.207523568135222,0.215807159004064,0.0850589461279219,0.227545022938517,0.320971738766975,0.0689109675615614,0.165424036066323,0.0877101225720351,0.186414312433575,0.19707923922482,0.0592824188051288,0.156255518440127,0.167369078013533,0.211540060639606,0.184289332107253,0.106880792165067,0.245852715661942,0.317394516521897,0.0463904902409676,0.117989344085572,0.105350616011472,0.109176167390285,0.108921230740947,0.500643981778828,0.289327855169028,0.216106934965214,0.0651719243272445,0.235876293495242
TG 50:0-FA16:0,15.3999648762536,58.4158759430507,24.5451961329291,37.4587587759859,40.8099625307171,47.2637411605375,31.144986306602,57.8597740810709,32.1741568374486,22.0000961723613,53.9597555088139,49.6852234934502,24.0878263825057,59.3690007608791,54.8005775209057,11.7439729618797,30.6939360460472,16.1883675197659,57.8462675578915,61.2679714298331,17.275540514728,45.9593879768632,43.7066871874392,58.288655763029,52.1863487296421,24.3424096498362,63.4125728968742,90.7349377499484,12.4828442722393,31.8788716147323,28.8269737656331,28.2301335155352,28.3419653534175,147.109053673028,57.5770692327992,43.4650974579668,15.1249363405124,53.1711843713712
TG 50:0-FA18:0,8.46404279298007,32.1327909199028,12.865857104195,20.6070575679482,21.9118104889435,24.9198562472231,17.7760420173918,32.4952761129477,16.9900935172436,11.9524793866262,29.8829688467313,29.2035855015127,13.0086513634244,31.9143390143819,27.7928144966289,6.12034400742136,15.2883834879586,8.21496914587476,30.4731858677977,33.0314238746772,9.39650679111381,22.000207462638,21.6229396806793,29.9862185356879,26.0993949657661,12.2113735698524,33.9886528880435,50.4221037432894,6.81464434105573,17.163365907361,15.3041879047278,14.4651603164101,13.9433010353493,73.4475194330335,30.6567946232155,23.4692748143658,8.76308031863393,28.3090588794106
TG 50:1-FA14:0,0.2681824171396,0.653023524183558,0.372686927530272,0.613910728669558,0.843583797507305,0.83464861580408,0.355784093849577,0.506067325928431,0.523031064946124,0.37948107526091,0.631582273741562,0.54282996214754,0.258613563479843,0.652465361301338,1.20867563186041,0.287185608655571,0.609461468896599,0.357435236346188,0.60644854086158,0.619972393202084,0.220840361945232,0.54503412979711,0.599334084338916,0.805341576327305,0.827351842820126,0.344634390257346,0.858888058611199,1.05936772399521,0.146168439536242,0.339375081706163,0.407953449235913,0.356247534155047,0.35153444495807,1.8618030720763,0.831410207093978,0.582883844944341,0.203119164153245,0.734976856543147
TG 50:1-FA16:0,28.5268227613748,89.1716263428686,49.4412005032815,77.4810039740441,90.0887076115785,82.4633994798561,42.5164082332996,70.9109682700711,61.4766032039074,36.0211320136509,101.845449777887,78.6836476962049,43.7133051340303,102.881352263261,152.581020742613,31.8207850667286,85.1471009660609,46.4839534216016,122.126264436346,119.578856224447,34.1365632744217,103.814257778957,100.853205080799,155.220407080304,147.938443452842,62.8406546955888,121.96032156291,156.242486938306,20.045355297001,60.3759787468597,73.1079299782954,69.1144486072322,69.6624904470806,370.606488430668,118.580146189801,76.7621116937958,33.2814376647346,111.61748321186
TG 50:1-FA16:1,0.434123132769213,1.40221838097087,0.737665137975333,1.13335077515291,1.78582789408845,1.674931673209,0.834371854505124,1.26596334543393,1.26813056015978,0.865723937389194,1.25312308450884,1.0187213547817,0.544720927728308,1.40228012079985,2.08744272201593,0.435191430610452,1.0226794105243,0.662771978833799,1.39450855184265,1.27044365919333,0.410704324875172,1.14321330935825,1.2115063100614,1.90031054452586,1.8194915011224,0.766645217246605,2.01380285648882,2.29337173219024,0.393035699620744,0.921135512800786,0.99971010087482,0.933039695608542,0.970856772817227,4.95645526620265,1.55889413830121,1.09098259280149,0.388517401467767,1.36398030586379
TG 50:1-FA18:0,0.585445064274143,1.79362897940015,0.96539713001875,1.38593916245575,2.0795143657501,1.97505959581361,0.961489664653608,1.5257702827593,1.38455436933344,0.959954564063747,1.66456559304492,1.42732553951961,0.679182797112346,1.72839709915758,2.89105006138623,0.588968121769995,1.31649962036115,0.794007425388949,1.65598858747563,1.62887877839424,0.521258024809061,1.48070705569454,1.57576945233488,2.22825817918402,2.23682395689967,0.921716617033634,2.30618057585673,2.79418054719714,0.427735494481145,1.07774278700185,1.24211258209271,1.09548857118324,1.13721379860991,5.68737674926162,1.97134022971238,1.38957309073052,0.510513407230082,1.80652028206567
TG 50:1-FA18:1,19.1831490948356,57.7609377564842,33.3967720777134,51.7678584962468,56.7840150821606,51.5954563440871,26.4673007496141,47.5573362905132,36.3021559704409,24.7697723982101,63.0280407929414,50.2525894530682,27.2692400894493,64.2731653941689,99.9306963284184,20.6701790476749,54.9003976416865,30.5508104097325,77.2976435255489,74.3566139376889,21.8513657683631,62.61032534613,67.3560708344054,97.2266665284007,98.0278451651994,40.6864389906825,73.2245938998246,92.5098583401645,11.9952493871537,35.9777730493343,47.7428328236301,45.4674486804299,44.3119230234231,242.535976101264,75.5945499274369,48.3676304359217,20.7205017281608,71.5569688359276
TG 50:1-FA20:1,0.0438874411558871,0.151991057122023,0.0837368355504491,0.127065243840909,0.213763981326647,0.23664654723518,0.115575483986495,0.155907082464492,0.159290465619385,0.128857099479334,0.143412689145556,0.118537050179938,0.0584243266333201,0.150121556667105,0.206409518160916,0.0600849323073712,0.122459737810208,0.110132259169397,0.167432176180548,0.20549646740968,0.0566120395796726,0.13827373258789,0.126047666636748,0.167819971085079,0.149674140097689,0.0602115963658952,0.218485066423136,0.280434456373787,0.0435723763478247,0.0932525132742682,0.0675652886882085,0.0662072340398918,0.0618716104708249,0.324425449026565,0.241166898050779,0.132523591161874,0.0604650631258324,0.168749443172486
TG 50:2-FA14:0,0.314917516691098,0.837295867773975,0.428545401898905,0.653886311001529,1.11815005617015,1.09007663504205,0.502739693936527,0.580993545171075,0.798299769064158,0.453774283333923,0.842710469611142,0.679844846620234,0.330999585815979,0.846569262657837,1.52354585334724,0.356775502005916,0.786223682526328,0.385792644395793,0.810066720609955,0.719818134429386,0.273784143746778,0.752961446663205,0.724687273473533,0.985123144181838,1.03894329820253,0.410647254107887,1.22105328353807,1.44467635103926,0.197083711226989,0.463949049820643,0.511382777417389,0.510365698161815,0.514690210180379,2.55720593337894,1.02687470104125,0.717057107365493,0.232084463854243,0.812669970342634
TG 50:2-FA16:0,4.89133950902813,14.2271364810215,6.65852220106629,10.8031207305829,13.2694278211711,13.1853446048401,6.04474360858784,10.791507915258,8.01858540266571,4.67013224709924,13.8989295968679,11.7132037496923,6.25312131231329,13.9513423617975,15.9877088613028,3.53143249035923,7.67520340578436,4.4329883002197,10.8822431974229,10.4878334413767,2.75503024690322,9.56831821803338,12.8897406664384,18.5171369322564,15.6231525062881,6.91977441950679,22.8720567238449,27.8406273073159,2.96539045833121,9.51834097800426,9.62597224292055,10.1702642196842,9.46427539518923,44.7511241892966,13.1866873264522,9.23871322236006,2.75653091488232,11.412186099779
TG 50:2-FA16:1,0.648016660232706,1.84671143125453,0.924615118293581,1.76733804797788,2.81105371508441,2.51671724837414,0.980069175081697,1.55293383489156,1.82202432155899,1.35510694905102,1.99670629142512,1.65080274294708,0.749420866263433,2.17819314632148,4.20818639657255,0.85748327123401,2.16062171551069,1.25827754787551,2.61661447426344,2.12328589784787,0.689491916012805,2.316996827244,2.13311093160159,3.81322457276531,4.11091970457236,1.50487321989917,3.3575544341142,3.54031176143711,0.572716615383758,1.28489149969507,1.76438265721341,1.73804950817305,1.76612852042873,9.58455655452265,2.66913093923768,1.66482686350481,0.627786330868704,2.39947412658336
TG 50:2-FA18:0,0.0428823852515538,0.120382297455054,0.0620087145493345,0.0824496385596907,0.132311873951735,0.125084603538595,0.0546456189061442,0.0794672022270468,0.084366470837071,0.0502481033854819,0.126934390931345,0.091691894698011,0.0420998824269512,0.109410626045517,0.186986612943222,0.0397171586438556,0.0705349709338348,0.052757968464382,0.076253025973699,0.0612425912760486,0.0225498690149639,0.0508450496511525,0.110421922838804,0.131395614901348,0.104333113944318,0.0500027097848265,0.125435059011195,0.183414298484997,0.0299153628656707,0.0596175418833585,0.0800536595831854,0.0690572143131322,0.0497692514996086,0.284699883839639,0.11265720963333,0.101729727655381,0.0272614585421154,0.0817331557170603
TG 50:2-FA18:1,1.06337191146072,2.8267460683369,1.56022431260438,2.20556067430715,4.39688418120535,3.42273545778883,1.40862817253811,2.1461374919178,2.73892150784482,1.7204447152962,2.99390080679449,2.30589426438268,1.17686355008809,3.17164854484653,6.89087769185655,1.57374997840098,3.60918955613731,1.99293225874203,3.99761861973387,3.36254691160746,1.09672474789488,3.65515695388252,3.39914168601977,5.44211081326715,5.75977293522508,2.17651812877017,4.55397683333734,4.76784775910623,0.726870190961006,1.64224082537204,2.53001585746699,2.50907878671047,2.58967988927303,13.9475383523497,3.99772155327418,2.53627775951311,0.927694140922256,3.81411034264442
TG 50:2-FA18:2,2.66356565580061,7.88494348552837,3.72837842439894,5.77861319602334,6.88404148808998,6.7489341494833,3.15715063230248,5.6096276467321,3.90631128960939,2.28459321588838,7.17938855320412,5.87002445258712,3.24663123920086,7.42574644346799,8.68401384300926,1.94410399618257,3.94674179381568,2.42554760014996,5.49605852741495,5.18298081713933,1.3584219119896,4.5425711432237,7.28784690736105,10.7283487664216,8.51484969643694,3.77957982586057,11.0136543086702,14.3100112878446,1.44054394987752,4.97245891869528,5.24671684908198,5.563380722617,5.17042691193885,23.9504413907743,7.37478235090416,4.99337984267417,1.62531537947223,6.26548346924583
TG 50:2-FA20:2,0.124626932137328,0.293894212222672,0.196890204148561,0.281613700535047,0.491771878329281,0.496206490313767,0.232517108445644,0.330230373699061,0.42491142246408,0.303954784896228,0.380545699384439,0.396750479719911,0.184723973914174,0.398749025820372,0.295952403232318,0.0794343172877112,0.22883658322508,0.284893029707663,0.243036240231066,0.251065599307024,0.204432365148818,0.303003425969876,0.182647583060411,0.254879975502354,0.463648557761897,0.166675699282755,0.56559808426866,0.692077126273365,0.136743557214964,0.260359593359264,0.150821094654721,0.154337393258556,0.231032672944904,0.974294951315257,0.326625438501206,0.260648058965677,0.154240220907812,0.331904982151408
TG 50:3-FA14:0,0.103185739511551,0.233366800094432,0.117498992798335,0.204874859451353,0.411466983734297,0.304259846445232,0.131969169658338,0.194253160999448,0.23441973162028,0.138105216666846,0.196194738112951,0.174667829823968,0.0953691214161548,0.186470601864951,0.346649477868333,0.0780764657101435,0.124068027049742,0.0916669702068637,0.164349607045441,0.185759518562422,0.0584813050374919,0.161009323895316,0.187856164326393,0.306131144665445,0.265220626101443,0.0950051485911703,0.305149289012689,0.442134719521769,0.0564273112603918,0.126709521853586,0.144737016526399,0.137237511619114,0.123879202503124,0.556157912616968,0.256013508891743,0.192461646915584,0.0615512618646198,0.197962053961093
TG 50:3-FA16:0,1.83582224179664,4.65111416841521,2.69654221750465,4.44084276457995,5.94294460428877,4.92675573577242,2.05958085827098,3.00666329532557,3.40294956539794,1.74349246482796,3.79361321700292,2.89369857792202,1.88697687306514,4.24977463135183,5.8350516879179,1.15111867488303,2.54227093149325,1.64143229384808,2.87838661094704,2.20987098406723,0.772540709924494,2.67742408057452,5.70285720658464,10.1422892006472,8.03950022869998,3.40922563331146,6.60107699640004,6.50820459133037,0.939831951335403,3.00721559028356,3.17332706587747,3.08214405088357,3.18930967084243,13.7403561190014,4.88236229191991,2.89764745200323,0.950134840752616,4.04936509122926
TG 50:3-FA16:1,0.0919388709837525,0.280983879277798,0.121844616998558,0.277542493146744,0.430587196733103,0.38389328773707,0.143171521534098,0.222094306878615,0.257211196490983,0.146011016588234,0.301501362638145,0.23114724785088,0.107397659252427,0.288636012077695,0.493144271459413,0.0906365928026448,0.198049332068292,0.143105989459636,0.264614224176815,0.205599117055262,0.073646248112583,0.244997756489481,0.248024693306668,0.467795906455063,0.471936702327567,0.164383908417617,0.63994686470075,0.606144986429009,0.088759748734412,0.218182407011933,0.24880677398454,0.240713718462918,0.240687363809583,1.09143443840491,0.378883983977358,0.183409125727569,0.0390100325197212,0.243645604875191
TG 50:3-FA18:1,0.0794764684128031,0.190549427691298,0.0964394293664853,0.131629337811001,0.285655982202156,0.220870110752835,0.109564465906819,0.113724493502197,0.16963376314938,0.0907534846659116,0.172507184430023,0.164905955103267,0.071741636380621,0.174105793983741,0.364755575952624,0.0678925788783856,0.159680145925131,0.114748581410031,0.166620973776572,0.148484042606554,0.0634956838052931,0.151504516213814,0.165925812487503,0.292817576047477,0.285209680642176,0.101255487314274,0.31335958378433,0.321090522536708,0.0539560421540973,0.0978795463756632,0.134810362738084,0.149952808222801,0.138701192703827,0.592318362979427,0.238189528939041,0.121915981116122,0.0415520338789552,0.154764682688578
TG 50:3-FA18:2,0.144728050223994,0.337608454315289,0.172025673391692,0.266622857160558,0.518540176527609,0.395537800378801,0.161823136036053,0.233103793199337,0.308727912746849,0.171398438541889,0.353253517967151,0.281699813368794,0.152289880819941,0.358401585650763,0.614925158930603,0.151739913793192,0.246463158230344,0.141127565642222,0.297014594922609,0.260934073730652,0.0958369433135966,0.287295199248382,0.358350391099514,0.54697034523142,0.484612688133886,0.216449846506505,0.641315247162691,0.717949168377042,0.0794474137122347,0.204301307707748,0.271542013306165,0.287190319841915,0.285437356742041,1.26777239728448,0.458273434901297,0.279344333237477,0.083275236640368,0.288396838423696
TG 50:3-FA18:3,2.00006124962325,4.96190274091277,2.98666978256979,4.55721638584472,6.49743078125413,5.31590783567027,2.21198816820953,3.04346770687966,3.7414785010883,1.90480387005456,3.75421978533457,2.6653404371342,2.02358669563422,4.12779757266741,6.27683855156638,1.21731393928945,2.7135733245288,1.7957493516064,2.57769145962601,1.99140008883872,0.725274997633918,2.58545010604173,6.45308494979978,11.3526632202333,8.78055786045401,3.90529205459244,5.76043403728138,5.38554276433152,0.838001116856031,2.65324755802684,3.44198714743864,3.29633102988018,3.41869778661456,14.6150084361905,5.07754090760965,2.96830848585807,1.15680165680859,4.27529666615817
TG 50:3-FA20:3,0.0489127206775536,0.160061378739121,0.0549888600720514,0.112788250150919,0.244356322124736,0.217113816352276,0.0989085702201211,0.14177957984635,0.129526138925041,0.108511241666808,0.10118704997164,0.093783724995304,0.0536988296262133,0.141397785819622,0.15077441677464,0.0441301762709506,0.0753598386524359,0.0718094570765199,0.0975065289578576,0.12190468405659,0.0394622707761869,0.0814347543193255,0.0958378952940561,0.156849215693756,0.112621258509988,0.0539612576427919,0.220765703859703,0.238854388707163,0.0345977674881235,0.0791934511584911,0.0666046447732103,0.0657687755363164,0.0499052330610829,0.267383611835081,0.191919603553923,0.113827316890074,0.0386203996013301,0.129281341362346
TG 50:4-FA14:0,0.0489127206775536,0.110769120234686,0.0832354173735003,0.0913727596159343,0.191202129988056,0.140861040020941,0.0890723588170151,0.0910719365205203,0.152105972969026,0.0850826781251105,0.093977794502923,0.0649568355475203,0.038018771375359,0.102867797909905,0.193899850393588,0.0445073572647195,0.0769681278919696,0.0437335791217903,0.0697634067418948,0.068789071717647,0.0367569846327508,0.0659332147915351,0.100699237808972,0.161664761789617,0.135535540544487,0.0616700087346193,0.173328445179106,0.18757230525166,0.0236829956019893,0.0626429096804244,0.0624418544748846,0.0537111666879917,0.056296366450377,0.245483620770493,0.110158421900862,0.0923815905194807,0.0354443798972733,0.0944748263801761
TG 50:4-FA16:0,0.391949596417242,1.01874748669835,0.781516650453301,0.979433153807448,0.928451127603421,0.727367086396825,0.470294092796481,0.601267327453921,0.708035583087466,0.338998460532642,0.697168392914267,0.516345074063413,0.33710008422815,0.792333853001081,1.57975567703382,0.213659542493839,0.718209753036837,0.480855413765437,0.584084636816446,0.427841756154058,0.158027622575908,0.456301481741279,0.7280685165661,1.56383089313738,1.23848130620871,0.503589414474995,1.81902707488161,1.78899333693452,0.280247755064716,0.831172712054597,0.70980790715,0.656189680702291,0.754321278200067,3.2431449177044,0.816266313311505,0.499094959047851,0.213292377705432,0.64439117930868
TG 50:4-FA16:1,0.0180072516193048,0.0475252273006915,0.0292493936553465,0.0339078600137256,0.0768632562551987,0.0569375151242538,0.0350882395081558,0.0317868808908187,0.0626077216674128,0.0400751744792187,0.0303547598682837,0.0343657834555283,0.0205751305094123,0.0381664974577385,0.0717659887704621,0.0184279856955618,0.0282599394946635,0.0471053289860554,0.0402356392371858,0.0361199063871376,0.0164331029258846,0.0314164534429885,0.0522685698972159,0.116180107909385,0.0821116489478151,0.0408355463242749,0.0693313780716422,0.0539811404794769,0.0144157364533848,0.0245588679997118,0.0350550761964265,0.0293767197395547,0.0360351137907002,0.166541792514422,0.0482816612714273,0.0485197429198952,0.023395049758498,0.0327128900208366
TG 50:4-FA18:3,0.0649936151468862,0.121727351057903,0.11549332009054,0.104935903621424,0.245121130644688,0.152881182102727,0.103553447827143,0.083251354714049,0.196034013745506,0.122691688020993,0.09423526791252,0.0909946179322466,0.0554171921742521,0.118134396893,0.223857212678505,0.0417539360102071,0.0856988409065811,0.0560553414934059,0.116488665210885,0.087655272821643,0.0364428223709324,0.0876353701304417,0.149659901709196,0.342591707962678,0.226217592851231,0.108547549157894,0.151434325788061,0.125202203751724,0.0395403057007125,0.0521431037964897,0.0755706546465271,0.0758533211185516,0.123879202503124,0.43239749799616,0.157042456135485,0.102829508494898,0.0409134858276591,0.122755119803189
TG 50:4-FA20:4,0.078059341903219,0.25354260413718,0.121008920036976,0.178105496282622,0.376285791816495,0.379010105016344,0.171587243365293,0.19728048298905,0.233803917964535,0.207774366146103,0.133886172990466,0.120280242094349,0.0479332710768725,0.169750041073941,0.296281605015669,0.0682320417727775,0.148422121248395,0.0957973637905884,0.114217298479753,0.0734330596817075,0.0367918915507306,0.0797812567696945,0.186467209322131,0.399346358378182,0.212566531213656,0.121881605100515,0.353042675180599,0.411180669147727,0.0654886313168051,0.132226369012941,0.0925420304781624,0.0846224911900604,0.095459056154987,0.471104458947524,0.213836936631084,0.160568002569574,0.0587825199814362,0.177451071918028
TG 50:5-FA14:0,0.0370195591429429,0.118364717050779,0.0775526780347472,0.114215949519918,0.191966938508009,0.164901324184514,0.0997282545037132,0.127904354060675,0.126187780686002,0.0941036485746836,0.0530395223769921,0.0596171634728513,0.0236274850355338,0.0617933768363385,0.167563707725528,0.0331919274516552,0.0703052153281871,0.0577040280079178,0.0611646612597543,0.0342188586825514,0.0198794897895077,0.0382371308352163,0.0638919301960374,0.135824197471649,0.123347092653796,0.0439607156858266,0.181994867438061,0.194964317281282,0.0413937575304334,0.0629988353036087,0.058279064176559,0.0464766013789969,0.0553444955200566,0.272985935130673,0.106346711800486,0.0926131233278,0.0302431805701592,0.0941640539249782
TG 50:5-FA16:0,0,0.1491946096394,0.0938330246431049,0.0384383976213926,0.2346081245425,0.20860203546065,0.0841755724295704,0.14748626090624,0.172616502901845,0,0.108035383743087,0.144364782889011,0.0325189166726045,0.127612146738477,0.328058092169124,0.0154995277839889,0,0,0.0913397243114425,0.037750358414217,0,0.0490084060585815,0,0.245487030362163,0.176208177513082,0.102778724483764,0.317458017955893,0.21028448909567,0,0.120446832695629,0.0196740290608268,0.0328667064206929,0.110383906359695,0.432141463857201,0.148006495839405,0,0.0109967022704865,0.240134411668635
TG 50:5-FA20:5,0.11239875196794,0.307344748251169,0.180844822486199,0.326943155500765,0.553721368445411,0.546165205841193,0.232790336540174,0.403390655114438,0.347729444277368,0.26172171640659,0.161950774636544,0.122372072391642,0.0481141513450871,0.171930983785812,0.437838371856489,0.0998020909512268,0.179898639222126,0.127938073526126,0.108214400690334,0.0711110656996772,0.0304423231702013,0.0975563554282275,0.230566530707439,0.445369220351482,0.322262562229878,0.146466270744721,0.499459598608212,0.571032929288304,0.0883478705500295,0.187216877794905,0.154023241038049,0.123645298008275,0.137613340212033,0.690613671711181,0.256528089755294,0.244151346372913,0.0474306782603835,0.271304353387808
