,ACR-139-TP1,ACR-139-TP3,ACR-139-TP4,ACR-145-TP1,ACR-145-TP3,ACR-145-TP4,ACR-150-TP1,ACR-150-TP3,ACR-150-TP4,ACR-173-TP1,ACR-173-TP3,ACR-173-TP4,ACR-186-TP1,ACR-186-TP3,ACR-186-TP4,ACR-225-TP1,ACR-225-TP3,ACR-225-TP4,ACR-229-TP1,ACR-229-TP3,ACR-229-TP4,ACR-237-TP1,ACR-237-TP3,ACR-237-TP4,ACR-244-TP1,ACR-244-TP3,ACR-244-TP4,ACR-265-TP1,ACR-265-TP3
TG 52:5-FA16:1,0.263011203561116,0.503690746928417,0.621007452218315,0.445671596165196,0.424439740179427,0.416279218010431,0.322143700807105,0.184556021590824,0.152641466428503,0.335641894585738,0.0893134521426774,0.19764829378263,0.118010085867291,0.0723355607306958,0.203769984147575,0.979571588580894,0.136741390016458,0.275442888657099,0.322072765405369,0.189328001698862,0.0771748674833561,0.308926362953975,0.736472047113023,0.238285035914202,0.366839884607024,0.435518299317809,0.264797898010894,0.607949962157891,0.888240259143537
TG 52:5-FA18:1,0.566130229450245,0.971754587366775,1.06294990776153,1.19050606226517,1.07992895666822,1.05912707290675,0.384951592159435,0.276677891893236,0.235673761379271,0.694211175027836,0.156733351341762,0.307927834863768,0.215737188226142,0.141593012494128,0.446901657299036,2.40175280374618,0.203944464047318,0.549327140558884,0.651332036049746,0.305737471034099,0.164066217881617,0.54740050027731,1.15002972505273,0.434525147961687,0.509731958109988,0.503902178814689,0.421831934885476,1.62866794984084,3.17509811983362
TG 52:5-FA18:2,1.03393160416085,1.79363046467192,1.61577374985315,1.80937514916965,1.66458015045067,1.5198527699235,0.299857029682085,0.0962059534807334,0.173447859226479,1.13001943569095,0.234287335561241,0.528144964960677,0.0506170711440587,0.118287330313417,0.366807229704011,2.90768193781644,0.207836533971885,0.560154586209481,0.991444396238748,0.174794436213398,0.102734787507916,0.481201993930029,0.149780419606783,0.0981657570279452,0.890777487451226,0.63804338227946,0.54719659418571,2.73634442680185,6.49386286946962
TG 52:5-FA18:3,2.38281126936747,3.98529947081899,3.51975749055284,4.15942241507462,3.83425559975681,3.2727785395143,0.362664921034414,0.235642827569785,0.395070610442216,2.53310027834332,0.546012556563189,1.08860440009862,0.0909661078560369,0.262738586848576,0.886789792041589,6.46141092973375,0.453036939219614,1.23819574904333,2.14729843274135,0.363798559986103,0.221003569994439,1.11155002023285,0.393051231843944,0.262963578183797,1.96567127233999,1.43590927649371,1.2691690602692,5.95077067893586,13.8477574817289
TG 52:5-FA20:4,0.217543349677747,0.813276279186858,0.714345035792169,0.249431211415501,0.276922221490471,0.228014050837311,0.281622480579796,0.223291135967409,0.16186033785785,0.275692418453123,0.0891638620966466,0.233382284613572,0.0957537977431967,0.0617820442715061,0.169446704964606,0.674885641668693,0.18033257317161,0.282507944169161,0.3852846788342,0.23468903323757,0.0797741813841586,0.258014660281267,0.856587367032256,0.218725006115338,0.42700496818722,0.356296988385052,0.22347613179607,0.499346783408886,0.586474735357697
TG 52:5-FA20:5,6.28066318215761,16.7393224895877,14.8675654256712,7.85780067536198,10.5022831534128,8.84015172691595,7.38499238642702,3.41311525952302,2.48880806606505,7.48184496486417,2.01747774497439,5.03507318650922,2.35466999457079,1.12372963797747,3.52406345514991,11.6072180331398,3.69980167029351,4.30128306060313,6.68491650600032,4.41750565584665,1.38289688365324,4.08583030039429,10.140170501326,2.6006613451733,7.72787073541176,5.87823643016911,4.61320220781462,16.8634914862397,23.4799817985712
TG 52:5-FA22:5,0.312730116953906,0.926709073413827,0.825303073203851,0.386561299613611,0.489861191316273,0.390623120372635,0.303909151704816,0.210390480293815,0.121440873556256,0.321547190165844,0.10669477769117,0.213891016887604,0.170868770162015,0.067058802501101,0.223450828649518,0.715008893936966,0.127400422197497,0.185171417453075,0.329699260761051,0.232702732826054,0.0681391572567563,0.258014660281267,0.789528813156017,0.171835775803107,0.453745005333973,0.406911606049269,0.31815133291222,0.873761938116993,1.20115798706929
TG 52:6-FA14:0,0.60013870552561,1.22482847484788,1.00058868167193,0.580912163428207,0.619181837537984,0.662722296728411,0.334300066875298,0.229192499732988,0.159944291017368,0.613025677569248,0.127824755427614,0.331522527374151,0.139522341103516,0.0935525261121917,0.353621807297824,1.25291124465851,0.180592044499915,0.29101522289463,0.533708011525563,0.32376696707709,0.105829208818395,0.402242329732671,0.802989471780809,0.264883020360321,0.736743731803781,0.476724871793016,0.457498061964276,1.36703301921824,2.20944844371893
TG 52:6-FA16:0,2.26209709362155,3.69603837535848,3.56163109755726,3.44854840269803,3.55293862168937,3.43551259775606,1.9404937949137,0.475339505061686,0.517571169042132,2.20500552585377,0.436609504526056,1.05213068913159,0.6195300004142,0.215327394594053,0.926612592729203,5.96876611962625,0.257140308204053,1.13228555568111,1.77305355895128,0.493331387903206,0.21702153803825,1.12568619063907,1.47035565499247,0.540977628338229,1.93210913964399,1.40797390087204,1.34328693053134,5.78525789391553,12.0888844214051
TG 52:6-FA16:1,0.272622294625893,0.621218587878381,0.639904833478003,0.38770286122192,0.441112047190811,0.458557576089615,0.249525408768165,0.169492656988168,0.129378781895395,0.364395091602321,0.0817335402552594,0.199870982207521,0.0841080655852404,0.071785898415113,0.19146916579196,0.741653241146366,0.116243155080405,0.208594054982939,0.273233862454554,0.183961976574241,0.0616408725047496,0.252165796266648,0.604261202629326,0.169642127601365,0.374639062108161,0.30119437506588,0.253928605747072,0.717692335089577,0.926288955620882
TG 52:6-FA18:1,0.0893241849793928,0.100947399277031,0.166645453377902,0.165831673572148,0.130581291381322,0.143317956863051,0.115842787116321,0.0408946521775342,0.0330788691304602,0.104898059928555,0.0250741889784253,0.0541279044750046,0.0414886086942039,0.020463678498185,0.0480416131859379,0.333499443975944,0.0395986769612496,0.077008916023524,0.107088449559233,0.0450068939995646,0.0224271967500473,0.068701176472018,0.161086086689799,0.0615686988006673,0.106780364392862,0.0813950688655638,0.0728894071240772,0.211562202605779,0.252622066068041
TG 52:6-FA18:2,0.323635008738942,0.477891952573547,0.488496271035227,0.581054858629245,0.573818050643458,0.498667813241662,0.113965931889306,0.0499557304807232,0.0698900895147199,0.368905397016687,0.0886994669815599,0.162085278984371,0.0446419732721661,0.0490298785499853,0.155419659851642,0.981765828939315,0.0783603411479515,0.18605529056741,0.265607367098872,0.0791464317819409,0.0534097118188743,0.214015251444019,0.186491306765308,0.100268003221281,0.256537231376666,0.231630442414075,0.222646686980284,0.781107477925535,1.58492501188389
TG 52:6-FA18:3,4.06438254835484,6.88131651332123,5.93611454831306,8.43371446698533,8.64992626076164,7.98446666767229,0.516645557898188,0.401567218095044,0.752185245377742,4.58359787734947,0.98614302688661,1.81422668280924,0.111249091364478,0.416644035211758,1.40971803385289,12.4187735028473,0.752726323411283,2.25023046495631,3.41637659260139,0.536453903448637,0.31835406442212,2.13643051006725,0.543810608441621,0.456187423953887,2.90825758176305,2.3676670410808,2.01306256791274,12.3002593218104,27.3360203829477
TG 52:6-FA20:5,0.937820693513073,2.31001585644163,2.07112306287679,1.19678465111087,1.4651826095486,1.52816390014419,0.814476526568908,0.604821165463042,0.425727359889925,1.1465572222103,0.313466702683523,0.697411237317774,0.250771432467994,0.209091544847695,0.573846415571361,2.14377283017751,0.430722404985429,0.706546070771131,1.00684405032234,0.683440133900813,0.198661848132777,0.85220607267553,2.03892267278449,0.525195940300347,1.21026522294421,1.0845989499475,0.848996015015291,2.52293538324611,2.97698249334813
TG 52:6-FA22:6,3.04486758079116,6.14502711252668,5.05266384537702,2.771426194572,3.09320090190517,3.20123054891875,2.35630895621801,1.17848861988453,0.793517112936709,3.04671130740425,0.681499831389734,1.83423087863326,1.0012418222803,0.534931365525176,1.84680075957285,6.30561986428584,0.800987990475915,1.38127270942622,2.76856447748504,1.6157789885985,0.548269567790739,2.02782773961398,4.23423372486431,1.37889069881153,3.66589196758773,2.35071239082874,2.36569510673835,6.56099902945911,10.9160398169486
TG 52:7-FA16:0,0.46425668580372,0.959209527879865,1.13078989672936,0.956945321943873,1.0930091224771,0.915608687638532,0.493571219286993,0.231958191115011,0.212664944227928,0.520235453269063,0.171671513871955,0.277215792377782,0.219939870718073,0.0940257587288631,0.300236028437961,1.53137813628188,0.261535172192464,0.411413400594051,0.488037525644616,0.276765899832764,0.10505761906118,0.349948599886034,0.500556512998024,0.224193477211405,0.530822748842854,0.483376987780546,0.38692955500106,1.25479477105507,2.82937032188717
TG 52:7-FA22:6,0.253584941170661,0.385343896633854,0.434281331236608,0.229311188069056,0.273536864259536,0.37363950644339,0.148577807500132,0.142456176480744,0.0959848226755683,0.256523620442067,0.0796437622373692,0.166188703768786,0.0964007828630833,0.0536470420008808,0.188523486318237,0.640718184658991,0.0570836922269846,0.167714923444969,0.227914880437132,0.172655343462535,0.0512436169015388,0.244987644975979,0.439796428159133,0.171195961744266,0.334807548441643,0.252325089045258,0.25641694019443,0.535041534466251,0.596970927489378
TG 52:8-FA16:1,0.0377050495618185,0.0864054858552,0.144104995423273,0.0674948300912655,0.0734622519112863,0.0794977673283809,0.170767999529373,0.031977157148375,0.0327552769396664,0.0548753825414532,0.0190917991757866,0.0326564222426317,0.0749855753948413,0.0155004772994348,0.039836808120818,0.139804457122265,0.04696431042311,0.0482815688705214,0.0532388041175541,0.0423234779992232,0.0116969125536121,0.0463921259341382,0.0900640431622487,0.0329047230261269,0.0598865415265833,0.0999825698687235,0.0526104997441436,0.114678881056641,0.132583479558081
TG 53:0-FA16:0,0.894064365092178,2.03965711221696,1.86834874928522,1.1733978640415,1.33682760806688,1.2752164586448,0.887414722978062,0.465184162910944,0.373573984252667,1.0057046268586,0.282057623794502,0.581850600948271,0.291337399484875,0.209091544847695,0.567580390953082,2.41209707972159,0.334448902283777,0.616954635574457,0.889806679287054,0.608242755680719,0.210420649112599,0.7210051399765,1.49102249142501,0.455732324739536,1.17433329802826,0.923069222629624,0.734525068099112,2.01491758421735,3.80093357568512
TG 53:1-FA16:0,0.401632709303095,0.833751512801835,0.889630644260244,0.679942632949006,0.75087223382135,0.721261561761128,0.530827984977747,0.182393312661761,0.176732510953019,0.454789129281907,0.13792534918075,0.253899408535645,0.0964007828630833,0.0737646827512111,0.241265175942982,1.04633918805857,0.173586318635694,0.305488645141857,0.378538163711865,0.2096310895846,0.094317961543412,0.324744881538967,0.504407589558137,0.189841971459071,0.440374986760597,0.383723628498667,0.281892745250716,1.07881689099973,1.89653071579318
TG 53:1-FA18:0,0.0245141189101606,0.0771593014122265,0.0969127162203297,0.0265413073931826,0.0396086796019378,0.0337263255332525,0.157317678529552,0.0370550748071299,0.0265509347895346,0.0302566321547054,0.0112432501547307,0.01766752337734,0.0344196083779599,0.0107618095472,0.0385743740606512,0.0620656558524854,0.0333215811085747,0.0320404003946252,0.0283060308393607,0.0352950303892439,0.00984025976732444,0.0397456895538892,0.103279962539318,0.0382060395136695,0.0506946537573868,0.054105280951404,0.0282011237367257,0.0459674845643561,0.0932227590642754
TG 53:1-FA18:1,0.0482934456515213,0.111789747967651,0.218280212768264,0.160880854961711,0.140051050795781,0.139555459517259,0.394714336883637,0.0358318909885201,0.0390074226224751,0.06769166394743,0.0390075820400772,0.0404084737941899,0.110056078535425,0.0205366155675042,0.0433182964292524,0.306930711175094,0.0472501875311457,0.0961192821487609,0.107224016568255,0.0559401667893559,0.0182448575296195,0.0246989558888853,0.0919500988792188,0.0256737567566544,0.0958858864203791,0.106432628978668,0.066213004124694,0.149678988500012,0.379944225718035
TG 53:2-FA16:0,0.117181379520553,0.29361485003876,0.310401598328882,0.177227439689961,0.217678469949111,0.207416902029503,0.459915849579956,0.0820701286469025,0.0721710976581507,0.133805727292859,0.0520122528897105,0.0854880163419679,0.0782851995062623,0.0230858172544774,0.0880898433094144,0.276474285161071,0.0695383159855994,0.0974470108553773,0.13859688675231,0.11123282304489,0.0354001797918843,0.110463772639739,0.279981699395686,0.0945096766917089,0.172417531185838,0.145111859510217,0.105694967954451,0.287076934035831,0.527433654616989
TG 53:2-FA18:0,0.0209472497565658,0.0712538129801175,0.0842719271481128,0.0188357665370973,0.0291140721860397,0.0299407175652343,0.115774914935168,0.0179785733323482,0.00994519550535831,0.0242220105586323,0.0109648846617693,0.0151178807846848,0.0349869645600142,0.0103061684171774,0.0161311018799087,0.0570502493189513,0.0234889834044051,0.0226492485548212,0.0354925360783694,0.0233772279201485,0.00527680265576487,0.0271454454267013,0.064366422151281,0.0141432581428089,0.0465165229532066,0.032413301952454,0.0231059627254685,0.0341758254804561,0.0787214409876103
TG 53:2-FA18:1,0.0443588818374335,0.14660267268323,0.0894067523661641,0.0427223467092652,0.0481575258242631,0.0426016743577926,0.322143700807105,0.0231652446821313,0.0172884291409652,0.0321359260773579,0.011017417826108,0.0225688363142795,0.0516294125669399,0.00814793550158025,0.0236369790502737,0.0978004274039165,0.0267665159724617,0.0476258331855599,0.0406257541062327,0.0369863891103547,0.0123776852419176,0.0245918146069214,0.0815494090849105,0.0244043362443774,0.0495804855429388,0.103399212673572,0.0269504061852447,0.0653137998070938,0.108241981357964
TG 53:3-FA16:0,0.056927231691373,0.211713915578855,0.29158086793247,0.0619297172507594,0.111378252897757,0.0841953626705124,0.167487710272876,0.0562688172997157,0.0406931852788056,0.0548753825414532,0.0285602995778321,0.0530025701320201,0.0448322630133091,0.0178090590248825,0.0385743740606512,0.156417991264597,0.0705762012988173,0.0702679125895917,0.117330697779733,0.0699788914210983,0.0218466144519845,0.0439994088372486,0.110866879218746,0.0405824917322232,0.136207064216276,0.122173215051557,0.0701473329921915,0.135564107739142,0.239444383003981
TG 53:4-FA16:0,0.147678110783789,0.497138672171624,0.664624598774783,0.131707670558643,0.243407184904216,0.170558846268163,0.512593435875455,0.214919433881353,0.127280254403439,0.0943405549171559,0.0805725524675426,0.107372948525512,0.0934246513116055,0.0379266997752128,0.103519592933675,0.241679902334678,0.175143146605521,0.164952819962674,0.274847159549026,0.166390857549293,0.057370571096288,0.10488076608033,0.40675662971646,0.122113083230293,0.310017305670173,0.255566419240503,0.145152842762558,0.35580831639097,0.68422052458398
TG 53:4-FA17:0,0.0367809061902052,0.132270009152747,0.171633824958323,0.0522264435801335,0.0775246805884081,0.0387979534329897,0.184596669924407,0.0666991346528338,0.0428829530964991,0.0293169851933791,0.0220587679666183,0.0241166193469972,0.0286830069816333,0.0134117605002202,0.0281943606770578,0.079933041628201,0.0656462460610322,0.0456299495275179,0.0857980727514301,0.0469072481796445,0.0201137385181161,0.0382834735502344,0.105727355016553,0.0413137077994704,0.0941472141208612,0.0710599312034569,0.0450270042855284,0.0975909683164134,0.190899494394955
TG 53:4-FA18:0,0.0829880747708651,0.346031448093099,0.443270336799073,0.078054274968123,0.131690396283366,0.0794977673283809,0.348482493954856,0.157964411492617,0.0937038145321375,0.0620166994475328,0.0506190675444504,0.0795038551980301,0.0540879560225085,0.0362777128284645,0.0685922506023944,0.107517777562639,0.127400422197497,0.105622837162971,0.244047851381846,0.125289718264848,0.0391134853644596,0.0821499536598779,0.248165597191631,0.0829016216241586,0.200550278600651,0.193731812438898,0.100955283292816,0.17239805297919,0.309637667884601
TG 53:4-FA20:4,0.420670062758327,1.78544037122593,2.40821077146924,0.46918182101497,0.83923005754875,0.448801031917495,2.12533800092235,0.831131603822142,0.571438160092285,0.325305778011149,0.303830504045474,0.381276552885177,0.221268911001171,0.169515858125734,0.35151775053088,0.736324371704486,0.817334684159097,0.675500027630132,1.32891681572771,0.723777311488521,0.256341861360113,0.457806537871553,1.24205168219677,0.443848152819089,1.3631848103772,1.05517764509835,0.559993742772124,1.2941245915266,2.20944844371893
TG 53:5-FA18:1,0.0654293507102144,0.260035466910199,0.340739492102203,0.0752003709473507,0.150648396776601,0.0758842324498181,0.136759118267167,0.0643660373501626,0.0597624133578871,0.055439170718249,0.0363389177555344,0.0647999163872117,0.0315000880244723,0.0212169653814959,0.0444657330080961,0.117235127721361,0.112351085155838,0.104849448187929,0.214568513564688,0.0994678129151418,0.0329246427435008,0.0467909121169531,0.104748398025659,0.0344585571690273,0.165453979845537,0.141122530039146,0.0596015346200546,0.186448114565599,0.296517427719999
TG 53:5-FA20:4,0.208117087287292,0.920156998657035,1.22615654000504,0.293381333335395,0.408612617773837,0.208500962493072,0.656443767682404,0.275442722732999,0.247443763399374,0.203715461215532,0.144426880791964,0.254925264731748,0.0587318714385824,0.0710163711732971,0.139709369325122,0.38555937726544,0.3710439994754,0.363824270687933,0.835394568191703,0.375105193097808,0.126004835762721,0.171743916065635,0.438817471168239,0.135092168423932,0.662373003489373,0.492183523493417,0.253810113630531,0.690351674705212,0.940065207793713
TG 53:6-FA18:1,0.149341568852693,0.5184329151312,0.628106763677267,0.264556902725594,0.342259616047514,0.234518413618723,0.318091578784374,0.179511251287874,0.124816765608534,0.133993656685124,0.0805725524675426,0.140542298866195,0.0782851995062623,0.0552960289476291,0.133397199024288,0.302178243645434,0.182927286454655,0.15865522402304,0.352138756711425,0.230869224753885,0.0680772688305467,0.114717491923098,0.401127627018819,0.0961549128430152,0.268514539681983,0.259306415619632,0.127023548931806,0.478081825332157,0.755725833481059
TG 54:0-FA16:0,0.257836000680082,0.690015372824701,1.17053706808729,0.270978186772332,0.437726689959876,0.223316455495179,1.14675053243284,0.447817441095055,0.306476254151363,0.288283687734895,0.170781303573134,0.237485709397987,0.48802087593036,0.117188005682252,0.301721740379857,0.698395359794634,0.465491562978229,0.41365261750854,0.646932134883006,0.365784860397618,0.117402344519588,0.238474137323335,1.10646613895795,0.24660261867914,0.72420933939124,0.58443676751194,0.372539214404477,0.553268641389161,0.825263106353449
TG 54:0-FA18:0,0.17301866313964,0.501977419893378,0.879087015901769,0.124926256850949,0.170039160832397,0.0554698229058461,0.887165760686558,0.332948568987342,0.18723295947962,0.217672305831807,0.100089658698939,0.159396199536736,0.304272772924131,0.0684647486727672,0.220422929993321,0.756085359252386,0.429678753508024,0.432919896415192,0.498461059364626,0.273266979089293,0.0828694603841716,0.192526438510073,0.906878571303437,0.228076929200687,0.492009181450698,0.425726359469277,0.260002951557913,0.239558068485152,0.375768659521886
TG 54:1-FA16:0,0.59939939082832,2.12573875390684,3.31838160280536,0.606037484149908,0.984772656219446,0.567324975934354,2.80406843972977,1.18596534758109,1.03386160769994,0.783289706961565,0.45691344282289,0.75588504049568,0.834060867301636,0.310998938156745,0.743742844378019,2.79076027300342,1.78983322264427,1.64311245528992,1.90809047264292,1.26997322195697,0.423007393142534,0.64643240234302,2.87983251423973,0.62409291339554,1.9241685063518,1.54595187885414,0.96064337671463,1.33817343325697,2.10711057043504
TG 54:1-FA18:0,0.553377050921983,1.91689137103408,3.13435387706214,0.485591769134411,0.784387270407605,0.440489901696801,2.59741021657049,1.07720474874505,0.680287868696803,0.673163083094128,0.391833378354404,0.643553787022334,0.725884955256619,0.302973868349237,0.718886062039409,2.888247237499,1.7278195751795,1.62334345861458,1.90750381915402,1.0978129582109,0.317735180160024,0.583955900368679,2.72101095618989,0.577386487100121,1.79826749811917,1.39476931632329,0.878500552033966,1.09590480373996,2.06250175387539
TG 54:1-FA18:1,0.198984749883982,0.596899716333012,0.920990958795339,0.254278307382689,0.335078193625657,0.151415223990084,0.922997834538743,0.274718752183283,0.19962916061915,0.315549973627877,0.127721266469006,0.247849802953826,0.205680134589816,0.0949135401490706,0.250255652308313,1.33536434445845,0.53907481565372,0.606562995074716,0.761187510505039,0.328847880259239,0.108255061137363,0.212667825457634,0.870841866715489,0.192651622089901,0.557587782564385,0.455988108618396,0.315582872768199,0.458516601257459,0.850368739376275
TG 54:1-FA20:0,0.159507145940438,0.438169999360493,0.607038781890239,0.155252378730014,0.208538005425587,0.142011920727517,0.526775862955014,0.219173905433283,0.164597547629967,0.201460308508349,0.080108157352456,0.158494782298008,0.224956726184524,0.0699170465421315,0.182211316017403,0.754505220388548,0.336015370154296,0.369348477652524,0.448643255635256,0.21314531338959,0.0690055952236906,0.166293838233831,0.71145699313222,0.155749022323667,0.395808258182674,0.34831832944291,0.225372005660723,0.327328461823924,0.547114014863892
TG 54:1-FA20:1,0.393500247632899,1.31655752144298,2.21129536836648,0.358593040210043,0.525068906517996,0.349067469269163,1.71202155460379,0.764706951204917,0.488044502368455,0.47207863337031,0.261570548572584,0.448128181664596,0.545182011272329,0.219754993770001,0.488842522186798,2.19204611806278,1.19356811020059,1.2088069679917,1.36118275761713,0.743487523264332,0.23121516031902,0.40755947883687,2.01493822650759,0.413137077994704,1.2982845118856,1.02600567334114,0.601584475677967,0.818700885954036,1.35663283301982
TG 54:2-FA16:0,0.730997406946039,2.56677528597343,3.87242440941941,0.897946705116336,1.17561087275927,0.749808487301774,2.04226949945636,0.946846484168175,0.754449341692367,1.04996151458596,0.489041100617921,1.01782032256747,0.44499636545791,0.316385628849457,0.830100523476671,3.83772638687868,1.67592530951861,1.95736113331157,2.51483684353636,1.33378908250778,0.404812195836914,0.602034207322957,2.377033617273,0.485801674677401,2.39880416570668,1.82714013874896,1.11390705728616,1.72246160421499,3.07407227056618
TG 54:2-FA18:0,0.464474458572793,1.54588013793071,2.26410577604596,0.408250970171481,0.615796480307049,0.307873171653548,1.64110941920601,0.512320719463021,0.355563549397994,0.586715562652113,0.29105963838059,0.54780720871933,0.393981588754863,0.1865553899088,0.490104956246965,1.78579818884651,0.774521914988858,0.920553848579369,1.29899748779387,0.768392674577955,0.184056179547315,0.354122130339668,1.26040712577603,0.279324537688455,1.60774473344855,1.11152692387723,0.718891671053422,0.925025676337677,1.58754905991681
TG 54:2-FA18:1,0.698467560265255,2.16423219310299,3.00630307046764,0.977333138587114,1.11366319222241,0.693573406047962,2.26716227171792,0.774258722352322,0.624789976449902,0.995461990829034,0.37989809019697,0.946010388840216,0.273952502386664,0.262850224531018,0.704509413796668,4.55231297232804,1.48002445664873,2.07449586109033,2.46591703203136,1.17802125608008,0.397385584691764,0.524935545312068,2.28731524207046,0.429406635490956,1.82681467376841,1.38621337739584,0.850808131660709,1.73613193440717,3.20159050366009
TG 54:2-FA18:2,0.109788232547648,0.30262395282935,0.369391947332561,0.110018000000773,0.137784039299048,0.0690185161805488,0.25325762642068,0.0662874115994212,0.0544704744651276,0.130422998232084,0.0506190675444504,0.0849750882439161,0.0588756459096683,0.0306711572095199,0.0908952523320073,0.483359804669356,0.144266058537288,0.168930248977179,0.245074494987418,0.071506814814572,0.0286543413350392,0.0873341740364722,0.137053978725161,0.0459752102281717,0.292469156292616,0.208193131771532,0.134725536506962,0.192903548267463,0.405415421086193
TG 54:2-FA20:0,0.114408949405714,0.257168934204102,0.314896101110115,0.0887564150460193,0.11171678862085,0.0578165580570042,0.16658723871227,0.0753453187744974,0.0634120263873764,0.113697282320477,0.0435370420393782,0.0836072799824446,0.0564018792748083,0.0223162900126615,0.0805152389484138,0.424115314991984,0.11364844179736,0.138878563089806,0.190075730403168,0.0716596071539194,0.0262406927128653,0.0842768133015576,0.193099266453843,0.0592285014470284,0.226454689586569,0.181514490933743,0.111501081664953,0.163664230911962,0.324725944073893
TG 54:2-FA20:1,0.505876081621064,1.58969713786676,2.22722982402948,0.660718650699203,0.79626375566824,0.501197287656656,1.21158448479653,0.635384022778769,0.48425479877143,0.694399104420101,0.277210171400051,0.685613891062582,0.267981236656974,0.190622891044113,0.528040584062184,3.2230256236124,1.19382758152889,1.48872902917757,1.87142462958675,0.878859261350252,0.284315430006847,0.428163431615642,1.84686925555732,0.347419033950856,1.28380032509778,1.00567489221892,0.623708019857393,1.2565311834981,2.22388070789999
TG 54:2-FA20:2,0.196657709479288,0.724004260625562,1.17727882225914,0.173374669261919,0.294526079091332,0.143457334678942,0.636183157568747,0.247033832047532,0.158301965154098,0.267611454585717,0.140943917428814,0.259028689516163,0.203444470948299,0.0966306350794553,0.233129489777463,0.713441579395237,0.422159851151381,0.391113853093011,0.615692836599152,0.380300132635619,0.0871389041030997,0.157653470939507,0.489967973942451,0.124215329423629,0.848160553248587,0.545042138985111,0.380596678329255,0.423400504563428,0.677004392493449
TG 54:3-FA16:0,0.967947767427663,2.98938410778654,3.71509126178851,1.17759322852554,1.49256513595587,0.898151646062746,2.00377434024042,0.818515083402661,0.604601113879957,1.32659358000041,0.499501154463125,1.18178633791136,0.332765794140501,0.259948925259013,0.722966328516071,3.65819713271887,1.18396767105332,1.53140992476275,2.36217361212715,1.14387430244814,0.339891236743057,0.765669471004688,1.70874952839369,0.437267208213864,2.55307941472981,2.01029464619406,1.38646776188302,2.32851290940174,4.17451952931129
TG 54:3-FA16:1,0.0700500675682803,0.164620878264409,0.292985400051606,0.0680656108954199,0.0687227517879775,0.0520349022513038,0.136759118267167,0.0842659849317694,0.0629558247586902,0.0881388849724026,0.035410127525361,0.0841202080804964,0.0474147666431081,0.0202275732134468,0.0625606212038198,0.345436124997166,0.110794257186011,0.152468112222699,0.184649185630856,0.123914587210722,0.0364522830374473,0.0651350765264404,0.254284078384718,0.0450611901441127,0.2086279981554,0.164809173773632,0.1069983812364,0.110122104325914,0.1548188339423
TG 54:3-FA18:0,0.607162195149871,1.59133515655596,1.89920833149464,0.653686715957901,0.779309234561203,0.51801700000389,1.43445119604673,0.459071204554998,0.329195095259934,0.783477636353831,0.245665015880865,0.567469452477983,0.241177053243573,0.158928104831785,0.427965146396534,2.34279496633315,0.698237344467343,0.913151411246817,1.39939845669597,0.482365415319666,0.170131283650157,0.579303394902505,0.962804200544256,0.298793165478913,1.54999154752098,1.20253350243604,0.846626172684474,1.32222471469942,2.25427567327154
TG 54:3-FA18:1,0.5167809734061,1.34071829710865,1.88522993988175,0.788530643066783,0.757808816645311,0.458854057898685,3.51368798570453,0.400220725402574,0.307146421373037,0.797948199558255,0.276013850589578,0.724083498416468,0.11359623501803,0.158719248691205,0.386357904004522,2.7919011315997,0.665543957100979,1.0298984431188,1.71409755414098,0.675958615343152,0.221268485785981,0.330194959370772,1.03760009550923,0.201084418492998,1.58182060937872,1.0596064837385,0.683526227898639,1.30589626474765,2.12337215256328
TG 54:3-FA18:2,0.291659648081125,0.81204776516996,0.820246757574964,0.369009789885862,0.375774652633769,0.256560976377956,0.360638860023048,0.137652740857597,0.124634284957059,0.37867772541448,0.117724161674479,0.288778519203167,0.0585711823238394,0.0671687349642175,0.196378631581497,1.38801375815558,0.316295549203155,0.493753618495103,0.679344740144657,0.237133710667128,0.083673152235363,0.175067134255759,0.274352696698046,0.0741270288171914,0.626441078573423,0.395940950003823,0.303932278927316,0.607190499369436,1.38746539740663
TG 54:3-FA18:3,0.425845265639361,0.970935578022176,1.06323081418536,0.452058396890336,0.533870835318426,0.404354552911173,0.427498873398106,0.213547023703311,0.17636754965007,0.496885313149323,0.132700904136025,0.26022552174495,0.13214671073681,0.0928929313334923,0.273807920605059,1.97387593385404,0.359367789701698,0.573523167063791,0.675824819211265,0.171585797087103,0.0862724661361655,0.430157362529717,0.388156446889474,0.157394258474974,0.686049078046394,0.575211443110088,0.399555416975794,0.773512850040989,1.66561448889619
TG 54:3-FA20:1,0.236765531807301,0.716223671851871,0.830640295256565,0.321920373543118,0.338197187370392,0.260897218232232,0.249205504397949,0.150965119584603,0.13448824013668,0.283021664751468,0.0998449497436407,0.240905230051665,0.0602343146614299,0.0731050879725117,0.182912668273052,1.16514163032166,0.28931053105949,0.423154253487636,0.555707517359263,0.247829174421444,0.0837350406615726,0.176263492804204,0.393540710339391,0.0951494907505503,0.524494686951425,0.402174277302372,0.252151223998959,0.476942631149476,1.20509405911867
