,POC-201-TP1,POC-201-TP3,POC-219-TP1,POC-219-TP3,POC-219-TP4,POC-222-TP1,POC-222-TP3,POC-222-TP4,POC-255-TP1,POC-255-TP3,POC-255-TP4,POC-259-TP1,POC-259-TP3,POC-259-TP4,POC-40-TP1,POC-40-TP3,POC-40-TP4,POC-42-TP1,POC-42-TP3,POC-42-TP4,POC-52-TP1,POC-52-TP3,POC-52-TP4,POC-53-TP1,POC-53-TP3,POC-53-TP4,POC-57-TP1,POC-57-TP3,POC-57-TP4
TG 48:3-FA14:0,2.69465842619419,2.73705443130241,2.62691354904663,4.04661607602851,2.40585828340431,3.59494425434678,1.6156163547289,4.00065212587445,2.90505541251191,1.27147783985532,1.94142951279499,10.5391069653228,1.41593724224617,1.0208686919568,3.42268503793537,3.76721000920455,1.17286996545908,7.37483017263371,2.90570068480887,0.774658282379519,3.21166198140987,0.617051979169878,1.27427833194305,1.37540318783287,0.958668022765261,0.688231486803252,1.22089505732985,1.63837403375316,0.896373958014225
TG 48:3-FA16:0,2.99456688915596,3.04384132112142,3.00909802487477,4.60829014611269,2.89308843012952,3.83075838641078,1.88017164717575,4.37118859206648,3.32146419918782,1.36048353626378,2.06703737549243,11.9059846146005,1.54422774214828,1.07790046245718,3.82975194778691,4.0821734689905,1.19510716947119,7.74138330435957,2.79530488818172,0.691680198447754,3.49349982663827,0.610627031448409,1.23097628988728,1.39696123152931,0.997608817190829,0.736160125596458,1.23934156154161,1.47719791055163,0.748054309540681
TG 48:3-FA18:3,5.30174219112955,5.36406952414532,5.07482930561678,8.32260019436516,4.82606562217683,6.97716728598421,3.4494012578263,7.78853121093835,6.07067275714062,2.5827385288629,3.7656091005245,21.503983986641,2.76601693834135,1.866894270351,7.10186376651699,7.29047773092782,2.18703851766936,13.4940790955497,4.99822176578305,1.1850368913281,5.99135680787819,0.948579281597675,2.27539975708147,2.54177958398506,1.57936617391141,1.12572885496106,2.1397944885643,2.63879048218308,1.34218238595762
TG 48:4-FA14:0,0.861498354208846,0.78594552817424,0.732211955551616,1.05927885460742,0.719047107896184,1.46284698873604,0.485175172819498,1.34514078483157,1.79521567746065,0.849824591213179,0.977401106503062,6.22818514837037,0.777119044581617,0.568688225846644,0.802970632761992,1.51305975779527,0.49397002758518,3.11064099807509,1.24643103210726,0.367614490042851,2.53193541350609,0.489838014284793,0.970891697665525,0.409947758931503,0.296493397556534,0.247763335249171,0.775543741360188,1.23018613104046,0.611117726872094
TG 48:4-FA16:0,0.784288736736087,0.730213659002283,0.639638511811306,0.993505364428599,0.672019353529528,1.32023799696016,0.488594254089308,1.25977719163279,1.91122388143006,0.825188519595024,1.09135484952925,6.61115501665891,0.771126080943278,0.53347816139532,0.857234979302138,1.53576053326047,0.422597917655072,3.11242237729852,1.15818697093644,0.317808235491061,2.65218333235075,0.454698345744875,0.901946924625197,0.3390975674546,0.25752266807825,0.201377214378718,0.713134844606802,1.08166704329359,0.467492963046349
TG 49:0-FA16:0,0.433383201804098,0.416410831827723,0.332571332498692,0.447620927077073,0.475231526792729,0.648035594477373,0.2692235988858,0.577521157495558,0.402894068602617,0.232804420971465,0.286231628789719,2.07952326129415,0.327180289278091,0.241059555605987,0.328504179086772,0.466710560859299,0.255400508543205,1.5956003114604,0.502632000374398,0.231504805164295,0.671233923520194,0.172096352408193,0.35948865102903,0.203423491266234,0.154720168609365,0.22142238913555,0.261486213184789,0.306148504758715,0.240573450445061
TG 49:0-FA17:0,0.179385007877453,0.181308441201071,0.167552111437422,0.250297342258044,0.182392437124886,0.278003101077342,0.0995299600785783,0.220038461716275,0.197872972642463,0.0890056964084683,0.11661407472854,0.80870349050328,0.132768813040385,0.102906829048551,0.149774159990574,0.190125001635499,0.0999723872681049,0.682158113612957,0.197879258105263,0.0855282378114637,0.279074729098707,0.0669121898304773,0.166944350818784,0.081920566046472,0.051367116286214,0.0663474958500977,0.108834374849391,0.121069506497888,0.0959915250716523
TG 49:0-FA18:0,0.0813193283117668,0.0793954720530469,0.0745586989329667,0.0734661141098696,0.0806735779590841,0.121237774112004,0.0533636120901352,0.0975642235911787,0.0724950536937873,0.0399839518687697,0.0556399848070397,0.289471714899248,0.0648038254125687,0.0338931664687971,0.05373906271637,0.0851371817068476,0.0469452084700036,0.418390309682614,0.113311912009751,0.0466874325668081,0.0948669871193625,0.0264707846124521,0.0650892330272259,0.0296638681263014,0.0333260752293233,0.0469383776611139,0.0452147396468733,0.0584731981847386,0.0423042296333477
TG 49:1-FA16:0,0.329100016714714,0.317233662457569,0.206601585592877,0.244377552504802,0.444193775505188,0.489150292887815,0.169707600286649,0.51095362845307,0.265940022206469,0.146663894770314,0.254081304011546,1.26692553247384,0.302154421740717,0.180709238528346,0.244811285707908,0.313198958610683,0.186470923585551,0.788704714215362,0.344429550034228,0.161178028070638,0.456155941408819,0.166334107537033,0.280782423644644,0.127709495208735,0.129681901435845,0.213896404531658,0.156622105201629,0.24774663932195,0.198778910325369
TG 49:1-FA18:1,0.139948912000873,0.123719994428476,0.0834764709900413,0.126430056840241,0.435892415296711,0.238922792938674,0.0781430832966948,0.259479318061645,0.14463988973688,0.0899047438469377,0.129807929893298,0.504952901774921,0.113538409564297,0.0868656308977825,0.0828972883552803,0.169833238119877,0.127151192171791,0.326136545746385,0.162885873514017,0.0821934211995488,0.238549025863251,0.082495616415266,0.156050755333056,0.0672610963328928,0.0734504149139749,0.167750235776217,0.0777388391781364,0.124817788432807,0.110432727958538
TG 49:2-FA16:0,0.0907023277323553,0.0936727279924106,0.0569150373534097,0.0914055140669307,0.0905584827682999,0.134560606432004,0.0641117601082896,0.176445936281919,0.0907063715299078,0.0505714184139025,0.0890717353348747,0.398510387776095,0.105898934210783,0.0552393434275107,0.0825556615642785,0.0802848034748511,0.0515066862160769,0.239080176961493,0.109562620803546,0.0398216336599246,0.147366193583476,0.0310967469719096,0.0841530251272502,0.038804478653592,0.0420198339847989,0.0419870720006589,0.0524407762591496,0.091832907405519,0.0499495723381695
TG 49:3-FA16:0,0.0627999395488839,0.0668317343532268,0.0501447122256879,0.0912706313604867,0.0838622569297988,0.101253525632003,0.050025369090536,0.113651941311001,0.0651404830292002,0.0329650727438772,0.0498751377312779,0.259615887802016,0.0632232443049451,0.039821997411845,0.082021991253438,0.0930774369955691,0.0399129302781407,0.137730971510426,0.076652175771302,0.0313865092886105,0.0898012742149305,0.0413901895319894,0.0514722386700657,0.0410465151980218,0.0347059443912913,0.0302290240322519,0.0376835728897407,0.0453542114125216,0.0389062995423157
TG 49:3-FA18:3,0.0545604040382367,0.086708212900038,0.0668751688902564,0.109772042594398,0.106501877621874,0.110579508256003,0.0379013640640183,0.110538189494261,0.055666173952514,0.0354887146764228,0.0568339758973195,0.305048668167369,0.0779753346427656,0.0327525310587895,0.0919015855149516,0.0733661014981288,0.0340210215227961,0.166027900667704,0.065404302152687,0.0229513849172964,0.103156335508433,0.0239008055238644,0.0381275842000486,0.0420813012954509,0.0276446276215782,0.0346591396231854,0.0399443098720844,0.037899295119738,0.033299714892113
TG 50:0-FA14:0,3.08631177237949,2.02562921461655,1.85315361622702,2.68194029358065,2.35515828776994,3.66022613271478,1.37482012632218,3.25179481394854,2.56149189718048,1.10380549258078,1.10062098701994,8.88145952170697,0.70177801178489,0.679329860617381,1.06309884938906,2.93568883035788,0.88207575914691,10.2687534702537,3.29271085487158,1.12010605023729,3.21304353947472,0.638382805605155,1.65691587337926,0.886294292448041,0.848365958555164,0.808449188239101,1.49074106179904,1.51280658893337,0.893995406950503
TG 50:0-FA16:0,52.171333300174,42.5227663727659,39.3141241515723,62.7572911377399,48.7696873872082,63.8297209266983,28.4655183335541,56.5395462354904,47.3696355051896,22.0171490226759,19.3164661524131,196.091993665901,18.4880421195938,14.2502772295243,27.138238161238,62.0118786014587,18.0172416853622,173.797642385762,56.9506422151892,17.4014606584099,54.1051465483978,10.6489919834485,30.722713940598,16.9552958578312,14.8967556177678,15.7143770006106,27.7321633282464,25.5738693541338,15.8701357775893
TG 50:0-FA18:0,30.8403611302097,24.60691682607,23.7263199691101,41.0200229671654,29.7062277853515,38.3227645469808,17.6436788632253,31.7827717685423,28.2086430220178,12.8207075969528,11.1928082180445,114.558722937636,10.5694276240096,8.04488772828158,16.3113386877759,37.06323118225,10.6683769212737,109.644825376721,34.492512941725,10.2448437180692,33.6037692215644,5.52588443638109,17.4044773824206,10.0809287437684,8.45659801544404,9.17927923571459,15.6071956819293,14.5082652765305,9.47408309670133
TG 50:1-FA14:0,9.60104874452569,6.92659587259987,4.63314766371709,7.30347142537593,5.94943722355964,11.223598040779,3.96437000044605,11.1534590075618,7.58501387874418,4.04930966286607,3.88649590858229,27.7853903920108,2.609275978502,2.38712211253054,3.16041293903784,8.71046005172752,2.42860677663849,25.0839283491393,8.93747705976909,3.10471426569274,11.0667406187641,2.53656936043593,5.66712071156294,2.49210985130846,2.76609171563116,2.35226629316899,4.65879639942465,6.24951047009068,2.95348083512496
TG 50:1-FA16:0,78.4872734446601,66.7636320809345,45.2116566953142,83.6975124264765,58.6780797441829,97.321812340581,37.8419152411791,97.1078335137527,64.0016078444174,31.693875517002,33.0684361501958,274.263288595514,32.6928912770787,26.9247925552909,35.0721973577977,83.7982417946905,20.8935541910554,184.747323111499,71.536399680399,22.1199995371769,98.1177100919797,26.3333802810681,53.3874610785839,26.9567569234727,29.024317121633,24.7808576897961,34.7536939038914,46.559012747227,21.570722779732
TG 50:1-FA16:1,2.65215310801595,1.96304362539652,1.71237584825197,2.70413952874835,2.15738569983651,2.3692884893721,1.10958223200697,2.92397932997541,1.35154090683476,0.645758733443048,0.676888063785093,5.12092338689477,0.643296510802816,0.458706678827864,1.46244804337609,2.61057948881411,0.696114577955922,4.88815013983228,1.60954391181896,0.549134623502397,1.75426481046716,0.425588537070104,0.899538647234005,0.800078579129143,0.849725288879296,0.766066011785606,0.775584866859867,0.98182444000611,0.486073899522119
TG 50:1-FA18:0,5.54013988011191,4.12194825742068,3.4777933574801,4.95768131670498,4.50719772510535,5.97129344582418,2.6278279084386,7.48649728471459,3.53544718376224,1.71358441772263,1.89868463176297,13.91281542731,1.36720265809444,1.0897956603044,2.69681827776643,5.52200642801201,1.56135582016631,14.0836415113349,4.53830871115524,1.38277189984635,4.97038539795767,0.847579103416183,2.38787613047162,1.66583315251131,1.54422889894136,1.45112866296617,1.99564823422382,2.57506968928945,1.17449453596519
TG 50:1-FA18:1,45.1163530668956,38.4361459602834,26.4537395901968,48.1837918702678,33.0067288862482,53.5368186941495,22.4875548902611,53.8711295082819,37.0850448971067,18.8592533024293,18.7223102667065,157.424692517714,19.2748206740144,16.2900231208674,20.4544602297103,47.1632117685308,11.7924736291285,109.533654926812,42.4618904357532,12.5153171496101,57.952089708608,16.3538877988572,32.0013143617824,16.4279636770588,17.6053389304509,15.0958794470933,20.4292924355333,24.8902696692602,12.1693966797175
TG 50:1-FA20:1,8.77449453223846,6.23602681371037,4.18837759883742,6.25828781359191,5.17490710157302,10.3025462330563,3.39603764573617,9.95362664084472,7.33005542903849,3.7541973411885,3.68083573311464,25.2567316448191,2.41328392115668,2.27670827837516,2.52391868467898,7.81144670292672,2.21877880031912,21.3573960256308,7.78061242869895,2.70335927816464,11.3048291252724,2.39573450638133,5.41493397606834,2.25048729755876,2.44638748979603,2.14213288093927,4.16996403781298,5.61267736934792,2.61878472115832
TG 50:2-FA14:0,3.29864557408244,2.41459738252556,1.85856054477559,2.63196625084312,2.1867960381162,4.2584213038828,1.49851811053111,4.38312464069731,2.39548873075123,1.32317306756731,1.57248626589853,10.5702608718591,1.21968175471623,1.15741904532628,1.73574576483889,3.29300031835035,0.957150080384365,7.92732695457648,3.16106907474261,1.00966477067799,3.88309920092459,1.25286480568644,1.98808117614539,1.34780889190143,1.40168747934637,1.04650796439378,1.50075487837114,2.10241133729615,1.03823753931481
TG 50:2-FA16:0,14.2907070233753,13.7587727793322,10.9319032354409,19.9684729829657,11.7795565912744,19.237215395257,8.80743962158022,21.3632215091422,13.313182697891,6.72878851239083,8.37350065847255,66.9964760061883,9.28670429784262,6.03828392414585,14.1840560335973,19.6561019672302,5.06792940745462,32.7786718706935,13.7704771388918,3.62845311921282,17.5772220355947,4.67218991630253,8.26660493434483,6.41431799395582,5.89077009710473,4.20761955025471,6.67457556897591,8.00373711300736,4.11540302975333
TG 50:2-FA16:1,4.30818680803835,3.14761259599777,2.10614095726293,3.23240189628997,2.78709854328112,4.25303293119481,1.4626909504706,4.44852369547675,1.82441806062163,0.976783967373586,1.15482818251864,8.02342901252131,1.19175815514822,1.0187503690525,1.90838574892771,3.76279875626637,0.867677097789021,5.47935383829684,2.38090165917231,0.720622574943737,2.9282181129568,1.25066231322535,1.60544363470919,1.43289728785761,1.93888932244514,1.38319674930472,1.05886586457878,1.88889562144767,0.742787517899582
TG 50:2-FA18:0,0.551511854832367,0.45652396430502,0.44450644173013,0.614210884244142,0.462358450753644,0.600859737632018,0.291142816491763,0.633648494706538,0.36352592142102,0.188575200218952,0.220888351701767,1.53043565859289,0.163853574823649,0.10982689519216,0.47041150551721,0.584932139602486,0.181128678833658,1.25517092904784,0.478659510658837,0.116130084367859,0.452230006559291,0.0675904500298533,0.203437895695974,0.199196323755106,0.144895979257927,0.128733947171831,0.163383323018456,0.232768308158479,0.111622003490399
TG 50:2-FA18:1,8.47729048985376,6.26350905744958,3.95435129441057,6.5568585287879,5.07849460161589,10.415770783473,3.19724141378197,10.0441068865419,4.85985909202854,2.65641909459894,3.02171990879425,19.9735483280481,2.58266952985701,2.5309009498223,3.33248235521644,6.96051601115206,1.66557327246707,14.5501077261674,6.40456637086228,2.06068503763748,8.72265247856507,3.22449712734182,4.74824593234177,3.22791048963283,4.2243244165402,2.96464377725407,2.71057515866479,4.40604273536376,1.74177896466297
TG 50:2-FA18:2,4.93198251025895,5.11508810959301,4.25667564366151,7.7412782100423,4.23010152255023,7.02024444381888,3.6074178900932,8.26597315617177,5.43047489167085,2.68725279358497,3.52991525930326,29.3521722748959,3.77337396426681,2.43981914200625,5.77526178351868,7.43516682730008,1.94756093600051,13.5600039498378,5.49604432038471,1.40042681132119,6.96443420488408,1.48004602169942,3.11475128925683,2.37828338059126,1.92874660389708,1.35348891534199,2.65076265523008,2.92928233213931,1.58360531892544
TG 50:2-FA20:2,0.983129828179437,0.848626164005593,0.67302031670407,1.02425431183411,0.828737664488773,1.39001550538671,0.589262500995309,1.85683400004913,0.911266327107413,0.499870375788974,0.652874328165007,4.33558532629367,0.593771636097276,0.511330559514833,0.726645587164829,1.26867634502017,0.440752787214326,2.87545886747709,1.17936037830737,0.407828455068883,1.5045167326163,0.437924436695323,0.705904987475186,0.442371056650949,0.454430014947674,0.318071875627633,0.583700097557872,0.833243074132525,0.455662425207383
TG 50:3-FA14:0,5.6423103182472,4.79297928657078,3.99145156959462,6.71147122679291,4.5390845148125,6.63121774007487,2.99967611706668,7.24102984982827,5.00671153433035,2.4285518931654,2.93554649456197,19.7087401224901,2.44436868293994,1.82175769769784,4.75733489989121,7.23533706920059,1.85823199680658,15.9274174412717,5.87888861132942,1.54853190202682,6.06780302079962,1.46283209722404,2.44207176801311,2.46624019887274,2.34640926410806,1.6190769509688,2.74431278373258,3.79251166175119,1.61809430934941
TG 50:3-FA16:0,23.319104935048,27.0630468149594,21.0586484771357,39.9893309037666,20.7539097516747,28.3715893461707,14.865892614605,33.6450287583,22.8901289771548,11.0086512917452,14.3441161066316,96.2590807997925,14.4586291121717,8.67558975463005,29.8493410904987,34.4329170595409,8.57852527880934,57.0855896447079,22.9999571663349,5.13007356856078,24.219129598476,5.06545130675157,10.4940728712891,11.436161115786,8.76035675304894,6.15645345820982,10.4709690497801,12.7532574240802,6.38097291794888
TG 50:3-FA16:1,0.734306584285313,0.610091522091834,0.460727227375852,0.781235289069901,0.494523731262241,0.765726587766091,0.331118384559284,0.863247368510205,0.361154923680377,0.181665993948187,0.271274775711575,1.63298393427468,0.274494252357303,0.213950613334282,0.618907852733459,0.783438521820525,0.211878284082473,0.968014846936482,0.367304009371127,0.0897382440498357,0.471295964597462,0.22051968480991,0.251914395607464,0.33686710220362,0.359160908585587,0.227562008154514,0.171876822314085,0.277981344774895,0.153586440114644
TG 50:3-FA18:1,0.778441433411785,0.576313623893827,0.408649968197482,0.655139448547544,0.471645253801495,0.889921628341381,0.299251068505458,0.85815597368352,0.412632009722021,0.234733814750431,0.308766095946362,1.91596525197888,0.24551693205087,0.203196050897067,0.4563926195912,0.638749425448266,0.16958906192083,1.1434269332941,0.457998823331537,0.14827597802761,0.652725279284332,0.222554494358415,0.303931314051816,0.312701813455548,0.361334348274456,0.235286044984824,0.218750302417565,0.323945830015712,0.140674305768722
TG 50:3-FA18:2,0.715088180283951,0.63227173601162,0.526219832891379,0.767122912449568,0.507956560034865,0.929489601525361,0.404881442729293,0.97771807045628,0.534432134959997,0.287695180310201,0.394828531990416,2.39236040609558,0.358001620876751,0.265169765350404,0.611956261980087,0.811670540624868,0.244229120987671,1.33573055389356,0.55656145016554,0.157913374858322,0.718410193719444,0.230013128428588,0.353224833624736,0.320956154552599,0.310586343685253,0.196269756380438,0.243493855595248,0.358710581171762,0.18620656898855
TG 50:3-FA18:3,18.8844647124216,24.0735755823406,18.5640305443258,36.9312447116033,17.3738362398366,21.7548528953287,12.6713597989341,26.5359119408922,18.9909023265667,8.68322492259686,11.796918816189,76.8476008688358,11.9484028830808,6.70844783842124,26.2500781045829,28.4816957206442,7.43634909553588,43.6308329466847,18.1257400424421,4.0074687391064,18.541430268931,3.477181706859,8.15603494016469,9.21821948459775,6.35645216771562,4.79722102830169,7.82711525853901,9.43629977115894,4.74945678473989
TG 50:3-FA20:3,5.3469195957472,4.57707931870723,3.95872542311641,6.54360969862327,4.44151093830862,6.97228224746688,2.90558268090775,7.64737446191281,4.8214463971129,2.25031573848885,2.89304041174801,18.7040266366962,2.29105231550045,1.75641558349598,4.53900373204354,6.70333996485625,1.75920991740224,15.0243700337269,5.85514310035679,1.40140763973646,5.69386130458155,1.29732544391901,2.39059952934305,2.35844998039054,2.37774301962259,1.61333343640267,2.75327251434972,3.63583347687157,1.49627851558592
TG 50:4-FA14:0,1.1607117801765,1.04641839262897,0.754124244932679,1.15153862581516,0.728294276911257,1.53390209444271,0.639043397079393,1.40741582116636,1.4597071680952,0.733173186071777,0.854658822422297,5.09625987755358,0.608523726435096,0.575043194559543,0.92654451610978,1.42615807491315,0.468691838409024,3.29384917715971,1.37140740564742,0.371537803703927,2.0930604682403,0.551774510319753,0.823555818721051,0.477208855264396,0.457327934532833,0.277471169211901,0.795834895993125,1.32951560231582,0.534664299823876
TG 50:4-FA16:0,2.96954626750446,3.04057390515851,2.36043635558208,3.75483818889785,2.41187083843566,3.70292434830154,1.9005647434239,4.19226779869174,5.17763616408693,2.32199520560588,3.02326770886039,18.7208108489649,2.62988061820847,1.99096718675294,3.15434330829163,4.53178689303674,1.18710341880383,8.61016659925987,3.70085213841537,0.920555880692467,7.72051154444659,1.55336756071325,2.56596675807812,1.17026579875068,0.980131650357369,0.622947124641006,2.36836857958895,3.38989036351348,1.36215135086523
TG 50:4-FA16:1,0.500774154261778,0.467667188452816,0.431131407952079,0.632150284201203,0.376582986441416,0.44009756097068,0.224391160379014,0.537641147023729,0.254608232054992,0.123619022789539,0.175516690271134,0.886588256843885,0.153316367439492,0.120418509713659,0.593725779866368,0.484796697905832,0.131522608345111,0.5964010936159,0.260367444875346,0.0580650421839295,0.26986434199974,0.099715188637198,0.105123196437277,0.204715182941394,0.220241888472049,0.11011703788852,0.112787197180483,0.206905162807537,0.0825697012120761
TG 50:4-FA18:3,1.27747799518827,1.33126705990701,0.996866879244971,1.52826602491345,0.908454638756642,1.2661131648107,0.665630921124301,1.40793477980249,0.829315396844871,0.382994208787955,0.613950218621885,2.72207258360414,0.399887020228778,0.344471893822294,1.46731006025567,1.14869026510172,0.317592888070348,1.61898858964142,0.749858241240998,0.159090368956645,0.909986245377963,0.230013128428588,0.370926926289045,0.543607629849431,0.495363129088039,0.274104281362792,0.324921995615736,0.466286272703941,0.214239492239564
TG 50:4-FA20:4,0.860803317214728,0.730925858944498,0.476094287461272,0.610793855680892,0.546539575580514,1.00542974574936,0.446519552754206,1.02338643043513,1.14976454723045,0.596068451705197,0.677231746406715,3.66188209744744,0.51105455813164,0.419102039219933,0.594244997863627,1.01017692284291,0.317212764924842,2.37910763052443,1.00772615864554,0.288952051138271,1.7140530391178,0.443321392781357,0.629922158962232,0.263870454844426,0.252300123882866,0.182406100531164,0.634032701907106,1.0847527919656,0.438672774752224
TG 50:5-FA14:0,0.57757574211178,0.435282193273283,0.335229570011583,0.424565798983781,0.350754686778626,0.522699121354682,0.22363690437774,0.466024855238715,0.492055799225948,0.249710426034869,0.311154078126922,1.44346433617921,0.206792694914091,0.189345478061261,0.464440498548724,0.528909227287618,0.18873114174378,1.22138786056415,0.551562395223934,0.18047242840951,0.669595142094918,0.199687375183254,0.255182474253183,0.226790619686549,0.188183653061233,0.145172281964542,0.263785010228185,0.394319259553494,0.207783425066603
TG 50:5-FA16:0,0.411254802217786,0.364994128022104,0.210048670110796,0.397951297594503,0.292769600044376,0.431445144431027,0.164289361376335,0.396374838789883,0.408201692156588,0.15979995471677,0.248812943529097,1.3585342175221,0.16392977299331,0.125573963229518,0.393382551814841,0.483674227989864,0.0991856852124367,0.904311007663941,0.358226163600486,0.0575125406274279,0.585239175173916,0.1185924507959,0.257969421112481,0.180301112849741,0.167639786903386,0.102457150878904,0.127978042646198,0.251346237750452,0.106972957349264
TG 50:5-FA20:5,1.18886077843827,0.852108421551779,0.646270249147967,0.719284512564072,0.789198045251909,0.814913243573358,0.379579332641138,0.898317399129416,0.812504949611529,0.408617060784332,0.49407351315779,2.3300525930231,0.345093541831159,0.286951279574768,0.867872882419444,1.04105569341016,0.319113380652373,2.13742875598727,0.958152197141275,0.290913707968809,1.01406361959629,0.248773975775277,0.425939583491972,0.361830205401049,0.354451789259704,0.260240625513518,0.372882906566315,0.634958959775302,0.279309853482825
TG 51:0-FA16:0,0.568625514973127,0.671182914453153,0.487757019057513,0.744903544546183,0.533865034613004,0.81672847702394,0.357630836891116,0.732878637436964,0.740729753364585,0.349738094431484,0.460306519261505,2.77668110840132,0.423340294704951,0.336617118179102,0.637629638874078,0.816703466699182,0.263380658988754,1.66476072373213,0.67539365824472,0.244546442414974,0.769224017374153,0.256536167416885,0.495247798653714,0.27434261513562,0.213049221401024,0.244106524486261,0.391322947922299,0.42760277744904,0.301163286142616
TG 51:0-FA18:0,0.102517956632356,0.0832259553538518,0.0674443192637905,0.0845714569404313,0.10139999126873,0.11502045236267,0.0593976601003272,0.108981313585891,0.0675920065840626,0.0432962319052358,0.0396405041972901,0.288173635460238,0.0408316786136104,0.0309601039859204,0.0589312426889661,0.0780791770057618,0.0402930534236468,0.385906589986759,0.0908161647725209,0.0421756218565704,0.0911828322797756,0.0271275570462023,0.0571913763000729,0.0312160472724451,0.0251756763960648,0.0489188999252959,0.0653533292073825,0.0599725109587063,0.0501194688427211
TG 51:1-FA16:0,0.30373116642942,0.33986833650778,0.235628254643116,0.352808199155536,0.395396192368633,0.521810932533349,0.200066404337927,0.553209906107428,0.383838545161309,0.188350438359334,0.301602149404683,1.39413731749683,0.291617214356559,0.189997269724122,0.25545525465173,0.350694608585201,0.165543629867908,0.944626568755466,0.387843345886316,0.158698037590537,0.633674632408946,0.182982511107435,0.327624884233275,0.146939625834935,0.128776301565483,0.192704816304911,0.212661841412732,0.383074413748736,0.195211083729785
TG 51:1-FA18:0,0.0576880705117662,0.0477069283827518,0.0395559509606198,0.0485577743198648,0.0838622569297988,0.0834897492053359,0.0290388560490488,0.0830333817797265,0.0505050717317511,0.0280291260228688,0.0432224774681296,0.146682976608139,0.0376705163983631,0.0221266117129293,0.0461830744930919,0.0564640376086865,0.0338109534687007,0.200099713326467,0.0591993348348156,0.0296210181411262,0.0907223129248273,0.0250572961137289,0.0337701460057574,0.0238000802408698,0.0224588767849787,0.0348571918496036,0.0363659654460435,0.0493194991436729,0.0366976449831449
TG 51:1-FA18:1,0.140644082890062,0.110011727925936,0.0865703361318701,0.126857185410647,0.251267902892325,0.204283428906673,0.0958464211679313,0.251175979883673,0.12117530714034,0.0818133169007133,0.10479872788415,0.523126013921063,0.0869319609192995,0.0575833202248204,0.0905890882082216,0.117339328155552,0.0834370304385894,0.380709194835422,0.152054587807202,0.0782701075384725,0.196181245208002,0.0642494772146895,0.141344401427323,0.0608799153987466,0.0635040202688043,0.113285873511212,0.0758941887569602,0.107575691532179,0.0856278382940049
TG 51:2-FA16:0,0.157078360670592,0.158790944106094,0.103585367983206,0.157183313909488,0.205669793611104,0.220270827690673,0.0991846641675305,0.256884524881029,0.16810447233342,0.082262840619948,0.151875666683593,0.764568789576938,0.142252299686126,0.0940209473677689,0.143304167243653,0.176891242820963,0.089138877621181,0.443077936651464,0.202461725135069,0.0737582968282347,0.239470064573148,0.0889212764651302,0.137259303120175,0.0700205259260371,0.06465983074385,0.0778345249823535,0.103036902097123,0.161550951395015,0.0914043194487592
TG 51:2-FA16:1,0.0368369606882362,0.0299064471613644,0.0271183413272129,0.0331024642064819,0.0564396177816517,0.0600833614431391,0.0162165040273909,0.0593919328007766,0.028795673501558,0.0169820071710882,0.0253126111139322,0.114536421089125,0.0183014654566946,0.0182863772080583,0.0297108076209668,0.0441125293817863,0.0184359725570459,0.0763367412852595,0.0314043195049649,0.0205973967206507,0.0441129066318957,0.0179898536201131,0.0288680280371797,0.016901506258009,0.0223736438560035,0.0291136772834757,0.0158112893243667,0.047978008766965,0.0217467525826044
TG 51:2-FA18:1,0.101543923107689,0.109796701484984,0.0508435695305965,0.0889060244464869,0.315437981001926,0.1997148188318,0.0568952899445267,0.226590897360729,0.102573934331276,0.0588732168105066,0.107607096526816,0.376443037312923,0.0864051005500916,0.0488589750753508,0.06608836886665,0.0899895599388441,0.0827747404656009,0.281958686960022,0.10273290160893,0.0759669666773333,0.192499622806563,0.0536736901733438,0.110297654292998,0.0554175916977977,0.0626139814862754,0.162600877889344,0.0644531258539836,0.112337428514931,0.0846084592666953
TG 51:4-FA15:0,0.0740214398735313,0.0901904704462243,0.0443937291356596,0.0602251284272768,0.201843378846246,0.0621732174933352,0.0379013640640183,0.120179894681183,0.0463065560362893,0.0391085635734179,0.0857285602820912,0.224567742948744,0.109323526610634,0.0482325830517498,0.0664599036492305,0.0944008128770227,0.0921798627852298,0.210494503629141,0.0791517032421053,0.0535532314736917,0.0934854290545175,0.0411196654174013,0.0721700700929492,0.0306986542237306,0.0342316750996853,0.0934806508693914,0.045589217551924,0.0820873743747292,0.0903849404214496
TG 51:4-FA20:4,0.613717665805898,0.808231976469832,0.515081088048358,0.571070898633114,2.21294320567606,0.680352637141354,0.372791028629673,0.957997642283595,0.378585280400889,0.325455172725914,0.740035677755434,1.46033936888634,1.08217119835298,0.452995205688731,0.519737215256873,0.645807430149352,0.883216128583429,1.23568069723033,0.630297510554239,0.503949639765253,0.66913462273997,0.30839749063051,0.57027972367787,0.270941493176858,0.350467149830111,0.999371534506248,0.35654457426447,0.798758880331269,0.739219691303998
TG 52:0-FA16:0,20.1936425017176,16.1819114594127,11.7024475863134,21.0098164851349,16.332363572808,23.6809196597805,9.89543097568316,19.7088941278054,16.6651545738081,8.62120170700356,7.07040067851312,62.2789624992208,5.67565951752541,4.7214887883488,7.36279994565191,21.4490554735064,5.67444589730507,61.6124383519892,20.9292999247595,7.41660743998498,22.4584872947549,4.545117025835,11.7079038583635,5.33692232948528,6.01602689616406,5.92167049622678,10.8733336153615,11.089191730669,6.14669211969095
