"","name","module","type"
"9592","FUN_014710","ME14","gene"
"9593","FUN_015022","ME14","gene"
"9594","FUN_015027","ME14","gene"
"9595","FUN_015055","ME14","gene"
"9596","FUN_015112","ME14","gene"
"9597","FUN_015145","ME14","gene"
"9598","FUN_015308","ME14","gene"
"9599","FUN_015365","ME14","gene"
"9600","FUN_015453","ME14","gene"
"9601","FUN_016023","ME14","gene"
"9602","FUN_016301","ME14","gene"
"9603","FUN_016351","ME14","gene"
"9604","FUN_016432","ME14","gene"
"9605","FUN_016453","ME14","gene"
"9606","FUN_016644","ME14","gene"
"9607","FUN_016745","ME14","gene"
"9608","FUN_016868","ME14","gene"
"9609","FUN_017832","ME14","gene"
"9610","FUN_018029","ME14","gene"
"9611","FUN_018504","ME14","gene"
"9612","FUN_018530","ME14","gene"
"9613","FUN_019025","ME14","gene"
"9614","FUN_019135","ME14","gene"
"9615","FUN_019205","ME14","gene"
"9616","FUN_019335","ME14","gene"
"9617","FUN_022108","ME14","gene"
"9618","FUN_022424","ME14","gene"
"9619","FUN_022394","ME14","gene"
"9620","FUN_022542","ME14","gene"
"9621","FUN_022608","ME14","gene"
"9622","FUN_022624","ME14","gene"
"9623","FUN_022797","ME14","gene"
"9624","FUN_022823","ME14","gene"
"9625","FUN_022928","ME14","gene"
"9626","FUN_022988","ME14","gene"
"9627","FUN_023003","ME14","gene"
"9628","FUN_023044","ME14","gene"
"9629","FUN_023075","ME14","gene"
"9630","FUN_023073","ME14","gene"
"9631","FUN_023174","ME14","gene"
"9632","FUN_023188","ME14","gene"
"9633","FUN_023211","ME14","gene"
"9634","FUN_023227","ME14","gene"
"9635","FUN_023321","ME14","gene"
"9636","FUN_023364","ME14","gene"
"9637","FUN_023406","ME14","gene"
"9638","FUN_023619","ME14","gene"
"9639","FUN_023760","ME14","gene"
"9640","FUN_023795","ME14","gene"
"9641","FUN_023982","ME14","gene"
"9642","FUN_024138","ME14","gene"
"9643","FUN_024155","ME14","gene"
"9644","FUN_024217","ME14","gene"
"9645","FUN_024416","ME14","gene"
"9646","FUN_024596","ME14","gene"
"9647","FUN_024770","ME14","gene"
"9648","FUN_024765","ME14","gene"
"9649","FUN_025144","ME14","gene"
"9650","FUN_025466","ME14","gene"
"9651","FUN_025544","ME14","gene"
"9652","FUN_025790","ME14","gene"
"9653","FUN_025874","ME14","gene"
"9654","FUN_025986","ME14","gene"
"9655","FUN_026016","ME14","gene"
"9656","FUN_026023","ME14","gene"
"9657","FUN_026067","ME14","gene"
"9658","FUN_026183","ME14","gene"
"9659","FUN_026369","ME14","gene"
"9660","FUN_026548","ME14","gene"
"9661","FUN_026528","ME14","gene"
"9662","FUN_026589","ME14","gene"
"9663","FUN_026586","ME14","gene"
"9664","FUN_026708","ME14","gene"
"9665","FUN_027065","ME14","gene"
"9666","FUN_027231","ME14","gene"
"9667","FUN_027603","ME14","gene"
"9668","FUN_027829","ME14","gene"
"9669","FUN_027850","ME14","gene"
"9670","FUN_027976","ME14","gene"
"9671","FUN_027961","ME14","gene"
"9672","FUN_028136","ME14","gene"
"9673","FUN_028299","ME14","gene"
"9674","FUN_028301","ME14","gene"
"9675","FUN_028302","ME14","gene"
"9676","FUN_028444","ME14","gene"
"9677","FUN_028553","ME14","gene"
"9678","FUN_028841","ME14","gene"
"9679","FUN_028977","ME14","gene"
"9680","FUN_029007","ME14","gene"
"9681","FUN_029062","ME14","gene"
"9682","FUN_029453","ME14","gene"
"9683","FUN_029554","ME14","gene"
"9684","FUN_029805","ME14","gene"
"9685","FUN_029903","ME14","gene"
"9686","FUN_030682","ME14","gene"
"9687","FUN_031221","ME14","gene"
"9688","FUN_031289","ME14","gene"
"9689","FUN_031305","ME14","gene"
"9690","FUN_031357","ME14","gene"
"9691","FUN_031496","ME14","gene"
"9692","FUN_031585","ME14","gene"
"9693","FUN_031709","ME14","gene"
"9694","FUN_031741","ME14","gene"
"9695","FUN_031869","ME14","gene"
"9696","FUN_031947","ME14","gene"
"9697","FUN_032006","ME14","gene"
"9698","FUN_032500","ME14","gene"
"9699","FUN_032421","ME14","gene"
"9700","FUN_032637","ME14","gene"
"9701","FUN_032832","ME14","gene"
"9702","FUN_032909","ME14","gene"
"9703","FUN_033021","ME14","gene"
"9704","FUN_033094","ME14","gene"
"9705","FUN_033669","ME14","gene"
"9706","FUN_034154","ME14","gene"
"9707","FUN_034178","ME14","gene"
"9708","FUN_034280","ME14","gene"
"9709","FUN_034296","ME14","gene"
"9710","FUN_034294","ME14","gene"
"9711","FUN_034908","ME14","gene"
"9712","FUN_034961","ME14","gene"
"9713","FUN_035038","ME14","gene"
"9714","FUN_035220","ME14","gene"
"9715","FUN_035467","ME14","gene"
"9716","FUN_036177","ME14","gene"
"9717","FUN_036478","ME14","gene"
"9718","FUN_036480","ME14","gene"
"9719","FUN_036506","ME14","gene"
"9720","FUN_036900","ME14","gene"
"9721","FUN_037206","ME14","gene"
"9722","FUN_037441","ME14","gene"
"9723","FUN_037490","ME14","gene"
"9724","FUN_037764","ME14","gene"
"9725","FUN_038033","ME14","gene"
"9726","FUN_038034","ME14","gene"
"9727","FUN_038071","ME14","gene"
"9728","FUN_038228","ME14","gene"
"9729","FUN_038245","ME14","gene"
"9730","FUN_038348","ME14","gene"
"9731","FUN_038439","ME14","gene"
"9732","FUN_038552","ME14","gene"
"9733","FUN_038561","ME14","gene"
"9734","FUN_038691","ME14","gene"
"9735","FUN_038682","ME14","gene"
"9736","FUN_038707","ME14","gene"
"9737","FUN_038727","ME14","gene"
"9738","FUN_038735","ME14","gene"
"9739","FUN_038832","ME14","gene"
"9740","FUN_039338","ME14","gene"
"9741","FUN_039578","ME14","gene"
"9742","FUN_039820","ME14","gene"
"9743","FUN_039937","ME14","gene"
"9744","FUN_040017","ME14","gene"
"9745","FUN_040060","ME14","gene"
"9746","FUN_040137","ME14","gene"
"9747","FUN_040247","ME14","gene"
"9748","FUN_040423","ME14","gene"
"9749","FUN_041142","ME14","gene"
"9750","FUN_041486","ME14","gene"
"9751","FUN_041521","ME14","gene"
"9752","FUN_041565","ME14","gene"
"9753","FUN_041598","ME14","gene"
"9754","FUN_041745","ME14","gene"
"9755","FUN_041904","ME14","gene"
"9756","FUN_041943","ME14","gene"
"9757","FUN_042837","ME14","gene"
"9758","FUN_043106","ME14","gene"
"9759","FUN_043258","ME14","gene"
"9760","FUN_043391","ME14","gene"
"9761","FUN_043565","ME14","gene"
"9762","FUN_002362","ME14","gene"
"9763","FUN_004062","ME14","gene"
"9764","FUN_004086","ME14","gene"
"9765","FUN_004258","ME14","gene"
"9766","FUN_004286","ME14","gene"
"9767","FUN_004444","ME14","gene"
"9768","FUN_004684","ME14","gene"
"9769","FUN_004699","ME14","gene"
"9770","FUN_005044","ME14","gene"
"9771","FUN_005233","ME14","gene"
"9772","FUN_000529","ME14","gene"
"9773","FUN_001086","ME14","gene"
"9774","FUN_001166","ME14","gene"
"9775","FUN_001341","ME14","gene"
"9776","FUN_001921","ME14","gene"
"9777","FUN_006331","ME14","gene"
"9778","FUN_007027","ME14","gene"
"9779","FUN_008889","ME14","gene"
"9780","FUN_009835","ME14","gene"
"9781","FUN_009836","ME14","gene"
"9782","FUN_011909","ME14","gene"
"9783","FUN_012044","ME14","gene"
"9784","FUN_012091","ME14","gene"
"9785","FUN_012562","ME14","gene"
"9786","FUN_012704","ME14","gene"
"9787","FUN_014590","ME14","gene"
"9788","FUN_015257","ME14","gene"
"9789","FUN_015988","ME14","gene"
"9790","FUN_016596","ME14","gene"
"9791","FUN_017965","ME14","gene"
"9792","FUN_018459","ME14","gene"
"9793","FUN_019736","ME14","gene"
"9794","FUN_022275","ME14","gene"
"9795","FUN_022290","ME14","gene"
"9796","FUN_022683","ME14","gene"
"9797","FUN_023634","ME14","gene"
"9798","FUN_023762","ME14","gene"
"9799","FUN_023867","ME14","gene"
"9800","FUN_024412","ME14","gene"
"9801","FUN_024622","ME14","gene"
"9802","FUN_025062","ME14","gene"
"9803","FUN_025323","ME14","gene"
"9804","FUN_026380","ME14","gene"
"9805","FUN_028504","ME14","gene"
"9806","FUN_028985","ME14","gene"
"9807","FUN_029372","ME14","gene"
"9808","FUN_031267","ME14","gene"
"9809","FUN_031797","ME14","gene"
"9810","FUN_031798","ME14","gene"
"9811","FUN_032270","ME14","gene"
"9812","FUN_032470","ME14","gene"
"9813","FUN_033688","ME14","gene"
"9814","FUN_033823","ME14","gene"
"9815","FUN_033862","ME14","gene"
"9816","FUN_033923","ME14","gene"
"9817","FUN_034162","ME14","gene"
"9818","FUN_034250","ME14","gene"
"9819","FUN_034279","ME14","gene"
"9820","FUN_034284","ME14","gene"
"9821","FUN_034621","ME14","gene"
"9822","FUN_036658","ME14","gene"
"9823","FUN_036993","ME14","gene"
"9824","FUN_037054","ME14","gene"
"9825","FUN_037461","ME14","gene"
"9826","FUN_037702","ME14","gene"
"9827","FUN_037744","ME14","gene"
"9828","FUN_037749","ME14","gene"
"9829","FUN_038267","ME14","gene"
"9830","FUN_038314","ME14","gene"
"9831","FUN_040246","ME14","gene"
"9832","FUN_041409","ME14","gene"
"9833","FUN_043427","ME14","gene"
"9834","FUN_043532","ME14","gene"
"9835","FUN_043722","ME14","gene"
"9836","FUN_003892","ME14","gene"
"9837","FUN_004471","ME14","gene"
"9838","FUN_004827","ME14","gene"
"9839","FUN_000242","ME14","gene"
"9840","FUN_000373","ME14","gene"
"9841","FUN_000596","ME14","gene"
"9842","FUN_001014","ME14","gene"
"9843","FUN_001109","ME14","gene"
"9844","FUN_001798","ME14","gene"
"9845","FUN_007116","ME14","gene"
"9846","FUN_007971","ME14","gene"
"9847","FUN_008000","ME14","gene"
"9848","FUN_010576","ME14","gene"
"9849","FUN_011770","ME14","gene"
"9850","FUN_012235","ME14","gene"
"9851","FUN_012563","ME14","gene"
"9852","FUN_012572","ME14","gene"
"9853","FUN_014582","ME14","gene"
"9854","FUN_014734","ME14","gene"
"9855","FUN_014911","ME14","gene"
"9856","FUN_017000","ME14","gene"
"9857","FUN_017018","ME14","gene"
"9858","FUN_019023","ME14","gene"
"9859","FUN_022895","ME14","gene"
"9860","FUN_023699","ME14","gene"
"9861","FUN_024343","ME14","gene"
"9862","FUN_024846","ME14","gene"
"9863","FUN_026180","ME14","gene"
"9864","FUN_027425","ME14","gene"
"9865","FUN_031455","ME14","gene"
"9866","FUN_033877","ME14","gene"
"9867","FUN_034117","ME14","gene"
"9868","FUN_034230","ME14","gene"
"9869","FUN_034963","ME14","gene"
"9870","FUN_037940","ME14","gene"
"9871","FUN_037982","ME14","gene"
"9872","FUN_038042","ME14","gene"
"9873","FUN_038166","ME14","gene"
"9874","FUN_039773","ME14","gene"
"9875","FUN_039889","ME14","gene"
"9876","FUN_041631","ME14","gene"
"9877","FUN_041629","ME14","gene"
"9878","FUN_041833","ME14","gene"
"9879","FUN_043081","ME14","gene"
"9880","FUN_043194","ME14","gene"
"9881","FUN_003498","ME14","gene"
"9882","FUN_003712","ME14","gene"
"9883","FUN_004207","ME14","gene"
"9884","FUN_004226","ME14","gene"
"9885","FUN_004510","ME14","gene"
"9886","FUN_004664","ME14","gene"
"9887","FUN_004798","ME14","gene"
"9888","FUN_005484","ME14","gene"
"9889","FUN_000563","ME14","gene"
"9890","FUN_000616","ME14","gene"
"9891","FUN_001165","ME14","gene"
"9892","FUN_001465","ME14","gene"
"9893","FUN_001577","ME14","gene"
"9894","FUN_001595","ME14","gene"
"9895","FUN_001817","ME14","gene"
"9896","FUN_006394","ME14","gene"
"9897","FUN_006441","ME14","gene"
"9898","FUN_006753","ME14","gene"
"9899","FUN_006811","ME14","gene"
"9900","FUN_007036","ME14","gene"
"9901","FUN_007884","ME14","gene"
"9902","FUN_008026","ME14","gene"
"9903","FUN_008397","ME14","gene"
"9904","FUN_008578","ME14","gene"
"9905","FUN_008660","ME14","gene"
"9906","FUN_008744","ME14","gene"
"9907","FUN_010943","ME14","gene"
"9908","FUN_011855","ME14","gene"
"9909","FUN_011841","ME14","gene"
"9910","FUN_011932","ME14","gene"
"9911","FUN_011964","ME14","gene"
"9912","FUN_012119","ME14","gene"
"9913","FUN_012297","ME14","gene"
"9914","FUN_012363","ME14","gene"
"9915","FUN_012596","ME14","gene"
"9916","FUN_013364","ME14","gene"
"9917","FUN_014512","ME14","gene"
"9918","FUN_014910","ME14","gene"
"9919","FUN_015191","ME14","gene"
"9920","FUN_015380","ME14","gene"
"9921","FUN_016279","ME14","gene"
"9922","FUN_016650","ME14","gene"
"9923","FUN_016969","ME14","gene"
"9924","FUN_020855","ME14","gene"
"9925","FUN_020903","ME14","gene"
"9926","FUN_020942","ME14","gene"
"9927","FUN_022040","ME14","gene"
"9928","FUN_022328","ME14","gene"
"9929","FUN_022345","ME14","gene"
"9930","FUN_022374","ME14","gene"
"9931","FUN_022635","ME14","gene"
"9932","FUN_022648","ME14","gene"
"9933","FUN_022980","ME14","gene"
"9934","FUN_023407","ME14","gene"
"9935","FUN_023950","ME14","gene"
"9936","FUN_024017","ME14","gene"
"9937","FUN_024046","ME14","gene"
"9938","FUN_024103","ME14","gene"
"9939","FUN_024679","ME14","gene"
"9940","FUN_024680","ME14","gene"
"9941","FUN_024910","ME14","gene"
"9942","FUN_025457","ME14","gene"
"9943","FUN_025539","ME14","gene"
"9944","FUN_025837","ME14","gene"
"9945","FUN_026070","ME14","gene"
"9946","FUN_026531","ME14","gene"
"9947","FUN_026655","ME14","gene"
"9948","FUN_027220","ME14","gene"
"9949","FUN_028496","ME14","gene"
"9950","FUN_028551","ME14","gene"
"9951","FUN_028915","ME14","gene"
"9952","FUN_029194","ME14","gene"
"9953","FUN_029255","ME14","gene"
"9954","FUN_031553","ME14","gene"
"9955","FUN_031667","ME14","gene"
"9956","FUN_032395","ME14","gene"
"9957","FUN_032606","ME14","gene"
"9958","FUN_032990","ME14","gene"
"9959","FUN_033037","ME14","gene"
"9960","FUN_033952","ME14","gene"
"9961","FUN_034083","ME14","gene"
"9962","FUN_034417","ME14","gene"
"9963","FUN_035006","ME14","gene"
"9964","FUN_035087","ME14","gene"
"9965","FUN_035513","ME14","gene"
"9966","FUN_036089","ME14","gene"
"9967","FUN_037040","ME14","gene"
"9968","FUN_037239","ME14","gene"
"9969","FUN_037530","ME14","gene"
"9970","FUN_037595","ME14","gene"
"9971","FUN_037999","ME14","gene"
"9972","FUN_038073","ME14","gene"
"9973","FUN_038320","ME14","gene"
"9974","FUN_038325","ME14","gene"
"9975","FUN_038331","ME14","gene"
"9976","FUN_038471","ME14","gene"
"9977","FUN_039663","ME14","gene"
"9978","FUN_039774","ME14","gene"
"9979","FUN_040098","ME14","gene"
"9980","FUN_040994","ME14","gene"
"9981","FUN_041141","ME14","gene"
"9982","FUN_042424","ME14","gene"
"9983","FUN_043326","ME14","gene"
"9984","FUN_043808","ME14","gene"
"9985","FUN_002433","ME2","gene"
"9986","FUN_002468","ME2","gene"
"9987","FUN_002453","ME2","gene"
"9988","FUN_002660","ME2","gene"
"9989","FUN_002692","ME2","gene"
"9990","FUN_002669","ME2","gene"
"9991","FUN_002813","ME2","gene"
"9992","FUN_002871","ME2","gene"
"9993","FUN_003427","ME2","gene"
"9994","FUN_003218","ME2","gene"
"9995","FUN_003384","ME2","gene"
"9996","FUN_003717","ME2","gene"
"9997","FUN_003846","ME2","gene"
"9998","FUN_003898","ME2","gene"
"9999","FUN_004083","ME2","gene"
"10000","FUN_004098","ME2","gene"
"10001","FUN_004109","ME2","gene"
"10002","FUN_004163","ME2","gene"
"10003","FUN_004227","ME2","gene"
"10004","FUN_004265","ME2","gene"
"10005","FUN_004302","ME2","gene"
"10006","FUN_004289","ME2","gene"
"10007","FUN_004329","ME2","gene"
"10008","FUN_004341","ME2","gene"
"10009","FUN_004343","ME2","gene"
"10010","FUN_004409","ME2","gene"
"10011","FUN_004414","ME2","gene"
"10012","FUN_004464","ME2","gene"
"10013","FUN_004576","ME2","gene"
"10014","FUN_004484","ME2","gene"
"10015","FUN_004487","ME2","gene"
"10016","FUN_004499","ME2","gene"
"10017","FUN_004500","ME2","gene"
"10018","FUN_004565","ME2","gene"
"10019","FUN_004625","ME2","gene"
"10020","FUN_004639","ME2","gene"
"10021","FUN_004651","ME2","gene"
"10022","FUN_004690","ME2","gene"
"10023","FUN_004692","ME2","gene"
"10024","FUN_004691","ME2","gene"
"10025","FUN_004694","ME2","gene"
"10026","FUN_004698","ME2","gene"
"10027","FUN_004702","ME2","gene"
"10028","FUN_004711","ME2","gene"
"10029","FUN_004766","ME2","gene"
"10030","FUN_004832","ME2","gene"
"10031","FUN_004836","ME2","gene"
"10032","FUN_004881","ME2","gene"
"10033","FUN_004897","ME2","gene"
"10034","FUN_004899","ME2","gene"
"10035","FUN_004903","ME2","gene"
"10036","FUN_004989","ME2","gene"
"10037","FUN_005018","ME2","gene"
"10038","FUN_005032","ME2","gene"
"10039","FUN_005050","ME2","gene"
"10040","FUN_005061","ME2","gene"
"10041","FUN_005062","ME2","gene"
"10042","FUN_005110","ME2","gene"
"10043","FUN_005231","ME2","gene"
"10044","FUN_005255","ME2","gene"
"10045","FUN_005338","ME2","gene"
"10046","FUN_005365","ME2","gene"
"10047","FUN_005366","ME2","gene"
"10048","FUN_005382","ME2","gene"
"10049","FUN_005383","ME2","gene"
"10050","FUN_005455","ME2","gene"
"10051","FUN_000193","ME2","gene"
"10052","FUN_000191","ME2","gene"
"10053","FUN_000194","ME2","gene"
"10054","FUN_000217","ME2","gene"
"10055","FUN_000226","ME2","gene"
"10056","FUN_000274","ME2","gene"
"10057","FUN_000323","ME2","gene"
"10058","FUN_000437","ME2","gene"
"10059","FUN_000559","ME2","gene"
"10060","FUN_000579","ME2","gene"
"10061","FUN_000642","ME2","gene"
"10062","FUN_000618","ME2","gene"
"10063","FUN_000879","ME2","gene"
"10064","FUN_000894","ME2","gene"
"10065","FUN_000944","ME2","gene"
"10066","FUN_000960","ME2","gene"
"10067","FUN_001041","ME2","gene"
"10068","FUN_001098","ME2","gene"
"10069","FUN_001088","ME2","gene"
"10070","FUN_001145","ME2","gene"
"10071","FUN_001169","ME2","gene"
"10072","FUN_001177","ME2","gene"
"10073","FUN_001184","ME2","gene"
"10074","FUN_001192","ME2","gene"
"10075","FUN_001207","ME2","gene"
"10076","FUN_001210","ME2","gene"
"10077","FUN_001247","ME2","gene"
"10078","FUN_001324","ME2","gene"
"10079","FUN_001343","ME2","gene"
"10080","FUN_001349","ME2","gene"
"10081","FUN_001368","ME2","gene"
"10082","FUN_001384","ME2","gene"
"10083","FUN_001428","ME2","gene"
"10084","FUN_001422","ME2","gene"
"10085","FUN_001456","ME2","gene"
"10086","FUN_001525","ME2","gene"
"10087","FUN_001532","ME2","gene"
"10088","FUN_001546","ME2","gene"
"10089","FUN_001562","ME2","gene"
"10090","FUN_001548","ME2","gene"
"10091","FUN_001549","ME2","gene"
"10092","FUN_001552","ME2","gene"
"10093","FUN_001581","ME2","gene"
"10094","FUN_001587","ME2","gene"
"10095","FUN_001588","ME2","gene"
"10096","FUN_001598","ME2","gene"
"10097","FUN_001593","ME2","gene"
"10098","FUN_001728","ME2","gene"
"10099","FUN_001658","ME2","gene"
"10100","FUN_001691","ME2","gene"
"10101","FUN_001889","ME2","gene"
"10102","FUN_001867","ME2","gene"
"10103","FUN_001878","ME2","gene"
"10104","FUN_001941","ME2","gene"
"10105","FUN_005909","ME2","gene"
"10106","FUN_005901","ME2","gene"
"10107","FUN_006004","ME2","gene"
"10108","FUN_006008","ME2","gene"
"10109","FUN_006018","ME2","gene"
"10110","FUN_006040","ME2","gene"
"10111","FUN_006163","ME2","gene"
"10112","FUN_006169","ME2","gene"
"10113","FUN_006214","ME2","gene"
"10114","FUN_006248","ME2","gene"
"10115","FUN_006251","ME2","gene"
"10116","FUN_006443","ME2","gene"
"10117","FUN_006503","ME2","gene"
"10118","FUN_006622","ME2","gene"
"10119","FUN_006639","ME2","gene"
"10120","FUN_006647","ME2","gene"
"10121","FUN_006704","ME2","gene"
"10122","FUN_006732","ME2","gene"
"10123","FUN_006749","ME2","gene"
"10124","FUN_006776","ME2","gene"
"10125","FUN_006933","ME2","gene"
"10126","FUN_006919","ME2","gene"
"10127","FUN_006978","ME2","gene"
"10128","FUN_006980","ME2","gene"
"10129","FUN_006987","ME2","gene"
"10130","FUN_006996","ME2","gene"
"10131","FUN_007005","ME2","gene"
"10132","FUN_007016","ME2","gene"
"10133","FUN_007073","ME2","gene"
"10134","FUN_007118","ME2","gene"
"10135","FUN_007139","ME2","gene"
"10136","FUN_007142","ME2","gene"
"10137","FUN_007181","ME2","gene"
"10138","FUN_007332","ME2","gene"
"10139","FUN_007338","ME2","gene"
"10140","FUN_007610","ME2","gene"
"10141","FUN_007646","ME2","gene"
"10142","FUN_007860","ME2","gene"
"10143","FUN_007908","ME2","gene"
"10144","FUN_007977","ME2","gene"
"10145","FUN_008101","ME2","gene"
"10146","FUN_008104","ME2","gene"
"10147","FUN_008273","ME2","gene"
"10148","FUN_008288","ME2","gene"
"10149","FUN_008314","ME2","gene"
"10150","FUN_008317","ME2","gene"
"10151","FUN_008422","ME2","gene"
"10152","FUN_008405","ME2","gene"
"10153","FUN_008430","ME2","gene"
"10154","FUN_008437","ME2","gene"
"10155","FUN_008484","ME2","gene"
"10156","FUN_008487","ME2","gene"
"10157","FUN_008490","ME2","gene"
"10158","FUN_008516","ME2","gene"
"10159","FUN_008534","ME2","gene"
"10160","FUN_008542","ME2","gene"
"10161","FUN_008545","ME2","gene"
"10162","FUN_008609","ME2","gene"
"10163","FUN_008636","ME2","gene"
"10164","FUN_008642","ME2","gene"
"10165","FUN_008659","ME2","gene"
"10166","FUN_008694","ME2","gene"
"10167","FUN_008699","ME2","gene"
"10168","FUN_008712","ME2","gene"
"10169","FUN_008716","ME2","gene"
"10170","FUN_008757","ME2","gene"
"10171","FUN_008780","ME2","gene"
"10172","FUN_008802","ME2","gene"
"10173","FUN_008873","ME2","gene"
"10174","FUN_008892","ME2","gene"
"10175","FUN_008912","ME2","gene"
"10176","FUN_008921","ME2","gene"
"10177","FUN_008927","ME2","gene"
"10178","FUN_008950","ME2","gene"
"10179","FUN_008979","ME2","gene"
"10180","FUN_008991","ME2","gene"
"10181","FUN_009012","ME2","gene"
"10182","FUN_009345","ME2","gene"
"10183","FUN_009352","ME2","gene"
"10184","FUN_009518","ME2","gene"
"10185","FUN_009654","ME2","gene"
"10186","FUN_009656","ME2","gene"
"10187","FUN_009677","ME2","gene"
"10188","FUN_009820","ME2","gene"
"10189","FUN_009826","ME2","gene"
"10190","FUN_009857","ME2","gene"
"10191","FUN_010122","ME2","gene"
"10192","FUN_010587","ME2","gene"
"10193","FUN_010590","ME2","gene"
"10194","FUN_010606","ME2","gene"
"10195","FUN_010613","ME2","gene"
"10196","FUN_010614","ME2","gene"
"10197","FUN_010621","ME2","gene"
"10198","FUN_010624","ME2","gene"
"10199","FUN_010639","ME2","gene"
"10200","FUN_010642","ME2","gene"
"10201","FUN_010664","ME2","gene"
"10202","FUN_010673","ME2","gene"
"10203","FUN_010675","ME2","gene"
"10204","FUN_010681","ME2","gene"
"10205","FUN_010682","ME2","gene"
"10206","FUN_010698","ME2","gene"
"10207","FUN_010725","ME2","gene"
"10208","FUN_010803","ME2","gene"
"10209","FUN_010827","ME2","gene"
"10210","FUN_010808","ME2","gene"
"10211","FUN_010811","ME2","gene"
"10212","FUN_010875","ME2","gene"
"10213","FUN_010885","ME2","gene"
"10214","FUN_010920","ME2","gene"
"10215","FUN_010931","ME2","gene"
"10216","FUN_010940","ME2","gene"
"10217","FUN_010985","ME2","gene"
"10218","FUN_011051","ME2","gene"
"10219","FUN_011064","ME2","gene"
"10220","FUN_011283","ME2","gene"
"10221","FUN_011306","ME2","gene"
"10222","FUN_011255","ME2","gene"
"10223","FUN_011273","ME2","gene"
"10224","FUN_011276","ME2","gene"
"10225","FUN_011279","ME2","gene"
"10226","FUN_011365","ME2","gene"
"10227","FUN_011379","ME2","gene"
"10228","FUN_011418","ME2","gene"
"10229","FUN_011695","ME2","gene"
"10230","FUN_011741","ME2","gene"
"10231","FUN_011746","ME2","gene"
"10232","FUN_011750","ME2","gene"
"10233","FUN_011761","ME2","gene"
"10234","FUN_011771","ME2","gene"
"10235","FUN_011782","ME2","gene"
"10236","FUN_011780","ME2","gene"
"10237","FUN_011844","ME2","gene"
"10238","FUN_011848","ME2","gene"
"10239","FUN_011840","ME2","gene"
"10240","FUN_011917","ME2","gene"
"10241","FUN_011941","ME2","gene"
"10242","FUN_011944","ME2","gene"
"10243","FUN_011946","ME2","gene"
"10244","FUN_011963","ME2","gene"
"10245","FUN_011984","ME2","gene"
"10246","FUN_011989","ME2","gene"
"10247","FUN_012001","ME2","gene"
"10248","FUN_012011","ME2","gene"
"10249","FUN_012033","ME2","gene"
"10250","FUN_012035","ME2","gene"
"10251","FUN_012100","ME2","gene"
"10252","FUN_012136","ME2","gene"
"10253","FUN_012139","ME2","gene"
"10254","FUN_012160","ME2","gene"
"10255","FUN_012170","ME2","gene"
"10256","FUN_012178","ME2","gene"
"10257","FUN_012216","ME2","gene"
"10258","FUN_012271","ME2","gene"
"10259","FUN_012274","ME2","gene"
"10260","FUN_012251","ME2","gene"
"10261","FUN_012252","ME2","gene"
"10262","FUN_012281","ME2","gene"
"10263","FUN_012282","ME2","gene"
"10264","FUN_012287","ME2","gene"
"10265","FUN_012298","ME2","gene"
"10266","FUN_012302","ME2","gene"
"10267","FUN_012312","ME2","gene"
"10268","FUN_012331","ME2","gene"
"10269","FUN_012332","ME2","gene"
"10270","FUN_012384","ME2","gene"
"10271","FUN_012381","ME2","gene"
"10272","FUN_012488","ME2","gene"
"10273","FUN_012545","ME2","gene"
"10274","FUN_012546","ME2","gene"
"10275","FUN_012528","ME2","gene"
"10276","FUN_012530","ME2","gene"
"10277","FUN_012531","ME2","gene"
"10278","FUN_012561","ME2","gene"
"10279","FUN_012608","ME2","gene"
"10280","FUN_012653","ME2","gene"
"10281","FUN_012676","ME2","gene"
"10282","FUN_012706","ME2","gene"
"10283","FUN_012767","ME2","gene"
"10284","FUN_012772","ME2","gene"
"10285","FUN_012969","ME2","gene"
"10286","FUN_012973","ME2","gene"
"10287","FUN_013078","ME2","gene"
"10288","FUN_013088","ME2","gene"
"10289","FUN_013121","ME2","gene"
"10290","FUN_013324","ME2","gene"
"10291","FUN_013357","ME2","gene"
"10292","FUN_013329","ME2","gene"
"10293","FUN_013373","ME2","gene"
"10294","FUN_013381","ME2","gene"
"10295","FUN_013571","ME2","gene"
"10296","FUN_013592","ME2","gene"
"10297","FUN_013615","ME2","gene"
"10298","FUN_013617","ME2","gene"
"10299","FUN_013648","ME2","gene"
"10300","FUN_013652","ME2","gene"
"10301","FUN_014169","ME2","gene"
"10302","FUN_014340","ME2","gene"
"10303","FUN_014462","ME2","gene"
"10304","FUN_014486","ME2","gene"
"10305","FUN_014494","ME2","gene"
"10306","FUN_014531","ME2","gene"
"10307","FUN_014539","ME2","gene"
"10308","FUN_014567","ME2","gene"
"10309","FUN_014599","ME2","gene"
"10310","FUN_014628","ME2","gene"
"10311","FUN_014641","ME2","gene"
"10312","FUN_014686","ME2","gene"
"10313","FUN_014654","ME2","gene"
"10314","FUN_014680","ME2","gene"
"10315","FUN_014717","ME2","gene"
"10316","FUN_014772","ME2","gene"
"10317","FUN_014783","ME2","gene"
"10318","FUN_014747","ME2","gene"
"10319","FUN_014748","ME2","gene"
"10320","FUN_014752","ME2","gene"
"10321","FUN_014753","ME2","gene"
"10322","FUN_014765","ME2","gene"
"10323","FUN_014793","ME2","gene"
"10324","FUN_014807","ME2","gene"
"10325","FUN_014812","ME2","gene"
"10326","FUN_014857","ME2","gene"
"10327","FUN_014865","ME2","gene"
